#19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_ROSE/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam
#Using cutoff of 31149.3378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_24799_lociStitched	chr9	34457710	34458944	1	1235	832.8266	201.5122	17937	0
1_MACS_peak_15259_lociStitched	chr21	15588086	15589321	1	1236	739.024	296.0295	17938	0
1_MACS_peak_13693_lociStitched	chr2	147142176	147143410	1	1235	929.9424	312.3254	17939	0
1_MACS_peak_173_lociStitched	chr1	15059125	15060359	1	1235	722.6304	124.2638	17940	0
1_MACS_peak_22577_lociStitched	chr7	45682794	45684029	1	1236	594.8995	193.895	17941	0
1_MACS_peak_5428_lociStitched	chr12	45241209	45242443	1	1235	868.3658	282.0924	17942	0
1_MACS_peak_5483_lociStitched	chr12	49159205	49160440	1	1236	602.0625	225.8815	17943	0
1_MACS_peak_3030_lociStitched	chr10	67645615	67646846	1	1232	1231.3693	286.2075	17944	0
1_MACS_peak_18987_lociStitched	chr4	171596487	171597718	1	1232	1173.3892	236.1058	17945	0
1_MACS_peak_4949_lociStitched	chr11	130304221	130305444	1	1224	1946.4045	409.9496	17946	0
1_MACS_peak_19644_lociStitched	chr5	77232843	77234078	1	1236	597.8635	294.5475	17947	0
1_MACS_peak_2786_lociStitched	chr10	27480336	27481570	1	1235	683.8828	156.4712	17948	0
1_MACS_peak_6816_lociStitched	chr13	101045948	101047181	1	1234	860.3874	196.2936	17949	0
1_MACS_peak_1271_lociStitched	chr1	121260376	121261608	1	1233	929.6672	142.5424	17950	0
1_MACS_peak_21846_lociStitched	chr6	136201175	136202405	1	1231	1234.428	241.08	17951	0
1_MACS_peak_24265_lociStitched	chr8	104032622	104033849	1	1228	1355.3442	110.3073	17952	0
1_MACS_peak_17142_lociStitched	chr3	123475656	123476885	1	1230	1435.1033	354.5665	17953	0
1_MACS_peak_3277_lociStitched	chr10	91596664	91597897	1	1234	812.4237	176.9355	17954	0
1_MACS_peak_18399_lociStitched	chr4	79559512	79560744	1	1233	986.832	217.5712	17955	0
1_MACS_peak_10625_lociStitched	chr17	71088023	71089256	1	1234	881.9649	259.7931	17956	0
1_MACS_peak_294_lociStitched	chr1	24861168	24862397	1	1230	1373.0388	306.3897	17957	0
1_MACS_peak_1292_lociStitched	chr1	144491024	144492254	1	1231	1127.91	155.226	17958	0
1_MACS_peak_25021_lociStitched	chr9	84343325	84344557	1	1233	888.1488	151.6592	17959	0
1_MACS_peak_20436_lociStitched	chr5	173107059	173108292	1	1234	756.5688	186.4296	17960	0
1_MACS_peak_8778_lociStitched	chr16	8631689	8632923	1	1235	636.8674	277.033	17961	0
1_MACS_peak_24277_lociStitched	chr8	104776918	104778151	1	1234	588.0177	32.6745	17962	0
1_MACS_peak_495_lociStitched	chr1	36348462	36349692	1	1231	1158.168	230.256	17963	0
1_MACS_peak_10925_lociStitched	chr18	6248779	6250012	1	1234	706.509	180.1413	17964	0
1_MACS_peak_2881_lociStitched	chr10	44143470	44144702	1	1233	870.0384	207.8384	17965	0
1_MACS_peak_18111_lociStitched	chr4	36082619	36083851	1	1233	862.6464	200.5696	17966	0
1_MACS_peak_4426_lociStitched	chr11	71673030	71674258	1	1229	1329.31	237.9864	17967	0
1_MACS_peak_5790_lociStitched	chr12	75920133	75921365	1	1233	964.4096	329.9296	17968	0
1_MACS_peak_971_lociStitched	chr1	87220881	87222114	1	1234	805.7655	351.5283	17969	0
1_MACS_peak_291_lociStitched	chr1	24791791	24793024	1	1234	610.5816	227.3652	17970	0
1_MACS_peak_6263_lociStitched	chr12	122505565	122506795	1	1231	1016.103	179.211	17971	0
1_MACS_peak_13081_lociStitched	chr2	69389799	69391031	1	1233	829.3824	317.7328	17972	0
1_MACS_peak_6886_lociStitched	chr13	114239133	114240363	1	1231	885.354	88.929	17973	0
1_MACS_peak_4841_lociStitched	chr11	120492791	120494022	1	1232	887.9203	226.504	17974	0
1_MACS_peak_10713_lociStitched	chr17	74511117	74512349	1	1233	715.9152	222.0064	17975	0
1_MACS_peak_26387_lociStitched	chrX	120441562	120442794	1	1233	627.9504	149.072	17976	0
1_MACS_peak_24241_lociStitched	chr8	102914393	102915621	1	1229	1178.266	192.3048	17977	0
1_MACS_peak_6265_lociStitched	chr12	122709704	122710930	1	1227	1260.6958	101.8806	17978	0
1_MACS_peak_24595_lociStitched	chr9	296946	298178	1	1233	677.2304	220.0352	17979	0
1_MACS_peak_16738_lociStitched	chr3	53269745	53270977	1	1233	586.9248	158.1888	17980	0
1_MACS_peak_18592_lociStitched	chr4	106227115	106228346	1	1232	866.0085	260.1103	17981	0
1_MACS_peak_21103_lociStitched	chr6	37529541	37530772	1	1232	850.621	245.0921	17982	0
1_MACS_peak_24759_lociStitched	chr9	28378924	28380153	1	1230	1018.9639	160.3845	17983	0
1_MACS_peak_2508_lociStitched	chr1	247266819	247268042	1	1224	1621.2088	259.276	17984	0
1_MACS_peak_13366_lociStitched	chr2	100851219	100852451	1	1233	665.28	274.3664	17985	0
1_MACS_peak_24287_lociStitched	chr8	107448590	107449821	1	1232	702.6548	121.6228	17986	0
1_MACS_peak_21906_lociStitched	chr6	139571505	139572736	1	1232	806.0588	274.3899	17987	0
1_MACS_peak_24486_lociStitched	chr8	137250177	137251407	1	1231	831.972	155.226	17988	0
1_MACS_peak_24711_lociStitched	chr9	17134665	17135893	1	1229	997.8728	94.3104	17989	0
1_MACS_peak_4066_lociStitched	chr11	46264238	46265457	1	1220	1846.5412	287.0745	17990	0
1_MACS_peak_20653_lociStitched	chr6	8017258	8018487	1	1230	1024.1257	283.0387	17991	0
1_MACS_peak_1233_lociStitched	chr1	117663995	117665220	1	1226	1305.9725	173.3375	17992	0
1_MACS_peak_19257_lociStitched	chr5	17436270	17437496	1	1227	1253.7076	240.909	17993	0
1_MACS_peak_13152_lociStitched	chr2	74517566	74518795	1	1230	857.3504	207.3323	17994	0
1_MACS_peak_24780_lociStitched	chr9	33415216	33416445	1	1230	970.0497	342.7681	17995	0
1_MACS_peak_11633_lociStitched	chr19	9566294	9567524	1	1231	663.954	213.897	17996	0
1_MACS_peak_3301_lociStitched	chr10	93471537	93472764	1	1228	1208.9631	341.9649	17997	0
1_MACS_peak_6808_lociStitched	chr13	99934107	99935337	1	1231	565.923	177.366	17998	0
1_MACS_peak_24141_lociStitched	chr8	87051226	87052453	1	1228	949.3299	107.976	17999	0
1_MACS_peak_23520_lociStitched	chr8	2590822	2592049	1	1228	1121.2326	284.4186	18000	0
1_MACS_peak_6766_lociStitched	chr13	88323005	88324234	1	1230	709.6246	146.0052	18001	0
1_MACS_peak_22272_lociStitched	chr7	12296778	12298006	1	1229	858.8632	232.3376	18002	0
1_MACS_peak_17596_lociStitched	chr3	176849349	176850578	1	1230	714.9093	266.5701	18003	0
1_MACS_peak_26128_lociStitched	chrX	65970446	65971674	1	1229	669.874	59.8036	18004	0
1_MACS_peak_12063_lociStitched	chr19	39615772	39616994	1	1223	1444.7706	225.8256	18005	0
1_MACS_peak_5431_lociStitched	chr12	45637834	45639062	1	1229	900.3696	303.1932	18006	0
1_MACS_peak_9512_lociStitched	chr16	84733238	84734466	1	1229	596.3168	41.9976	18007	0
1_MACS_peak_17356_lociStitched	chr3	147663431	147664659	1	1229	778.0608	224.9696	18008	0
1_MACS_peak_24963_lociStitched	chr9	71999822	72001050	1	1229	777.0784	234.4252	18009	0
1_MACS_peak_7654_lociStitched	chr15	20092429	20093657	1	1229	698.4864	172.1656	18010	0
1_MACS_peak_21656_lociStitched	chr6	114011272	114012500	1	1229	777.4468	259.9676	18011	0
1_MACS_peak_17467_lociStitched	chr3	158564495	158565723	1	1229	853.2144	338.314	18012	0
1_MACS_peak_15379_lociStitched	chr21	34576902	34578129	1	1228	878.2866	205.2771	18013	0
1_MACS_peak_4761_lociStitched	chr11	115194938	115196166	1	1229	698.3636	187.3928	18014	0
1_MACS_peak_16829_lociStitched	chr3	69417171	69418399	1	1229	713.0996	233.4428	18015	0
1_MACS_peak_15826_lociStitched	chr22	31980631	31981859	1	1229	596.808	156.9384	18016	0
1_MACS_peak_11352_lociStitched	chr18	69868040	69869266	1	1227	995.0216	248.6328	18017	0
1_MACS_peak_7690_lociStitched	chr15	23616356	23617583	1	1228	834.6054	237.6699	18018	0
1_MACS_peak_4511_lociStitched	chr11	78021123	78022351	1	1229	662.3832	269.9144	18019	0
1_MACS_peak_5509_lociStitched	chr12	50100495	50101718	1	1224	1166.3751	125.8467	18020	0
1_MACS_peak_13863_lociStitched	chr2	172864442	172865669	1	1228	874.1148	302.5782	18021	0
1_MACS_peak_17950_lociStitched	chr4	6576511	6577736	1	1226	1009.155	172.6025	18022	0
1_MACS_peak_19545_lociStitched	chr5	65912743	65913970	1	1228	772.3965	224.7864	18023	0
1_MACS_peak_26401_lociStitched	chrX	126859829	126861055	1	1227	742.8334	92.4404	18024	0
1_MACS_peak_1359_lociStitched	chr1	147874095	147875314	1	1220	1566.6588	262.8164	18025	0
1_MACS_peak_2082_lociStitched	chr1	205743807	205745032	1	1226	1121.61	428.3825	18026	0
1_MACS_peak_4682_lociStitched	chr11	105569338	105570564	1	1227	841.8942	349.5326	18027	0
1_MACS_peak_3570_lociStitched	chr10	120890765	120891987	1	1223	1221.1446	231.8134	18028	0
1_MACS_peak_24487_lociStitched	chr8	138154523	138155749	1	1227	591.7902	139.3962	18029	0
1_MACS_peak_1781_lociStitched	chr1	173572008	173573234	1	1227	810.999	366.4514	18030	0
1_MACS_peak_24837_lociStitched	chr9	36092157	36093381	1	1225	1001.1096	252.756	18031	0
1_MACS_peak_9779_lociStitched	chr17	8311304	8312529	1	1226	803.4775	203.35	18032	0
1_MACS_peak_2866_lociStitched	chr10	43047432	43048657	1	1226	910.42	377.79	18033	0
1_MACS_peak_14569_lociStitched	chr20	4018251	4019471	1	1221	1422.276	327.936	18034	0
1_MACS_peak_18490_lociStitched	chr4	89280329	89281553	1	1225	837.9504	170.9928	18035	0
1_MACS_peak_11994_lociStitched	chr19	35350698	35351922	1	1225	880.056	216.2808	18036	0
1_MACS_peak_2767_lociStitched	chr10	25161671	25162894	1	1224	977.177	184.673	18037	0
1_MACS_peak_17011_lociStitched	chr3	109593617	109594842	1	1226	635.4075	176.645	18038	0
1_MACS_peak_52_lociStitched	chr1	2573755	2574971	1	1217	1612.2944	236.3904	18039	0
1_MACS_peak_17493_lociStitched	chr3	162935621	162936845	1	1225	957.4128	360.468	18040	0
1_MACS_peak_6568_lociStitched	chr13	44848050	44849274	1	1225	754.596	166.2192	18041	0
1_MACS_peak_4338_lociStitched	chr11	66823646	66824871	1	1226	606.62	266.4375	18042	0
1_MACS_peak_17305_lociStitched	chr3	138969798	138971022	1	1225	748.8432	224.9712	18043	0
1_MACS_peak_7065_lociStitched	chr14	35399694	35400917	1	1224	796.0507	126.4582	18044	0
1_MACS_peak_1470_lociStitched	chr1	153504886	153506110	1	1225	810.288	304.5312	18045	0
1_MACS_peak_19272_lociStitched	chr5	25094803	25096027	1	1225	799.3944	303.552	18046	0
1_MACS_peak_428_lociStitched	chr1	31933237	31934461	1	1225	661.4496	169.8912	18047	0
1_MACS_peak_9612_lociStitched	chr17	1483439	1484663	1	1225	663.5304	180.9072	18048	0
1_MACS_peak_2873_lociStitched	chr10	43857109	43858333	1	1225	632.3184	159.3648	18049	0
1_MACS_peak_9025_lociStitched	chr16	28813689	28814913	1	1225	729.6264	290.088	18050	0
1_MACS_peak_25381_lociStitched	chr9	124469866	124471090	1	1225	607.2264	202.572	18051	0
1_MACS_peak_13113_lociStitched	chr2	70842893	70844117	1	1225	582.624	251.2872	18052	0
1_MACS_peak_4283_lociStitched	chr11	65292505	65293716	1	1212	1848.1071	256.4898	18053	0
1_MACS_peak_16385_lociStitched	chr3	25904406	25905629	1	1224	705.1818	189.8096	18054	0
1_MACS_peak_19258_lociStitched	chr5	18698115	18699337	1	1223	936.663	271.5284	18055	0
1_MACS_peak_22697_lociStitched	chr7	68673159	68674381	1	1223	869.3308	217.2716	18056	0
1_MACS_peak_12178_lociStitched	chr19	44763609	44764832	1	1224	758.1377	309.419	18057	0
1_MACS_peak_13303_lociStitched	chr2	96204990	96206213	1	1224	696.4985	268.3262	18058	0
1_MACS_peak_8722_lociStitched	chr16	3073403	3074619	1	1217	1452.8768	232.4992	18059	0
1_MACS_peak_14669_lociStitched	chr20	14882618	14883841	1	1224	651.4921	232.6146	18060	0
1_MACS_peak_21953_lociStitched	chr6	144384958	144386179	1	1222	792.9174	83.7606	18061	0
1_MACS_peak_21794_lociStitched	chr6	132267039	132268260	1	1222	963.6132	259.2183	18062	0
1_MACS_peak_9019_lociStitched	chr16	28564737	28565904	1	1168	3504.6177	282.1806	18063	0
1_MACS_peak_14198_lociStitched	chr2	207321613	207322836	1	1224	595.8456	274.3189	18064	0
1_MACS_peak_4098_lociStitched	chr11	50179159	50180381	1	1223	565.6638	77.9636	18065	0
1_MACS_peak_24738_lociStitched	chr9	21964814	21966035	1	1222	805.4937	157.0206	18066	0
1_MACS_peak_12172_lociStitched	chr19	44506445	44507667	1	1223	758.1288	280.449	18067	0
1_MACS_peak_3154_lociStitched	chr10	76555045	76556267	1	1223	688.3526	237.8012	18068	0
1_MACS_peak_9867_lociStitched	chr17	18934981	18936203	1	1223	620.8982	251.4876	18069	0
1_MACS_peak_865_lociStitched	chr1	67805068	67806289	1	1222	791.6964	224.1756	18070	0
1_MACS_peak_15203_lociStitched	chr20	60941268	60942489	1	1222	669.4743	117.8265	18071	0
1_MACS_peak_9421_lociStitched	chr16	74733835	74735055	1	1221	828.868	130.052	18072	0
1_MACS_peak_25547_lociStitched	chr9	134316390	134317611	1	1222	744.5658	207.6921	18073	0
1_MACS_peak_929_lociStitched	chr1	81648420	81649641	1	1222	625.7625	189.0108	18074	0
1_MACS_peak_6577_lociStitched	chr13	45941168	45942386	1	1219	1045.653	179.046	18075	0
1_MACS_peak_20992_lociStitched	chr6	32121727	32122948	1	1222	643.2228	228.6933	18076	0
1_MACS_peak_380_lociStitched	chr1	28322481	28323702	1	1222	604.0287	200.4882	18077	0
1_MACS_peak_10429_lociStitched	chr17	55037661	55038858	1	1198	2482.8174	340.4268	18078	0
1_MACS_peak_17008_lociStitched	chr3	109326964	109328185	1	1222	546.8859	196.9473	18079	0
1_MACS_peak_16891_lociStitched	chr3	82785452	82786668	1	1217	1158.848	136.6784	18080	0
1_MACS_peak_21297_lociStitched	chr6	62248097	62249311	1	1215	1346.5688	161.462	18081	0
1_MACS_peak_13558_lociStitched	chr2	120436295	120437513	1	1219	1042.8516	245.7924	18082	0
1_MACS_peak_13826_lociStitched	chr2	169746121	169747340	1	1220	891.5766	235.7546	18083	0
1_MACS_peak_25524_lociStitched	chr9	132585795	132587001	1	1207	1858.5666	171.855	18084	0
1_MACS_peak_2677_lociStitched	chr10	14611357	14612576	1	1220	895.2336	248.3103	18085	0
1_MACS_peak_2328_lociStitched	chr1	226864518	226865738	1	1221	741.882	275.232	18086	0
1_MACS_peak_19409_lociStitched	chr5	52777360	52778580	1	1221	663.558	213.134	18087	0
1_MACS_peak_16004_lociStitched	chr22	40352760	40353976	1	1217	1139.7568	165.6192	18088	0
1_MACS_peak_25018_lociStitched	chr9	82483234	82484453	1	1220	785.1579	172.7323	18089	0
1_MACS_peak_26260_lociStitched	chrX	96818209	96819424	1	1216	1165.428	115.7895	18090	0
1_MACS_peak_11188_lociStitched	chr18	47602048	47603267	1	1220	777.9658	225.515	18091	0
1_MACS_peak_17246_lociStitched	chr3	132240606	132241825	1	1220	790.0339	337.1754	18092	0
1_MACS_peak_2231_lociStitched	chr1	219633939	219635158	1	1220	790.6434	339.0039	18093	0
1_MACS_peak_8804_lociStitched	chr16	10962087	10963304	1	1218	1035.1802	297.0697	18094	0
1_MACS_peak_4890_lociStitched	chr11	125772260	125773477	1	1218	1041.752	318.854	18095	0
1_MACS_peak_11761_lociStitched	chr19	13874639	13875854	1	1216	1247.1975	304.8435	18096	0
1_MACS_peak_22943_lociStitched	chr7	99111083	99112300	1	1218	888.5317	187.6614	18097	0
1_MACS_peak_6367_lociStitched	chr12	133706247	133707450	1	1204	1887.1461	130.1646	18098	0
1_MACS_peak_24836_lociStitched	chr9	36036591	36037809	1	1219	793.4052	263.697	18099	0
1_MACS_peak_6817_lociStitched	chr13	101240094	101241311	1	1218	886.8279	225.145	18100	0
1_MACS_peak_19777_lociStitched	chr5	94878574	94879791	1	1218	857.7416	212.7316	18101	0
1_MACS_peak_4145_lociStitched	chr11	60523414	60524632	1	1219	711.312	235.074	18102	0
1_MACS_peak_2173_lociStitched	chr1	212003472	212004688	1	1217	974.9888	215.5968	18103	0
1_MACS_peak_19981_lociStitched	chr5	126178551	126179769	1	1219	601.692	178.6806	18104	0
1_MACS_peak_17283_lociStitched	chr3	136103805	136105023	1	1219	713.5044	300.7242	18105	0
1_MACS_peak_16608_lociStitched	chr3	47462361	47463574	1	1214	1372.5095	323.6284	18106	0
1_MACS_peak_10425_lociStitched	chr17	54974678	54975896	1	1219	697.0614	294.9996	18107	0
1_MACS_peak_3342_lociStitched	chr10	97452724	97453939	1	1216	1203.822	358.0605	18108	0
1_MACS_peak_25842_lociStitched	chrX	24895589	24896807	1	1219	532.3878	152.3718	18109	0
1_MACS_peak_18709_lociStitched	chr4	122228266	122229480	1	1215	1253.5764	348.2966	18110	0
1_MACS_peak_19996_lociStitched	chr5	129447180	129448395	1	1216	1001.7675	242.8785	18111	0
1_MACS_peak_20273_lociStitched	chr5	151065915	151067132	1	1218	650.1214	207.0117	18112	0
1_MACS_peak_17962_lociStitched	chr4	7045187	7046389	1	1203	1900.362	177.1748	18113	0
1_MACS_peak_515_lociStitched	chr1	37349577	37350793	1	1217	804.384	200.1536	18114	0
1_MACS_peak_21864_lociStitched	chr6	137942597	137943812	1	1216	951.831	214.9335	18115	0
1_MACS_peak_11507_lociStitched	chr19	2819578	2820793	1	1216	1044.9	337.041	18116	0
1_MACS_peak_1148_lociStitched	chr1	110198094	110199307	1	1214	1065.7418	160.116	18117	0
1_MACS_peak_17717_lociStitched	chr3	184804843	184806058	1	1216	1071.387	408.969	18118	0
1_MACS_peak_17562_lociStitched	chr3	172032658	172033874	1	1217	732.64	253.1712	18119	0
1_MACS_peak_18767_lociStitched	chr4	131569100	131570316	1	1217	665.2736	199.1808	18120	0
1_MACS_peak_3601_lociStitched	chr10	124713003	124714209	1	1207	1710.4698	271.8324	18121	0
1_MACS_peak_14711_lociStitched	chr20	19808234	19809450	1	1217	694.7008	268.8576	18122	0
1_MACS_peak_19585_lociStitched	chr5	71202533	71203749	1	1217	623.0784	218.1504	18123	0
1_MACS_peak_20129_lociStitched	chr5	139664090	139665304	1	1215	1050.4742	324.6236	18124	0
1_MACS_peak_24602_lociStitched	chr9	637836	639052	1	1217	651.8976	270.3168	18125	0
1_MACS_peak_12607_lociStitched	chr2	25432585	25433800	1	1216	838.7145	265.599	18126	0
1_MACS_peak_17453_lociStitched	chr3	157133908	157135124	1	1217	640.7104	273.1136	18127	0
1_MACS_peak_15662_lociStitched	chr22	22336311	22337521	1	1211	1378.311	259.424	18128	0
1_MACS_peak_4641_lociStitched	chr11	99033139	99034355	1	1217	661.2608	304.8512	18129	0
1_MACS_peak_10289_lociStitched	chr17	44112237	44113451	1	1215	934.5372	227.7464	18130	0
1_MACS_peak_25262_lociStitched	chr9	110102800	110104015	1	1216	892.6605	338.6205	18131	0
1_MACS_peak_5024_lociStitched	chr12	6022137	6023352	1	1216	793.7595	257.9445	18132	0
1_MACS_peak_1426_lociStitched	chr1	150862230	150863445	1	1216	885.8565	424.8855	18133	0
1_MACS_peak_17455_lociStitched	chr3	157367253	157368468	1	1216	675.4185	218.3355	18134	0
1_MACS_peak_20147_lociStitched	chr5	140855044	140856259	1	1216	773.469	325.4985	18135	0
1_MACS_peak_21409_lociStitched	chr6	84153605	84154814	1	1210	1347.7932	213.7512	18136	0
1_MACS_peak_19613_lociStitched	chr5	74819396	74820608	1	1213	1082.6796	262.0344	18137	0
1_MACS_peak_761_lociStitched	chr1	53833048	53834261	1	1214	902.2294	211.6685	18138	0
1_MACS_peak_13300_lociStitched	chr2	95872450	95873661	1	1212	1167.0407	280.1043	18139	0
1_MACS_peak_10219_lociStitched	chr17	40949900	40951110	1	1211	1194.512	208.967	18140	0
1_MACS_peak_18410_lociStitched	chr4	80938363	80939577	1	1215	659.0806	186.8346	18141	0
1_MACS_peak_14764_lociStitched	chr20	25519762	25520976	1	1215	585.6336	147.6224	18142	0
1_MACS_peak_13987_lociStitched	chr2	188312504	188313716	1	1213	1013.838	270.1548	18143	0
1_MACS_peak_16868_lociStitched	chr3	74314046	74315259	1	1214	681.4634	97.4039	18144	0
1_MACS_peak_20101_lociStitched	chr5	138475889	138477103	1	1215	624.1174	245.4708	18145	0
1_MACS_peak_20381_lociStitched	chr5	166409939	166411153	1	1215	571.0656	232.3596	18146	0
1_MACS_peak_21845_lociStitched	chr6	135972770	135973983	1	1214	630.76	120.5722	18147	0
1_MACS_peak_24660_lociStitched	chr9	5948677	5949890	1	1214	686.0728	202.2071	18148	0
1_MACS_peak_23655_lociStitched	chr8	22091263	22092476	1	1214	764.19	317.1995	18149	0
1_MACS_peak_13815_lociStitched	chr2	168336666	168337878	1	1213	846.0972	256.5804	18150	0
1_MACS_peak_21194_lociStitched	chr6	44944279	44945491	1	1213	797.8596	228.3408	18151	0
1_MACS_peak_2834_lociStitched	chr10	34470369	34471580	1	1212	1016.1501	309.2894	18152	0
1_MACS_peak_24750_lociStitched	chr9	26746077	26747289	1	1213	702.96	189.678	18153	0
1_MACS_peak_10610_lociStitched	chr17	70025923	70027134	1	1212	825.6598	163.6061	18154	0
1_MACS_peak_12426_lociStitched	chr19	58360782	58361991	1	1210	1187.7216	302.3709	18155	0
1_MACS_peak_2908_lociStitched	chr10	46205330	46206542	1	1213	652.4196	183.8604	18156	0
1_MACS_peak_25823_lociStitched	chrX	23750532	23751743	1	1212	713.1579	84.2856	18157	0
1_MACS_peak_9210_lociStitched	chr16	56715549	56716761	1	1213	731.9268	281.9112	18158	0
1_MACS_peak_4336_lociStitched	chr11	66623008	66624212	1	1205	1572.6648	281.4952	18159	0
1_MACS_peak_21748_lociStitched	chr6	128255270	128256482	1	1213	603.6972	189.3144	18160	0
1_MACS_peak_18237_lociStitched	chr4	56719441	56720650	1	1210	1029.4635	193.6818	18161	0
1_MACS_peak_14179_lociStitched	chr2	204750895	204752105	1	1211	838.53	132.495	18162	0
1_MACS_peak_18413_lociStitched	chr4	81046006	81047216	1	1211	867.933	199.166	18163	0
1_MACS_peak_16887_lociStitched	chr3	79583205	79584416	1	1212	761.9612	271.3851	18164	0
1_MACS_peak_15194_lociStitched	chr20	60605537	60606742	1	1206	1370.9285	212.6825	18165	0
1_MACS_peak_13338_lociStitched	chr2	97561012	97562223	1	1212	672.8316	199.9361	18166	0
1_MACS_peak_4960_lociStitched	chr11	132206355	132207564	1	1210	849.2016	110.1399	18167	0
1_MACS_peak_3360_lociStitched	chr10	98917246	98918455	1	1210	979.7736	257.2752	18168	0
1_MACS_peak_8481_lociStitched	chr15	89226150	89227360	1	1211	801.746	227.964	18169	0
1_MACS_peak_25325_lociStitched	chr9	116327443	116328653	1	1211	792.429	261.118	18170	0
1_MACS_peak_20526_lociStitched	chr5	180586847	180588055	1	1209	949.8504	151.7248	18171	0
1_MACS_peak_11838_lociStitched	chr19	16939875	16941084	1	1210	795.2802	140.244	18172	0
1_MACS_peak_13377_lociStitched	chr2	103070977	103072186	1	1210	936.8541	283.0269	18173	0
1_MACS_peak_20870_lociStitched	chr6	26795591	26796801	1	1211	696.839	221.914	18174	0
1_MACS_peak_18691_lociStitched	chr4	120609940	120611150	1	1211	695.266	228.569	18175	0
1_MACS_peak_20422_lociStitched	chr5	172123803	172125003	1	1201	1685.04	276.72	18176	0
1_MACS_peak_9104_lociStitched	chr16	30855805	30857013	1	1209	1076.2072	370.0104	18177	0
1_MACS_peak_1232_lociStitched	chr1	117640508	117641717	1	1210	732.1704	185.2188	18178	0
1_MACS_peak_16664_lociStitched	chr3	49893398	49894608	1	1211	589.633	266.684	18179	0
1_MACS_peak_6197_lociStitched	chr12	118454130	118455337	1	1208	854.0732	90.1629	18180	0
