#21_0F27_0229Kronos_MM1S-No-Treatment-1_H3K27me3_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/21_0F27_0229Kronos_MM1S-No-Treatment-1_H3K27me3_hs-dm_i02_ROSE/21_0F27_0229Kronos_MM1S-No-Treatment-1_H3K27me3_hs-dm_i02_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X21_0F27_0229Kronos_MM1S.No.Treatment.1_H3K27me3_hs.dm_i02.bam
#Using cutoff of 18823.2984 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X21_0F27_0229Kronos_MM1S.No.Treatment.1_H3K27me3_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isSuper
1_MACS_peak_24295_lociStitched	chr22	37378588	37379037	1	450	435.979	41.7121	9609	0
2_MACS_peak_16525_lociStitched	chr19	5385685	5386499	2	602	439.8856	45.6654	9610	0
1_MACS_peak_33449_lociStitched	chr9	137475005	137475663	1	659	462.7714	68.6294	9611	0
1_MACS_peak_28758_lociStitched	chr6	149795194	149795749	1	556	420.8565	26.8065	9612	0
1_MACS_peak_7260_lociStitched	chr11	66765664	66766150	1	487	415.4328	22.0644	9613	0
1_MACS_peak_8241_lociStitched	chr11	118530659	118531096	1	438	426.7305	33.4742	9614	0
1_MACS_peak_18258_lociStitched	chr19	34033780	34034272	1	493	399.6516	6.396	9615	0
1_MACS_peak_3624_lociStitched	chr1	30230853	30231473	1	621	458.18	65.038	9616	0
1_MACS_peak_14979_lociStitched	chr17	75604511	75605140	1	630	453.6977	60.6985	9617	0
1_MACS_peak_27909_lociStitched	chr5	149578715	149579368	1	654	492.5579	99.5825	9618	0
1_MACS_peak_15642_lociStitched	chr17	80338380	80338933	1	554	444.2249	51.2631	9619	0
1_MACS_peak_25676_lociStitched	chr3	11078351	11078942	1	592	422.0331	29.1363	9620	0
2_MACS_peak_27769_lociStitched	chr5	1885037	1885763	2	650	421.5882	29.1126	9621	0
1_MACS_peak_9173_lociStitched	chr12	80378874	80379180	1	307	400.9212	8.6292	9622	0
1_MACS_peak_32507_lociStitched	chr9	131171632	131172311	1	680	486.9109	94.7884	9623	0
1_MACS_peak_13784_lociStitched	chr17	41663305	41663733	1	429	398.3396	6.2916	9624	0
1_MACS_peak_17145_lociStitched	chr19	10102466	10103004	1	539	392.0406	0	9625	0
1_MACS_peak_29542_lociStitched	chr7	100130720	100131310	1	591	435.184	43.247	9626	0
1_MACS_peak_7249_lociStitched	chr11	66723920	66724469	1	550	450.9486	59.3469	9627	0
1_MACS_peak_30581_lociStitched	chr7	157686814	157687486	1	673	424.5696	33.0624	9628	0
1_MACS_peak_26466_lociStitched	chr4	3285900	3286460	1	561	461.048	69.664	9629	0
1_MACS_peak_23454_lociStitched	chr21	47401628	47402188	1	561	417.2	25.872	9630	0
1_MACS_peak_21191_lociStitched	chr2	241817062	241817501	1	440	398.5242	7.2874	9631	0
1_MACS_peak_22932_lociStitched	chr21	42509282	42509815	1	534	470.9588	79.8967	9632	0
1_MACS_peak_27482_lociStitched	chr4	78977966	78978476	1	511	434.571	43.656	9633	0
1_MACS_peak_26152_lociStitched	chr3	127348438	127348862	1	425	417.9792	27.0936	9634	0
1_MACS_peak_9043_lociStitched	chr12	53298333	53298855	1	523	438.2712	47.3976	9635	0
1_MACS_peak_23918_lociStitched	chr22	25619475	25619951	1	477	439.3956	48.5996	9636	0
1_MACS_peak_29334_lociStitched	chr7	44329732	44330245	1	514	429.5349	38.8341	9637	0
1_MACS_peak_11151_lociStitched	chr16	4974719	4975165	1	447	419.5968	28.9008	9638	0
1_MACS_peak_1900_lociStitched	chr1	12607723	12608326	1	604	456.471	65.7873	9639	0
1_MACS_peak_4983_lociStitched	chr1	231176477	231176995	1	519	433.4106	42.8386	9640	0
1_MACS_peak_4349_lociStitched	chr1	56989459	56990111	1	653	482.154	91.6712	9641	0
1_MACS_peak_11438_lociStitched	chr16	31425760	31426275	1	516	435.896	45.4745	9642	0
1_MACS_peak_20493_lociStitched	chr2	25433929	25434510	1	582	496.6388	106.2649	9643	0
1_MACS_peak_4783_lociStitched	chr1	203138852	203139375	1	524	448.7863	58.4191	9644	0
1_MACS_peak_20238_lociStitched	chr19	55833212	55833883	1	672	454.0657	63.745	9645	0
1_MACS_peak_10195_lociStitched	chr15	66421369	66421838	1	470	445.1279	54.873	9646	0
1_MACS_peak_27971_lociStitched	chr5	175999747	176000467	1	721	518.616	128.376	9647	0
1_MACS_peak_11557_lociStitched	chr16	66637830	66638308	1	479	456.9202	66.8722	9648	0
1_MACS_peak_14054_lociStitched	chr17	45056447	45056927	1	481	428.88	38.832	9649	0
1_MACS_peak_17382_lociStitched	chr19	13380161	13380599	1	439	416.9322	26.8932	9650	0
1_MACS_peak_24169_lociStitched	chr22	36949688	36950219	1	532	425.5434	35.577	9651	0
1_MACS_peak_2814_lociStitched	chr1	20520263	20520704	1	442	408.1014	18.3897	9652	0
1_MACS_peak_22035_lociStitched	chr20	56537859	56538395	1	537	415.4536	25.7816	9653	0
1_MACS_peak_2411_lociStitched	chr1	18289385	18289863	1	479	424.0816	34.8462	9654	0
1_MACS_peak_24789_lociStitched	chr22	44651304	44651921	1	618	492.6128	103.4092	9655	0
1_MACS_peak_1678_lociStitched	chr1	10953716	10954262	1	547	477.5316	88.452	9656	0
1_MACS_peak_27453_lociStitched	chr4	41883939	41884443	1	505	415.8	26.8632	9657	0
1_MACS_peak_20931_lociStitched	chr2	219188767	219189237	1	471	430.426	41.642	9658	0
1_MACS_peak_19086_lociStitched	chr19	44173983	44174442	1	460	416.4966	27.8154	9659	0
1_MACS_peak_29663_lociStitched	chr7	100688777	100689277	1	501	417.15	28.5	9660	0
1_MACS_peak_3846_lociStitched	chr1	31101799	31102434	1	636	422.8465	34.2265	9661	0
1_MACS_peak_4876_lociStitched	chr1	205743205	205743801	1	597	508.3284	119.7364	9662	0
1_MACS_peak_2980_lociStitched	chr1	20933546	20934069	1	524	436.705	48.116	9663	0
1_MACS_peak_29825_lociStitched	chr7	101184549	101184989	1	441	405.416	16.896	9664	0
1_MACS_peak_34163_lociStitched	chr9	140440170	140440787	1	618	448.6824	60.466	9665	0
1_MACS_peak_16793_lociStitched	chr19	6961775	6962261	1	487	445.6134	57.5424	9666	0
1_MACS_peak_21651_lociStitched	chr20	44570590	44570881	1	292	452.3886	64.3401	9667	0
1_MACS_peak_34030_lociStitched	chr9	139622862	139623571	1	710	518.7753	130.7396	9668	0
1_MACS_peak_19403_lociStitched	chr19	47797510	47797943	1	434	419.7935	31.8255	9669	0
1_MACS_peak_29534_lociStitched	chr7	99807435	99807934	1	500	461.0261	73.353	9670	0
1_MACS_peak_10276_lociStitched	chr15	74344874	74345367	1	494	404.3093	16.6634	9671	0
1_MACS_peak_31318_lociStitched	chr8	86560432	86561485	1	1054	801.9648	414.3555	9672	0
1_MACS_peak_13394_lociStitched	chr17	21263244	21263734	1	491	430.857	43.414	9673	0
1_MACS_peak_20738_lociStitched	chr2	109786570	109786823	1	254	404.9518	17.6088	9674	0
1_MACS_peak_30030_lociStitched	chr7	151425118	151425502	1	385	399.6672	12.3264	9675	0
1_MACS_peak_20143_lociStitched	chr19	55172101	55172733	1	633	439.3664	52.0768	9676	0
1_MACS_peak_30665_lociStitched	chr7	158150246	158150846	1	601	441.54	54.36	9677	0
1_MACS_peak_20323_lociStitched	chr19	56261279	56261642	1	364	403.0026	16.0446	9678	0
1_MACS_peak_30378_lociStitched	chr7	155986759	155987219	1	461	438.058	51.106	9679	0
1_MACS_peak_15620_lociStitched	chr17	79795179	79795679	1	501	425.1	38.15	9680	0
1_MACS_peak_12527_lociStitched	chr17	213973	214640	1	668	441.8875	54.9608	9681	0
1_MACS_peak_16108_lociStitched	chr19	3023254	3023880	1	627	439.9528	53.0848	9682	0
1_MACS_peak_23434_lociStitched	chr21	47326657	47327224	1	568	418.1058	31.2984	9683	0
1_MACS_peak_27645_lociStitched	chr5	1080389	1080932	1	544	414.4176	27.693	9684	0
1_MACS_peak_414_lociStitched	chr1	2860347	2860848	1	502	417.7839	31.062	9685	0
1_MACS_peak_31467_lociStitched	chr8	142469320	142469933	1	614	441.0535	54.4344	9686	0
1_MACS_peak_28824_lociStitched	chr6	168196561	168197095	1	535	386.5092	0	9687	0
1_MACS_peak_17415_lociStitched	chr19	13829166	13829688	1	523	415.512	29.0754	9688	0
1_MACS_peak_13924_lociStitched	chr17	42679077	42679598	1	522	428.7309	42.3052	9689	0
1_MACS_peak_27552_lociStitched	chr5	320871	321353	1	483	408.6396	22.2684	9690	0
1_MACS_peak_11653_lociStitched	chr16	84450059	84450500	1	442	406.8666	20.6388	9691	0
1_MACS_peak_12130_lociStitched	chr16	87598535	87599006	1	472	402.7521	16.5792	9692	0
1_MACS_peak_19488_lociStitched	chr19	48337283	48337901	1	619	426.7908	40.6644	9693	0
1_MACS_peak_6141_lociStitched	chr10	135136562	135137010	1	449	411.936	26.0736	9694	0
1_MACS_peak_17057_lociStitched	chr19	8610966	8611602	1	637	462.4356	76.7652	9695	0
1_MACS_peak_13705_lociStitched	chr17	39732408	39733010	1	603	501.165	115.5238	9696	0
1_MACS_peak_12804_lociStitched	chr17	3753138	3753627	1	490	418.3395	32.7141	9697	0
1_MACS_peak_21768_lociStitched	chr20	48640536	48641067	1	532	397.2411	11.6289	9698	0
1_MACS_peak_24010_lociStitched	chr22	28008765	28009318	1	554	408.8329	23.6684	9699	0
1_MACS_peak_7533_lociStitched	chr11	69656486	69657031	1	546	442.1585	57.007	9700	0
1_MACS_peak_29864_lociStitched	chr7	107279635	107280193	1	559	509.3424	124.2666	9701	0
1_MACS_peak_5099_lociStitched	chr10	5599651	5600260	1	610	450.4773	65.5284	9702	0
1_MACS_peak_7403_lociStitched	chr11	68983968	68984428	1	461	394.726	9.798	9703	0
1_MACS_peak_25864_lociStitched	chr3	36985388	36985882	1	495	392.73	7.8052	9704	0
1_MACS_peak_16532_lociStitched	chr19	5409717	5410156	1	440	434.171	49.2558	9705	0
1_MACS_peak_24068_lociStitched	chr22	30678014	30678446	1	433	392.5584	7.9488	9706	0
1_MACS_peak_23334_lociStitched	chr21	46512945	46513504	1	560	463.411	78.819	9707	0
1_MACS_peak_7925_lociStitched	chr11	71063148	71063630	1	483	402.3736	17.7858	9708	0
1_MACS_peak_28186_lociStitched	chr5	179865984	179866519	1	536	400.822	16.5315	9709	0
2_MACS_peak_6_lociStitched	chr1	39072	40067	2	906	580.881	196.612	9710	0
1_MACS_peak_11130_lociStitched	chr16	4355598	4356000	1	403	394.6032	10.5726	9711	0
1_MACS_peak_13990_lociStitched	chr17	43803600	43804112	1	513	431.9232	48.2304	9712	0
1_MACS_peak_12784_lociStitched	chr17	2778784	2779276	1	493	403.5384	19.8768	9713	0
1_MACS_peak_17608_lociStitched	chr19	15275791	15276285	1	495	400.2882	16.796	9714	0
1_MACS_peak_5020_lociStitched	chr1	236627003	236627500	1	498	460.4705	77.0847	9715	0
1_MACS_peak_14964_lociStitched	chr17	75055089	75055729	1	641	438.144	54.784	9716	0
1_MACS_peak_17436_lociStitched	chr19	14139265	14139782	1	518	423.6815	40.4811	9717	0
1_MACS_peak_3961_lociStitched	chr1	32232671	32233168	1	498	446.306	63.3178	9718	0
1_MACS_peak_27495_lociStitched	chr4	94750614	94751157	1	544	422.2368	39.3132	9719	0
1_MACS_peak_1688_lociStitched	chr1	10995596	10996164	1	569	417.7072	34.8752	9720	0
1_MACS_peak_4955_lociStitched	chr1	228542832	228543361	1	530	403.1509	20.4194	9721	0
1_MACS_peak_28174_lociStitched	chr5	179730143	179730659	1	517	421.6236	38.958	9722	0
1_MACS_peak_29932_lociStitched	chr7	140103561	140104124	1	564	543.3513	160.9617	9723	0
1_MACS_peak_20737_lociStitched	chr2	106980030	106980652	1	623	462.8302	80.6112	9724	0
1_MACS_peak_20570_lociStitched	chr2	27192149	27192636	1	488	458.8514	76.6538	9725	0
1_MACS_peak_18939_lociStitched	chr19	42202750	42203357	1	608	450.0298	68.0447	9726	0
1_MACS_peak_29306_lociStitched	chr7	29846872	29847480	1	609	430.16	48.2144	9727	0
1_MACS_peak_32328_lociStitched	chr9	116879572	116880251	1	680	439.5846	57.7829	9728	0
1_MACS_peak_16032_lociStitched	chr19	2387959	2388653	1	695	448.0464	66.4158	9729	0
1_MACS_peak_26347_lociStitched	chr3	197879230	197879911	1	682	488.4132	106.8489	9730	0
1_MACS_peak_10416_lociStitched	chr15	77842739	77843327	1	589	489.3924	107.8392	9731	0
1_MACS_peak_30783_lociStitched	chr7	158905057	158905623	1	567	471.6478	90.1072	9732	0
1_MACS_peak_18776_lociStitched	chr19	41046923	41047402	1	480	441.5422	60.0187	9733	0
1_MACS_peak_4784_lociStitched	chr1	203144087	203144658	1	572	432.9893	51.6755	9734	0
1_MACS_peak_22893_lociStitched	chr21	33149958	33150758	1	801	524.08	142.96	9735	0
1_MACS_peak_17555_lociStitched	chr19	14713070	14713504	1	435	412.3	31.248	9736	0
1_MACS_peak_30752_lociStitched	chr7	158383097	158383601	1	505	400.0248	19.2528	9737	0
1_MACS_peak_14099_lociStitched	chr17	46114538	46114972	1	435	424.1916	43.4434	9738	0
1_MACS_peak_7822_lociStitched	chr11	70698731	70699146	1	416	410.7255	30.0045	9739	0
1_MACS_peak_14548_lociStitched	chr17	71709837	71710322	1	486	382.0345	1.358	9740	0
1_MACS_peak_21915_lociStitched	chr20	55774370	55774972	1	603	435.3664	54.782	9741	0
1_MACS_peak_29512_lociStitched	chr7	98423956	98424528	1	573	436.8364	56.342	9742	0
1_MACS_peak_3425_lociStitched	chr1	27931412	27931935	1	524	449.257	68.8268	9743	0
1_MACS_peak_28333_lociStitched	chr6	30379471	30380116	1	646	516.129	135.708	9744	0
1_MACS_peak_14593_lociStitched	chr17	72093703	72094172	1	470	388.6134	8.2544	9745	0
1_MACS_peak_1411_lociStitched	chr1	7812339	7812874	1	536	432.0125	51.7345	9746	0
1_MACS_peak_11529_lociStitched	chr16	57317949	57318413	1	465	408.552	28.4896	9747	0
1_MACS_peak_18853_lociStitched	chr19	41615767	41616238	1	472	412.5489	32.6403	9748	0
1_MACS_peak_31138_lociStitched	chr8	11420959	11421481	1	523	429.5538	49.6944	9749	0
1_MACS_peak_31745_lociStitched	chr8	143279030	143279608	1	579	406.2184	26.5302	9750	0
1_MACS_peak_23168_lociStitched	chr21	45274277	45274777	1	501	454.6	74.95	9751	0
1_MACS_peak_21013_lociStitched	chr2	220489206	220489741	1	536	441.1075	61.5785	9752	0
1_MACS_peak_31990_lociStitched	chr8	144298172	144298692	1	521	389.272	9.828	9753	0
1_MACS_peak_9175_lociStitched	chr12	91402044	91402554	1	511	443.649	64.413	9754	0
1_MACS_peak_28424_lociStitched	chr6	32185714	32186183	1	470	449.9117	70.7252	9755	0
1_MACS_peak_9280_lociStitched	chr12	133343801	133344081	1	281	385.672	6.496	9756	0
1_MACS_peak_21343_lociStitched	chr20	19940597	19941207	1	611	463.661	84.485	9757	0
1_MACS_peak_20017_lociStitched	chr19	54495953	54496410	1	458	392.7915	13.7557	9758	0
1_MACS_peak_8951_lociStitched	chr12	52817899	52818477	1	579	420.8418	41.8472	9759	0
1_MACS_peak_25887_lociStitched	chr3	46747865	46748404	1	540	470.7626	91.8995	9760	0
1_MACS_peak_23521_lociStitched	chr22	18799802	18800286	1	485	467.2052	88.9108	9761	0
1_MACS_peak_7218_lociStitched	chr11	66354388	66354984	1	597	432.0404	53.938	9762	0
1_MACS_peak_4347_lociStitched	chr1	55462574	55463062	1	489	405.8696	27.816	9763	0
1_MACS_peak_8407_lociStitched	chr11	133853972	133854463	1	492	403.3074	25.3356	9764	0
1_MACS_peak_13708_lociStitched	chr17	39742536	39743007	1	472	383.6766	5.8875	9765	0
1_MACS_peak_3078_lociStitched	chr1	22485286	22485736	1	451	418.995	41.265	9766	0
1_MACS_peak_17547_lociStitched	chr19	14542067	14542640	1	574	402.4752	24.7536	9767	0
1_MACS_peak_2982_lociStitched	chr1	20957501	20957970	1	470	438.7026	61.0169	9768	0
1_MACS_peak_27203_lociStitched	chr4	8238483	8238973	1	491	412.727	35.133	9769	0
1_MACS_peak_11088_lociStitched	chr16	4043736	4044210	1	475	409.536	31.995	9770	0
1_MACS_peak_24016_lociStitched	chr22	28038399	28038940	1	542	413.324	35.9224	9771	0
1_MACS_peak_19060_lociStitched	chr19	42886744	42887327	1	584	467.8575	90.5399	9772	0
1_MACS_peak_8328_lociStitched	chr11	119902448	119903000	1	553	428.628	51.336	9773	0
1_MACS_peak_9546_lociStitched	chr14	100218151	100218646	1	496	399.5145	22.2255	9774	0
1_MACS_peak_20920_lociStitched	chr2	218768441	218769037	1	597	404.8628	27.5948	9775	0
1_MACS_peak_4917_lociStitched	chr1	225841131	225841678	1	548	546.453	169.2418	9776	0
1_MACS_peak_15656_lociStitched	chr17	80942287	80942762	1	476	427.5475	50.3975	9777	0
1_MACS_peak_29485_lociStitched	chr7	75898100	75898666	1	567	491.571	114.7848	9778	0
1_MACS_peak_25850_lociStitched	chr3	14850293	14850778	1	486	421.368	44.62	9779	0
1_MACS_peak_15470_lociStitched	chr17	78138282	78138770	1	489	427.1464	50.4104	9780	0
1_MACS_peak_20782_lociStitched	chr2	121153686	121154217	1	532	378.4437	1.7523	9781	0
1_MACS_peak_21061_lociStitched	chr2	238342071	238342674	1	604	388.8144	12.1806	9782	0
1_MACS_peak_22905_lociStitched	chr21	36610118	36610691	1	574	505.5579	128.925	9783	0
1_MACS_peak_22806_lociStitched	chr20	62601534	62601949	1	416	414.253	37.682	9784	0
1_MACS_peak_8054_lociStitched	chr11	75905640	75906207	1	568	433.188	56.6433	9785	0
1_MACS_peak_1714_lociStitched	chr1	11364345	11364804	1	460	401.3037	24.786	9786	0
1_MACS_peak_30352_lociStitched	chr7	155864327	155864871	1	545	460.4416	83.9936	9787	0
1_MACS_peak_22225_lociStitched	chr20	57718289	57718816	1	528	419.8082	43.3721	9788	0
1_MACS_peak_29194_lociStitched	chr7	5005197	5005732	1	536	426.5555	50.1295	9789	0
1_MACS_peak_19170_lociStitched	chr19	45812643	45813245	1	603	435.848	59.4776	9790	0
1_MACS_peak_27273_lociStitched	chr4	8541044	8541458	1	415	390.0294	13.7034	9791	0
1_MACS_peak_29838_lociStitched	chr7	101228204	101228653	1	450	408.4553	32.3729	9792	0
1_MACS_peak_27082_lociStitched	chr4	7959477	7959994	1	518	415.0993	39.0335	9793	0
1_MACS_peak_18124_lociStitched	chr19	30222131	30222617	1	487	408.726	32.7564	9794	0
1_MACS_peak_19721_lociStitched	chr19	49576844	49577339	1	496	455.4	79.497	9795	0
1_MACS_peak_18150_lociStitched	chr19	30288141	30288694	1	554	425.0358	49.2723	9796	0
1_MACS_peak_23018_lociStitched	chr21	43633185	43633769	1	585	444.1904	68.62	9797	0
1_MACS_peak_17581_lociStitched	chr19	15102650	15103010	1	361	388.692	13.14	9798	0
1_MACS_peak_14594_lociStitched	chr17	72097492	72098063	1	572	411.0058	35.4591	9799	0
1_MACS_peak_3357_lociStitched	chr1	23302211	23302856	1	646	469.818	94.299	9800	0
1_MACS_peak_9193_lociStitched	chr12	110221454	110222003	1	550	380.2923	4.941	9801	0
1_MACS_peak_28586_lociStitched	chr6	34130245	34130644	1	400	403.9077	28.5684	9802	0
1_MACS_peak_28168_lociStitched	chr5	179553204	179553699	1	496	401.544	26.2845	9803	0
1_MACS_peak_28380_lociStitched	chr6	31531302	31531871	1	570	412.4112	37.1557	9804	0
1_MACS_peak_6988_lociStitched	chr11	64017807	64018332	1	526	456.75	81.585	9805	0
1_MACS_peak_6231_lociStitched	chr11	423726	424258	1	533	430.5476	55.4344	9806	0
1_MACS_peak_30824_lociStitched	chr8	1332290	1332804	1	515	391.5652	16.4994	9807	0
1_MACS_peak_24156_lociStitched	chr22	35891828	35892394	1	567	422.1794	47.1478	9808	0
1_MACS_peak_23784_lociStitched	chr22	23722292	23722798	1	507	443.6102	68.7148	9809	0
1_MACS_peak_20077_lociStitched	chr19	54881450	54882030	1	581	442.54	67.802	9810	0
1_MACS_peak_33459_lociStitched	chr9	137500509	137500932	1	424	393.4746	18.9927	9811	0
1_MACS_peak_32301_lociStitched	chr9	97401142	97401734	1	593	494.024	119.584	9812	0
1_MACS_peak_26256_lociStitched	chr3	184390686	184391302	1	617	444.5672	70.2856	9813	0
1_MACS_peak_3265_lociStitched	chr1	23095875	23096449	1	575	477.9698	103.7792	9814	0
1_MACS_peak_21928_lociStitched	chr20	55844359	55844797	1	439	389.9514	15.8118	9815	0
1_MACS_peak_13755_lociStitched	chr17	41457643	41458159	1	517	441.3348	67.2348	9816	0
1_MACS_peak_4507_lociStitched	chr1	156327772	156328365	1	594	456.7879	82.7828	9817	0
1_MACS_peak_29425_lociStitched	chr7	73402359	73402787	1	429	399.966	26.0652	9818	0
1_MACS_peak_16031_lociStitched	chr19	2382036	2382696	1	661	445.896	72.138	9819	0
1_MACS_peak_14381_lociStitched	chr17	61532866	61533357	1	492	429.0849	55.3848	9820	0
1_MACS_peak_21578_lociStitched	chr20	35050116	35050644	1	529	440.352	67.0032	9821	0
1_MACS_peak_17422_lociStitched	chr19	13893803	13894310	1	508	452.1426	78.8385	9822	0
1_MACS_peak_10741_lociStitched	chr16	726232	726740	1	509	390.0932	16.8656	9823	0
1_MACS_peak_3234_lociStitched	chr1	23028612	23029104	1	493	413.7228	40.9344	9824	0
1_MACS_peak_21453_lociStitched	chr20	31485355	31485893	1	539	410.8706	38.0904	9825	0
1_MACS_peak_16347_lociStitched	chr19	4074993	4075595	1	603	411.5874	38.829	9826	0
1_MACS_peak_21135_lociStitched	chr2	241642984	241643477	1	494	386.7092	14.0012	9827	0
1_MACS_peak_5985_lociStitched	chr10	134726303	134726677	1	375	387.7632	15.0722	9828	0
1_MACS_peak_14132_lociStitched	chr17	46862957	46863580	1	624	435.9131	63.2345	9829	0
1_MACS_peak_30702_lociStitched	chr7	158254755	158255229	1	475	436.3644	63.8004	9830	0
1_MACS_peak_32900_lociStitched	chr9	134677920	134678523	1	604	434.5218	61.9884	9831	0
1_MACS_peak_25608_lociStitched	chr22	51027648	51028153	1	506	439.653	67.2155	9832	0
1_MACS_peak_4503_lociStitched	chr1	156215557	156216056	1	500	414.8686	42.5647	9833	0
1_MACS_peak_19092_lociStitched	chr19	44959353	44959792	1	440	577.0655	204.7935	9834	0
1_MACS_peak_10471_lociStitched	chr15	77997133	77997605	1	473	402.616	30.4912	9835	0
1_MACS_peak_22436_lociStitched	chr20	60255108	60255600	1	493	384.2028	12.1524	9836	0
1_MACS_peak_19748_lociStitched	chr19	49684867	49685328	1	462	379.403	7.376	9837	0
1_MACS_peak_13417_lociStitched	chr17	21311329	21311838	1	510	476.424	104.4468	9838	0
1_MACS_peak_14405_lociStitched	chr17	61948311	61948880	1	570	431.871	59.9157	9839	0
1_MACS_peak_5750_lociStitched	chr10	125727546	125728113	1	568	425.4768	53.5815	9840	0
1_MACS_peak_26194_lociStitched	chr3	134092256	134092731	1	476	412.6325	40.755	9841	0
1_MACS_peak_13595_lociStitched	chr17	35277403	35277950	1	548	410.8517	39.0558	9842	0
1_MACS_peak_6846_lociStitched	chr11	61269816	61270195	1	380	386.6558	15.0084	9843	0
1_MACS_peak_28266_lociStitched	chr6	1594940	1595488	1	549	402.506	31.0716	9844	0
1_MACS_peak_12211_lociStitched	chr16	87968405	87968897	1	493	453.9192	82.8036	9845	0
1_MACS_peak_11877_lociStitched	chr16	85373744	85374247	1	504	419.6026	48.4892	9846	0
1_MACS_peak_998_lociStitched	chr1	5793791	5794383	1	593	394.8048	23.9168	9847	0
1_MACS_peak_17235_lociStitched	chr19	11464057	11464660	1	604	413.9595	43.5366	9848	0
1_MACS_peak_2929_lociStitched	chr1	20770043	20770705	1	663	439.7666	69.3776	9849	0
1_MACS_peak_26217_lociStitched	chr3	183606316	183606859	1	544	432.8796	62.4993	9850	0
1_MACS_peak_27508_lociStitched	chr4	152327166	152327760	1	595	463.1418	92.7828	9851	0
1_MACS_peak_26167_lociStitched	chr3	128241273	128241743	1	471	406.409	36.19	9852	0
1_MACS_peak_27821_lociStitched	chr5	71483465	71483939	1	475	430.9134	60.7194	9853	0
1_MACS_peak_1068_lociStitched	chr1	6273612	6274116	1	505	412.9272	42.9408	9854	0
1_MACS_peak_34309_lociStitched	chrX	152781300	152781710	1	411	382.94	13.243	9855	0
1_MACS_peak_7185_lociStitched	chr11	66155297	66155775	1	479	392.916	23.422	9856	0
1_MACS_peak_7856_lociStitched	chr11	70843126	70843718	1	593	406.7632	37.4736	9857	0
1_MACS_peak_21165_lociStitched	chr2	241700170	241700693	1	524	381.5808	12.3428	9858	0
1_MACS_peak_22671_lociStitched	chr20	61711202	61711774	1	573	384.098	14.872	9859	0
1_MACS_peak_32371_lociStitched	chr9	124990666	124991169	1	504	378.3063	9.3558	9860	0
1_MACS_peak_29630_lociStitched	chr7	100514717	100515213	1	497	407.6624	38.9856	9861	0
1_MACS_peak_18176_lociStitched	chr19	31176497	31176970	1	474	381.9002	13.2913	9862	0
1_MACS_peak_14562_lociStitched	chr17	71771315	71771813	1	499	395.163	26.5932	9863	0
1_MACS_peak_22317_lociStitched	chr20	58095537	58096053	1	517	427.8672	59.34	9864	0
1_MACS_peak_11408_lociStitched	chr16	31179983	31180474	1	492	430.2633	61.7678	9865	0
1_MACS_peak_10795_lociStitched	chr16	962938	963465	1	528	421.6527	53.1743	9866	0
