REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_16907_lociStitched	chr20	61455726	61471288	3	6997	12827.7566	1199	1	COL9A3	C20orf20,OGFR,DPH3P1,TCFL5	DPH3P1	C20orf20	0.9596	1199	1
3_MACS_peak_3166_lociStitched	chr10	34022285	34036784	3	6994	9541.7919	1200	1			NRP1	NRP1	NONE	1200	1
1_MACS_peak_28115_lociStitched	chr9	117144821	117151810	1	6990	23236.3283	1201	1	AKNA		AKNA	AKNA	0.7285	1201	1
1_MACS_peak_3029_lociStitched	chr10	17268658	17275646	1	6989	25207.8124	1202	1	VIM	TRDMT1	VIM	VIM	1.3853	1202	1
1_MACS_peak_28117_lociStitched	chr9	117210413	117217400	1	6988	16590.6315	1203	1	DFNB31		DFNB31	DFNB31	0.6327	1203	1
4_MACS_peak_1740_lociStitched	chr1	155213713	155233002	4	6986	19929.3948	1204	1	GBA,FAM189B,SCAMP3,CLK2	MIR92B,MTX1,HCN3,FDPS,THBS3,GBAP1,GBA,PKLR	FAM189B	MIR92B	2.039	1204	1
2_MACS_peak_17677_lociStitched	chr22	37765310	37776148	2	6985	13478.1368	1205	1	ELFN2		ELFN2	ELFN2	0.2777	1205	1
4_MACS_peak_10560_lociStitched	chr17	4692676	4711101	4	6984	11502.7275	1206	1	GLTPD2,PSMB6,PLD2	ZMYND15,TM4SF5,MINK1,CXCL16,VMO1	PSMB6	PSMB6	0.541	1206	1
2_MACS_peak_21764_lociStitched	chr5	75620272	75628767	2	6980	13253.899	1207	1	SV2C		IQGAP2	IQGAP2	NONE	1207	1
3_MACS_peak_27793_lociStitched	chr9	92156852	92171670	3	6980	7740.9232	1208	1		GADD45G	GADD45G	GADD45G	0.4034	1208	1
2_MACS_peak_11666_lociStitched	chr17	66452313	66459435	2	6979	17183.2494	1209	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.4902	1209	1
4_MACS_peak_10327_lociStitched	chr16	84166078	84178977	4	6976	12619.0917	1210	1	LRRC50,HSDL1	ADAD2,MBTPS1,TAF1C	HSDL1	HSDL1	0.5455	1210	1
2_MACS_peak_19222_lociStitched	chr3	143142127	143150243	2	6973	7302.7768	1211	1	SLC9A9		CHST2	CHST2	NONE	1211	1
3_MACS_peak_27179_lociStitched	chr8	145149333	145160602	3	6966	13120.4967	1212	1	CYC1,MAF1,SHARPIN	EXOSC4,GPAA1,KIAA1875,C8orf30A,HEATR7A,OPLAH	SHARPIN	SHARPIN	0.8576	1212	1
2_MACS_peak_26909_lociStitched	chr8	118450523	118457623	2	6965	11999	1213	1			MED30	MED30	NONE	1213	1
2_MACS_peak_24487_lociStitched	chr7	7287076	7299121	2	6963	5526.246	1214	1	C1GALT1		C1GALT1	C1GALT1	0.2411	1214	1
2_MACS_peak_8846_lociStitched	chr15	70793869	70801380	2	6961	16131.3747	1215	1			UACA	UACA	NONE	1215	1
3_MACS_peak_28612_lociStitched	chrX	10074285	10087605	3	6960	15200.784	1216	1	WWC3	CLCN4	CLCN4	CLCN4	0.0339	1216	1
2_MACS_peak_28857_lociStitched	chrX	42792739	42805669	2	6955	13055.421	1217	1			PPP1R2P9	PPP1R2P9	NONE	1217	1
2_MACS_peak_5828_lociStitched	chr12	48276164	48288977	2	6947	11907.1209	1218	1	VDR		VDR	VDR	0.3085	1218	1
2_MACS_peak_26195_lociStitched	chr8	27231664	27239212	2	6942	14375.166	1219	1	PTK2B		PTK2B	PTK2B	0.4313	1219	1
3_MACS_peak_17583_lociStitched	chr22	31884484	31893522	3	6937	14069.4546	1220	1	SFI1,EIF4ENIF1		EIF4ENIF1	EIF4ENIF1	0.2648	1220	1
3_MACS_peak_16938_lociStitched	chr20	62579916	62589820	3	6936	12880.152	1221	1	UCKL1-AS1,UCKL1,ZNF512B	MIR941-1,MIR941-3,MIR941-2,PRPF6,MIR1914,MIR647,SAMD10	UCKL1-AS1	UCKL1-AS1	0.9758	1221	1
2_MACS_peak_13853_lociStitched	chr19	55764386	55772019	2	6933	16951.3664	1222	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	1.0641	1222	1
2_MACS_peak_28127_lociStitched	chr9	117372538	117380566	2	6929	20640.7908	1223	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.9382	1223	1
3_MACS_peak_25443_lociStitched	chr7	104578669	104586674	3	6926	11526.3995	1224	1		LOC723809	LOC723809	LOC723809	0.1896	1224	1
3_MACS_peak_25414_lociStitched	chr7	102246864	102257814	3	6926	6683.88	1225	1	RASA4	POLR2J3,UPK3BL	RASA4	RASA4	0.29	1225	1
3_MACS_peak_23601_lociStitched	chr6	74159734	74172959	3	6914	24216.2975	1226	1	MTO1,C6orf150		C6orf150	C6orf150	0.4986	1226	1
1_MACS_peak_9727_lociStitched	chr16	23412516	23419426	1	6911	17695.819	1227	1	COG7		COG7	COG7	0.3822	1227	1
3_MACS_peak_12999_lociStitched	chr19	12991560	13003175	3	6911	12192.2655	1228	1	GCDH,DNASE2,KLF1	MAST1,CALR,RTBDN,SYCE2,FARSA	KLF1	CALR	1.2197	1228	1
5_MACS_peak_16320_lociStitched	chr20	23329881	23343934	5	6909	12599.9198	1229	1	NXT1	GZF1	NXT1	NXT1	0.7019	1229	1
1_MACS_peak_10345_lociStitched	chr16	85477778	85484684	1	6907	30411.9522	1230	1			KIAA0182	KIAA0182	0.4451	1230	1
2_MACS_peak_22641_lociStitched	chr5	177365748	177373198	2	6899	8403.6	1231	1			PROP1	PROP1	NONE	1231	1
3_MACS_peak_13425_lociStitched	chr19	40247977	40259292	3	6890	13364.1465	1232	1		LEUTX,CLC	LEUTX	LEUTX	0.1135	1232	1
3_MACS_peak_15337_lociStitched	chr2	153413355	153423246	3	6887	6932.6019	1233	1	FMNL2		PRPF40A	PRPF40A	NONE	1233	1
3_MACS_peak_28465_lociStitched	chr9	138360059	138373093	3	6881	8041.978	1234	1	KIAA0649	MRPS2,LCN1,C9orf116	KIAA0649	MRPS2	0.3469	1234	1
1_MACS_peak_29019_lociStitched	chrX	57308081	57314960	1	6880	9672.5619	1235	1	FAAH2		FAAH2	FAAH2	0.09	1235	1
2_MACS_peak_3450_lociStitched	chr10	75615981	75626464	2	6877	11619.3572	1236	1	CAMK2G	PLAU,NDST2	CAMK2G	NDST2	0.288	1236	1
2_MACS_peak_25495_lociStitched	chr7	107842999	107854142	2	6875	12321.9294	1237	1	NRCAM		NRCAM	NRCAM	0.1713	1237	1
3_MACS_peak_21132_lociStitched	chr4	186225316	186232362	3	6872	6960.7434	1238	1	SNX25		LRP2BP	LRP2BP	0.6727	1238	1
3_MACS_peak_5168_lociStitched	chr11	119553717	119566717	3	6872	9274.2	1239	1	PVRL1		PVRL1	PVRL1	0.3351	1239	1
2_MACS_peak_20081_lociStitched	chr4	40575092	40584299	2	6871	8981.4285	1240	1	RBM47		RBM47	RBM47	0.2446	1240	1
2_MACS_peak_8896_lociStitched	chr15	74689691	74697218	2	6867	14991.5259	1241	1		CYP11A1,SEMA7A	SEMA7A	SEMA7A	0.5081	1241	1
2_MACS_peak_511_lociStitched	chr1	28570092	28576959	2	6865	11312.6958	1242	1		ATPIF1,SESN2,PTAFR,DNAJC8	ATPIF1	ATPIF1	0.716	1242	1
2_MACS_peak_19136_lociStitched	chr3	133290593	133297689	2	6864	18873.2312	1243	1	CDV3		CDV3	CDV3	0.8112	1243	1
2_MACS_peak_22726_lociStitched	chr6	3022414	3032215	2	6861	17136.0684	1244	1	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	LOC401233	1.1679	1244	1
1_MACS_peak_1962_lociStitched	chr1	167595863	167602718	1	6856	43618.365	1245	1	RCSD1		RCSD1	RCSD1	0.7174	1245	1
1_MACS_peak_14369_lociStitched	chr2	42327928	42334777	1	6850	24148.8891	1246	1			PKDCC	PKDCC	NONE	1246	1
2_MACS_peak_2663_lociStitched	chr1	228666688	228679221	2	6848	16562.3595	1247	1	RNF187	HIST3H2BB,HIST3H2A	RNF187	RNF187	0.8748	1247	1
3_MACS_peak_7405_lociStitched	chr14	24604677	24617614	3	6848	11547.5662	1248	1	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	FAM158A	0.7139	1248	1
2_MACS_peak_6517_lociStitched	chr12	111840393	111849819	2	6845	9682.3872	1249	1	SH2B3	FAM109A	SH2B3	SH2B3	0.6454	1249	1
2_MACS_peak_9985_lociStitched	chr16	54960208	54971528	2	6841	11116.24	1250	1	IRX5,CRNDE		IRX5	IRX5	0.8514	1250	1
1_MACS_peak_7777_lociStitched	chr14	69257532	69264367	1	6836	20466.724	1251	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.3675	1251	1
2_MACS_peak_4559_lociStitched	chr11	62598064	62610676	2	6836	12971.442	1252	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	SNORD30	0.8972	1252	1
1_MACS_peak_22257_lociStitched	chr5	139417034	139423864	1	6831	12274.193	1253	1	NRG2		NRG2	NRG2	0.1001	1253	1
3_MACS_peak_27279_lociStitched	chr9	5762998	5776704	3	6830	7971.4096	1254	1	KIAA1432		ERMP1	ERMP1	NONE	1254	1
1_MACS_peak_16701_lociStitched	chr20	46386275	46393103	1	6829	24317.922	1255	1	SULF2		SULF2	SULF2	0.3081	1255	1
2_MACS_peak_7285_lociStitched	chr13	114560250	114568028	2	6828	29975.6342	1256	1	GAS6	FLJ44054,GAS6	GAS6	GAS6	0.6822	1256	1
2_MACS_peak_20606_lociStitched	chr4	113435248	113445781	2	6828	13349.5242	1257	1	NEUROG2		NEUROG2	NEUROG2	0.9478	1257	1
3_MACS_peak_13087_lociStitched	chr19	16244452	16256480	3	6823	11044.1096	1258	1	HSH2D	RAB8A,FAM32A,CIB3	HSH2D	HSH2D	0.652	1258	1
2_MACS_peak_3816_lociStitched	chr10	111826920	111838376	2	6820	6938.8992	1259	1	ADD3		ADD3	ADD3	0.1178	1259	1
1_MACS_peak_17708_lociStitched	chr22	38571823	38578636	1	6814	17748.5463	1260	1	PLA2G6	MAFF	PLA2G6	MAFF	0.4118	1260	1
4_MACS_peak_7778_lociStitched	chr14	69281030	69291814	4	6813	9190.1248	1261	1		ZFP36L1,C14orf181	C14orf181	C14orf181	1.7957	1261	1
1_MACS_peak_18367_lociStitched	chr3	45604733	45611543	1	6811	7272.399	1262	1		LIMD1	LIMD1	LIMD1	0.2794	1262	1
2_MACS_peak_18044_lociStitched	chr3	5018471	5029341	2	6811	14878.856	1263	1	BHLHE40		BHLHE40	BHLHE40	0.982	1263	1
1_MACS_peak_8627_lociStitched	chr15	53019622	53026431	1	6810	15178.6228	1264	1		KIAA1370	KIAA1370	KIAA1370	0.2829	1264	1
4_MACS_peak_22795_lociStitched	chr6	7136373	7145608	4	6810	8219.15	1265	1	RREB1		RREB1	RREB1	0.1856	1265	1
2_MACS_peak_3575_lociStitched	chr10	90168281	90175797	2	6807	5979.7296	1266	1	RNLS		RNLS	RNLS	0.1522	1266	1
4_MACS_peak_25350_lociStitched	chr7	100486689	100500913	4	6804	6868.7696	1267	1	UFSP1,ACHE	SLC12A9,TRIP6,SRRT	ACHE	TRIP6	0.3187	1267	1
2_MACS_peak_22842_lociStitched	chr6	11784916	11796455	2	6802	13787.9511	1268	1		C6orf105	C6orf105	C6orf105	0.8659	1268	1
2_MACS_peak_16639_lociStitched	chr20	43679363	43688447	2	6801	10444.7832	1269	1	STK4	KCNS1	KCNS1	KCNS1	0.0843	1269	1
1_MACS_peak_28500_lociStitched	chr9	139792081	139798878	1	6798	23562.4802	1270	1	TRAF2	PHPT1,MAMDC4,C8G,LCN12,EDF1,FBXW5	TRAF2	TRAF2	0.9777	1270	1
2_MACS_peak_19338_lociStitched	chr3	156871197	156879768	2	6798	16698.0222	1271	1	CCNL1	LOC339894	CCNL1	CCNL1	0.8737	1271	1
2_MACS_peak_22743_lociStitched	chr6	3404732	3416071	2	6797	12105.5164	1272	1	SLC22A23		SLC22A23	SLC22A23	0.2071	1272	1
3_MACS_peak_16598_lociStitched	chr20	42538998	42553044	3	6797	10177.7316	1273	1	TOX2	TOX2	TOX2	TOX2	0.6184	1273	1
1_MACS_peak_4672_lociStitched	chr11	65768459	65775251	1	6793	10960.2504	1274	1	BANF1,EIF1AD	SART1,CST6,SF3B2,CATSPER1,GAL3ST3	EIF1AD	SF3B2	0.8411	1274	1
2_MACS_peak_13096_lociStitched	chr19	16434897	16442707	2	6792	9086.154	1275	1	KLF2		KLF2	KLF2	0.7487	1275	1
1_MACS_peak_23830_lociStitched	chr6	107380175	107386965	1	6791	11182.451	1276	1	BEND3	C6orf203	C6orf203	C6orf203	0.2355	1276	1
2_MACS_peak_28278_lociStitched	chr9	130688949	130700579	2	6791	14404.918	1277	1	PIP5KL1,DPM2	AK1,ST6GALNAC6,ST6GALNAC4,FAM102A	PIP5KL1	ST6GALNAC4	1.238	1277	1
3_MACS_peak_10155_lociStitched	chr16	69212599	69223263	3	6785	10419.7944	1278	1	SNTB2	CIRH1A,CHTF8	SNTB2	CHTF8	0.3218	1278	1
3_MACS_peak_21113_lociStitched	chr4	185616508	185627888	3	6783	14697.27	1279	1	MLF1IP	CCDC111,CASP3	MLF1IP	CASP3	0.6543	1279	1
2_MACS_peak_9123_lociStitched	chr15	89163699	89170921	2	6782	9733.0894	1280	1	AEN	MIR1179,MIR7-2,ISG20	AEN	AEN	0.6174	1280	1
3_MACS_peak_24639_lociStitched	chr7	25986402	25994312	3	6782	29134.112	1281	1	MIR148A		MIR148A	MIR148A	2.9488	1281	1
4_MACS_peak_18975_lociStitched	chr3	121740302	121755782	4	6780	6871.572	1282	1	ILDR1	CD86	ILDR1	ILDR1	0.4672	1282	1
2_MACS_peak_10325_lociStitched	chr16	84142502	84151793	2	6779	14905.5513	1283	1	MBTPS1	LRRC50,HSDL1	MBTPS1	HSDL1	0.5455	1283	1
1_MACS_peak_26194_lociStitched	chr8	27218830	27225600	1	6771	12726.923	1284	1	PTK2B	TRIM35	PTK2B	PTK2B	0.4313	1284	1
3_MACS_peak_5558_lociStitched	chr12	13317775	13333638	3	6761	10003.2078	1285	1		EMP1	EMP1	EMP1	0.0721	1285	1
1_MACS_peak_18793_lociStitched	chr3	99340172	99346931	1	6760	18046.53	1286	1	MIR548G	COL8A1	COL8A1	COL8A1	0.0615	1286	1
2_MACS_peak_23117_lociStitched	chr6	30683980	30690764	2	6758	23376.9856	1287	1	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	TUBB	1.6393	1287	1
2_MACS_peak_22706_lociStitched	chr6	1008663	1016616	2	6758	13784.1396	1288	1	LOC285768		LOC285768	LOC285768	0.1597	1288	1
1_MACS_peak_10374_lociStitched	chr16	87806698	87813453	1	6756	15426.3935	1289	1		KLHDC4	KLHDC4	KLHDC4	0.1976	1289	1
2_MACS_peak_6356_lociStitched	chr12	98146496	98153300	2	6751	7210.8792	1290	1			MIR135A2	MIR135A2	NONE	1290	1
