#18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_ROSE/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam
#Using cutoff of 24858.251 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isSuperStretch
1_MACS_peak_1011_lociStitched	chr1	72245914	72246988	1	1075	496.9398	173.6658	22089	0
1_MACS_peak_15129_lociStitched	chr2	140516367	140517440	1	1074	563.2177	153.2244	22090	0
1_MACS_peak_18089_lociStitched	chr3	17796986	17798059	1	1074	609.3567	204.8357	22091	0
1_MACS_peak_28449_lociStitched	chrX	7179497	7180570	1	1074	527.2722	132.8374	22092	0
1_MACS_peak_24315_lociStitched	chr6	152346665	152347737	1	1073	553.3664	58.96	22093	0
1_MACS_peak_25071_lociStitched	chr7	68037571	68038644	1	1074	500.2326	116.4205	22094	0
1_MACS_peak_14247_lociStitched	chr2	48675119	48676190	1	1072	629.9622	82.2528	22095	0
1_MACS_peak_20457_lociStitched	chr4	89618343	89619416	1	1074	460.6389	132.5155	22096	0
1_MACS_peak_12463_lociStitched	chr18	55190230	55191303	1	1074	519.9758	196.6809	22097	0
1_MACS_peak_6338_lociStitched	chr12	66311332	66312403	1	1072	763.0875	229.3011	22098	0
1_MACS_peak_24746_lociStitched	chr7	28893301	28894372	1	1072	764.2656	233.2638	22099	0
1_MACS_peak_6442_lociStitched	chr12	79399629	79400701	1	1073	558.4048	128.2112	22100	0
1_MACS_peak_23338_lociStitched	chr6	40116545	40117617	1	1073	621.8672	196.8192	22101	0
1_MACS_peak_173_lociStitched	chr1	14155278	14156346	1	1069	911.2176	176.8608	22102	0
1_MACS_peak_19975_lociStitched	chr4	20630693	20631766	1	1074	395.7224	143.0309	22103	0
1_MACS_peak_3157_lociStitched	chr10	31891856	31892927	1	1072	647.6337	156.2589	22104	0
1_MACS_peak_5801_lociStitched	chr12	16500198	16501269	1	1072	587.979	100.3527	22105	0
1_MACS_peak_18172_lociStitched	chr3	31462667	31463737	1	1071	736.374	163.924	22106	0
1_MACS_peak_13220_lociStitched	chr19	30336020	30337091	1	1072	658.2366	226.9449	22107	0
1_MACS_peak_7417_lociStitched	chr13	71848822	71849892	1	1071	580.582	71.155	22108	0
1_MACS_peak_9735_lociStitched	chr16	10906212	10907283	1	1072	533.8935	125.9496	22109	0
1_MACS_peak_1492_lociStitched	chr1	145928332	145929404	1	1073	411.7552	137.4304	22110	0
1_MACS_peak_225_lociStitched	chr1	17074573	17075632	1	1060	1471.2687	352.9647	22111	0
1_MACS_peak_9593_lociStitched	chr16	1771952	1773024	1	1073	463.5328	196.6048	22112	0
1_MACS_peak_8112_lociStitched	chr14	70883052	70884122	1	1071	606.583	106.786	22113	0
1_MACS_peak_15210_lociStitched	chr2	157206833	157207904	1	1072	501.3351	123.3792	22114	0
1_MACS_peak_29120_lociStitched	chrX	109914165	109915236	1	1072	435.1473	61.3683	22115	0
1_MACS_peak_11026_lociStitched	chr17	27369782	27370853	1	1072	633.9249	261.2169	22116	0
1_MACS_peak_8297_lociStitched	chr14	92571930	92572993	1	1064	1032.4919	104.3866	22117	0
1_MACS_peak_14249_lociStitched	chr2	48901778	48902849	1	1072	582.4098	224.0532	22118	0
1_MACS_peak_26436_lociStitched	chr8	51394329	51395400	1	1072	499.1931	190.9593	22119	0
1_MACS_peak_8487_lociStitched	chr15	22422622	22423692	1	1071	667.359	238.503	22120	0
1_MACS_peak_13903_lociStitched	chr2	20189479	20190548	1	1070	639.4758	126.2489	22121	0
1_MACS_peak_23966_lociStitched	chr6	116765725	116766796	1	1072	448.8561	174.8943	22122	0
1_MACS_peak_18145_lociStitched	chr3	26744472	26745541	1	1070	657.5419	152.0118	22123	0
1_MACS_peak_24406_lociStitched	chr6	161647226	161648295	1	1070	562.4009	74.5093	22124	0
1_MACS_peak_24321_lociStitched	chr6	152806574	152807641	1	1068	775.709	128.5735	22125	0
1_MACS_peak_26727_lociStitched	chr8	94712460	94713530	1	1071	452.396	84.209	22126	0
1_MACS_peak_27402_lociStitched	chr9	27690015	27691081	1	1067	746.6264	52.4472	22127	0
1_MACS_peak_28184_lociStitched	chr9	130150170	130151240	1	1071	502.151	158.253	22128	0
1_MACS_peak_14271_lociStitched	chr2	54300697	54301767	1	1071	480.751	146.269	22129	0
1_MACS_peak_11543_lociStitched	chr17	52935095	52936165	1	1071	467.697	135.034	22130	0
1_MACS_peak_4994_lociStitched	chr11	75433545	75434615	1	1071	517.452	185.11	22131	0
1_MACS_peak_8247_lociStitched	chr14	88982857	88983927	1	1071	450.256	120.91	22132	0
1_MACS_peak_8174_lociStitched	chr14	75654689	75655758	1	1070	504.4611	58.2605	22133	0
1_MACS_peak_28847_lociStitched	chrX	56804773	56805843	1	1071	403.283	97.156	22134	0
1_MACS_peak_11462_lociStitched	chr17	46620462	46621531	1	1070	553.3144	144.4219	22135	0
1_MACS_peak_14972_lociStitched	chr2	118496541	118497610	1	1070	569.3494	195.7339	22136	0
1_MACS_peak_20945_lociStitched	chr4	164470921	164471988	1	1068	689.3887	131.9879	22137	0
1_MACS_peak_10313_lociStitched	chr16	67537809	67538878	1	1070	656.5798	298.7855	22138	0
1_MACS_peak_3172_lociStitched	chr10	33775519	33776588	1	1070	531.293	173.6056	22139	0
1_MACS_peak_22885_lociStitched	chr6	13668462	13669531	1	1070	567.3183	210.9137	22140	0
1_MACS_peak_18713_lociStitched	chr3	96418968	96420036	1	1069	589.7496	137.8788	22141	0
1_MACS_peak_8417_lociStitched	chr14	104387151	104388215	1	1065	848.7528	100.7608	22142	0
1_MACS_peak_1051_lociStitched	chr1	81967155	81968223	1	1069	506.8728	72.3036	22143	0
1_MACS_peak_17353_lociStitched	chr22	22292211	22293272	1	1062	1115.5354	210.1841	22144	0
1_MACS_peak_27969_lociStitched	chr9	109795907	109796976	1	1070	483.4018	192.8476	22145	0
1_MACS_peak_22942_lociStitched	chr6	19804501	19805569	1	1069	500.4648	97.4016	22146	0
1_MACS_peak_1641_lociStitched	chr1	153570837	153571903	1	1067	823.5916	244.7536	22147	0
1_MACS_peak_11449_lociStitched	chr17	46494139	46495208	1	1070	442.0315	195.1994	22148	0
1_MACS_peak_7912_lociStitched	chr14	51143661	51144729	1	1069	461.91	73.5852	22149	0
1_MACS_peak_23708_lociStitched	chr6	88354508	88355571	1	1064	954.2551	178.0525	22150	0
1_MACS_peak_1124_lociStitched	chr1	89546433	89547501	1	1069	589.9632	212.8524	22151	0
1_MACS_peak_13115_lociStitched	chr19	18132470	18133538	1	1069	555.4668	183.162	22152	0
1_MACS_peak_5229_lociStitched	chr11	108031422	108032490	1	1069	580.2444	210.2892	22153	0
1_MACS_peak_13921_lociStitched	chr2	20724290	20725355	1	1066	769.4625	131.208	22154	0
1_MACS_peak_17825_lociStitched	chr22	46374273	46375341	1	1069	557.3892	201.852	22155	0
1_MACS_peak_7709_lociStitched	chr14	22098722	22099790	1	1069	442.2588	111.072	22156	0
1_MACS_peak_20768_lociStitched	chr4	138045612	138046680	1	1069	469.2792	145.8888	22157	0
1_MACS_peak_17332_lociStitched	chr22	21263954	21265022	1	1069	472.8036	149.8404	22158	0
1_MACS_peak_11149_lociStitched	chr17	34273878	34274945	1	1068	645.3216	211.6928	22159	0
1_MACS_peak_16825_lociStitched	chr20	55732217	55733284	1	1068	522.1898	93.896	22160	0
1_MACS_peak_20046_lociStitched	chr4	36773313	36774381	1	1069	487.3284	202.1724	22161	0
1_MACS_peak_24361_lociStitched	chr6	158018300	158019367	1	1068	574.046	164.2113	22162	0
1_MACS_peak_11517_lociStitched	chr17	48996530	48997596	1	1067	682.6664	180.0474	22163	0
1_MACS_peak_27370_lociStitched	chr9	21095816	21096882	1	1067	577.0258	78.5642	22164	0
1_MACS_peak_7410_lociStitched	chr13	67622145	67623211	1	1067	607.087	120.458	22165	0
1_MACS_peak_11004_lociStitched	chr17	26878953	26880019	1	1067	603.6758	132.9302	22166	0
1_MACS_peak_1523_lociStitched	chr1	147820319	147821386	1	1068	471.9341	117.6901	22167	0
1_MACS_peak_19884_lociStitched	chr4	9382507	9383571	1	1065	769.9104	141.8312	22168	0
1_MACS_peak_8232_lociStitched	chr14	83485914	83486980	1	1067	541.4214	117.6864	22169	0
1_MACS_peak_28897_lociStitched	chrX	67237915	67238979	1	1065	653.9344	70.8624	22170	0
1_MACS_peak_15598_lociStitched	chr2	197583500	197584565	1	1066	638.148	184.5645	22171	0
1_MACS_peak_7145_lociStitched	chr13	30332614	30333678	1	1065	616.3752	93.3128	22172	0
1_MACS_peak_20596_lociStitched	chr4	109263672	109264737	1	1066	494.0535	84.6675	22173	0
1_MACS_peak_14056_lociStitched	chr2	32489319	32490383	1	1065	646.38	140.2352	22174	0
1_MACS_peak_5402_lociStitched	chr11	120585462	120586525	1	1064	697.1154	113.9536	22175	0
1_MACS_peak_23952_lociStitched	chr6	114773627	114774691	1	1065	724.052	246.1032	22176	0
1_MACS_peak_2741_lociStitched	chr1	237280702	237281550	1	849	4286.4704	70.5536	22177	0
1_MACS_peak_4191_lociStitched	chr11	3601780	3602845	1	1066	474.6705	115.02	22178	0
1_MACS_peak_5008_lociStitched	chr11	76135323	76136387	1	1065	606.3736	192.6904	22179	0
1_MACS_peak_28254_lociStitched	chr9	132222412	132223475	1	1064	643.8591	144.3554	22180	0
1_MACS_peak_29344_lociStitched	chrX	149947234	149948298	1	1065	416.1304	101.7184	22181	0
1_MACS_peak_27111_lociStitched	chr8	141571551	141572614	1	1064	597.406	174.4383	22182	0
1_MACS_peak_22515_lociStitched	chr5	163546605	163547668	1	1064	523.2086	107.5756	22183	0
1_MACS_peak_14082_lociStitched	chr2	36298577	36299640	1	1064	580.6106	172.7375	22184	0
1_MACS_peak_9451_lociStitched	chr15	91678476	91679539	1	1064	579.6539	173.6942	22185	0
1_MACS_peak_7187_lociStitched	chr13	33412696	33413757	1	1062	637.661	60.3709	22186	0
1_MACS_peak_3194_lociStitched	chr10	36434065	36435128	1	1064	532.3504	147.3318	22187	0
1_MACS_peak_27362_lociStitched	chr9	20417673	20418736	1	1064	459.9601	85.4652	22188	0
1_MACS_peak_18679_lociStitched	chr3	82785507	82786570	1	1064	535.752	185.8124	22189	0
1_MACS_peak_16227_lociStitched	chr20	9819385	9820448	1	1064	508.5392	167.8477	22190	0
1_MACS_peak_18154_lociStitched	chr3	27763160	27764222	1	1063	505.6182	63.8262	22191	0
1_MACS_peak_25064_lociStitched	chr7	67572940	67574003	1	1064	441.9954	121.6072	22192	0
1_MACS_peak_6644_lociStitched	chr12	101381582	101382637	1	1056	1241.946	340.765	22193	0
1_MACS_peak_22978_lociStitched	chr6	24838744	24839807	1	1064	441.6765	171.6745	22194	0
1_MACS_peak_29299_lociStitched	chrX	136360416	136361477	1	1062	581.7463	80.636	22195	0
1_MACS_peak_16338_lociStitched	chr20	23569750	23570813	1	1064	339.3096	98.859	22196	0
1_MACS_peak_17696_lociStitched	chr22	39521450	39522512	1	1063	476.9442	100.89	22197	0
1_MACS_peak_15325_lociStitched	chr2	170363983	170365045	1	1063	495.7416	121.599	22198	0
1_MACS_peak_19015_lociStitched	chr3	126397477	126398539	1	1063	466.218	123.8292	22199	0
1_MACS_peak_13888_lociStitched	chr2	17699089	17700149	1	1061	740.834	198.538	22200	0
1_MACS_peak_9142_lociStitched	chr15	73740234	73741295	1	1062	572.3034	125.6224	22201	0
1_MACS_peak_12448_lociStitched	chr18	53446072	53447134	1	1063	505.2996	184.8942	22202	0
1_MACS_peak_29188_lociStitched	chrX	121947049	121948110	1	1062	502.7018	67.5857	22203	0
1_MACS_peak_3441_lociStitched	chr10	71984688	71985750	1	1063	470.8908	174.168	22204	0
1_MACS_peak_5492_lociStitched	chr11	128797796	128798857	1	1062	612.6214	191.4044	22205	0
1_MACS_peak_25240_lociStitched	chr7	81586413	81587474	1	1062	504.1872	97.7181	22206	0
1_MACS_peak_7416_lociStitched	chr13	70736042	70737102	1	1061	572.4	78.122	22207	0
1_MACS_peak_21686_lociStitched	chr5	75471377	75472438	1	1062	540.4734	149.8132	22208	0
1_MACS_peak_20512_lociStitched	chr4	101816458	101817519	1	1062	532.7281	154.4816	22209	0
1_MACS_peak_23584_lociStitched	chr6	72892105	72893164	1	1060	789.5904	221.7546	22210	0
1_MACS_peak_6450_lociStitched	chr12	79580562	79581623	1	1062	573.2583	197.2399	22211	0
1_MACS_peak_15954_lociStitched	chr2	232661483	232662544	1	1062	433.1002	67.7979	22212	0
1_MACS_peak_5822_lociStitched	chr12	21680268	21681329	1	1062	483.4977	122.7577	22213	0
1_MACS_peak_28083_lociStitched	chr9	120406436	120407496	1	1061	641.618	181.578	22214	0
1_MACS_peak_15351_lociStitched	chr2	172379083	172380144	1	1062	468.6437	120.4235	22215	0
1_MACS_peak_1159_lociStitched	chr1	92967605	92968666	1	1062	570.6058	237.0274	22216	0
1_MACS_peak_18438_lociStitched	chr3	49955496	49956555	1	1060	640.9068	105.1587	22217	0
1_MACS_peak_25402_lociStitched	chr7	100464411	100465471	1	1061	531.272	103.456	22218	0
1_MACS_peak_9255_lociStitched	chr15	79103641	79104701	1	1061	504.242	83.528	22219	0
1_MACS_peak_25945_lociStitched	chr7	152598919	152599975	1	1057	920.1984	193.8816	22220	0
1_MACS_peak_6624_lociStitched	chr12	97845967	97847026	1	1060	729.4392	243.1464	22221	0
1_MACS_peak_20671_lociStitched	chr4	120599542	120600600	1	1059	728.3272	174.041	22222	0
1_MACS_peak_25511_lociStitched	chr7	106471202	106472262	1	1061	508.27	160.06	22223	0
1_MACS_peak_13594_lociStitched	chr19	49653121	49654181	1	1061	498.2	161.226	22224	0
1_MACS_peak_2821_lociStitched	chr1	248208281	248209341	1	1061	508.376	175.536	22225	0
1_MACS_peak_7500_lociStitched	chr13	88794643	88795701	1	1059	549.9484	36.9242	22226	0
1_MACS_peak_20626_lociStitched	chr4	113040194	113041252	1	1059	723.4604	221.4394	22227	0
1_MACS_peak_7888_lociStitched	chr14	50154243	50155301	1	1059	519.3722	17.3512	22228	0
1_MACS_peak_27980_lociStitched	chr9	110922848	110923906	1	1059	583.3812	100.7216	22229	0
1_MACS_peak_13639_lociStitched	chr19	52674096	52675154	1	1059	621.4692	141.1372	22230	0
1_MACS_peak_9954_lociStitched	chr16	27265487	27266542	1	1056	827.331	122.0635	22231	0
1_MACS_peak_27575_lociStitched	chr9	46112506	46113561	1	1056	769.728	85.666	22232	0
1_MACS_peak_21608_lociStitched	chr5	66461767	66462813	1	1047	1268.4842	141.1054	22233	0
1_MACS_peak_18956_lociStitched	chr3	122328317	122329375	1	1059	709.8122	267.2508	22234	0
1_MACS_peak_21736_lociStitched	chr5	79677828	79678887	1	1060	439.485	143.7063	22235	0
1_MACS_peak_291_lociStitched	chr1	23903629	23904688	1	1060	468.2898	188.502	22236	0
1_MACS_peak_90_lociStitched	chr1	8013848	8014906	1	1059	509.956	112.0422	22237	0
1_MACS_peak_2249_lociStitched	chr1	202003289	202004347	1	1059	527.942	143.6764	22238	0
1_MACS_peak_6358_lociStitched	chr12	67948651	67949709	1	1059	565.9242	183.3514	22239	0
1_MACS_peak_3948_lociStitched	chr10	112501823	112502881	1	1059	494.1918	137.7516	22240	0
1_MACS_peak_26756_lociStitched	chr8	96145642	96146695	1	1054	774.5868	37.8027	22241	0
1_MACS_peak_4416_lociStitched	chr11	26155798	26156856	1	1059	445.2064	145.6866	22242	0
1_MACS_peak_21568_lociStitched	chr5	61756240	61757298	1	1059	433.8858	134.7892	22243	0
1_MACS_peak_10603_lociStitched	chr16	89518614	89519672	1	1059	406.5894	135.0008	22244	0
1_MACS_peak_20129_lociStitched	chr4	46075601	46076657	1	1057	723.9936	244.3584	22245	0
1_MACS_peak_6511_lociStitched	chr12	90692754	90693811	1	1058	551.3312	181.804	22246	0
1_MACS_peak_17278_lociStitched	chr22	17849577	17850634	1	1058	441.7203	85.5113	22247	0
1_MACS_peak_8428_lociStitched	chr14	105714537	105715592	1	1056	582.4655	30.384	22248	0
1_MACS_peak_16688_lociStitched	chr20	46259360	46260417	1	1058	504.7175	174.405	22249	0
1_MACS_peak_15126_lociStitched	chr2	139788812	139789868	1	1057	620.7168	183.6384	22250	0
1_MACS_peak_9599_lociStitched	chr16	1978943	1979992	1	1050	1075.8544	180.9525	22251	0
1_MACS_peak_18672_lociStitched	chr3	76717589	76718645	1	1057	566.3328	159.1392	22252	0
1_MACS_peak_20655_lociStitched	chr4	119273809	119274865	1	1057	468.6528	97.9968	22253	0
1_MACS_peak_22519_lociStitched	chr5	165161839	165162894	1	1056	593.8595	124.701	22254	0
1_MACS_peak_2856_lociStitched	chr10	2619985	2621040	1	1056	628.358	171.965	22255	0
1_MACS_peak_20381_lociStitched	chr4	82440809	82441863	1	1055	594.0344	94.86	22256	0
1_MACS_peak_27901_lociStitched	chr9	100712890	100713939	1	1050	1008.4037	176.5467	22257	0
1_MACS_peak_10338_lociStitched	chr16	68026930	68027984	1	1055	695.64	218.8104	22258	0
1_MACS_peak_19200_lociStitched	chr3	142837589	142838643	1	1055	620.3844	150.9328	22259	0
1_MACS_peak_13990_lociStitched	chr2	27108241	27109296	1	1056	580.3555	224.8205	22260	0
1_MACS_peak_26598_lociStitched	chr8	71563610	71564665	1	1056	474.961	120.7975	22261	0
1_MACS_peak_25233_lociStitched	chr7	81305804	81306859	1	1056	543.958	192.9595	22262	0
1_MACS_peak_28864_lociStitched	chrX	62780270	62781325	1	1056	531.72	181.3545	22263	0
1_MACS_peak_4218_lociStitched	chr11	6440071	6441125	1	1055	548.3962	94.7546	22264	0
1_MACS_peak_2747_lociStitched	chr1	239332434	239333489	1	1056	483.612	169.9605	22265	0
1_MACS_peak_16169_lociStitched	chr20	5070481	5071535	1	1055	556.1958	122.791	22266	0
1_MACS_peak_8157_lociStitched	chr14	74769022	74770073	1	1052	751.5701	84.6055	22267	0
1_MACS_peak_13961_lociStitched	chr2	25675861	25676915	1	1055	537.6454	120.3668	22268	0
1_MACS_peak_11764_lociStitched	chr17	69411916	69412968	1	1053	859.6944	271.8368	22269	0
1_MACS_peak_4820_lociStitched	chr11	65904537	65905591	1	1055	522.8894	155.6758	22270	0
1_MACS_peak_25463_lociStitched	chr7	104563206	104564258	1	1053	858.432	307.3944	22271	0
1_MACS_peak_9569_lociStitched	chr16	709930	710983	1	1054	596.7351	141.9444	22272	0
1_MACS_peak_6630_lociStitched	chr12	98884550	98885602	1	1053	717.7796	181.47	22273	0
1_MACS_peak_24060_lociStitched	chr6	129770061	129771115	1	1055	500.0176	175.1748	22274	0
1_MACS_peak_20941_lociStitched	chr4	163771945	163772998	1	1054	580.6242	139.5225	22275	0
1_MACS_peak_24966_lociStitched	chr7	49334268	49335322	1	1055	470.9272	150.0896	22276	0
1_MACS_peak_21053_lociStitched	chr4	184328051	184329104	1	1054	609.687	190.593	22277	0
1_MACS_peak_22548_lociStitched	chr5	170292419	170293473	1	1055	444.5772	170.221	22278	0
1_MACS_peak_21538_lociStitched	chr5	57452626	57453680	1	1055	437.3046	164.1078	22279	0
1_MACS_peak_17704_lociStitched	chr22	39673079	39674133	1	1055	393.142	124.6882	22280	0
1_MACS_peak_18346_lociStitched	chr3	46355590	46356643	1	1054	545.454	159.5295	22281	0
1_MACS_peak_17926_lociStitched	chr3	2119419	2120472	1	1054	512.9163	128.0448	22282	0
1_MACS_peak_27626_lociStitched	chr9	70971223	70972276	1	1054	523.2357	139.5225	22283	0
1_MACS_peak_17354_lociStitched	chr22	22306519	22307572	1	1054	552.825	184.3803	22284	0
1_MACS_peak_20765_lociStitched	chr4	136065407	136066458	1	1052	726.7665	168.5804	22285	0
1_MACS_peak_6304_lociStitched	chr12	62644754	62645806	1	1053	565.3448	95.732	22286	0
1_MACS_peak_20902_lociStitched	chr4	154354158	154355211	1	1054	562.0914	205.335	22287	0
1_MACS_peak_10247_lociStitched	chr16	58269803	58270856	1	1054	528.8166	177.1146	22288	0
1_MACS_peak_18073_lociStitched	chr3	15858237	15859290	1	1054	481.5369	144.5769	22289	0
1_MACS_peak_7382_lociStitched	chr13	57274128	57275180	1	1053	513.376	72.4828	22290	0
1_MACS_peak_22346_lociStitched	chr5	148955376	148956429	1	1054	465.3207	144.9981	22291	0
1_MACS_peak_27571_lociStitched	chr9	44989532	44990584	1	1053	546.8296	115.8252	22292	0
1_MACS_peak_24133_lociStitched	chr6	135483972	135485024	1	1053	549.8804	123.084	22293	0
1_MACS_peak_12803_lociStitched	chr19	6555026	6556079	1	1054	482.5899	190.8036	22294	0
1_MACS_peak_4511_lociStitched	chr11	43544662	43545714	1	1053	582.4924	173.6852	22295	0
1_MACS_peak_24494_lociStitched	chr7	3636573	3637625	1	1053	569.658	175.5788	22296	0
1_MACS_peak_11529_lociStitched	chr17	49745393	49746444	1	1052	630.3898	140.834	22297	0
1_MACS_peak_7495_lociStitched	chr13	85682320	85683372	1	1053	469.6128	85.212	22298	0
1_MACS_peak_8995_lociStitched	chr15	63728551	63729602	1	1052	666.2289	201.6869	22299	0
1_MACS_peak_17159_lociStitched	chr21	42539372	42540422	1	1051	681.345	131.565	22300	0
1_MACS_peak_11655_lociStitched	chr17	60780922	60781974	1	1053	443.7336	114.142	22301	0
1_MACS_peak_12377_lociStitched	chr18	46885622	46886674	1	1053	471.7168	164.638	22302	0
1_MACS_peak_20072_lociStitched	chr4	38817570	38818622	1	1053	449.3092	162.008	22303	0
1_MACS_peak_8527_lociStitched	chr15	27846347	27847399	1	1053	447.5208	160.6404	22304	0
1_MACS_peak_20985_lociStitched	chr4	171260037	171261089	1	1053	454.3588	168.7408	22305	0
1_MACS_peak_5818_lociStitched	chr12	21606024	21607075	1	1052	591.8181	182.9791	22306	0
1_MACS_peak_12600_lociStitched	chr18	74675389	74676441	1	1053	449.6248	172.528	22307	0
1_MACS_peak_8377_lociStitched	chr14	102197422	102198472	1	1051	596.82	96.18	22308	0
1_MACS_peak_24635_lociStitched	chr7	18217336	18218386	1	1051	654.885	155.4	22309	0
1_MACS_peak_27338_lociStitched	chr9	16206878	16207928	1	1051	580.02	83.055	22310	0
1_MACS_peak_26322_lociStitched	chr8	33669181	33670232	1	1052	556.2943	160.4877	22311	0
1_MACS_peak_21372_lociStitched	chr5	36908556	36909607	1	1052	538.0069	143.4615	22312	0
1_MACS_peak_6189_lociStitched	chr12	54582105	54583153	1	1049	789.0392	156.7808	22313	0
1_MACS_peak_21052_lociStitched	chr4	184319268	184320319	1	1052	560.8136	202.1073	22314	0
1_MACS_peak_14500_lociStitched	chr2	70743501	70744552	1	1052	472.1092	122.0211	22315	0
1_MACS_peak_20832_lociStitched	chr4	146079777	146080828	1	1052	459.0768	119.6038	22316	0
1_MACS_peak_45_lociStitched	chr1	2158385	2159426	1	1042	1041.3123	44.9712	22317	0
1_MACS_peak_28576_lociStitched	chrX	20686328	20687379	1	1052	491.4476	171.8385	22318	0
1_MACS_peak_8755_lociStitched	chr15	43562587	43563638	1	1052	407.9982	110.355	22319	0
1_MACS_peak_27805_lociStitched	chr9	94474271	94475322	1	1052	464.2267	167.2141	22320	0
1_MACS_peak_22546_lociStitched	chr5	170202711	170203762	1	1052	430.2794	137.8912	22321	0
1_MACS_peak_631_lociStitched	chr1	40185618	40186667	1	1050	664.6464	158.6088	22322	0
1_MACS_peak_19957_lociStitched	chr4	17597075	17598125	1	1051	585.9	192.36	22323	0
1_MACS_peak_1783_lociStitched	chr1	158685961	158687011	1	1051	528.57	147	22324	0
1_MACS_peak_27356_lociStitched	chr9	19451222	19452272	1	1051	491.61	122.22	22325	0
1_MACS_peak_15137_lociStitched	chr2	144454809	144455859	1	1051	528.57	168.945	22326	0
1_MACS_peak_23209_lociStitched	chr6	32995064	32996113	1	1050	666.115	213.1568	22327	0
1_MACS_peak_26856_lociStitched	chr8	106833359	106834408	1	1050	547.4731	101.3334	22328	0
1_MACS_peak_907_lociStitched	chr1	60368671	60369721	1	1051	509.04	182.805	22329	0
1_MACS_peak_13578_lociStitched	chr19	49149228	49150277	1	1050	577.999	136.2651	22330	0
1_MACS_peak_5428_lociStitched	chr11	123941570	123942620	1	1051	549.045	228.795	22331	0
1_MACS_peak_2809_lociStitched	chr1	247170578	247171627	1	1050	499.9534	78.8848	22332	0
1_MACS_peak_24362_lociStitched	chr6	158027840	158028889	1	1050	499.9534	85.3886	22333	0
1_MACS_peak_17018_lociStitched	chr21	30720034	30721084	1	1051	461.79	181.23	22334	0
