REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_7506_lociStitched	chr13	92429796	92431011	1	1216	750.9915	95.985
1_MACS_peak_12565_lociStitched	chr18	69758153	69759368	1	1216	808.0965	185.5305
1_MACS_peak_13546_lociStitched	chr19	47852269	47853484	1	1216	1049.517	228.663
1_MACS_peak_20750_lociStitched	chr4	130184819	130186034	1	1216	700.0830000000001	228.42
1_MACS_peak_22510_lociStitched	chr5	162784367	162785582	1	1216	659.502	225.8685
1_MACS_peak_23676_lociStitched	chr6	84153663	84154878	1	1216	807.1245	305.451
1_MACS_peak_23799_lociStitched	chr6	97471273	97472488	1	1216	534.3570000000001	165.969
1_MACS_peak_24642_lociStitched	chr7	18632748	18633963	1	1216	889.1370000000001	281.27250000000004
1_MACS_peak_25868_lociStitched	chr7	148231948	148233163	1	1216	748.197	229.149
1_MACS_peak_372_lociStitched	chr1	26662363	26663577	1	1215	640.2636	220.34099999999998
1_MACS_peak_2628_lociStitched	chr1	228133612	228134826	1	1215	717.5953999999999	130.2622
1_MACS_peak_6477_lociStitched	chr12	83403450	83404664	1	1215	705.2126	166.0752
1_MACS_peak_9093_lociStitched	chr15	69222462	69223676	1	1215	976.7844	136.8178
1_MACS_peak_11919_lociStitched	chr17	75871531	75872745	1	1215	672.0704	222.0406
1_MACS_peak_18103_lociStitched	chr3	19686108	19687322	1	1215	907.465	225.0756
1_MACS_peak_18215_lociStitched	chr3	34303237	34304451	1	1215	511.2154	197.76059999999998
1_MACS_peak_18286_lociStitched	chr3	43430718	43431932	1	1215	609.3066	191.4478
1_MACS_peak_20736_lociStitched	chr4	129314041	129315255	1	1215	971.0786	246.5634
1_MACS_peak_21085_lociStitched	chr4	185735935	185737149	1	1215	687.4882	110.9596
1_MACS_peak_22272_lociStitched	chr5	141602591	141603805	1	1215	779.8736	194.7256
1_MACS_peak_24908_lociStitched	chr7	44774604	44775818	1	1215	656.2883999999999	199.8244
1_MACS_peak_1886_lociStitched	chr1	164265237	164266450	1	1214	579.2075	208.5147
1_MACS_peak_2832_lociStitched	chr10	81173	82386	1	1214	803.9763999999999	171.5182
1_MACS_peak_8591_lociStitched	chr15	32726228	32727441	1	1214	586.8494000000001	111.8386
1_MACS_peak_20389_lociStitched	chr4	82645681	82646894	1	1214	831.8754	229.74220000000003
1_MACS_peak_21858_lociStitched	chr5	95650780	95651993	1	1214	685.7089000000001	158.0539
1_MACS_peak_23095_lociStitched	chr6	28248775	28249988	1	1214	514.4332999999999	147.7434
1_MACS_peak_23914_lociStitched	chr6	109812060	109813273	1	1214	624.3311000000001	165.9384
1_MACS_peak_25103_lociStitched	chr7	72625721	72626934	1	1214	515.0398	107.1079
1_MACS_peak_26100_lociStitched	chr8	13414710	13415923	1	1214	662.4193	222.3429
1_MACS_peak_1195_lociStitched	chr1	95427948	95429160	1	1213	648.2988	137.562
1_MACS_peak_4214_lociStitched	chr11	5943954	5945166	1	1213	664.782	241.4304
1_MACS_peak_7510_lociStitched	chr13	93495431	93496643	1	1213	940.0272	271.73040000000003
1_MACS_peak_10322_lociStitched	chr16	67613153	67614365	1	1213	679.326	154.8936
1_MACS_peak_12705_lociStitched	chr19	2182624	2183836	1	1213	644.2991999999999	208.10039999999998
1_MACS_peak_13407_lociStitched	chr19	42081983	42083195	1	1213	882.8208000000001	310.3932
1_MACS_peak_15035_lociStitched	chr2	128774679	128775891	1	1213	636.0576000000001	206.7672
1_MACS_peak_16706_lociStitched	chr20	47528240	47529452	1	1213	756.8940000000001	179.6184
1_MACS_peak_18378_lociStitched	chr3	47462372	47463584	1	1213	1341.4416	243.7332
1_MACS_peak_22744_lociStitched	chr6	3793775	3794987	1	1213	676.6596000000001	132.3504
1_MACS_peak_23452_lociStitched	chr6	47549003	47550215	1	1213	670.3572	221.0688
1_MACS_peak_23997_lociStitched	chr6	119459893	119461105	1	1213	757.9848	237.79440000000002
1_MACS_peak_24040_lociStitched	chr6	127039569	127040781	1	1213	605.7576	149.1972
1_MACS_peak_26876_lociStitched	chr8	109338513	109339725	1	1213	737.9868	126.04799999999999
1_MACS_peak_28258_lociStitched	chr9	132372503	132373715	1	1213	642.8448	270.6396
1_MACS_peak_1345_lociStitched	chr1	114334695	114335906	1	1212	705.2864000000001	133.21
1_MACS_peak_1948_lociStitched	chr1	168316987	168318198	1	1212	657.2097	233.1175
1_MACS_peak_3567_lociStitched	chr10	79966482	79967693	1	1212	566.0214	142.5347
1_MACS_peak_5942_lociStitched	chr12	31839454	31840665	1	1212	661.206	85.1333
1_MACS_peak_7479_lociStitched	chr13	80622368	80623579	1	1212	881.608	160.5786
1_MACS_peak_12111_lociStitched	chr18	8366898	8368109	1	1212	688.9378999999999	92.5204
1_MACS_peak_16452_lociStitched	chr20	32828701	32829912	1	1212	867.5604000000001	200.7838
1_MACS_peak_18063_lociStitched	chr3	15388701	15389912	1	1212	701.8956000000001	153.1915
1_MACS_peak_19480_lociStitched	chr3	176565992	176567203	1	1212	1034.194	219.79649999999998
1_MACS_peak_21265_lociStitched	chr5	14992712	14993923	1	1212	1073.1882	155.2502
1_MACS_peak_21276_lociStitched	chr5	16074040	16075251	1	1212	705.5286	227.7891
1_MACS_peak_23817_lociStitched	chr6	100271048	100272259	1	1212	531.3868	156.5823
1_MACS_peak_25807_lociStitched	chr7	140097480	140098691	1	1212	702.6222	272.8383
1_MACS_peak_26097_lociStitched	chr8	13240241	13241452	1	1212	624.7549	221.97629999999998
1_MACS_peak_2102_lociStitched	chr1	184431003	184432213	1	1211	721.281	258.94
1_MACS_peak_6010_lociStitched	chr12	42311357	42312567	1	1211	680.0200000000001	165.891
1_MACS_peak_6256_lociStitched	chr12	57424812	57426022	1	1211	562.408	140.481
1_MACS_peak_6565_lociStitched	chr12	93984706	93985916	1	1211	650.7379999999999	244.42000000000002
1_MACS_peak_11334_lociStitched	chr17	41173647	41174857	1	1211	542.201	128.381
1_MACS_peak_13936_lociStitched	chr2	22147237	22148447	1	1211	1274.009	209.08800000000002
1_MACS_peak_16321_lociStitched	chr20	21599100	21600310	1	1211	761.6949999999999	193.963
1_MACS_peak_19660_lociStitched	chr3	187365625	187366835	1	1211	685.1020000000001	309.034
1_MACS_peak_20020_lociStitched	chr4	28117730	28118940	1	1211	835.384	151.00799999999998
1_MACS_peak_21905_lociStitched	chr5	102882141	102883351	1	1211	630.168	185.614
1_MACS_peak_22155_lociStitched	chr5	133838625	133839835	1	1211	543.411	145.442
1_MACS_peak_23146_lociStitched	chr6	30923020	30924230	1	1211	761.09	209.814
1_MACS_peak_24244_lociStitched	chr6	143234122	143235332	1	1211	698.2909999999999	132.616
1_MACS_peak_26067_lociStitched	chr8	11542931	11544141	1	1211	547.8879999999999	196.262
1_MACS_peak_28714_lociStitched	chrX	46389189	46390399	1	1211	615.043	138.787
1_MACS_peak_1254_lociStitched	chr1	108346633	108347842	1	1210	683.3268	89.34509999999999
1_MACS_peak_4239_lociStitched	chr11	8189840	8191049	1	1210	664.8291	162.1269
1_MACS_peak_4749_lociStitched	chr11	64654898	64656107	1	1210	615.1392000000001	182.6799
1_MACS_peak_6547_lociStitched	chr12	93366904	93368113	1	1210	712.2218999999999	109.0518
1_MACS_peak_17698_lociStitched	chr22	39566666	39567875	1	1210	1069.1187	208.0689
1_MACS_peak_18980_lociStitched	chr3	124186875	124188084	1	1210	729.5106000000001	189.3294
1_MACS_peak_20364_lociStitched	chr4	79859766	79860975	1	1210	886.6806	113.28330000000001
1_MACS_peak_25242_lociStitched	chr7	82188120	82189329	1	1210	1256.3927999999999	150.7623
1_MACS_peak_27721_lociStitched	chr9	86152890	86154099	1	1210	707.5068000000001	243.9762
1_MACS_peak_27934_lociStitched	chr9	103790284	103791493	1	1210	549.1278	133.8363
1_MACS_peak_2360_lociStitched	chr1	206964533	206965741	1	1209	1138.54	287.6248
1_MACS_peak_3246_lociStitched	chr10	45904158	45905366	1	1209	761.04	188.8104
1_MACS_peak_8546_lociStitched	chr15	30113551	30114759	1	1209	771.5496	132.0344
1_MACS_peak_12149_lociStitched	chr18	10555713	10556921	1	1209	773.8448	164.288
1_MACS_peak_12465_lociStitched	chr18	55228244	55229452	1	1209	868.1896	229.76160000000002
1_MACS_peak_13163_lociStitched	chr19	19931780	19932988	1	1209	845.3584	125.02799999999999
1_MACS_peak_19839_lociStitched	chr4	5687850	5689058	1	1209	595.7856	221.5472
1_MACS_peak_22670_lociStitched	chr5	179397642	179398850	1	1209	896.8191999999999	211.7624
1_MACS_peak_23112_lociStitched	chr6	29520325	29521533	1	1209	521.252	194.0048
1_MACS_peak_24860_lociStitched	chr7	40273315	40274523	1	1209	764.5432000000001	145.8056
1_MACS_peak_25015_lociStitched	chr7	56165075	56166283	1	1209	558.9416	224.20479999999998
1_MACS_peak_26204_lociStitched	chr8	24857477	24858685	1	1209	884.7392000000001	154.624
1_MACS_peak_363_lociStitched	chr1	26503314	26504521	1	1208	791.792	203.983
1_MACS_peak_419_lociStitched	chr1	28217763	28218970	1	1208	731.442	142.5467
1_MACS_peak_4799_lociStitched	chr11	65569788	65570995	1	1208	772.48	205.19000000000003
1_MACS_peak_5055_lociStitched	chr11	82467570	82468777	1	1208	856.3665	207.9661
1_MACS_peak_5569_lociStitched	chr12	2358021	2359228	1	1208	967.2898	309.4748
1_MACS_peak_8970_lociStitched	chr15	60680953	60682160	1	1208	675.3165	190.1025
1_MACS_peak_10857_lociStitched	chr17	15861832	15863039	1	1208	874.4715	278.9377
1_MACS_peak_12513_lociStitched	chr18	60773565	60774772	1	1208	631.2610000000001	180.4465
1_MACS_peak_14821_lociStitched	chr2	106392858	106394065	1	1208	673.2646	196.4996
1_MACS_peak_20314_lociStitched	chr4	76498273	76499480	1	1208	608.9314999999999	171.8768
1_MACS_peak_26202_lociStitched	chr8	24276002	24277209	1	1208	708.3883	245.50379999999998
1_MACS_peak_26434_lociStitched	chr8	50560197	50561404	1	1208	670.8506	159.324
1_MACS_peak_27539_lociStitched	chr9	38295909	38297116	1	1208	670.6092	135.4254
1_MACS_peak_5923_lociStitched	chr12	31182877	31184083	1	1207	626.1552	178.9704
1_MACS_peak_8857_lociStitched	chr15	51168562	51169768	1	1207	757.1268	165.222
1_MACS_peak_11078_lociStitched	chr17	30071052	30072258	1	1207	442.602	168.23700000000002
1_MACS_peak_14094_lociStitched	chr2	37518108	37519314	1	1207	507.123	167.5134
1_MACS_peak_14259_lociStitched	chr2	50718914	50720120	1	1207	632.4264	208.3968
1_MACS_peak_14983_lociStitched	chr2	119639992	119641198	1	1207	1115.7912000000001	248.5566
1_MACS_peak_16697_lociStitched	chr20	46485385	46486591	1	1207	1070.928	181.7442
1_MACS_peak_21049_lociStitched	chr4	183744441	183745647	1	1207	718.6554	199.9548
1_MACS_peak_28451_lociStitched	chrX	7572278	7573484	1	1207	753.75	90.93239999999999
1_MACS_peak_1286_lociStitched	chr1	110036254	110037459	1	1206	1263.5629999999999	88.5675
1_MACS_peak_2774_lociStitched	chr1	242214294	242215499	1	1206	762.524	150.384
1_MACS_peak_21952_lociStitched	chr5	110408603	110409808	1	1206	599.608	255.0985
1_MACS_peak_21979_lociStitched	chr5	112523368	112524573	1	1206	635.7579999999999	162.5545
1_MACS_peak_24740_lociStitched	chr7	27940494	27941699	1	1206	769.995	185.20850000000002
1_MACS_peak_24900_lociStitched	chr7	44348915	44350120	1	1206	535.9839999999999	110.137
1_MACS_peak_26887_lociStitched	chr8	110656432	110657637	1	1206	683.958	114.1135
1_MACS_peak_27630_lociStitched	chr9	71208061	71209266	1	1206	786.865	225.094
1_MACS_peak_1026_lociStitched	chr1	76619752	76620956	1	1205	1162.1008	329.0532
1_MACS_peak_3472_lociStitched	chr10	73891450	73892654	1	1205	616.5684	192.5196
1_MACS_peak_3974_lociStitched	chr10	116697659	116698863	1	1205	2385.8464	207.44920000000002
1_MACS_peak_9220_lociStitched	chr15	77003225	77004429	1	1205	633.4244	181.804
1_MACS_peak_9240_lociStitched	chr15	78369006	78370210	1	1205	888.7927999999999	126.0588
1_MACS_peak_10558_lociStitched	chr16	87440984	87442188	1	1205	703.3768000000001	167.35600000000002
1_MACS_peak_13177_lociStitched	chr19	21264699	21265903	1	1205	836.0576	170.968
1_MACS_peak_13884_lociStitched	chr2	16837499	16838703	1	1205	923.5884	244.5324
1_MACS_peak_16906_lociStitched	chr20	62669741	62670945	1	1205	940.0832	131.7176
1_MACS_peak_18541_lociStitched	chr3	57203570	57204774	1	1205	1010.8784	301.0
1_MACS_peak_20719_lociStitched	chr4	124981193	124982397	1	1205	954.2904	278.8464
1_MACS_peak_21599_lociStitched	chr5	65517914	65519118	1	1205	874.3448	330.97959999999995
1_MACS_peak_24717_lociStitched	chr7	25642339	25643543	1	1205	1024.9651999999999	156.76080000000002
1_MACS_peak_26027_lociStitched	chr8	8190748	8191952	1	1205	723.3632	220.4524
1_MACS_peak_26613_lociStitched	chr8	72743076	72744280	1	1205	508.69	152.90800000000002
1_MACS_peak_3100_lociStitched	chr10	26719221	26720424	1	1204	1256.1726	219.0663
1_MACS_peak_3654_lociStitched	chr10	89842075	89843278	1	1204	917.0468999999999	229.05120000000002
1_MACS_peak_4528_lociStitched	chr11	44937864	44939067	1	1204	606.4322999999999	212.93099999999998
1_MACS_peak_5581_lociStitched	chr12	3185570	3186773	1	1204	586.9437	131.6082
1_MACS_peak_6595_lociStitched	chr12	95481661	95482864	1	1204	466.4031	140.8713
1_MACS_peak_8533_lociStitched	chr15	28533748	28534951	1	1204	841.8593999999999	143.87879999999998
1_MACS_peak_9118_lociStitched	chr15	70960862	70962065	1	1204	629.2893	252.02849999999998
1_MACS_peak_12108_lociStitched	chr18	7822218	7823421	1	1204	707.2437	170.1042
1_MACS_peak_12297_lociStitched	chr18	33389404	33390607	1	1204	846.6714	195.4875
1_MACS_peak_13101_lociStitched	chr19	17493076	17494279	1	1204	692.6874	196.20929999999998
1_MACS_peak_13463_lociStitched	chr19	44808398	44809601	1	1204	791.2130999999999	241.80300000000003
1_MACS_peak_13579_lociStitched	chr19	49223544	49224747	1	1204	2523.7737	309.6522
1_MACS_peak_14606_lociStitched	chr2	85518042	85519245	1	1204	613.2894	229.89329999999998
1_MACS_peak_18132_lociStitched	chr3	24178834	24180037	1	1204	818.6415	276.5697
1_MACS_peak_18435_lociStitched	chr3	49850770	49851973	1	1204	632.778	201.2619
1_MACS_peak_18870_lociStitched	chr3	113557209	113558412	1	1204	712.7775	215.9385
1_MACS_peak_20437_lociStitched	chr4	88156578	88157781	1	1204	667.1838	307.00559999999996
1_MACS_peak_20682_lociStitched	chr4	121694163	121695366	1	1204	593.9211	210.52499999999998
1_MACS_peak_766_lociStitched	chr1	46251095	46252297	1	1203	649.6809999999999	177.896
1_MACS_peak_12539_lociStitched	chr18	63660856	63662058	1	1203	714.2284	231.38500000000002
1_MACS_peak_14564_lociStitched	chr2	74800550	74801752	1	1203	959.9172	329.8288
1_MACS_peak_15885_lociStitched	chr2	227580482	227581684	1	1203	480.9202	160.7074
1_MACS_peak_17872_lociStitched	chr22	49660112	49661314	1	1203	603.6444	94.357
1_MACS_peak_21318_lociStitched	chr5	30458342	30459544	1	1203	593.0668000000001	165.5154
1_MACS_peak_24644_lociStitched	chr7	19747860	19749062	1	1203	1119.0620000000001	276.5802
1_MACS_peak_24996_lociStitched	chr7	54613921	54615123	1	1203	599.9182	168.0396
1_MACS_peak_26763_lociStitched	chr8	98607060	98608262	1	1203	1055.356	88.5874
1_MACS_peak_28339_lociStitched	chr9	137282863	137284065	1	1203	606.409	123.806
1_MACS_peak_28692_lociStitched	chrX	41655139	41656341	1	1203	572.9934000000001	174.1698
1_MACS_peak_28941_lociStitched	chrX	71458096	71459298	1	1203	1076.8718000000001	179.09799999999998
1_MACS_peak_4938_lociStitched	chr11	71624242	71625443	1	1202	820.6433000000001	174.26510000000002
1_MACS_peak_5268_lociStitched	chr11	111382888	111384089	1	1202	650.1013	168.3802
1_MACS_peak_7378_lociStitched	chr13	53354098	53355299	1	1202	488.4467	107.8498
1_MACS_peak_13080_lociStitched	chr19	16939797	16940998	1	1202	1037.0635	191.5595
1_MACS_peak_15061_lociStitched	chr2	131386588	131387789	1	1202	574.1981000000001	140.1567
1_MACS_peak_23624_lociStitched	chr6	76561905	76563106	1	1202	770.2013	238.2784
1_MACS_peak_28851_lociStitched	chrX	57617991	57619192	1	1202	735.012	42.3953
1_MACS_peak_2472_lociStitched	chr1	213283472	213284672	1	1201	746.64	298.56
1_MACS_peak_6302_lociStitched	chr12	61405338	61406538	1	1201	908.64	121.44
1_MACS_peak_6864_lociStitched	chr12	117627443	117628643	1	1201	792.8399999999999	138.96
1_MACS_peak_7269_lociStitched	chr13	43661809	43663009	1	1201	1050.12	109.8
1_MACS_peak_8237_lociStitched	chr14	86632309	86633509	1	1201	816.24	93.6
1_MACS_peak_9554_lociStitched	chr16	401494	402694	1	1201	813.0	53.88
1_MACS_peak_10126_lociStitched	chr16	47071259	47072459	1	1201	739.2	146.16
1_MACS_peak_10446_lociStitched	chr16	74808069	74809269	1	1201	559.2	70.32
1_MACS_peak_11068_lociStitched	chr17	29334944	29336144	1	1201	1346.64	196.20000000000002
1_MACS_peak_13987_lociStitched	chr2	26725845	26727045	1	1201	604.8	224.64000000000001
1_MACS_peak_15643_lociStitched	chr2	201480597	201481797	1	1201	569.04	142.56
1_MACS_peak_16517_lociStitched	chr20	35514968	35516168	1	1201	1312.68	304.44
1_MACS_peak_21518_lociStitched	chr5	55994049	55995249	1	1201	803.52	206.88
1_MACS_peak_25111_lociStitched	chr7	72980017	72981217	1	1201	970.56	239.64
1_MACS_peak_648_lociStitched	chr1	40562321	40563520	1	1200	1003.0834	174.6943
1_MACS_peak_704_lociStitched	chr1	43704762	43705961	1	1200	898.051	231.28709999999998
1_MACS_peak_4391_lociStitched	chr11	21209135	21210334	1	1200	685.2285	148.5561
1_MACS_peak_6667_lociStitched	chr12	103128643	103129842	1	1200	1313.2647	188.243
1_MACS_peak_7541_lociStitched	chr13	99477772	99478971	1	1200	602.0178999999999	166.7809
1_MACS_peak_7786_lociStitched	chr14	27494851	27496050	1	1200	837.5015	79.85340000000001
1_MACS_peak_10463_lociStitched	chr16	77245857	77247056	1	1200	653.2152	61.8684
1_MACS_peak_17846_lociStitched	chr22	46959045	46960244	1	1200	1622.7266	199.2738
1_MACS_peak_18212_lociStitched	chr3	34226165	34227364	1	1200	682.7106	183.0873
1_MACS_peak_20093_lociStitched	chr4	40290783	40291982	1	1200	482.1179	167.0207
1_MACS_peak_20747_lociStitched	chr4	129775130	129776329	1	1200	501.5417	108.38959999999999
1_MACS_peak_20866_lociStitched	chr4	150596498	150597697	1	1200	855.8462	240.6393
1_MACS_peak_21151_lociStitched	chr5	543615	544814	1	1200	820.9553	196.9957
1_MACS_peak_21266_lociStitched	chr5	15366587	15367786	1	1200	848.5323	352.62589999999994
1_MACS_peak_21664_lociStitched	chr5	72921058	72922257	1	1200	947.3299000000001	124.09649999999999
1_MACS_peak_26862_lociStitched	chr8	107536524	107537723	1	1200	601.6582000000001	162.7043
1_MACS_peak_27154_lociStitched	chr8	144922216	144923415	1	1200	645.9013	106.711
1_MACS_peak_1152_lociStitched	chr1	92056519	92057717	1	1199	1068.2566000000002	175.86640000000003
1_MACS_peak_2289_lociStitched	chr1	203680568	203681766	1	1199	554.1948	143.76
1_MACS_peak_4100_lociStitched	chr10	132309726	132310924	1	1199	469.9754	125.78999999999999
1_MACS_peak_7578_lociStitched	chr13	107187882	107189080	1	1199	810.2074	163.1676
1_MACS_peak_9274_lociStitched	chr15	80695852	80697050	1	1199	826.9794	103.14779999999999
1_MACS_peak_10828_lociStitched	chr17	8324333	8325531	1	1199	730.78	159.0944
1_MACS_peak_11766_lociStitched	chr17	70313311	70314509	1	1199	858.4868	253.6166
1_MACS_peak_14760_lociStitched	chr2	98573867	98575065	1	1199	648.8367999999999	217.5568
1_MACS_peak_15187_lociStitched	chr2	152803632	152804830	1	1199	485.6692	209.5302
1_MACS_peak_15322_lociStitched	chr2	169996242	169997440	1	1199	614.3344000000001	199.3472
1_MACS_peak_17958_lociStitched	chr3	6685509	6686707	1	1199	747.552	177.6634
1_MACS_peak_19605_lociStitched	chr3	184804823	184806021	1	1199	1033.6344	306.9276
1_MACS_peak_62_lociStitched	chr1	3589248	3590445	1	1198	937.7298	147.4704
1_MACS_peak_652_lociStitched	chr1	40777610	40778807	1	1198	538.65	211.6296
1_MACS_peak_1267_lociStitched	chr1	109222110	109223307	1	1198	652.2453	72.4185
1_MACS_peak_4312_lociStitched	chr11	13133876	13135073	1	1198	578.0313	201.3354
1_MACS_peak_6598_lociStitched	chr12	95821807	95823004	1	1198	606.7593	259.1505
1_MACS_peak_10111_lociStitched	chr16	34644832	34646029	1	1198	556.8444	138.0141
1_MACS_peak_13451_lociStitched	chr19	44331041	44332238	1	1198	465.3936	230.7816
1_MACS_peak_21812_lociStitched	chr5	89814256	89815453	1	1198	625.5522	166.74210000000002
1_MACS_peak_25118_lociStitched	chr7	73180660	73181857	1	1198	773.6211	271.8387
1_MACS_peak_806_lociStitched	chr1	50798448	50799644	1	1197	884.442	189.9248
1_MACS_peak_3195_lociStitched	chr10	36761926	36763122	1	1197	650.026	185.14079999999998
1_MACS_peak_3356_lociStitched	chr10	62576478	62577674	1	1197	691.7664	152.1312
1_MACS_peak_5322_lociStitched	chr11	116146886	116148082	1	1197	1103.9080000000001	230.34959999999998
1_MACS_peak_9437_lociStitched	chr15	91137073	91138269	1	1197	1489.4984000000002	224.72840000000002
1_MACS_peak_10751_lociStitched	chr17	6040573	6041769	1	1197	883.3656000000001	171.2672
1_MACS_peak_12568_lociStitched	chr18	69868004	69869200	1	1197	736.8556	238.8412
