GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
2_MACS_peak_27624_lociStitched	chr8(.):142833369-142835706	0.0794
1_MACS_peak_27626_lociStitched	chr8(.):142839773-142843909	0.0878
1_MACS_peak_27627_lociStitched	chr8(.):142847145-142847965	0.0493
1_MACS_peak_27628_lociStitched	chr8(.):142849305-142850200	0.0864
3_MACS_peak_27629_lociStitched	chr8(.):142851804-142858744	0.0851
1_MACS_peak_27632_lociStitched	chr8(.):142866853-142870921	0.0806
6_MACS_peak_27633_lociStitched	chr8(.):142873017-142879693	0.1002
2_MACS_peak_27639_lociStitched	chr8(.):142880999-142881983	0.0417
1_MACS_peak_27641_lociStitched	chr8(.):142883194-142883688	0.0425
1_MACS_peak_27642_lociStitched	chr8(.):142885405-142885987	0.053
1_MACS_peak_27643_lociStitched	chr8(.):142892094-142893508	0.1203
1_MACS_peak_27644_lociStitched	chr8(.):142895741-142896380	0.0437
3_MACS_peak_27645_lociStitched	chr8(.):142897744-142901426	0.1002
1_MACS_peak_27648_lociStitched	chr8(.):142912580-142913295	0.0818
1_MACS_peak_27649_lociStitched	chr8(.):142924938-142925321	0.0642
4_MACS_peak_27650_lociStitched	chr8(.):142941300-142950644	0.0606
1_MACS_peak_27654_lociStitched	chr8(.):142955257-142955963	0.1867
3_MACS_peak_27655_lociStitched	chr8(.):142979294-142982298	0.0809
1_MACS_peak_27658_lociStitched	chr8(.):142983755-142984335	0.0115
2_MACS_peak_27659_lociStitched	chr8(.):142986414-142987956	0.0397
1_MACS_peak_27661_lociStitched	chr8(.):142999909-143000299	0.0491
8_MACS_peak_27662_lociStitched	chr8(.):143003455-143021408	0.0719
2_MACS_peak_27670_lociStitched	chr8(.):143022768-143026575	0.0891
1_MACS_peak_27672_lociStitched	chr8(.):143048287-143048817	0.1145
2_MACS_peak_27673_lociStitched	chr8(.):143059136-143061501	0.0662
4_MACS_peak_27675_lociStitched	chr8(.):143068823-143074789	0.0839
7_MACS_peak_27679_lociStitched	chr8(.):143076551-143086535	0.0768
1_MACS_peak_27686_lociStitched	chr8(.):143093124-143093519	0.0421
9_MACS_peak_27687_lociStitched	chr8(.):143095014-143105673	0.074
1_MACS_peak_27696_lociStitched	chr8(.):143107694-143108226	0.0714
2_MACS_peak_27697_lociStitched	chr8(.):143110445-143112082	0.0692
1_MACS_peak_27699_lociStitched	chr8(.):143114536-143115751	0.0577
1_MACS_peak_27700_lociStitched	chr8(.):143120258-143120645	0.0599
1_MACS_peak_27701_lociStitched	chr8(.):143121749-143122150	0.084
5_MACS_peak_27702_lociStitched	chr8(.):143123549-143129165	0.0761
4_MACS_peak_27707_lociStitched	chr8(.):143139454-143143005	0.0682
1_MACS_peak_27711_lociStitched	chr8(.):143144020-143144569	0.0816
1_MACS_peak_27712_lociStitched	chr8(.):143145626-143146631	0.0474
4_MACS_peak_27713_lociStitched	chr8(.):143150604-143153505	0.0609
2_MACS_peak_27717_lociStitched	chr8(.):143171144-143172416	0.0959
7_MACS_peak_27719_lociStitched	chr8(.):143173507-143183286	0.0614
3_MACS_peak_27726_lociStitched	chr8(.):143184490-143189361	0.0791
1_MACS_peak_27729_lociStitched	chr8(.):143193685-143195585	0.0475
8_MACS_peak_27730_lociStitched	chr8(.):143199216-143221077	0.0663
2_MACS_peak_27738_lociStitched	chr8(.):143226384-143230956	0.0757
5_MACS_peak_27740_lociStitched	chr8(.):143233564-143237940	0.0675
1_MACS_peak_27745_lociStitched	chr8(.):143241528-143242408	0.0313
4_MACS_peak_27746_lociStitched	chr8(.):143246017-143250864	0.0778
6_MACS_peak_27750_lociStitched	chr8(.):143251927-143264986	0.0761
1_MACS_peak_27756_lociStitched	chr8(.):143271070-143271784	0.0519
3_MACS_peak_27757_lociStitched	chr8(.):143274729-143278071	0.0368
3_MACS_peak_27760_lociStitched	chr8(.):143279149-143285517	0.0964
1_MACS_peak_27763_lociStitched	chr8(.):143293034-143293909	0.0962
1_MACS_peak_27764_lociStitched	chr8(.):143294981-143295578	0.0707
1_MACS_peak_27765_lociStitched	chr8(.):143300667-143301064	0.0684
1_MACS_peak_27766_lociStitched	chr8(.):143313026-143313583	0.0148
3_MACS_peak_27767_lociStitched	chr8(.):143318503-143320798	0.0535
1_MACS_peak_27770_lociStitched	chr8(.):143323179-143323689	0.1984
1_MACS_peak_27771_lociStitched	chr8(.):143325925-143326376	0.0522
2_MACS_peak_27772_lociStitched	chr8(.):143329488-143332732	0.0571
3_MACS_peak_27774_lociStitched	chr8(.):143486231-143494344	0.0633
2_MACS_peak_27777_lociStitched	chr8(.):143495703-143499998	0.0964
1_MACS_peak_27779_lociStitched	chr8(.):143505271-143506025	0.0524
1_MACS_peak_27780_lociStitched	chr8(.):143508382-143508726	0.0752
3_MACS_peak_27781_lociStitched	chr8(.):143523382-143525374	0.081
9_MACS_peak_27784_lociStitched	chr8(.):143528797-143563564	0.0716
2_MACS_peak_27793_lociStitched	chr8(.):143564944-143576422	0.0715
2_MACS_peak_27795_lociStitched	chr8(.):143580232-143582802	0.0574
4_MACS_peak_27797_lociStitched	chr8(.):143584194-143595763	0.0725
2_MACS_peak_27801_lociStitched	chr8(.):143598022-143600530	0.0738
4_MACS_peak_27803_lociStitched	chr8(.):143602086-143609821	0.0664
3_MACS_peak_27807_lociStitched	chr8(.):143611694-143628772	0.0706
2_MACS_peak_27810_lociStitched	chr8(.):143631709-143633227	0.1224
4_MACS_peak_27812_lociStitched	chr8(.):143635875-143642544	0.0681
7_MACS_peak_27816_lociStitched	chr8(.):143643698-143674307	0.071
4_MACS_peak_27823_lociStitched	chr8(.):143675385-143707696	0.078
1_MACS_peak_27827_lociStitched	chr8(.):143713970-143714440	0.1056
1_MACS_peak_27828_lociStitched	chr8(.):143715565-143716388	0.1431
1_MACS_peak_27829_lociStitched	chr8(.):143718352-143719118	0.0996
1_MACS_peak_27830_lociStitched	chr8(.):143720771-143721622	0.1334
3_MACS_peak_27831_lociStitched	chr8(.):143755075-143767172	0.1002
3_MACS_peak_27834_lociStitched	chr8(.):143782861-143787628	0.0771
1_MACS_peak_27837_lociStitched	chr8(.):143804274-143804676	0.0209
1_MACS_peak_27838_lociStitched	chr8(.):143807501-143808155	0.0428
2_MACS_peak_27839_lociStitched	chr8(.):143821307-143824176	0.0759
1_MACS_peak_27841_lociStitched	chr8(.):143827295-143827696	0.0805
5_MACS_peak_27842_lociStitched	chr8(.):143830889-143840387	0.0771
3_MACS_peak_27847_lociStitched	chr8(.):143842842-143849282	0.0757
4_MACS_peak_27850_lociStitched	chr8(.):143850813-143857093	0.0871
1_MACS_peak_27854_lociStitched	chr8(.):143859129-143859638	0.0
3_MACS_peak_27855_lociStitched	chr8(.):143864056-143872971	0.0675
3_MACS_peak_27858_lociStitched	chr8(.):143874339-143882529	0.0576
1_MACS_peak_27861_lociStitched	chr8(.):143886399-143886959	0.0606
1_MACS_peak_27862_lociStitched	chr8(.):143892156-143892798	0.0926
4_MACS_peak_27863_lociStitched	chr8(.):143897747-143904961	0.088
1_MACS_peak_27867_lociStitched	chr8(.):143908356-143909190	0.1072
1_MACS_peak_27868_lociStitched	chr8(.):143910456-143911204	0.0417
2_MACS_peak_27869_lociStitched	chr8(.):143915444-143916692	0.0368
1_MACS_peak_27871_lociStitched	chr8(.):143931836-143932374	0.1264
4_MACS_peak_27872_lociStitched	chr8(.):143956415-143961503	0.0589
1_MACS_peak_27876_lociStitched	chr8(.):143979489-143980265	0.0841
1_MACS_peak_27877_lociStitched	chr8(.):143995138-143995588	0.0355
1_MACS_peak_27878_lociStitched	chr8(.):143998648-143999085	0.0642
3_MACS_peak_27879_lociStitched	chr8(.):144001872-144008560	0.0812
1_MACS_peak_27882_lociStitched	chr8(.):144009652-144010124	0.0502
2_MACS_peak_27883_lociStitched	chr8(.):144020366-144022507	0.0668
2_MACS_peak_27885_lociStitched	chr8(.):144024373-144025543	0.0693
1_MACS_peak_27887_lociStitched	chr8(.):144028697-144029097	0.0884
1_MACS_peak_27888_lociStitched	chr8(.):144034739-144035891	0.0628
1_MACS_peak_27889_lociStitched	chr8(.):144040486-144041450	0.0243
3_MACS_peak_27890_lociStitched	chr8(.):144059111-144061120	0.1099
1_MACS_peak_27893_lociStitched	chr8(.):144068084-144068473	0.0886
8_MACS_peak_27894_lociStitched	chr8(.):144091959-144103176	0.061
1_MACS_peak_27902_lociStitched	chr8(.):144104985-144106135	0.0612
3_MACS_peak_27903_lociStitched	chr8(.):144117947-144122347	0.0827
2_MACS_peak_27906_lociStitched	chr8(.):144124123-144126607	0.0912
2_MACS_peak_27908_lociStitched	chr8(.):144128368-144136751	0.1182
1_MACS_peak_27910_lociStitched	chr8(.):144138807-144139183	0.0301
1_MACS_peak_27911_lociStitched	chr8(.):144145019-144145420	0.1143
3_MACS_peak_27912_lociStitched	chr8(.):144150763-144156583	0.1096
1_MACS_peak_27915_lociStitched	chr8(.):144159071-144164394	0.0579
2_MACS_peak_27916_lociStitched	chr8(.):144189137-144191233	0.0714
1_MACS_peak_27918_lociStitched	chr8(.):144192247-144193494	0.0416
1_MACS_peak_27919_lociStitched	chr8(.):144198653-144199097	0.0863
15_MACS_peak_27920_lociStitched	chr8(.):144206817-144240468	0.09
5_MACS_peak_27935_lociStitched	chr8(.):144250854-144256338	0.0922
3_MACS_peak_27940_lociStitched	chr8(.):144257813-144261700	0.0942
3_MACS_peak_27943_lociStitched	chr8(.):144264977-144270473	0.0547
1_MACS_peak_27946_lociStitched	chr8(.):144272740-144273373	0.0407
1_MACS_peak_27947_lociStitched	chr8(.):144274717-144275154	0.0701
2_MACS_peak_27948_lociStitched	chr8(.):144280613-144285648	0.0781
1_MACS_peak_27950_lociStitched	chr8(.):144294273-144294704	0.1026
2_MACS_peak_27951_lociStitched	chr8(.):144295766-144298844	0.0795
1_MACS_peak_27953_lociStitched	chr8(.):144301049-144301874	0.0846
2_MACS_peak_27954_lociStitched	chr8(.):144305451-144307316	0.0629
13_MACS_peak_27956_lociStitched	chr8(.):144310586-144324621	0.0908
3_MACS_peak_27969_lociStitched	chr8(.):144341201-144348952	0.0888
1_MACS_peak_27972_lociStitched	chr8(.):144358346-144359870	0.0493
2_MACS_peak_27973_lociStitched	chr8(.):144367066-144370956	0.1013
2_MACS_peak_27975_lociStitched	chr8(.):144386780-144388708	0.0798
1_MACS_peak_27977_lociStitched	chr8(.):144437499-144438030	0.0931
1_MACS_peak_27978_lociStitched	chr8(.):144440304-144441824	0.1327
1_MACS_peak_27979_lociStitched	chr8(.):144443063-144443544	0.089
2_MACS_peak_27980_lociStitched	chr8(.):144445147-144447808	0.0662
2_MACS_peak_27982_lociStitched	chr8(.):144463890-144465035	0.0691
4_MACS_peak_27984_lociStitched	chr8(.):144466478-144490237	0.0893
2_MACS_peak_27988_lociStitched	chr8(.):144493233-144495453	0.0905
1_MACS_peak_27990_lociStitched	chr8(.):144496927-144497709	0.0586
1_MACS_peak_27991_lociStitched	chr8(.):144499000-144499596	0.0633
1_MACS_peak_27992_lociStitched	chr8(.):144500867-144511964	0.0827
1_MACS_peak_27993_lociStitched	chr8(.):144513147-144518331	0.1091
1_MACS_peak_27994_lociStitched	chr8(.):144627413-144627960	0.0411
1_MACS_peak_27995_lociStitched	chr8(.):144630380-144630904	0.1411
1_MACS_peak_27996_lociStitched	chr8(.):144651945-144655005	0.1178
1_MACS_peak_27997_lociStitched	chr8(.):144704530-144705246	0.1224
1_MACS_peak_27998_lociStitched	chr8(.):144707656-144709420	0.1007
1_MACS_peak_27999_lociStitched	chr8(.):144710708-144711524	0.1243
2_MACS_peak_28000_lociStitched	chr8(.):144741214-144748757	0.085
4_MACS_peak_28002_lociStitched	chr8(.):144749849-144763739	0.1054
2_MACS_peak_28006_lociStitched	chr8(.):144781234-144784930	0.1135
2_MACS_peak_28008_lociStitched	chr8(.):144791723-144793150	0.0567
2_MACS_peak_28010_lociStitched	chr8(.):144795139-144797101	0.0828
2_MACS_peak_28012_lociStitched	chr8(.):144798745-144806311	0.0936
2_MACS_peak_28014_lociStitched	chr8(.):144817052-144828146	0.086
1_MACS_peak_28016_lociStitched	chr8(.):144837131-144837763	0.0721
1_MACS_peak_28017_lociStitched	chr8(.):144838982-144844059	0.0824
3_MACS_peak_28018_lociStitched	chr8(.):144847006-144849424	0.1221
1_MACS_peak_28021_lociStitched	chr8(.):144851695-144853267	0.1145
4_MACS_peak_28022_lociStitched	chr8(.):144854352-144857981	0.0848
1_MACS_peak_28026_lociStitched	chr8(.):144860442-144860865	0.0372
3_MACS_peak_28027_lociStitched	chr8(.):144928297-144936452	0.1042
5_MACS_peak_28030_lociStitched	chr8(.):144938403-144972169	0.1052
5_MACS_peak_28035_lociStitched	chr8(.):144973548-144980916	0.113
1_MACS_peak_28040_lociStitched	chr8(.):145049101-145049962	0.1116
1_MACS_peak_28041_lociStitched	chr8(.):145081974-145082480	0.1463
4_MACS_peak_28042_lociStitched	chr8(.):145093618-145111870	0.0767
1_MACS_peak_28046_lociStitched	chr8(.):145121343-145125125	0.1139
1_MACS_peak_28047_lociStitched	chr8(.):145176596-145177126	0.0761
1_MACS_peak_28048_lociStitched	chr8(.):145178744-145179934	0.1035
2_MACS_peak_28049_lociStitched	chr8(.):145552109-145555782	0.0856
8_MACS_peak_28051_lociStitched	chr8(.):145558146-145575518	0.0982
2_MACS_peak_28059_lociStitched	chr8(.):145639665-145641793	0.0764
1_MACS_peak_28061_lociStitched	chr8(.):145698065-145702226	0.073
11_MACS_peak_28062_lociStitched	chr8(.):145756107-145780312	0.0769
2_MACS_peak_28073_lociStitched	chr8(.):145781646-145783230	0.1053
1_MACS_peak_28075_lociStitched	chr8(.):145787206-145787739	0.1723
1_MACS_peak_28076_lociStitched	chr8(.):145805340-145805726	0.0387
2_MACS_peak_28077_lociStitched	chr8(.):145807524-145809323	0.0731
1_MACS_peak_28079_lociStitched	chr8(.):145813370-145815458	0.0786
1_MACS_peak_28080_lociStitched	chr8(.):145816503-145817338	0.0653
1_MACS_peak_28081_lociStitched	chr8(.):145819902-145820350	0.0339
1_MACS_peak_28082_lociStitched	chr8(.):145822213-145824039	0.0451
3_MACS_peak_28083_lociStitched	chr8(.):145831517-145834098	0.1093
2_MACS_peak_28086_lociStitched	chr8(.):145836119-145837776	0.0772
1_MACS_peak_28088_lociStitched	chr8(.):145841370-145841970	0.0721
5_MACS_peak_28089_lociStitched	chr8(.):145843702-145850149	0.0999
1_MACS_peak_28094_lociStitched	chr8(.):145852302-145852745	0.0414
2_MACS_peak_28095_lociStitched	chr8(.):145853818-145857831	0.1236
6_MACS_peak_28097_lociStitched	chr8(.):145859476-145867186	0.0851
2_MACS_peak_28103_lociStitched	chr8(.):145868317-145870158	0.0872
2_MACS_peak_28105_lociStitched	chr8(.):145872664-145874354	0.1052
1_MACS_peak_28107_lociStitched	chr8(.):145887490-145888327	0.0828
1_MACS_peak_28108_lociStitched	chr8(.):145895445-145896093	0.0882
1_MACS_peak_28109_lociStitched	chr8(.):145898943-145899502	0.0668
2_MACS_peak_28110_lociStitched	chr8(.):145905334-145907280	0.1305
1_MACS_peak_28112_lociStitched	chr8(.):145915364-145915839	0.0687
2_MACS_peak_28113_lociStitched	chr8(.):145919170-145921104	0.1153
1_MACS_peak_28115_lociStitched	chr8(.):145938298-145938802	0.0341
1_MACS_peak_28116_lociStitched	chr8(.):145943001-145943401	0.0366
1_MACS_peak_28117_lociStitched	chr8(.):146020487-146021053	0.0938
1_MACS_peak_28118_lociStitched	chr8(.):146028153-146028847	0.0625
2_MACS_peak_28119_lociStitched	chr8(.):146036124-146039643	0.1238
1_MACS_peak_28121_lociStitched	chr8(.):146042101-146043093	0.1071
1_MACS_peak_28122_lociStitched	chr8(.):146044670-146052311	0.1322
1_MACS_peak_28123_lociStitched	chr8(.):146183868-146184400	0.104
2_MACS_peak_28124_lociStitched	chr9(.):31030-36329	0.1328
1_MACS_peak_28126_lociStitched	chr9(.):113746-115400	0.0645
1_MACS_peak_28127_lociStitched	chr9(.):186787-187482	0.1385
1_MACS_peak_28128_lociStitched	chr9(.):214332-214910	0.0836
2_MACS_peak_28129_lociStitched	chr9(.):14314907-14316733	0.0325
1_MACS_peak_28131_lociStitched	chr9(.):19473879-19474141	0.0719
1_MACS_peak_28132_lociStitched	chr9(.):33750784-33751260	0.0689
1_MACS_peak_28133_lociStitched	chr9(.):34520326-34520775	0.0428
1_MACS_peak_28134_lociStitched	chr9(.):34521970-34522860	0.18
10_MACS_peak_28135_lociStitched	chr9(.):34547788-34580752	0.1031
3_MACS_peak_28145_lociStitched	chr9(.):34584148-34593812	0.1207
1_MACS_peak_28148_lociStitched	chr9(.):34622118-34631645	0.0912
1_MACS_peak_28149_lociStitched	chr9(.):34957461-34957877	0.0729
1_MACS_peak_28150_lociStitched	chr9(.):34990222-34990949	0.1363
2_MACS_peak_28151_lociStitched	chr9(.):35673854-35675925	0.13
1_MACS_peak_28153_lociStitched	chr9(.):35684913-35685314	0.0959
1_MACS_peak_28154_lociStitched	chr9(.):35691149-35691571	0.0869
1_MACS_peak_28155_lociStitched	chr9(.):36135485-36136532	0.0701
2_MACS_peak_28156_lociStitched	chr9(.):36760214-36761676	0.0875
4_MACS_peak_28158_lociStitched	chr9(.):36767401-36773413	0.1093
1_MACS_peak_28162_lociStitched	chr9(.):36775788-36776670	0.1629
1_MACS_peak_28163_lociStitched	chr9(.):36779547-36782379	0.1185
1_MACS_peak_28164_lociStitched	chr9(.):36820086-36820520	0.0774
3_MACS_peak_28165_lociStitched	chr9(.):36837550-36840027	0.0892
1_MACS_peak_28168_lociStitched	chr9(.):36858937-36859860	0.0844
2_MACS_peak_28169_lociStitched	chr9(.):36867108-36869561	0.1085
1_MACS_peak_28171_lociStitched	chr9(.):36900495-36900930	0.1291
4_MACS_peak_28172_lociStitched	chr9(.):37023982-37038187	0.1199
2_MACS_peak_28176_lociStitched	chr9(.):37369814-37371875	0.2116
1_MACS_peak_28178_lociStitched	chr9(.):37410056-37415572	0.1322
2_MACS_peak_28179_lociStitched	chr9(.):37649831-37652076	0.1364
1_MACS_peak_28181_lociStitched	chr9(.):38067211-38068734	0.1203
1_MACS_peak_28182_lociStitched	chr9(.):42742544-42743505	0.1447
1_MACS_peak_28187_lociStitched	chr9(.):44992136-44993605	1.0834
1_MACS_peak_28188_lociStitched	chr9(.):44996726-44997375	0.1597
3_MACS_peak_28189_lociStitched	chr9(.):45727056-45730707	0.1499
1_MACS_peak_28192_lociStitched	chr9(.):45732222-45732829	0.2311
1_MACS_peak_28193_lociStitched	chr9(.):46389728-46390672	0.1177
1_MACS_peak_28194_lociStitched	chr9(.):66454611-66460460	0.719
1_MACS_peak_28196_lociStitched	chr9(.):67671358-67671939	0.1007
1_MACS_peak_28197_lociStitched	chr9(.):67787008-67787678	0.148
1_MACS_peak_28199_lociStitched	chr9(.):67793394-67794372	0.121
1_MACS_peak_28201_lociStitched	chr9(.):69179983-69180362	0.09
1_MACS_peak_28203_lociStitched	chr9(.):69787541-69788803	0.2317
1_MACS_peak_28204_lociStitched	chr9(.):70152534-70153292	0.1395
2_MACS_peak_28205_lociStitched	chr9(.):70401843-70404529	0.1013
1_MACS_peak_28207_lociStitched	chr9(.):70937717-70938530	0.0708
1_MACS_peak_28208_lociStitched	chr9(.):70971325-70971877	0.1324
1_MACS_peak_28209_lociStitched	chr9(.):71735680-71736367	0.0743
1_MACS_peak_28210_lociStitched	chr9(.):71939471-71939920	0.0974
1_MACS_peak_28211_lociStitched	chr9(.):76045794-76045986	0.0036
1_MACS_peak_28212_lociStitched	chr9(.):79631211-79631624	0.0539
1_MACS_peak_28213_lociStitched	chr9(.):87284707-87285955	0.1784
1_MACS_peak_28214_lociStitched	chr9(.):91538795-91539210	0.0198
1_MACS_peak_28215_lociStitched	chr9(.):91540671-91541039	0.0212
1_MACS_peak_28216_lociStitched	chr9(.):92219662-92221694	0.1582
2_MACS_peak_28217_lociStitched	chr9(.):94896395-94899862	0.123
1_MACS_peak_28219_lociStitched	chr9(.):94902487-94904859	0.0994
1_MACS_peak_28220_lociStitched	chr9(.):95569458-95570094	0.1271
1_MACS_peak_28221_lociStitched	chr9(.):95571751-95572469	0.0865
1_MACS_peak_28222_lociStitched	chr9(.):96704609-96705090	0.017
6_MACS_peak_28223_lociStitched	chr9(.):96708676-96723252	0.0788
3_MACS_peak_28229_lociStitched	chr9(.):97400220-97403228	0.117
1_MACS_peak_28232_lociStitched	chr9(.):97700158-97700355	0.2324
1_MACS_peak_28233_lociStitched	chr9(.):98811462-98811848	0.1035
1_MACS_peak_28234_lociStitched	chr9(.):99000789-99001577	0.1208
2_MACS_peak_28235_lociStitched	chr9(.):99004812-99006484	0.0803
1_MACS_peak_28237_lociStitched	chr9(.):100610460-100612057	0.1077
2_MACS_peak_28238_lociStitched	chr9(.):100614528-100616121	0.0721
1_MACS_peak_28240_lociStitched	chr9(.):100953840-100954762	0.1915
1_MACS_peak_28241_lociStitched	chr9(.):101706578-101707001	0.1123
1_MACS_peak_28242_lociStitched	chr9(.):101737575-101738237	0.1806
1_MACS_peak_28243_lociStitched	chr9(.):111944110-111944550	0.0719
2_MACS_peak_28244_lociStitched	chr9(.):112260640-112262266	0.0788
1_MACS_peak_28246_lociStitched	chr9(.):112402422-112402859	0.1221
1_MACS_peak_28247_lociStitched	chr9(.):113569185-113570060	0.1123
1_MACS_peak_28248_lociStitched	chr9(.):114360507-114361317	0.0796
1_MACS_peak_28249_lociStitched	chr9(.):114993996-114994356	0.0552
11_MACS_peak_28250_lociStitched	chr9(.):115823370-115852501	0.1401
1_MACS_peak_28261_lociStitched	chr9(.):115872373-115873556	0.11
1_MACS_peak_28262_lociStitched	chr9(.):115876390-115877259	0.1033
1_MACS_peak_28263_lociStitched	chr9(.):116438682-116439474	0.0784
1_MACS_peak_28264_lociStitched	chr9(.):116880363-116881441	0.0623
1_MACS_peak_28265_lociStitched	chr9(.):116900584-116901042	0.0349
1_MACS_peak_28266_lociStitched	chr9(.):116904147-116904660	0.0375
3_MACS_peak_28267_lociStitched	chr9(.):116915834-116920204	0.0655
2_MACS_peak_28270_lociStitched	chr9(.):116929644-116934313	0.079
2_MACS_peak_28272_lociStitched	chr9(.):116999429-117001235	0.0754
1_MACS_peak_28274_lociStitched	chr9(.):117018011-117019349	0.0795
1_MACS_peak_28275_lociStitched	chr9(.):117023898-117024310	0.1051
3_MACS_peak_28276_lociStitched	chr9(.):117027015-117031299	0.0728
1_MACS_peak_28279_lociStitched	chr9(.):117032497-117033197	0.1649
1_MACS_peak_28280_lociStitched	chr9(.):117047457-117048208	0.1267
2_MACS_peak_28281_lociStitched	chr9(.):117049595-117051436	0.0974
1_MACS_peak_28283_lociStitched	chr9(.):118916825-118917258	0.0561
1_MACS_peak_28284_lociStitched	chr9(.):119287554-119288104	0.0808
1_MACS_peak_28285_lociStitched	chr9(.):120175239-120176393	0.0367
1_MACS_peak_28286_lociStitched	chr9(.):124061664-124062100	0.0618
1_MACS_peak_28287_lociStitched	chr9(.):124260707-124263083	0.1184
1_MACS_peak_28288_lociStitched	chr9(.):124315605-124316008	0.0327
1_MACS_peak_28289_lociStitched	chr9(.):124328348-124329640	0.075
1_MACS_peak_28290_lociStitched	chr9(.):124330744-124331230	0.0347
2_MACS_peak_28291_lociStitched	chr9(.):124337141-124338278	0.1306
2_MACS_peak_28293_lociStitched	chr9(.):124342871-124345383	0.1019
