REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_14829_lociStitched	chr2	173538667	173540249	1	1583	1021.0228	388.5392
1_MACS_peak_18473_lociStitched	chr3	146299342	146300924	1	1583	1158.815	189.84
1_MACS_peak_24736_lociStitched	chr7	124881217	124882799	1	1583	1240.9207999999999	320.8296
1_MACS_peak_1892_lociStitched	chr1	171809837	171811418	1	1582	1103.6961000000001	487.10609999999997
1_MACS_peak_2273_lociStitched	chr1	206807962	206809543	1	1582	1205.8287	429.3996
1_MACS_peak_3170_lociStitched	chr10	48184978	48186559	1	1582	1461.6345	148.7721
1_MACS_peak_6190_lociStitched	chr12	58258286	58259867	1	1582	1534.5186	252.01139999999998
1_MACS_peak_11079_lociStitched	chr17	47927990	47929571	1	1582	989.2317	164.5821
1_MACS_peak_11480_lociStitched	chr17	75859667	75861248	1	1582	1125.8301	409.95329999999996
1_MACS_peak_14162_lociStitched	chr2	88315568	88317149	1	1582	3222.7104000000004	351.7725
1_MACS_peak_15495_lociStitched	chr2	242088947	242090528	1	1582	606.1554	189.8781
1_MACS_peak_16255_lociStitched	chr20	62526848	62528429	1	1582	1096.7397	316.20000000000005
1_MACS_peak_17813_lociStitched	chr3	53915087	53916668	1	1582	2018.937	303.8682
1_MACS_peak_19790_lociStitched	chr4	101129621	101131202	1	1582	872.8701000000001	267.8214
1_MACS_peak_21191_lociStitched	chr5	109603767	109605348	1	1582	1231.599	245.52929999999998
1_MACS_peak_21851_lociStitched	chr5	177098014	177099595	1	1582	1338.9488999999999	281.418
1_MACS_peak_22288_lociStitched	chr6	29719684	29721265	1	1582	947.9676000000001	311.457
1_MACS_peak_22785_lociStitched	chr6	82615625	82617206	1	1582	818.1674999999999	225.2925
1_MACS_peak_23142_lociStitched	chr6	120176820	120178401	1	1582	971.9988000000001	265.7661
1_MACS_peak_23740_lociStitched	chr7	13889201	13890782	1	1582	850.7361000000001	198.0993
1_MACS_peak_25397_lociStitched	chr8	35550894	35552475	1	1582	1856.0939999999998	331.37760000000003
1_MACS_peak_28245_lociStitched	chrX	142064816	142066397	1	1582	1093.1034	217.0713
1_MACS_peak_147_lociStitched	chr1	12039631	12041211	1	1581	2734.348	356.448
1_MACS_peak_669_lociStitched	chr1	43686455	43688035	1	1581	997.7699999999999	277.44800000000004
1_MACS_peak_986_lociStitched	chr1	79906326	79907906	1	1581	1151.82	225.46599999999998
1_MACS_peak_2187_lociStitched	chr1	202994836	202996416	1	1581	1701.186	412.22200000000004
1_MACS_peak_3118_lociStitched	chr10	43782051	43783631	1	1581	1252.1499999999999	289.772
1_MACS_peak_4458_lociStitched	chr11	45201319	45202899	1	1581	1445.384	241.10800000000003
1_MACS_peak_5316_lociStitched	chr11	123941072	123942652	1	1581	1237.93	299.094
1_MACS_peak_5695_lociStitched	chr12	21137688	21139268	1	1581	777.202	263.86
1_MACS_peak_6291_lociStitched	chr12	69978789	69980369	1	1581	1794.7219999999998	431.34000000000003
1_MACS_peak_6665_lociStitched	chr12	110938722	110940302	1	1581	1234.9279999999999	130.35
1_MACS_peak_6833_lociStitched	chr12	124068175	124069755	1	1581	1279.8000000000002	177.90800000000002
1_MACS_peak_7832_lociStitched	chr14	64931132	64932712	1	1581	948.7900000000001	96.22200000000001
1_MACS_peak_8717_lociStitched	chr15	60309355	60310935	1	1581	875.0039999999999	291.19399999999996
1_MACS_peak_15468_lociStitched	chr2	238831306	238832886	1	1581	1156.402	129.56
1_MACS_peak_16440_lociStitched	chr21	35133288	35134868	1	1581	853.3580000000001	305.25600000000003
1_MACS_peak_18408_lociStitched	chr3	138799973	138801553	1	1581	987.5	250.588
1_MACS_peak_23092_lociStitched	chr6	115799999	115801579	1	1581	771.8299999999999	292.932
1_MACS_peak_26406_lociStitched	chr9	33676245	33677825	1	1581	1515.852	346.49399999999997
1_MACS_peak_28277_lociStitched	chrX	151998652	152000232	1	1581	669.604	201.76600000000002
1_MACS_peak_2397_lociStitched	chr1	213103877	213105456	1	1580	2891.9384999999997	523.2805999999999
1_MACS_peak_6155_lociStitched	chr12	57457521	57459100	1	1580	1740.6896000000002	267.16679999999997
1_MACS_peak_9926_lociStitched	chr16	61921167	61922746	1	1580	1230.9884	281.3778
1_MACS_peak_12422_lociStitched	chr19	9694376	9695955	1	1580	2310.3928	306.1681
1_MACS_peak_12621_lociStitched	chr19	16757093	16758672	1	1580	1035.6661000000001	288.4833
1_MACS_peak_18782_lociStitched	chr3	178485436	178487015	1	1580	800.553	328.43199999999996
1_MACS_peak_19603_lociStitched	chr4	77561184	77562763	1	1580	788.0789	248.21880000000002
1_MACS_peak_21961_lociStitched	chr6	5260832	5262411	1	1580	6163.4686	438.80409999999995
1_MACS_peak_28131_lociStitched	chrX	122866035	122867614	1	1580	1110.1949	169.9004
1_MACS_peak_133_lociStitched	chr1	11321923	11323501	1	1579	1094.8164	322.70099999999996
1_MACS_peak_8320_lociStitched	chr15	31195423	31197001	1	1579	1778.2482	409.6488
1_MACS_peak_12794_lociStitched	chr19	35064768	35066346	1	1579	946.0110000000001	194.883
1_MACS_peak_16184_lociStitched	chr20	55549318	55550896	1	1579	1097.9723999999999	350.4738
1_MACS_peak_17226_lociStitched	chr3	2676623	2678201	1	1579	743.7114	266.682
1_MACS_peak_17457_lociStitched	chr3	29030694	29032272	1	1579	798.468	367.0428
1_MACS_peak_18550_lociStitched	chr3	154579296	154580874	1	1579	768.9594000000001	283.251
1_MACS_peak_24826_lociStitched	chr7	134529299	134530877	1	1579	1557.9594	388.188
1_MACS_peak_26362_lociStitched	chr9	23586910	23588488	1	1579	874.8432	250.42860000000002
1_MACS_peak_28117_lociStitched	chrX	119602030	119603608	1	1579	1201.8048000000001	232.59720000000002
1_MACS_peak_1102_lociStitched	chr1	93003259	93004836	1	1578	1193.0004999999999	431.4672
1_MACS_peak_3423_lociStitched	chr10	75767279	75768856	1	1578	755.2253	245.2235
1_MACS_peak_15419_lociStitched	chr2	234239597	234241174	1	1578	1019.8459	135.9374
1_MACS_peak_16167_lociStitched	chr20	53013457	53015034	1	1578	1139.5402000000001	178.5164
1_MACS_peak_18921_lociStitched	chr3	186729242	186730819	1	1578	970.8012000000001	226.2995
1_MACS_peak_7138_lociStitched	chr13	48611412	48612988	1	1577	2139.8927999999996	214.336
1_MACS_peak_7245_lociStitched	chr13	70573334	70574910	1	1577	1386.7224	165.6376
1_MACS_peak_12567_lociStitched	chr19	14201594	14203170	1	1577	1150.3224	146.0952
1_MACS_peak_14986_lociStitched	chr2	190444743	190446319	1	1577	781.696	219.2216
1_MACS_peak_22644_lociStitched	chr6	53291009	53292585	1	1577	1401.064	402.5104
1_MACS_peak_22830_lociStitched	chr6	88282759	88284335	1	1577	688.2392	237.188
1_MACS_peak_23443_lociStitched	chr6	149887254	149888830	1	1577	1087.7552	152.084
1_MACS_peak_24550_lociStitched	chr7	104563096	104564672	1	1577	3657.4232	394.31519999999995
1_MACS_peak_25454_lociStitched	chr8	41997137	41998713	1	1577	897.0592	395.10319999999996
1_MACS_peak_4255_lociStitched	chr11	16626164	16627739	1	1576	938.07	338.1525
1_MACS_peak_5532_lociStitched	chr12	7124966	7126541	1	1576	1454.985	327.915
1_MACS_peak_6011_lociStitched	chr12	50676656	50678231	1	1576	1834.2450000000001	409.65749999999997
1_MACS_peak_6542_lociStitched	chr12	101381166	101382741	1	1576	1205.19	398.3175
1_MACS_peak_10365_lociStitched	chr17	4709692	4711267	1	1576	1169.91	146.16
1_MACS_peak_10736_lociStitched	chr17	33786912	33788487	1	1576	1132.425	270.27
1_MACS_peak_13300_lociStitched	chr2	2904772	2906347	1	1576	983.115	316.89
1_MACS_peak_20884_lociStitched	chr5	68855219	68856794	1	1576	1485.54	343.8225
1_MACS_peak_23308_lociStitched	chr6	137662900	137664475	1	1576	1257.0075	239.08499999999998
1_MACS_peak_25772_lociStitched	chr8	95083586	95085161	1	1576	1659.8925000000002	305.07750000000004
1_MACS_peak_26522_lociStitched	chr9	44118020	44119595	1	1576	1191.33	241.13250000000002
1_MACS_peak_27974_lociStitched	chrX	83756459	83758034	1	1576	2308.1625	258.1425
1_MACS_peak_11548_lociStitched	chr17	79603023	79604597	1	1575	2244.6814	383.8986
1_MACS_peak_12945_lociStitched	chr19	42375126	42376700	1	1575	1229.4514	275.45
1_MACS_peak_13037_lociStitched	chr19	46184131	46185705	1	1575	1409.6743999999999	394.4444
1_MACS_peak_14690_lociStitched	chr2	160237347	160238921	1	1575	1174.3614	338.7248
1_MACS_peak_14981_lociStitched	chr2	188987526	188989100	1	1575	1469.9586	183.5284
1_MACS_peak_22283_lociStitched	chr6	28949274	28950848	1	1575	966.7507999999999	374.9268
1_MACS_peak_159_lociStitched	chr1	14025783	14027356	1	1574	1205.0753	280.3086
1_MACS_peak_3030_lociStitched	chr10	28286897	28288470	1	1574	1411.2956	397.4971
1_MACS_peak_7747_lociStitched	chr14	55347630	55349203	1	1574	1234.9623000000001	242.08470000000003
1_MACS_peak_8325_lociStitched	chr15	31322863	31324436	1	1574	2143.3698	359.9024
1_MACS_peak_9529_lociStitched	chr16	16100827	16102400	1	1574	1543.8995	307.83610000000004
1_MACS_peak_13296_lociStitched	chr2	2454587	2456160	1	1574	1963.2613	260.1742
1_MACS_peak_20604_lociStitched	chr5	34415390	34416963	1	1574	1599.2691	232.1748
1_MACS_peak_24480_lociStitched	chr7	100047446	100049019	1	1574	2955.667	268.8257
1_MACS_peak_24678_lociStitched	chr7	117512501	117514074	1	1574	1277.4333000000001	402.2161
1_MACS_peak_25333_lociStitched	chr8	28917678	28919251	1	1574	892.3629000000001	260.48879999999997
1_MACS_peak_25883_lociStitched	chr8	105458245	105459818	1	1574	953.8672	167.5245
1_MACS_peak_26967_lociStitched	chr9	112976000	112977573	1	1574	1039.9103	363.8349
1_MACS_peak_128_lociStitched	chr1	10999493	11001065	1	1573	983.286	266.7684
1_MACS_peak_4847_lociStitched	chr11	72492084	72493656	1	1573	842.1203999999999	150.912
1_MACS_peak_5039_lociStitched	chr11	94706030	94707602	1	1573	1379.2728	335.7792
1_MACS_peak_6410_lociStitched	chr12	90149778	90151350	1	1573	949.0164	224.6388
1_MACS_peak_7326_lociStitched	chr13	91708377	91709949	1	1573	1374.0852	113.02680000000001
1_MACS_peak_14602_lociStitched	chr2	143671969	143673541	1	1573	949.0164	290.6628
1_MACS_peak_17242_lociStitched	chr3	4344481	4346053	1	1573	2143.2648	455.88
1_MACS_peak_18778_lociStitched	chr3	178386430	178388002	1	1573	1099.614	277.45799999999997
1_MACS_peak_21755_lociStitched	chr5	170302227	170303799	1	1573	729.0936	214.89239999999998
1_MACS_peak_23145_lociStitched	chr6	121259319	121260891	1	1573	719.8188	255.45000000000002
1_MACS_peak_27069_lociStitched	chr9	123883336	123884908	1	1573	1004.508	354.8004
1_MACS_peak_28278_lociStitched	chrX	152109494	152111066	1	1573	928.2660000000001	226.368
1_MACS_peak_1146_lociStitched	chr1	100231501	100233072	1	1572	1248.0024	243.66209999999998
1_MACS_peak_2353_lociStitched	chr1	211453552	211455123	1	1572	950.1408	367.2998
1_MACS_peak_7048_lociStitched	chr13	38740593	38742164	1	1572	951.8688999999999	120.8099
1_MACS_peak_9869_lociStitched	chr16	56763268	56764839	1	1572	1042.9869	225.90980000000002
1_MACS_peak_10903_lociStitched	chr17	40400091	40401662	1	1572	1921.333	406.73190000000005
1_MACS_peak_15305_lociStitched	chr2	224745982	224747553	1	1572	1122.6366	299.4326
1_MACS_peak_17260_lociStitched	chr3	6721108	6722679	1	1572	956.739	215.0699
1_MACS_peak_22157_lociStitched	chr6	24645658	24647229	1	1572	996.014	306.6592
1_MACS_peak_23501_lociStitched	chr6	157695213	157696784	1	1572	1040.7875	123.0093
1_MACS_peak_25376_lociStitched	chr8	30782196	30783767	1	1572	1141.8028	293.3057
1_MACS_peak_26363_lociStitched	chr9	24628045	24629616	1	1572	742.9259	179.8795
1_MACS_peak_2478_lociStitched	chr1	223655507	223657077	1	1571	1481.295	365.182
1_MACS_peak_3309_lociStitched	chr10	69608744	69610314	1	1571	2993.833	272.86600000000004
1_MACS_peak_6500_lociStitched	chr12	95466109	95467679	1	1571	1570.0	474.925
1_MACS_peak_17090_lociStitched	chr22	43018844	43020414	1	1571	881.241	286.054
1_MACS_peak_21810_lociStitched	chr5	175394454	175396024	1	1571	1186.606	400.978
1_MACS_peak_24756_lociStitched	chr7	127568251	127569821	1	1571	901.808	342.574
1_MACS_peak_25603_lociStitched	chr8	66741643	66743213	1	1571	810.277	267.842
1_MACS_peak_801_lociStitched	chr1	53479998	53481567	1	1570	1277.4798	337.02119999999996
1_MACS_peak_976_lociStitched	chr1	78545868	78547437	1	1570	1197.3039	361.3407
1_MACS_peak_7330_lociStitched	chr13	93419178	93420747	1	1570	939.2034	331.5297
1_MACS_peak_7331_lociStitched	chr13	93457888	93459457	1	1570	1431.5556	362.2821
1_MACS_peak_7659_lociStitched	chr14	42897655	42899224	1	1570	717.5037	160.5087
1_MACS_peak_7771_lociStitched	chr14	58666237	58667806	1	1570	805.6814999999999	230.4861
1_MACS_peak_12547_lociStitched	chr19	13884785	13886354	1	1570	1600.6938	449.2047
1_MACS_peak_13058_lociStitched	chr19	47353256	47354825	1	1570	1327.5309	341.10060000000004
1_MACS_peak_15798_lociStitched	chr20	30466975	30468544	1	1570	1033.971	380.7963
1_MACS_peak_17432_lociStitched	chr3	25809789	25811358	1	1570	865.4603999999999	209.9322
1_MACS_peak_17970_lociStitched	chr3	78326540	78328109	1	1570	822.3129	266.8869
1_MACS_peak_18080_lociStitched	chr3	103997902	103999471	1	1570	1228.0563	358.0458
1_MACS_peak_18347_lociStitched	chr3	131071533	131073102	1	1570	756.7287	265.3179
1_MACS_peak_27222_lociStitched	chr9	132250209	132251778	1	1570	1419.3174	291.3633
1_MACS_peak_995_lociStitched	chr1	81648219	81649787	1	1569	1023.904	221.87199999999999
1_MACS_peak_1001_lociStitched	chr1	83111766	83113334	1	1569	1081.136	155.0752
1_MACS_peak_6383_lociStitched	chr12	85862282	85863850	1	1569	1410.8864	283.024
1_MACS_peak_14432_lociStitched	chr2	114360647	114362215	1	1569	1853.0624	320.656
1_MACS_peak_14993_lociStitched	chr2	190983869	190985437	1	1569	826.6496	166.3648
1_MACS_peak_15540_lociStitched	chr20	1932786	1934354	1	1569	1130.8416	370.9888
1_MACS_peak_17280_lociStitched	chr3	9810889	9812457	1	1569	1835.8144000000002	264.5216
1_MACS_peak_20447_lociStitched	chr5	1167261	1168829	1	1569	1426.5664000000002	404.3872
1_MACS_peak_21916_lociStitched	chr6	2221729	2223297	1	1569	3261.2832	449.7024
1_MACS_peak_23467_lociStitched	chr6	153323125	153324693	1	1569	807.3632	187.6896
1_MACS_peak_23587_lociStitched	chr7	765584	767152	1	1569	1290.7776000000001	176.8704
1_MACS_peak_26503_lociStitched	chr9	38686806	38688374	1	1569	1319.472	281.7696
1_MACS_peak_3238_lociStitched	chr10	60094347	60095914	1	1568	1164.281	299.6104
1_MACS_peak_3784_lociStitched	chr10	105605240	105606807	1	1568	1118.838	332.8308
1_MACS_peak_5290_lociStitched	chr11	120894168	120895735	1	1568	1516.2292	357.7461
1_MACS_peak_11737_lociStitched	chr18	15375170	15376737	1	1568	1330.0696	294.596
1_MACS_peak_13257_lociStitched	chr19	57988032	57989599	1	1568	1635.948	448.9455
1_MACS_peak_15494_lociStitched	chr2	242041130	242042697	1	1568	1083.1104	246.95919999999998
1_MACS_peak_16748_lociStitched	chr22	23561873	23563440	1	1568	896.7941000000001	222.3573
1_MACS_peak_19764_lociStitched	chr4	99124146	99125713	1	1568	1450.8853	328.5999
1_MACS_peak_23296_lociStitched	chr6	136870446	136872013	1	1568	1674.1828	332.3607
1_MACS_peak_23772_lociStitched	chr7	20059007	20060574	1	1568	964.0183999999999	328.4432
1_MACS_peak_2813_lociStitched	chr10	5893783	5895349	1	1567	1152.4194	293.9382
1_MACS_peak_3111_lociStitched	chr10	43047136	43048702	1	1567	1268.7732	463.69259999999997
1_MACS_peak_8030_lociStitched	chr14	90147181	90148747	1	1567	750.1139999999999	121.2084
1_MACS_peak_9906_lociStitched	chr16	57879764	57881330	1	1567	1117.1844	210.15720000000002
1_MACS_peak_10589_lociStitched	chr17	20601462	20603028	1	1567	987.0498	328.54679999999996
1_MACS_peak_15681_lociStitched	chr20	15142524	15144090	1	1567	869.7564	211.87980000000002
1_MACS_peak_15818_lociStitched	chr20	31988602	31990168	1	1567	1243.7172	522.5742
1_MACS_peak_21357_lociStitched	chr5	130823486	130825052	1	1567	933.336	283.7592
1_MACS_peak_22111_lociStitched	chr6	16267028	16268594	1	1567	2158.5744	248.36759999999998
1_MACS_peak_22939_lociStitched	chr6	100270718	100272284	1	1567	724.4316	121.365
1_MACS_peak_24264_lociStitched	chr7	74903376	74904942	1	1567	1013.3586	196.37640000000002
1_MACS_peak_24760_lociStitched	chr7	127876449	127878015	1	1567	1179.6678	291.276
1_MACS_peak_25598_lociStitched	chr8	65413117	65414683	1	1567	978.9066	268.7256
1_MACS_peak_6649_lociStitched	chr12	110010719	110012284	1	1566	1106.9245	278.257
1_MACS_peak_6822_lociStitched	chr12	123590871	123592436	1	1566	988.6105000000001	78.876
1_MACS_peak_16426_lociStitched	chr21	34766068	34767633	1	1566	1323.0510000000002	416.603
1_MACS_peak_17840_lociStitched	chr3	58020077	58021642	1	1566	1053.4015	310.809
1_MACS_peak_18252_lociStitched	chr3	124448572	124450137	1	1566	1695.9905	446.1815
1_MACS_peak_21772_lociStitched	chr5	172105154	172106719	1	1566	911.2995000000001	339.605
1_MACS_peak_21854_lociStitched	chr5	177301971	177303536	1	1566	850.4209999999999	325.3635
1_MACS_peak_22184_lociStitched	chr6	25851562	25853127	1	1566	958.719	259.9465
1_MACS_peak_23181_lociStitched	chr6	128214249	128215814	1	1566	1107.8635	213.3095
1_MACS_peak_24990_lociStitched	chr7	150521157	150522722	1	1566	3649.1105000000002	575.4505
1_MACS_peak_1017_lociStitched	chr1	85410480	85412044	1	1565	814.844	283.2404
1_MACS_peak_1637_lociStitched	chr1	155266614	155268178	1	1565	1999.1048	510.48960000000005
1_MACS_peak_7272_lociStitched	chr13	77389934	77391498	1	1565	801.3936	192.9976
1_MACS_peak_7750_lociStitched	chr14	55493205	55494769	1	1565	977.9692	207.6992
1_MACS_peak_8407_lociStitched	chr15	37785096	37786660	1	1565	981.8792000000001	189.244
1_MACS_peak_9577_lociStitched	chr16	21370698	21372262	1	1565	1098.3972	258.37280000000004
1_MACS_peak_10030_lociStitched	chr16	69787750	69789314	1	1565	1397.9032	374.4216
1_MACS_peak_12802_lociStitched	chr19	35614697	35616261	1	1565	1147.3504	378.6444
1_MACS_peak_14351_lociStitched	chr2	111333616	111335180	1	1565	1292.8024	324.53
1_MACS_peak_17243_lociStitched	chr3	4508128	4509692	1	1565	1212.5692	279.0176
1_MACS_peak_20991_lociStitched	chr5	79783219	79784783	1	1565	907.5892	326.094
1_MACS_peak_23855_lociStitched	chr7	25862489	25864053	1	1565	695.8236	302.4776
1_MACS_peak_6151_lociStitched	chr12	57373032	57374595	1	1564	844.4889000000001	295.2507
1_MACS_peak_8329_lociStitched	chr15	31420804	31422367	1	1564	920.4507	264.45959999999997
1_MACS_peak_10478_lociStitched	chr17	11923707	11925270	1	1564	2295.7344000000003	213.66209999999998
1_MACS_peak_11914_lociStitched	chr18	44701587	44703150	1	1564	1548.4641000000001	371.3688
1_MACS_peak_14298_lociStitched	chr2	106450352	106451915	1	1564	1744.7769	379.1838
1_MACS_peak_17294_lociStitched	chr3	10183021	10184584	1	1564	2253.3771	360.1152
1_MACS_peak_22125_lociStitched	chr6	17987595	17989158	1	1564	2140.9973999999997	187.56
1_MACS_peak_22499_lociStitched	chr6	41527982	41529545	1	1564	1065.9660000000001	237.7323
1_MACS_peak_24408_lociStitched	chr7	93163581	93165144	1	1564	762.744	267.273
1_MACS_peak_24426_lociStitched	chr7	96338267	96339830	1	1564	1639.8996	474.2142
1_MACS_peak_2677_lociStitched	chr1	239781988	239783550	1	1563	1506.2366000000002	236.33059999999998
1_MACS_peak_5984_lociStitched	chr12	49463020	49464582	1	1563	1095.743	335.6738
1_MACS_peak_6511_lociStitched	chr12	96740113	96741675	1	1563	852.071	184.9408
1_MACS_peak_12684_lociStitched	chr19	18793566	18795128	1	1563	1456.8773999999999	226.3338
1_MACS_peak_17698_lociStitched	chr3	48645942	48647504	1	1563	1776.6188	499.52759999999995
1_MACS_peak_20703_lociStitched	chr5	50006586	50008148	1	1563	1158.6916	352.3872
1_MACS_peak_20868_lociStitched	chr5	67639235	67640797	1	1563	796.62	271.3194
1_MACS_peak_21622_lociStitched	chr5	151405489	151407051	1	1563	1721.6364	179.78619999999998
1_MACS_peak_21951_lociStitched	chr6	4864135	4865697	1	1563	1347.2250000000001	189.6268
1_MACS_peak_23866_lociStitched	chr7	26077503	26079065	1	1563	1635.1016	216.02460000000002
1_MACS_peak_2051_lociStitched	chr1	187020476	187022037	1	1562	1801.3939999999998	322.1904
1_MACS_peak_4691_lociStitched	chr11	65292136	65293697	1	1562	1992.3043	263.1846
1_MACS_peak_7158_lociStitched	chr13	50113974	50115535	1	1562	1786.5645000000002	204.9593
1_MACS_peak_7382_lociStitched	chr13	101527502	101529063	1	1562	808.9102	232.27679999999998
1_MACS_peak_8487_lociStitched	chr15	41784735	41786296	1	1562	1191.0430000000001	270.9896
1_MACS_peak_12366_lociStitched	chr19	6727729	6729290	1	1562	1737.0808	332.8052
1_MACS_peak_20075_lociStitched	chr4	141229082	141230643	1	1562	888.8334	329.2149
1_MACS_peak_20556_lociStitched	chr5	20972339	20973900	1	1562	2153.7117	323.2831
1_MACS_peak_21410_lociStitched	chr5	133967607	133969168	1	1562	1197.9114	279.7312
1_MACS_peak_22835_lociStitched	chr6	88365622	88367183	1	1562	843.4083	215.10580000000002
1_MACS_peak_22860_lociStitched	chr6	89672554	89674115	1	1562	1508.0820999999999	419.5968
