#09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_ROSE/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam
#Using cutoff of 19777.978 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_8137_lociStitched	chr14	98693247	98694672	1	1426	1090.695	279.1575	18649	0
1_MACS_peak_12173_lociStitched	chr18	76651280	76652702	1	1423	1103.472	157.4154	18650	0
1_MACS_peak_18048_lociStitched	chr3	100255976	100257405	1	1430	898.841	325.812	18651	0
1_MACS_peak_6737_lociStitched	chr12	118406242	118407665	1	1424	1111.5053	233.5143	18652	0
1_MACS_peak_4253_lociStitched	chr11	15134361	15135788	1	1428	942.8189	280.5482	18653	0
1_MACS_peak_22098_lociStitched	chr6	15022869	15024295	1	1427	912.64	195.2194	18654	0
1_MACS_peak_19457_lociStitched	chr4	57567167	57568594	1	1428	859.1967	204.3464	18655	0
1_MACS_peak_19971_lociStitched	chr4	122790631	122792052	1	1422	1285.1524	334.5034	18656	0
1_MACS_peak_19400_lociStitched	chr4	47520933	47522360	1	1428	968.933	326.9257	18657	0
1_MACS_peak_16577_lociStitched	chr21	45336278	45337705	1	1428	996.3314	380.0101	18658	0
1_MACS_peak_15573_lociStitched	chr20	4128693	4130117	1	1425	947.9568	162.7632	18659	0
1_MACS_peak_23143_lociStitched	chr6	120437014	120438442	1	1429	767.8356	222.3396	18660	0
1_MACS_peak_7607_lociStitched	chr14	32654859	32656286	1	1428	758.5932	145.4113	18661	0
1_MACS_peak_10497_lociStitched	chr17	16438458	16439883	1	1426	1036.83	309.0825	18662	0
1_MACS_peak_23891_lociStitched	chr7	29864945	29866366	1	1422	1231.7228	315.1778	18663	0
1_MACS_peak_8291_lociStitched	chr15	26327163	26328586	1	1424	1076.2149	255.7131	18664	0
1_MACS_peak_624_lociStitched	chr1	41130707	41132133	1	1427	893.2464	234.1492	18665	0
1_MACS_peak_11329_lociStitched	chr17	67066436	67067854	1	1419	1357.3096	329.4014	18666	0
1_MACS_peak_26899_lociStitched	chr9	103360307	103361731	1	1425	1054.3296	292.3472	18667	0
1_MACS_peak_2598_lociStitched	chr1	231346826	231348212	1	1387	2460.843	575.4672	18668	0
1_MACS_peak_3697_lociStitched	chr10	102026818	102028234	1	1417	1400.1408	300.7584	18669	0
1_MACS_peak_5643_lociStitched	chr12	13196847	13198263	1	1417	1431.4344	339.132	18670	0
1_MACS_peak_3420_lociStitched	chr10	75699923	75701346	1	1424	1158.6066	363.5765	18671	0
1_MACS_peak_12290_lociStitched	chr19	2701716	2703134	1	1419	1207.427	199.5126	18672	0
1_MACS_peak_1851_lociStitched	chr1	167568934	167570357	1	1424	1381.0215	597.8023	18673	0
1_MACS_peak_3540_lociStitched	chr10	88246142	88247569	1	1428	839.2187	309.9444	18674	0
1_MACS_peak_21819_lociStitched	chr5	175863378	175864800	1	1423	1031.3766	217.8504	18675	0
1_MACS_peak_17949_lociStitched	chr3	73617108	73618534	1	1427	772.4642	189.8006	18676	0
1_MACS_peak_27972_lociStitched	chrX	83442030	83443450	1	1421	970.428	67.45	18677	0
1_MACS_peak_374_lociStitched	chr1	27463044	27464463	1	1420	1080.2847	136.6497	18678	0
1_MACS_peak_7160_lociStitched	chr13	50201971	50203397	1	1427	742.946	164.8456	18679	0
1_MACS_peak_21469_lociStitched	chr5	139089707	139091134	1	1428	648.5715	150.4058	18680	0
1_MACS_peak_12388_lociStitched	chr19	7474537	7475962	1	1426	917.415	280.0125	18681	0
1_MACS_peak_3018_lociStitched	chr10	27044064	27045490	1	1427	743.8016	179.8186	18682	0
1_MACS_peak_20261_lociStitched	chr4	170331396	170332823	1	1428	720.2069	232.7437	18683	0
1_MACS_peak_23872_lociStitched	chr7	26353680	26355105	1	1426	884.355	254.9325	18684	0
1_MACS_peak_21459_lociStitched	chr5	138861312	138862737	1	1426	791.445	162.5925	18685	0
1_MACS_peak_3948_lociStitched	chr10	125549584	125551007	1	1424	841.2776	98.3293	18686	0
1_MACS_peak_27975_lociStitched	chrX	83983817	83985238	1	1422	986.4582	155.4574	18687	0
1_MACS_peak_24775_lociStitched	chr7	128543911	128545331	1	1421	1298.59	422.876	18688	0
1_MACS_peak_14262_lociStitched	chr2	101659800	101661226	1	1427	741.52	229.3008	18689	0
1_MACS_peak_9792_lociStitched	chr16	46855690	46857114	1	1425	808.5472	160.912	18690	0
1_MACS_peak_9083_lociStitched	chr15	86018031	86019456	1	1426	796.1475	227.145	18691	0
1_MACS_peak_16586_lociStitched	chr21	45615529	45616953	1	1425	839.3056	212.6032	18692	0
1_MACS_peak_20862_lociStitched	chr5	66461559	66462958	1	1400	1750.4288	216.4253	18693	0
1_MACS_peak_16135_lociStitched	chr20	52028997	52030419	1	1423	992.9826	261.7902	18694	0
1_MACS_peak_20206_lociStitched	chr4	159174838	159176264	1	1427	728.1156	265.5212	18695	0
1_MACS_peak_13578_lociStitched	chr2	34084501	34085922	1	1422	962.1591	182.4564	18696	0
1_MACS_peak_18876_lociStitched	chr3	184804729	184806141	1	1413	1599.5136	453.252	18697	0
1_MACS_peak_23632_lociStitched	chr7	5013251	5014672	1	1422	1013.173	237.5912	18698	0
1_MACS_peak_2135_lociStitched	chr1	200406382	200407805	1	1424	1036.7978	380.5102	18699	0
1_MACS_peak_19370_lociStitched	chr4	40764590	40766013	1	1424	1041.9206	388.6213	18700	0
1_MACS_peak_6617_lociStitched	chr12	107835358	107836782	1	1425	917.9104	331.9344	18701	0
1_MACS_peak_17152_lociStitched	chr22	47186617	47188042	1	1426	801.135	301.1025	18702	0
1_MACS_peak_20531_lociStitched	chr5	14992485	14993899	1	1415	1362.1062	304.01	18703	0
1_MACS_peak_10687_lociStitched	chr17	29814938	29816358	1	1421	966.31	165.288	18704	0
1_MACS_peak_23879_lociStitched	chr7	27940457	27941878	1	1422	1068.4499	319.725	18705	0
1_MACS_peak_14117_lociStitched	chr2	86151243	86152663	1	1421	977.244	187.724	18706	0
1_MACS_peak_4943_lociStitched	chr11	78651747	78653172	1	1426	645.3825	176.5575	18707	0
1_MACS_peak_13946_lociStitched	chr2	68821475	68822884	1	1410	1546.6593	329.8469	18708	0
1_MACS_peak_2253_lociStitched	chr1	205826847	205828261	1	1415	1471.267	429.9974	18709	0
1_MACS_peak_23933_lociStitched	chr7	33230011	33231425	1	1415	1305.4048	265.4078	18710	0
1_MACS_peak_24570_lociStitched	chr7	105472390	105473813	1	1424	906.3087	320.4596	18711	0
1_MACS_peak_23288_lociStitched	chr6	135643452	135644876	1	1425	739.056	227.9824	18712	0
1_MACS_peak_2036_lociStitched	chr1	186187513	186188938	1	1426	781.755	357.96	18713	0
1_MACS_peak_25630_lociStitched	chr8	70364034	70364855	1	822	6187.7949	21.1818	18714	0
1_MACS_peak_23947_lociStitched	chr7	35748847	35750265	1	1419	1130.0042	278.4952	18715	0
1_MACS_peak_20657_lociStitched	chr5	40404393	40405817	1	1425	763.5488	271.984	18716	0
1_MACS_peak_18966_lociStitched	chr3	193207178	193208597	1	1420	1209.2718	418.4631	18717	0
1_MACS_peak_25752_lociStitched	chr8	90793875	90795294	1	1420	923.9109	135.5145	18718	0
1_MACS_peak_17903_lociStitched	chr3	69336983	69338407	1	1425	793.168	322.9632	18719	0
1_MACS_peak_2573_lociStitched	chr1	229549228	229550651	1	1424	741.0984	208.7541	18720	0
1_MACS_peak_15687_lociStitched	chr20	16553291	16554711	1	1421	919.734	232.028	18721	0
1_MACS_peak_15092_lociStitched	chr2	200886275	200887697	1	1423	863.865	312.129	18722	0
1_MACS_peak_22065_lociStitched	chr6	12483237	12484654	1	1418	1191.2719	357.5091	18723	0
1_MACS_peak_8260_lociStitched	chr15	22734531	22735952	1	1422	880.8779	267.2901	18724	0
1_MACS_peak_6324_lociStitched	chr12	76551981	76553403	1	1423	815.6592	271.1754	18725	0
1_MACS_peak_6247_lociStitched	chr12	67107273	67108692	1	1420	978.8262	250.0278	18726	0
1_MACS_peak_14670_lociStitched	chr2	157206645	157208062	1	1418	1080.1791	263.9871	18727	0
1_MACS_peak_5310_lociStitched	chr11	123103658	123105054	1	1397	1874.13	354.3048	18728	0
1_MACS_peak_10706_lociStitched	chr17	30813362	30814783	1	1422	646.1287	58.9715	18729	0
1_MACS_peak_16064_lociStitched	chr20	46485392	46486812	1	1421	864.922	222.088	18730	0
1_MACS_peak_10123_lociStitched	chr16	79320331	79321751	1	1421	824.026	189.144	18731	0
1_MACS_peak_5999_lociStitched	chr12	50082593	50084013	1	1421	888.21	266.392	18732	0
1_MACS_peak_25622_lociStitched	chr8	68514232	68515650	1	1419	953.4632	224.4694	18733	0
1_MACS_peak_26466_lociStitched	chr9	36257763	36259180	1	1418	1052.2642	270.9304	18734	0
1_MACS_peak_14302_lociStitched	chr2	107039096	107040516	1	1421	804.998	219.39	18735	0
1_MACS_peak_16253_lociStitched	chr20	62484834	62486250	1	1417	973.7832	167.2296	18736	0
1_MACS_peak_24375_lociStitched	chr7	90224951	90226371	1	1421	744.364	181.192	18737	0
1_MACS_peak_16938_lociStitched	chr22	37373202	37374622	1	1421	936.916	387.092	18738	0
1_MACS_peak_22763_lociStitched	chr6	79618133	79619552	1	1420	941.9322	324.951	18739	0
1_MACS_peak_9815_lociStitched	chr16	49433100	49434520	1	1421	754.162	212.858	18740	0
1_MACS_peak_22845_lociStitched	chr6	88677722	88679142	1	1421	773.616	239.696	18741	0
1_MACS_peak_4445_lociStitched	chr11	44937800	44939220	1	1421	876.708	347.19	18742	0
1_MACS_peak_859_lociStitched	chr1	60035857	60037278	1	1422	764.2138	318.4461	18743	0
1_MACS_peak_12631_lociStitched	chr19	17245787	17247201	1	1415	1062.7624	196.6874	18744	0
1_MACS_peak_1138_lociStitched	chr1	95699043	95700457	1	1415	998.8496	144.7936	18745	0
1_MACS_peak_3093_lociStitched	chr10	35472791	35474209	1	1419	920.282	281.8984	18746	0
1_MACS_peak_28080_lociStitched	chrX	117250183	117251594	1	1412	1042.5879	62.9306	18747	0
1_MACS_peak_19295_lociStitched	chr4	30867609	30869028	1	1420	712.338	152.6844	18748	0
1_MACS_peak_8406_lociStitched	chr15	37496688	37498107	1	1420	858.9207	299.5509	18749	0
1_MACS_peak_27567_lociStitched	chrX	29495827	29497214	1	1388	1770.0894	92.7903	18750	0
1_MACS_peak_8017_lociStitched	chr14	88458954	88460363	1	1410	1183.4191	138.2229	18751	0
1_MACS_peak_759_lociStitched	chr1	49913404	49914815	1	1412	1260.4463	294.3346	18752	0
1_MACS_peak_19409_lociStitched	chr4	48248977	48250393	1	1417	1009.7496	276.12	18753	0
1_MACS_peak_5768_lociStitched	chr12	27583592	27585012	1	1421	687.28	231.034	18754	0
1_MACS_peak_9508_lociStitched	chr16	14658131	14659549	1	1419	787.1318	185.758	18755	0
1_MACS_peak_24372_lociStitched	chr7	89873941	89875355	1	1415	1227.6348	422.3618	18756	0
1_MACS_peak_19942_lociStitched	chr4	119771162	119772572	1	1411	1299.879	321.057	18757	0
1_MACS_peak_12252_lociStitched	chr19	2014415	2015802	1	1388	1832.9205	175.8716	18758	0
1_MACS_peak_12135_lociStitched	chr18	71337271	71338688	1	1418	787.7103	157.0036	18759	0
1_MACS_peak_998_lociStitched	chr1	82014334	82015752	1	1419	868.9504	304.87	18760	0
1_MACS_peak_24220_lociStitched	chr7	72771541	72772951	1	1411	1210.485	236.316	18761	0
1_MACS_peak_24800_lociStitched	chr7	130125637	130127051	1	1415	1113.2422	320.6952	18762	0
1_MACS_peak_13279_lociStitched	chr19	58962580	58963999	1	1420	738.5895	262.3731	18763	0
1_MACS_peak_27898_lociStitched	chrX	71340762	71342179	1	1418	761.7792	143.9672	18764	0
1_MACS_peak_8019_lociStitched	chr14	88851305	88852718	1	1414	969.8832	147.3759	18765	0
1_MACS_peak_6781_lociStitched	chr12	121664538	121665951	1	1414	973.557	153.3105	18766	0
1_MACS_peak_1676_lociStitched	chr1	156338367	156339785	1	1419	846.8296	324.1548	18767	0
1_MACS_peak_19281_lociStitched	chr4	26993899	26995314	1	1416	879.4225	165.1305	18768	0
1_MACS_peak_18610_lociStitched	chr3	159531513	159532932	1	1420	653.1657	213.5595	18769	0
1_MACS_peak_16651_lociStitched	chr22	18344757	18346174	1	1418	867.4874	278.1571	18770	0
1_MACS_peak_185_lociStitched	chr1	15587328	15588744	1	1417	885.8496	246.6672	18771	0
1_MACS_peak_28015_lociStitched	chrX	101028830	101030249	1	1420	611.0214	202.0656	18772	0
1_MACS_peak_7220_lociStitched	chr13	60327762	60329175	1	1414	908.7003	121.2354	18773	0
1_MACS_peak_638_lociStitched	chr1	42149046	42150462	1	1417	841.3872	223.3032	18774	0
1_MACS_peak_6745_lociStitched	chr12	120516176	120517585	1	1410	1076.476	116.5243	18775	0
1_MACS_peak_11625_lociStitched	chr18	2977903	2979302	1	1400	1635.2911	330.0241	18776	0
1_MACS_peak_19496_lociStitched	chr4	68423773	68425182	1	1410	1171.1608	212.0545	18777	0
1_MACS_peak_7797_lociStitched	chr14	61447242	61448654	1	1413	1056.5996	239.334	18778	0
1_MACS_peak_678_lociStitched	chr1	44047331	44048744	1	1414	960.6987	197.5374	18779	0
1_MACS_peak_27861_lociStitched	chrX	65970122	65971536	1	1415	795.2336	85.6884	18780	0
1_MACS_peak_6698_lociStitched	chr12	112846386	112847777	1	1392	1734.2988	216.996	18781	0
1_MACS_peak_15933_lociStitched	chr20	37074847	37076230	1	1384	2063.9892	355.431	18782	0
1_MACS_peak_8298_lociStitched	chr15	28603520	28604937	1	1418	734.9979	229.4123	18783	0
1_MACS_peak_23256_lociStitched	chr6	134158383	134159778	1	1396	1716.8265	311.2245	18784	0
1_MACS_peak_19786_lociStitched	chr4	101014377	101015788	1	1412	1089.7153	243.1153	18785	0
1_MACS_peak_23186_lociStitched	chr6	128418701	128420117	1	1417	781.4904	244.8264	18786	0
1_MACS_peak_25663_lociStitched	chr8	73898267	73899683	1	1417	851.2992	317.3256	18787	0
1_MACS_peak_12068_lociStitched	chr18	60430122	60431532	1	1411	1145.766	278.193	18788	0
1_MACS_peak_6239_lociStitched	chr12	66310965	66312370	1	1406	1331.94	264.14	18789	0
1_MACS_peak_13825_lociStitched	chr2	60982989	60984393	1	1405	1448.3664	348.192	18790	0
1_MACS_peak_17391_lociStitched	chr3	18152622	18154038	1	1417	719.8944	210.5592	18791	0
1_MACS_peak_4339_lociStitched	chr11	26935674	26937089	1	1416	892.1575	320.7805	18792	0
1_MACS_peak_9349_lociStitched	chr16	3108642	3110048	1	1407	1319.1092	303.1336	18793	0
1_MACS_peak_14969_lociStitched	chr2	187959010	187960427	1	1418	664.0062	271.2138	18794	0
1_MACS_peak_20960_lociStitched	chr5	77232604	77234017	1	1414	1000.404	331.0659	18795	0
1_MACS_peak_13178_lociStitched	chr19	53192754	53194168	1	1415	818.1404	219.4528	18796	0
1_MACS_peak_9365_lociStitched	chr16	3493032	3494446	1	1415	783.2146	186.5066	18797	0
1_MACS_peak_27381_lociStitched	chrX	1710437	1711849	1	1413	788.4608	75.9656	18798	0
1_MACS_peak_12727_lociStitched	chr19	23432208	23433618	1	1411	1047.348	250.839	18799	0
1_MACS_peak_11521_lociStitched	chr17	78261820	78263234	1	1415	692.2944	139.8446	18800	0
1_MACS_peak_18119_lociStitched	chr3	110463784	110465199	1	1416	615.9495	147.0185	18801	0
1_MACS_peak_26945_lociStitched	chr9	110349284	110350691	1	1408	1129.6803	209.2209	18802	0
1_MACS_peak_25811_lociStitched	chr8	100510576	100511981	1	1406	1163.059	164.385	18803	0
1_MACS_peak_17691_lociStitched	chr3	48470289	48471697	1	1409	1020.2368	162.2016	18804	0
1_MACS_peak_18707_lociStitched	chr3	172783284	172784698	1	1415	822.5238	309.9488	18805	0
1_MACS_peak_7720_lociStitched	chr14	52455813	52457226	1	1414	807.3882	239.7861	18806	0
1_MACS_peak_8268_lociStitched	chr15	23414430	23415844	1	1415	674.3366	181.9818	18807	0
1_MACS_peak_22684_lociStitched	chr6	58287011	58288418	1	1408	1187.3673	296.7363	18808	0
1_MACS_peak_16504_lociStitched	chr21	40567609	40569017	1	1409	1194.688	353.408	18809	0
1_MACS_peak_16136_lociStitched	chr20	52171654	52173066	1	1413	930.0844	307.9572	18810	0
1_MACS_peak_10819_lociStitched	chr17	37773695	37775110	1	1416	502.891	135.557	18811	0
1_MACS_peak_12887_lociStitched	chr19	40314299	40315707	1	1409	1250.1632	423.9488	18812	0
1_MACS_peak_18908_lociStitched	chr3	186193426	186194834	1	1409	1055.5776	230.4896	18813	0
1_MACS_peak_24052_lociStitched	chr7	44825893	44827302	1	1410	1003.0671	234.5985	18814	0
1_MACS_peak_25103_lociStitched	chr8	8181952	8183365	1	1414	687.7071	168.4296	18815	0
1_MACS_peak_5873_lociStitched	chr12	41085846	41087256	1	1411	974.733	265.08	18816	0
1_MACS_peak_23370_lociStitched	chr6	140162256	140163664	1	1409	1092.3264	284.6976	18817	0
1_MACS_peak_4716_lociStitched	chr11	65676062	65677473	1	1412	944.6645	306.8925	18818	0
1_MACS_peak_19430_lociStitched	chr4	53587846	53589255	1	1410	892.3197	144.9861	18819	0
1_MACS_peak_25274_lociStitched	chr8	24167263	24168673	1	1411	878.994	192.888	18820	0
1_MACS_peak_14453_lociStitched	chr2	119592618	119594028	1	1411	842.898	165.816	18821	0
1_MACS_peak_5426_lociStitched	chr11	134145064	134146472	1	1409	1026.2912	243.7248	18822	0
1_MACS_peak_23944_lociStitched	chr7	35335855	35337267	1	1413	785.6368	243.1464	18823	0
1_MACS_peak_20554_lociStitched	chr5	20032653	20034052	1	1400	1372.1392	229.436	18824	0
1_MACS_peak_13796_lociStitched	chr2	55518887	55520299	1	1413	869.792	336.6208	18825	0
1_MACS_peak_11754_lociStitched	chr18	20600268	20601676	1	1409	1013.3376	240.064	18826	0
1_MACS_peak_24468_lociStitched	chr7	99793066	99794477	1	1412	815.8402	218.2817	18827	0
1_MACS_peak_17689_lociStitched	chr3	48282251	48283654	1	1404	1367.0832	385.1235	18828	0
1_MACS_peak_19882_lociStitched	chr4	109683277	109684689	1	1413	773.4936	284.0944	18829	0
1_MACS_peak_2994_lociStitched	chr10	23656868	23658277	1	1410	900.6328	213.6044	18830	0
1_MACS_peak_9142_lociStitched	chr15	90691809	90693213	1	1405	1185.1164	257.634	18831	0
1_MACS_peak_8506_lociStitched	chr15	42911493	42912896	1	1404	1213.7353	247.4892	18832	0
1_MACS_peak_18930_lociStitched	chr3	186940973	186942382	1	1410	935.7169	258.1288	18833	0
1_MACS_peak_4097_lociStitched	chr11	3185549	3186956	1	1408	969.0009	188.6787	18834	0
1_MACS_peak_6897_lociStitched	chr12	133613404	133614805	1	1402	1163.8107	128.7519	18835	0
2_MACS_peak_19631_lociStitched	chr4	79655271	79656711	2	1413	618.768	169.92	18836	0
1_MACS_peak_28070_lociStitched	chrX	111922331	111923742	1	1412	696.4696	181.4546	18837	0
1_MACS_peak_25801_lociStitched	chr8	98606977	98608380	1	1404	1098.1281	153.7688	18838	0
1_MACS_peak_3223_lociStitched	chr10	54881600	54883010	1	1411	744.621	170.892	18839	0
1_MACS_peak_22947_lociStitched	chr6	105306706	105308108	1	1403	1268.109	292.4572	18840	0
1_MACS_peak_9018_lociStitched	chr15	81567425	81568831	1	1407	997.8382	201.1986	18841	0
1_MACS_peak_24703_lociStitched	chr7	121352504	121353914	1	1411	764.079	203.745	18842	0
1_MACS_peak_952_lociStitched	chr1	72294855	72296255	1	1401	1267.42	219.8	18843	0
1_MACS_peak_11961_lociStitched	chr18	48362309	48363720	1	1412	660.348	176.6572	18844	0
1_MACS_peak_3011_lociStitched	chr10	26109473	26110877	1	1405	1057.212	175.5	18845	0
1_MACS_peak_16749_lociStitched	chr22	23623116	23624527	1	1412	851.6796	376.4548	18846	0
1_MACS_peak_1329_lociStitched	chr1	120190244	120191655	1	1412	566.2343	96.7946	18847	0
1_MACS_peak_12029_lociStitched	chr18	55931502	55932912	1	1411	798.906	255.21	18848	0
1_MACS_peak_26400_lociStitched	chr9	33415105	33416514	1	1410	976.5779	364.931	18849	0
1_MACS_peak_9932_lociStitched	chr16	63842047	63843455	1	1409	951.5264	283.008	18850	0
1_MACS_peak_27119_lociStitched	chr9	127882979	127884389	1	1411	765.489	237.444	18851	0
1_MACS_peak_14444_lociStitched	chr2	118571839	118573240	1	1402	1306.7127	315.225	18852	0
1_MACS_peak_27333_lociStitched	chr9	139989750	139991125	1	1376	1926.2375	199.925	18853	0
1_MACS_peak_2549_lociStitched	chr1	227729709	227731116	1	1408	1060.878	358.0815	18854	0
1_MACS_peak_8270_lociStitched	chr15	23579638	23581046	1	1409	877.3248	243.0208	18855	0
1_MACS_peak_11636_lociStitched	chr18	3296487	3297885	1	1399	1520.7444	433.5198	18856	0
1_MACS_peak_22840_lociStitched	chr6	88508644	88510051	1	1408	998.2665	309.54	18857	0
1_MACS_peak_19805_lociStitched	chr4	102517562	102518970	1	1409	839.5904	217.1136	18858	0
1_MACS_peak_1289_lociStitched	chr1	115322616	115324018	1	1403	1156.9304	231.0496	18859	0
1_MACS_peak_20632_lociStitched	chr5	37378671	37380076	1	1406	999.9385	220.023	18860	0
1_MACS_peak_22365_lociStitched	chr6	32577087	32578481	1	1395	1502.732	300.1282	18861	0
1_MACS_peak_6758_lociStitched	chr12	120875146	120876555	1	1410	666.8797	171.7571	18862	0
1_MACS_peak_11142_lociStitched	chr17	54096850	54098260	1	1411	625.617	234.342	18863	0
1_MACS_peak_7077_lociStitched	chr13	41884950	41886352	1	1403	1036.4986	154.6406	18864	0
1_MACS_peak_8144_lociStitched	chr14	100530880	100532285	1	1406	925.4735	193.89	18865	0
1_MACS_peak_6478_lociStitched	chr12	94495125	94496527	1	1403	1269.3708	394.663	18866	0
1_MACS_peak_25121_lociStitched	chr8	10487203	10488608	1	1406	1006.9635	280.2975	18867	0
1_MACS_peak_27397_lociStitched	chrX	6229032	6230441	1	1410	571.9131	117.6515	18868	0
1_MACS_peak_22297_lociStitched	chr6	30103507	30104911	1	1405	1010.5992	237.6972	18869	0
1_MACS_peak_16341_lociStitched	chr21	25800446	25801844	1	1399	1256.103	225.9168	18870	0
1_MACS_peak_11245_lociStitched	chr17	61677594	61679000	1	1407	952.2838	295.26	18871	0
1_MACS_peak_17532_lociStitched	chr3	38537405	38538795	1	1391	1657.853	362.373	18872	0
1_MACS_peak_20695_lociStitched	chr5	49575592	49576989	1	1398	1322.6796	261.9375	18873	0
1_MACS_peak_25279_lociStitched	chr8	25041851	25043247	1	1397	1265.8928	183.8532	18874	0
1_MACS_peak_24316_lociStitched	chr7	77080744	77082146	1	1403	1038.6016	201.888	18875	0
1_MACS_peak_21322_lociStitched	chr5	126178466	126179873	1	1408	751.9008	201.3417	18876	0
1_MACS_peak_7514_lociStitched	chr14	21944497	21945905	1	1409	663.168	200.64	18877	0
1_MACS_peak_24321_lociStitched	chr7	77883174	77884582	1	1409	623.04	174.3104	18878	0
1_MACS_peak_17599_lociStitched	chr3	44518501	44519901	1	1401	1056.86	149.66	18879	0
1_MACS_peak_2830_lociStitched	chr10	6584780	6586187	1	1408	753.0264	241.1598	18880	0
1_MACS_peak_12711_lociStitched	chr19	20162530	20163933	1	1404	958.8102	205.2589	18881	0
1_MACS_peak_14946_lociStitched	chr2	186473208	186474615	1	1408	772.443	277.6011	18882	0
1_MACS_peak_19990_lociStitched	chr4	124981064	124982468	1	1405	937.7316	257.634	18883	0
1_MACS_peak_8360_lociStitched	chr15	32949083	32950487	1	1405	1000.35	337.5216	18884	0
1_MACS_peak_13681_lociStitched	chr2	43863714	43865115	1	1402	1037.1603	220.6575	18885	0
1_MACS_peak_1991_lociStitched	chr1	182931432	182932813	1	1382	1875.9504	386.4038	18886	0
1_MACS_peak_13549_lociStitched	chr2	30669435	30670838	1	1404	947.7265	243.2802	18887	0
1_MACS_peak_3151_lociStitched	chr10	45903939	45905344	1	1406	861.4055	282.124	18888	0
1_MACS_peak_18082_lociStitched	chr3	104192362	104193765	1	1404	862.5644	166.5361	18889	0
1_MACS_peak_18397_lociStitched	chr3	138047774	138049173	1	1400	1161.5897	279.9399	18890	0
1_MACS_peak_15349_lociStitched	chr2	228669719	228671126	1	1408	547.7451	166.7295	18891	0
1_MACS_peak_24733_lociStitched	chr7	124439017	124440377	1	1361	2292.824	351.152	18892	0
1_MACS_peak_7308_lociStitched	chr13	81690297	81691697	1	1401	1168.3	340.9	18893	0
