REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_1167_lociStitched	chr1	117663699	117665253	1	1555	1652.6789999999999	163.947
1_MACS_peak_1811_lociStitched	chr1	191664475	191666029	1	1555	1335.8184	392.0742
1_MACS_peak_2190_lociStitched	chr1	226216071	226217625	1	1555	796.1142	336.441
1_MACS_peak_5226_lociStitched	chr12	49074972	49076526	1	1555	2489.9742	368.9196
1_MACS_peak_6317_lociStitched	chr13	85535817	85537371	1	1555	752.913	225.64079999999998
1_MACS_peak_6715_lociStitched	chr14	64107822	64109376	1	1555	1308.1571999999999	216.6276
1_MACS_peak_12226_lociStitched	chr2	54682506	54684060	1	1555	713.4414	185.54760000000002
1_MACS_peak_13879_lociStitched	chr20	19240733	19242287	1	1555	1590.9852	276.4566
1_MACS_peak_16309_lociStitched	chr3	131905987	131907541	1	1555	734.1096	226.884
1_MACS_peak_17224_lociStitched	chr4	54243380	54244934	1	1555	2954.7756	350.427
1_MACS_peak_17413_lociStitched	chr4	85886727	85888281	1	1555	1201.0866	207.9252
1_MACS_peak_18355_lociStitched	chr5	70220252	70221806	1	1555	1710.6432	295.5708
1_MACS_peak_19974_lociStitched	chr6	79576625	79578179	1	1555	1740.1691999999998	269.4636
1_MACS_peak_22473_lociStitched	chr8	82643719	82645273	1	1555	1242.1122	259.8288
1_MACS_peak_7647_lociStitched	chr15	72907542	72909095	1	1554	972.4886	327.683
1_MACS_peak_9539_lociStitched	chr17	39804203	39805756	1	1554	774.947	221.1472
1_MACS_peak_11770_lociStitched	chr19	57900522	57902075	1	1554	1457.0246	350.51210000000003
1_MACS_peak_13672_lociStitched	chr2	242210972	242212525	1	1554	1598.9688	52.9573
1_MACS_peak_17073_lociStitched	chr4	20701212	20702765	1	1554	1294.8914	188.8448
1_MACS_peak_18810_lociStitched	chr5	140419679	140421232	1	1554	2909.8561	326.5959
1_MACS_peak_18875_lociStitched	chr5	146595660	146597213	1	1554	1231.6843000000001	216.7988
1_MACS_peak_19502_lociStitched	chr6	27355997	27357550	1	1554	1886.1184999999998	272.0856
1_MACS_peak_21962_lociStitched	chr8	8859902	8861455	1	1554	1869.812	338.554
1_MACS_peak_23677_lociStitched	chr9	128468618	128470171	1	1554	2433.8615999999997	374.42830000000004
1_MACS_peak_24222_lociStitched	chrX	53110865	53112418	1	1554	991.5904999999999	139.76999999999998
1_MACS_peak_1956_lociStitched	chr1	205648393	205649945	1	1553	913.5072	332.904
1_MACS_peak_3792_lociStitched	chr11	30344161	30345713	1	1553	2508.808	344.69919999999996
1_MACS_peak_11916_lociStitched	chr2	16195419	16196971	1	1553	1467.2608	206.5712
1_MACS_peak_12670_lociStitched	chr2	103352622	103354174	1	1553	1026.648	331.6624
1_MACS_peak_13014_lociStitched	chr2	153468171	153469723	1	1553	979.312	277.808
1_MACS_peak_13679_lociStitched	chr2	242640213	242641765	1	1553	2389.4592000000002	98.08640000000001
1_MACS_peak_16029_lociStitched	chr3	99766044	99767596	1	1553	1481.0736000000002	275.47999999999996
1_MACS_peak_17012_lociStitched	chr4	10458093	10459645	1	1553	1076.0016	164.6672
1_MACS_peak_17056_lociStitched	chr4	17512585	17514137	1	1553	1726.6000000000001	221.3152
1_MACS_peak_23424_lociStitched	chr9	99983520	99985072	1	1553	1614.3904	310.2448
1_MACS_peak_24515_lociStitched	chrX	129472980	129474532	1	1553	1504.1984	153.8032
1_MACS_peak_6010_lociStitched	chr13	20092408	20093959	1	1552	1208.0739	129.8187
1_MACS_peak_8395_lociStitched	chr16	29301507	29303058	1	1552	1025.6763	165.8019
2_MACS_peak_10468_lociStitched	chr18	33876750	33878301	2	1552	693.4521	141.141
1_MACS_peak_13127_lociStitched	chr2	172543746	172545297	1	1552	2276.2476	376.4277
1_MACS_peak_13758_lociStitched	chr20	4230897	4232448	1	1552	868.0947	223.4991
1_MACS_peak_16444_lociStitched	chr3	150678075	150679626	1	1552	1000.8602999999999	380.6154
1_MACS_peak_18537_lociStitched	chr5	102546920	102548471	1	1552	816.9116999999999	230.3235
1_MACS_peak_20499_lociStitched	chr6	155634911	155636462	1	1552	1018.8519000000001	167.9733
1_MACS_peak_947_lociStitched	chr1	85741205	85742755	1	1551	2051.4249999999997	306.28
1_MACS_peak_1006_lociStitched	chr1	93368271	93369821	1	1551	803.365	81.22
1_MACS_peak_2834_lociStitched	chr10	61996154	61997704	1	1551	989.21	220.1
1_MACS_peak_3158_lociStitched	chr10	95653062	95654612	1	1551	1563.6399999999999	226.76500000000001
1_MACS_peak_9294_lociStitched	chr17	26710939	26712489	1	1551	938.06	216.69
1_MACS_peak_9365_lociStitched	chr17	30547778	30549328	1	1551	1009.0500000000001	225.37
1_MACS_peak_11129_lociStitched	chr19	14800139	14801689	1	1551	2301.5950000000003	261.95000000000005
1_MACS_peak_21511_lociStitched	chr7	106972690	106974240	1	1551	915.585	190.185
1_MACS_peak_3312_lociStitched	chr10	105742572	105744121	1	1550	971.223	359.2131
1_MACS_peak_6876_lociStitched	chr14	89028580	89030129	1	1550	1348.4045	135.8473
1_MACS_peak_7752_lociStitched	chr15	78462953	78464502	1	1550	1083.6804	420.55350000000004
1_MACS_peak_11048_lociStitched	chr19	12098221	12099770	1	1550	1064.4728	249.389
1_MACS_peak_13052_lociStitched	chr2	161796729	161798278	1	1550	1019.5518	227.8579
1_MACS_peak_13952_lociStitched	chr20	30191793	30193342	1	1550	961.929	178.2899
1_MACS_peak_14995_lociStitched	chr22	35887005	35888554	1	1550	854.7381999999999	133.0591
1_MACS_peak_17815_lociStitched	chr4	168991845	168993394	1	1550	790.7644999999999	257.2889
1_MACS_peak_19011_lociStitched	chr5	160225302	160226851	1	1550	1015.2146	274.9475
1_MACS_peak_20515_lociStitched	chr6	157743863	157745412	1	1550	1322.3813	191.6113
1_MACS_peak_2848_lociStitched	chr10	64027673	64029221	1	1549	1787.3208000000002	311.922
1_MACS_peak_5685_lociStitched	chr12	102829511	102831059	1	1549	736.5384	195.048
1_MACS_peak_7332_lociStitched	chr15	43477171	43478719	1	1549	1497.8448	354.95640000000003
1_MACS_peak_8290_lociStitched	chr16	19728523	19730071	1	1549	2549.4012000000002	261.30240000000003
1_MACS_peak_16554_lociStitched	chr3	167931226	167932774	1	1549	942.1128	333.7488
1_MACS_peak_20831_lociStitched	chr7	25891331	25892879	1	1549	1151.8668	182.04479999999998
1_MACS_peak_23224_lociStitched	chr9	71736254	71737802	1	1549	999.2339999999999	194.58360000000002
1_MACS_peak_23669_lociStitched	chr9	127962040	127963588	1	1549	1711.1591999999998	414.2448
1_MACS_peak_1269_lociStitched	chr1	147532500	147534047	1	1548	909.636	309.40000000000003
1_MACS_peak_3348_lociStitched	chr10	112371594	112373141	1	1548	1097.2871	376.6945
1_MACS_peak_13874_lociStitched	chr20	18567851	18569398	1	1548	1973.972	242.879
1_MACS_peak_14096_lociStitched	chr20	37376449	37377996	1	1548	1733.5682000000002	304.759
1_MACS_peak_19371_lociStitched	chr6	14635660	14637207	1	1548	1004.6218	239.01149999999998
1_MACS_peak_20291_lociStitched	chr6	127836572	127838119	1	1548	833.6783	280.7805
1_MACS_peak_21546_lociStitched	chr7	112757819	112759366	1	1548	1053.3523	403.767
1_MACS_peak_23026_lociStitched	chr9	26891821	26893368	1	1548	1363.9899	139.3847
1_MACS_peak_24323_lociStitched	chrX	71400622	71402169	1	1548	1474.4457	236.3816
1_MACS_peak_4376_lociStitched	chr11	83391702	83393248	1	1547	1211.4456	320.022
1_MACS_peak_4757_lociStitched	chr11	130785348	130786894	1	1547	2249.2754	389.90119999999996
1_MACS_peak_5567_lociStitched	chr12	89337508	89339054	1	1547	778.2564	262.9746
1_MACS_peak_7542_lociStitched	chr15	64672864	64674410	1	1547	1670.7622	439.5278
1_MACS_peak_8584_lociStitched	chr16	56641649	56643195	1	1547	797.8906	275.6518
1_MACS_peak_9846_lociStitched	chr17	58155410	58156956	1	1547	1331.5698	261.274
1_MACS_peak_11332_lociStitched	chr19	34894666	34896212	1	1547	2272.9292	279.5168
1_MACS_peak_16408_lociStitched	chr3	146186677	146188223	1	1547	1483.5416	213.1934
1_MACS_peak_1313_lociStitched	chr1	149947137	149948682	1	1546	1099.113	381.306
1_MACS_peak_1460_lociStitched	chr1	155960731	155962276	1	1546	974.586	374.3535
1_MACS_peak_1958_lociStitched	chr1	205743592	205745137	1	1546	2484.36	377.4435
1_MACS_peak_2815_lociStitched	chr10	54724940	54726485	1	1546	1643.88	296.331
1_MACS_peak_7872_lociStitched	chr15	89710166	89711711	1	1546	1076.7105	324.14099999999996
1_MACS_peak_8096_lociStitched	chr16	3155886	3157431	1	1546	961.1445	203.47650000000002
1_MACS_peak_10736_lociStitched	chr18	77710852	77712397	1	1546	1134.6480000000001	142.9125
1_MACS_peak_13008_lociStitched	chr2	153191313	153192858	1	1546	1109.1555	195.59699999999998
1_MACS_peak_14120_lociStitched	chr20	40297824	40299369	1	1546	1293.6285	254.1525
1_MACS_peak_19431_lociStitched	chr6	24645567	24647112	1	1546	1147.1625000000001	266.2035
1_MACS_peak_20284_lociStitched	chr6	126306843	126308388	1	1546	2546.3145	335.1105
1_MACS_peak_22947_lociStitched	chr9	5509808	5511353	1	1546	913.5585000000001	264.96750000000003
1_MACS_peak_23073_lociStitched	chr9	34457455	34459000	1	1546	1375.2045	255.3885
1_MACS_peak_3394_lociStitched	chr10	120789254	120790798	1	1545	882.396	163.664
1_MACS_peak_5309_lociStitched	chr12	53737996	53739540	1	1545	928.4071999999999	209.3664
1_MACS_peak_14227_lociStitched	chr20	47835486	47837030	1	1545	1533.9640000000002	345.7016
1_MACS_peak_14736_lociStitched	chr22	17651883	17653427	1	1545	2255.784	304.6312
1_MACS_peak_18333_lociStitched	chr5	68389542	68391086	1	1545	2832.1592	359.5976
1_MACS_peak_24426_lociStitched	chrX	107068680	107070224	1	1545	1064.1248	147.452
1_MACS_peak_178_lociStitched	chr1	14695970	14697513	1	1544	1204.6200999999999	325.7273
1_MACS_peak_8247_lociStitched	chr16	15187417	15188960	1	1544	2089.0677	318.6295
1_MACS_peak_9326_lociStitched	chr17	28087343	28088886	1	1544	1385.7683	320.0182
1_MACS_peak_18135_lociStitched	chr5	34415425	34416968	1	1544	952.6482	155.07150000000001
1_MACS_peak_21203_lociStitched	chr7	74866975	74868518	1	1544	890.0024	191.332
1_MACS_peak_22069_lociStitched	chr8	22091130	22092673	1	1544	1029.181	236.3876
1_MACS_peak_22842_lociStitched	chr8	144765909	144767452	1	1544	971.7814000000001	294.0958
1_MACS_peak_820_lociStitched	chr1	61428093	61429635	1	1543	717.3384	185.9652
1_MACS_peak_4226_lociStitched	chr11	69151425	69152967	1	1543	1161.7428	284.0364
1_MACS_peak_13064_lociStitched	chr2	164592058	164593600	1	1543	1113.1698	203.544
1_MACS_peak_13716_lociStitched	chr20	1783264	1784806	1	1543	1133.5242	160.5222
1_MACS_peak_17569_lociStitched	chr4	113066236	113067778	1	1543	1138.4586	123.66839999999999
1_MACS_peak_17954_lociStitched	chr4	189897423	189898965	1	1543	1096.2078	246.1032
1_MACS_peak_18633_lociStitched	chr5	123264117	123265659	1	1543	776.7054	184.73160000000001
1_MACS_peak_19063_lociStitched	chr5	171169328	171170870	1	1543	816.3348	305.31600000000003
1_MACS_peak_468_lociStitched	chr1	33190306	33191847	1	1542	1014.5944	261.8159
1_MACS_peak_3247_lociStitched	chr10	103542080	103543621	1	1542	1310.6205	242.5534
1_MACS_peak_8120_lociStitched	chr16	4232916	4234457	1	1542	2551.2796	296.48839999999996
1_MACS_peak_8389_lociStitched	chr16	28890411	28891952	1	1542	1211.9965	329.3117
1_MACS_peak_8522_lociStitched	chr16	48277765	48279306	1	1542	2616.1557	387.86969999999997
1_MACS_peak_11250_lociStitched	chr19	19753553	19755094	1	1542	1344.5225	278.15049999999997
1_MACS_peak_12451_lociStitched	chr2	73963674	73965215	1	1542	1219.8555999999999	388.7943
1_MACS_peak_12876_lociStitched	chr2	128614691	128616232	1	1542	2040.4381	282.3112
1_MACS_peak_13710_lociStitched	chr20	1372621	1374162	1	1542	1316.4762999999998	207.1104
1_MACS_peak_14349_lociStitched	chr20	58383685	58385226	1	1542	828.4416	174.9035
1_MACS_peak_20410_lociStitched	chr6	139093945	139095486	1	1542	1483.983	372.61379999999997
1_MACS_peak_22828_lociStitched	chr8	144372847	144374388	1	1542	1124.4677	210.03830000000002
1_MACS_peak_759_lociStitched	chr1	53308140	53309680	1	1541	1022.098	214.06000000000003
1_MACS_peak_12655_lociStitched	chr2	99796926	99798466	1	1541	1392.006	342.034
1_MACS_peak_22742_lociStitched	chr8	131039808	131041348	1	1541	755.678	279.51
1_MACS_peak_23508_lociStitched	chr9	110275100	110276640	1	1541	787.7099999999999	163.394
1_MACS_peak_418_lociStitched	chr1	30901737	30903276	1	1540	905.7015	176.5233
1_MACS_peak_3403_lociStitched	chr10	121142162	121143701	1	1540	763.6518	287.3313
1_MACS_peak_4692_lociStitched	chr11	126224565	126226104	1	1540	1448.1989999999998	175.5999
1_MACS_peak_7695_lociStitched	chr15	75287558	75289097	1	1540	1318.3074000000001	192.68280000000001
1_MACS_peak_9217_lociStitched	chr17	18466475	18468014	1	1540	1036.2087	381.5181
1_MACS_peak_12652_lociStitched	chr2	99682416	99683955	1	1540	1050.9831	336.42539999999997
1_MACS_peak_16160_lociStitched	chr3	119297806	119299345	1	1540	1940.9868000000001	225.92520000000002
1_MACS_peak_16712_lociStitched	chr3	183838134	183839673	1	1540	865.2258	346.27500000000003
1_MACS_peak_17630_lociStitched	chr4	125563845	125565384	1	1540	854.7606	153.7461
1_MACS_peak_18530_lociStitched	chr5	100115264	100116803	1	1540	1614.2570999999998	382.1337
1_MACS_peak_21625_lociStitched	chr7	126009867	126011406	1	1540	762.4206	299.0277
1_MACS_peak_21896_lociStitched	chr7	156495703	156497242	1	1540	997.272	436.6143
1_MACS_peak_112_lociStitched	chr1	9648832	9650370	1	1539	1716.7156000000002	231.3152
1_MACS_peak_1749_lociStitched	chr1	183163612	183165150	1	1539	1689.6468	576.75
1_MACS_peak_2518_lociStitched	chr10	13329558	13331096	1	1539	880.505	267.9196
1_MACS_peak_4881_lociStitched	chr12	7282203	7283741	1	1539	1273.7716	354.8166
1_MACS_peak_5851_lociStitched	chr12	118573440	118574978	1	1539	1261.3138000000001	96.7402
1_MACS_peak_10299_lociStitched	chr18	6448788	6450326	1	1539	990.3182	312.6754
1_MACS_peak_11523_lociStitched	chr19	44847888	44849426	1	1539	932.1818	280.9926
1_MACS_peak_12456_lociStitched	chr2	74259057	74260595	1	1539	1067.9872	239.4666
1_MACS_peak_12638_lociStitched	chr2	98334525	98336063	1	1539	896.5002	361.43
1_MACS_peak_13728_lociStitched	chr20	2504791	2506329	1	1539	2532.6246	295.9112
1_MACS_peak_20423_lociStitched	chr6	139901154	139902692	1	1539	1318.835	248.387
1_MACS_peak_23162_lociStitched	chr9	44401520	44403058	1	1539	1570.7594000000001	300.67900000000003
1_MACS_peak_24418_lociStitched	chrX	106360931	106362469	1	1539	1250.2402	182.253
1_MACS_peak_928_lociStitched	chr1	78668605	78670142	1	1538	1566.3566999999998	317.2368
1_MACS_peak_3494_lociStitched	chr10	131031121	131032658	1	1538	1160.435	241.92380000000003
1_MACS_peak_4634_lociStitched	chr11	120492652	120494189	1	1538	995.8223	320.92560000000003
1_MACS_peak_6203_lociStitched	chr13	48806884	48808421	1	1538	1668.8746	126.034
1_MACS_peak_6294_lociStitched	chr13	78619958	78621495	1	1538	718.3937999999999	194.89159999999998
1_MACS_peak_13024_lociStitched	chr2	157256398	157257935	1	1538	1407.1235	265.2862
1_MACS_peak_16537_lociStitched	chr3	161464061	161465598	1	1538	870.5568000000001	314.7776
1_MACS_peak_20278_lociStitched	chr6	125918119	125919656	1	1538	840.5853000000001	237.4665
1_MACS_peak_22942_lociStitched	chr9	5303464	5305001	1	1538	753.8985	176.755
1_MACS_peak_420_lociStitched	chr1	31191169	31192705	1	1537	2435.0208	299.3664
1_MACS_peak_474_lociStitched	chr1	33501426	33502962	1	1537	1995.5711999999999	307.6608
1_MACS_peak_1701_lociStitched	chr1	178380562	178382098	1	1537	922.5216	270.02880000000005
1_MACS_peak_3010_lociStitched	chr10	79168910	79170446	1	1537	764.928	254.8224
1_MACS_peak_7076_lociStitched	chr15	20747154	20748690	1	1537	873.3696	184.93439999999998
1_MACS_peak_7653_lociStitched	chr15	73118986	73120522	1	1537	766.6176	181.248
1_MACS_peak_10607_lociStitched	chr18	54317963	54319499	1	1537	1729.5359999999998	354.048
1_MACS_peak_12133_lociStitched	chr2	41467889	41469425	1	1537	858.0096	207.0528
1_MACS_peak_12650_lociStitched	chr2	99485412	99486948	1	1537	1818.3168	378.624
1_MACS_peak_14730_lociStitched	chr22	17305514	17307050	1	1537	1467.8016	215.80800000000002
1_MACS_peak_16639_lociStitched	chr3	177308542	177310078	1	1537	928.3584000000001	324.55679999999995
1_MACS_peak_21109_lociStitched	chr7	65669467	65671003	1	1537	1286.8608	369.5616
1_MACS_peak_24419_lociStitched	chrX	106448624	106450160	1	1537	1122.3552	181.4016
1_MACS_peak_1279_lociStitched	chr1	147974476	147976011	1	1536	775.789	304.39050000000003
1_MACS_peak_3979_lociStitched	chr11	61061256	61062791	1	1536	971.655	216.742
1_MACS_peak_8600_lociStitched	chr16	57168082	57169617	1	1536	1267.603	315.7495
1_MACS_peak_10613_lociStitched	chr18	55092907	55094442	1	1536	707.942	254.6565
1_MACS_peak_11570_lociStitched	chr19	46294935	46296470	1	1536	1324.5515	263.5595
1_MACS_peak_13493_lociStitched	chr2	220251508	220253043	1	1536	2095.275	200.778
1_MACS_peak_13698_lociStitched	chr20	442085	443620	1	1536	2255.222	341.2305
1_MACS_peak_14476_lociStitched	chr21	27508508	27510043	1	1536	995.1405	194.945
2_MACS_peak_15333_lociStitched	chr3	953827	955362	2	1532	702.5695	70.76350000000001
1_MACS_peak_17546_lociStitched	chr4	109112061	109113596	1	1536	893.3699999999999	286.124
1_MACS_peak_19007_lociStitched	chr5	159865401	159866936	1	1536	1017.3979999999999	383.28950000000003
1_MACS_peak_22717_lociStitched	chr8	126741040	126742575	1	1536	695.8154999999999	262.792
1_MACS_peak_23930_lociStitched	chrX	3617143	3618678	1	1536	988.0795	85.4995
1_MACS_peak_1395_lociStitched	chr1	154165919	154167453	1	1535	990.3503999999999	392.704
1_MACS_peak_4328_lociStitched	chr11	77347998	77349532	1	1535	1355.9026000000001	439.7978
1_MACS_peak_4422_lociStitched	chr11	94705983	94707517	1	1535	1190.0772000000002	264.4616
1_MACS_peak_9496_lociStitched	chr17	37843602	37845136	1	1535	2673.3017999999997	278.2676
1_MACS_peak_23908_lociStitched	chr9	140560939	140562473	1	1535	951.5401999999999	260.01300000000003
1_MACS_peak_1047_lociStitched	chr1	101490623	101492156	1	1534	960.5778	194.9976
1_MACS_peak_3214_lociStitched	chr10	100396406	100397939	1	1534	775.5447	193.0047
1_MACS_peak_6032_lociStitched	chr13	21750041	21751574	1	1534	1791.6171000000002	147.168
1_MACS_peak_7921_lociStitched	chr15	91564944	91566477	1	1534	1497.1278	368.5332
1_MACS_peak_12077_lociStitched	chr2	35339979	35341512	1	1534	805.8980999999999	273.6405
1_MACS_peak_17710_lociStitched	chr4	146472988	146474521	1	1534	1028.4897	191.3184
1_MACS_peak_20782_lociStitched	chr7	22122297	22123830	1	1534	1123.2291	347.991
1_MACS_peak_23049_lociStitched	chr9	33075901	33077434	1	1534	2386.2678	491.1732
1_MACS_peak_24082_lociStitched	chrX	38185676	38187209	1	1534	1028.7963	131.3781
1_MACS_peak_24175_lociStitched	chrX	48455502	48457035	1	1534	2896.6034999999997	162.03810000000001
1_MACS_peak_9072_lociStitched	chr17	6658681	6660213	1	1533	1083.4304000000002	163.77079999999998
1_MACS_peak_10056_lociStitched	chr17	74203430	74204962	1	1533	1082.6644	270.39799999999997
1_MACS_peak_11065_lociStitched	chr19	12806671	12808203	1	1533	1301.2808	378.7104
1_MACS_peak_14018_lociStitched	chr20	32950624	32952156	1	1533	3323.0611999999996	229.034
1_MACS_peak_19526_lociStitched	chr6	28219246	28220778	1	1533	1074.8512	347.1512
1_MACS_peak_3653_lociStitched	chr11	9570627	9572158	1	1532	805.4591	251.084
1_MACS_peak_9860_lociStitched	chr17	60175433	60176964	1	1532	1254.8076	386.8837
1_MACS_peak_10464_lociStitched	chr18	33646433	33647964	1	1532	2287.0078	315.6922
1_MACS_peak_10497_lociStitched	chr18	42382388	42383919	1	1532	994.0783	307.5779
1_MACS_peak_12208_lociStitched	chr2	47735657	47737188	1	1532	725.8471000000001	145.7512
1_MACS_peak_12663_lociStitched	chr2	101839999	101841530	1	1532	1456.4403	334.5235
1_MACS_peak_18961_lociStitched	chr5	156252593	156254124	1	1532	953.0475000000001	191.9874
1_MACS_peak_19414_lociStitched	chr6	20319402	20320933	1	1532	1278.9974	400.81579999999997
1_MACS_peak_179_lociStitched	chr1	15150334	15151864	1	1531	912.798	340.11899999999997
1_MACS_peak_7543_lociStitched	chr15	64751948	64753478	1	1531	923.508	180.846
1_MACS_peak_8749_lociStitched	chr16	70487719	70489249	1	1531	6413.454	214.20000000000002
1_MACS_peak_8920_lociStitched	chr16	89401695	89403225	1	1531	760.2570000000001	201.34799999999998
1_MACS_peak_9219_lociStitched	chr17	18527890	18529420	1	1531	1796.6789999999999	298.197
1_MACS_peak_9686_lociStitched	chr17	46034416	46035946	1	1531	838.5930000000001	203.643
1_MACS_peak_13593_lociStitched	chr2	234159554	234161084	1	1531	961.146	101.89800000000001
1_MACS_peak_22938_lociStitched	chr9	4901050	4902580	1	1531	1068.246	194.92200000000003
1_MACS_peak_24276_lociStitched	chrX	64254299	64255829	1	1531	980.1179999999999	168.147
1_MACS_peak_417_lociStitched	chr1	29556614	29558143	1	1530	1093.3879	255.4959
1_MACS_peak_1299_lociStitched	chr1	149532319	149533848	1	1530	1229.7747	433.9302
