#16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_ROSE/16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X16_0EX2_0229Kronos_MM1S.KB.3hr.2_H3K27Ac_hs.dm_i29.bam
#Using cutoff of 23887.9584 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X16_0EX2_0229Kronos_MM1S.KB.3hr.2_H3K27Ac_hs.dm_i29.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isStretch
1_MACS_peak_8449_lociStitched	chr15	32162826	32163689	1	864	506.3221	140.2375	22714	0
1_MACS_peak_6180_lociStitched	chr12	56915151	56916014	1	864	445.9984	102.2655	22715	0
1_MACS_peak_3227_lociStitched	chr10	52085035	52085898	1	864	497.1743	146.8826	22716	0
1_MACS_peak_879_lociStitched	chr1	59197192	59198055	1	864	498.814	156.4619	22717	0
1_MACS_peak_26830_lociStitched	chr9	27365638	27366500	1	863	336.9558	85.769	22718	0
1_MACS_peak_26240_lociStitched	chr8	101440915	101441777	1	863	391.0032	72.408	22719	0
1_MACS_peak_20250_lociStitched	chr4	111408818	111409680	1	863	553.1454	150.2466	22720	0
1_MACS_peak_14565_lociStitched	chr2	103893290	103894152	1	863	381.9522	132.8342	22721	0
1_MACS_peak_14319_lociStitched	chr2	74229520	74230382	1	863	438.327	85.5104	22722	0
1_MACS_peak_6990_lociStitched	chr13	20793344	20794206	1	863	307.8202	98.4404	22723	0
1_MACS_peak_5607_lociStitched	chr12	8203606	8204468	1	863	372.0392	97.5784	22724	0
1_MACS_peak_3071_lociStitched	chr10	29796707	29797569	1	863	441.8612	78.442	22725	0
1_MACS_peak_28493_lociStitched	chrX	109617635	109618496	1	862	392.5299	94.5378	22726	0
1_MACS_peak_26998_lociStitched	chr9	46390859	46391720	1	862	502.5657	126.8253	22727	0
1_MACS_peak_22892_lociStitched	chr6	40555093	40555954	1	862	454.0053	145.1646	22728	0
1_MACS_peak_19941_lociStitched	chr4	75817970	75818831	1	862	349.9965	83.3448	22729	0
1_MACS_peak_19768_lociStitched	chr4	43562023	43562884	1	862	368.3358	100.0482	22730	0
1_MACS_peak_15204_lociStitched	chr2	179742166	179743027	1	862	354.2154	118.9902	22731	0
1_MACS_peak_13964_lociStitched	chr2	43746586	43747447	1	862	378.84	95.1405	22732	0
1_MACS_peak_12294_lociStitched	chr18	56529924	56530785	1	862	393.9075	81.9672	22733	0
1_MACS_peak_8460_lociStitched	chr15	33141990	33142851	1	862	401.3121	159.6294	22734	0
1_MACS_peak_8321_lociStitched	chr14	106986318	106987179	1	862	528.8262	158.1657	22735	0
1_MACS_peak_5713_lociStitched	chr12	13436868	13437729	1	862	414.3993	122.5203	22736	0
1_MACS_peak_4854_lociStitched	chr11	70042025	70042886	1	862	74404.6065	180.1212	22737	0
1_MACS_peak_4559_lociStitched	chr11	59051533	59052394	1	862	456.1578	135.4353	22738	0
1_MACS_peak_2865_lociStitched	chr10	6634023	6634884	1	862	472.4307	76.8873	22739	0
1_MACS_peak_172_lociStitched	chr1	12897273	12898134	1	862	386.0724	59.6673	22740	0
1_MACS_peak_22516_lociStitched	chr6	22657399	22658259	1	861	396.804	120.228	22741	0
1_MACS_peak_12802_lociStitched	chr19	13385762	13386622	1	861	475.666	158.24	22742	0
1_MACS_peak_10021_lociStitched	chr16	55542784	55543644	1	861	371.778	51.428	22743	0
1_MACS_peak_7803_lociStitched	chr14	51296591	51297451	1	861	381.324	53.062	22744	0
1_MACS_peak_7187_lociStitched	chr13	44662957	44663817	1	861	440.062	93.482	22745	0
1_MACS_peak_4359_lociStitched	chr11	26654221	26655081	1	861	397.75	128.398	22746	0
1_MACS_peak_27152_lociStitched	chr9	88206369	88207228	1	860	406.6506	61.2467	22747	0
1_MACS_peak_22876_lociStitched	chr6	37664667	37665526	1	860	359.7492	111.0687	22748	0
1_MACS_peak_20552_lociStitched	chr4	160965734	160966593	1	860	579.825	127.2179	22749	0
1_MACS_peak_20077_lociStitched	chr4	88831976	88832835	1	860	432.4206	96.1221	22750	0
1_MACS_peak_15722_lociStitched	chr2	234776436	234777295	1	860	337.587	25.5982	22751	0
1_MACS_peak_10947_lociStitched	chr17	33639632	33640491	1	860	384.7461	146.8031	22752	0
1_MACS_peak_6750_lociStitched	chr12	113772206	113773065	1	860	424.346	111.2405	22753	0
1_MACS_peak_6702_lociStitched	chr12	110869107	110869966	1	860	452.0917	88.5629	22754	0
1_MACS_peak_110_lociStitched	chr1	9473150	9474009	1	860	406.7365	118.542	22755	0
1_MACS_peak_28441_lociStitched	chrX	101771103	101771961	1	859	431.145	100.2144	22756	0
1_MACS_peak_27689_lociStitched	chr9	133322890	133323748	1	859	392.1918	80.652	22757	0
1_MACS_peak_27384_lociStitched	chr9	110349580	110350438	1	859	412.8696	113.7708	22758	0
1_MACS_peak_25984_lociStitched	chr8	63997801	63998659	1	859	439.5534	78.8502	22759	0
1_MACS_peak_25428_lociStitched	chr7	152970497	152971355	1	859	398.0262	121.3212	22760	0
1_MACS_peak_22139_lociStitched	chr5	173275871	173276729	1	859	405.834	96.7824	22761	0
1_MACS_peak_13233_lociStitched	chr19	43367059	43367917	1	859	366.2802	74.7318	22762	0
1_MACS_peak_13147_lociStitched	chr19	40040693	40041551	1	859	408.0648	122.6082	22763	0
1_MACS_peak_9157_lociStitched	chr15	83199196	83200054	1	859	321.4068	99.3564	22764	0
1_MACS_peak_7767_lociStitched	chr14	49044607	49045465	1	859	440.583	65.9802	22765	0
1_MACS_peak_22434_lociStitched	chr6	13428148	13429005	1	858	457.2952	115.2665	22766	0
1_MACS_peak_7106_lociStitched	chr13	33412849	33413706	1	858	477.5204	38.565	22767	0
1_MACS_peak_1_lociStitched	chr1	9878	10735	1	858	1789.1589	807.1226	22768	0
1_MACS_peak_24421_lociStitched	chr7	44896283	44897139	1	857	482.8696	50.932	22769	0
1_MACS_peak_22195_lociStitched	chr5	176924067	176924923	1	857	443.408	125.2328	22770	0
1_MACS_peak_17629_lociStitched	chr3	3573169	3574025	1	857	468.66	72.76	22771	0
1_MACS_peak_7214_lociStitched	chr13	46964042	46964898	1	857	417.728	82.9464	22772	0
1_MACS_peak_5611_lociStitched	chr12	8379836	8380692	1	857	336.5792	97.8408	22773	0
1_MACS_peak_17796_lociStitched	chr3	22662568	22663423	1	856	480.681	163.5615	22774	0
1_MACS_peak_16143_lociStitched	chr20	32156158	32157013	1	856	372.438	99.9495	22775	0
1_MACS_peak_15083_lociStitched	chr2	169408601	169409456	1	856	377.397	110.979	22776	0
1_MACS_peak_11244_lociStitched	chr17	44680173	44681028	1	856	339.093	69.255	22777	0
1_MACS_peak_10177_lociStitched	chr16	68524803	68525657	1	855	450.3142	97.6122	22778	0
1_MACS_peak_9709_lociStitched	chr16	20186471	20187325	1	855	362.8646	52.2648	22779	0
1_MACS_peak_7015_lociStitched	chr13	23092559	23093413	1	855	368.3302	87.2788	22780	0
1_MACS_peak_28699_lociStitched	chrX	148877076	148877929	1	854	395.8773	94.683	22781	0
1_MACS_peak_23835_lociStitched	chr6	152806723	152807576	1	854	480.9214	68.1547	22782	0
1_MACS_peak_22375_lociStitched	chr6	8110275	8111128	1	854	431.7033	117.6287	22783	0
1_MACS_peak_16628_lociStitched	chr21	10964210	10965063	1	854	326.2725	103.8101	22784	0
1_MACS_peak_15977_lociStitched	chr20	13120037	13120890	1	854	340.347	108.5016	22785	0
1_MACS_peak_7081_lociStitched	chr13	31248002	31248855	1	854	436.4801	86.4942	22786	0
1_MACS_peak_6810_lociStitched	chr12	120739933	120740786	1	854	573.1307	98.3509	22787	0
1_MACS_peak_6348_lociStitched	chr12	74979656	74980509	1	854	341.2853	98.948	22788	0
1_MACS_peak_28113_lociStitched	chrX	46762975	46763827	1	853	349.32	109.3116	22789	0
1_MACS_peak_23628_lociStitched	chr6	132600526	132601378	1	853	729.5676	121.3248	22790	0
1_MACS_peak_12420_lociStitched	chr18	76651572	76652424	1	853	515.1192	39.7032	22791	0
1_MACS_peak_7700_lociStitched	chr14	32323535	32324387	1	853	342.6744	23.6856	22792	0
1_MACS_peak_3460_lociStitched	chr10	75718144	75718996	1	853	474.564	164.01	22793	0
1_MACS_peak_3015_lociStitched	chr10	22894988	22895840	1	853	427.9596	172.0188	22794	0
1_MACS_peak_2600_lociStitched	chr1	228456978	228457830	1	853	338.244	53.5908	22795	0
1_MACS_peak_911_lociStitched	chr1	61928587	61929439	1	853	518.5272	96.276	22796	0
1_MACS_peak_23896_lociStitched	chr6	159247633	159248484	1	852	493.4098	86.5467	22797	0
1_MACS_peak_19975_lociStitched	chr4	77775470	77776321	1	852	469.6669	137.7769	22798	0
1_MACS_peak_16602_lociStitched	chr20	62425922	62426773	1	852	423.2023	109.779	22799	0
1_MACS_peak_13688_lociStitched	chr2	18314015	18314866	1	852	342.0169	121.693	22800	0
1_MACS_peak_9100_lociStitched	chr15	78819259	78820110	1	852	403.7995	89.7805	22801	0
1_MACS_peak_7868_lociStitched	chr14	58637520	58638371	1	852	492.6439	43.9116	22802	0
1_MACS_peak_13_lociStitched	chr1	1050994	1051845	1	852	655.6104	100.7584	22803	0
1_MACS_peak_26986_lociStitched	chr9	43374321	43375171	1	851	315.69	81.09	22804	0
1_MACS_peak_17958_lociStitched	chr3	43147072	43147922	1	851	831.385	80.835	22805	0
1_MACS_peak_17653_lociStitched	chr3	8029408	8030258	1	851	337.79	68.425	22806	0
1_MACS_peak_12432_lociStitched	chr18	77866595	77867445	1	851	363.375	69.785	22807	0
1_MACS_peak_7174_lociStitched	chr13	42908117	42908967	1	851	558.875	116.62	22808	0
1_MACS_peak_4025_lociStitched	chr10	130585316	130586166	1	851	405.535	93.16	22809	0
1_MACS_peak_647_lociStitched	chr1	40973935	40974785	1	851	418.285	125.375	22810	0
1_MACS_peak_24140_lociStitched	chr7	18125663	18126512	1	850	423.651	94.6635	22811	0
1_MACS_peak_13761_lociStitched	chr2	26214057	26214906	1	850	437.3199	129.3876	22812	0
1_MACS_peak_12068_lociStitched	chr18	24236811	24237660	1	850	425.0094	81.8436	22813	0
1_MACS_peak_5777_lociStitched	chr12	24074056	24074905	1	850	546.2466	83.6265	22814	0
1_MACS_peak_5101_lociStitched	chr11	96669181	96670030	1	850	364.7304	87.0225	22815	0
1_MACS_peak_4608_lociStitched	chr11	61879536	61880385	1	850	912.7599	149.5938	22816	0
1_MACS_peak_25733_lociStitched	chr8	28479322	28480170	1	849	506.3408	172.8224	22817	0
1_MACS_peak_21889_lociStitched	chr5	146832750	146833598	1	849	461.312	86.1568	22818	0
1_MACS_peak_15778_lociStitched	chr2	240524530	240525378	1	849	328.3456	31.4608	22819	0
1_MACS_peak_223_lociStitched	chr1	16825041	16825889	1	849	408.9904	70.808	22820	0
1_MACS_peak_17004_lociStitched	chr22	19279379	19280226	1	848	941.4405	181.9356	22821	0
1_MACS_peak_6757_lociStitched	chr12	116609962	116610809	1	848	322.8764	78.9404	22822	0
1_MACS_peak_6698_lociStitched	chr12	110562088	110562935	1	848	689.7968	105.4515	22823	0
1_MACS_peak_894_lociStitched	chr1	59512282	59513129	1	848	390.8905	123.4926	22824	0
1_MACS_peak_17651_lociStitched	chr3	7435510	7436356	1	847	315.981	82.908	22825	0
1_MACS_peak_14710_lociStitched	chr2	113061706	113062552	1	847	372.4938	81.5544	22826	0
1_MACS_peak_5031_lociStitched	chr11	85849892	85850738	1	847	334.6776	83.9232	22827	0
1_MACS_peak_4371_lociStitched	chr11	29539836	29540682	1	847	356.8428	65.0574	22828	0
1_MACS_peak_3340_lociStitched	chr10	69198187	69199033	1	847	403.4574	102.8736	22829	0
1_MACS_peak_26020_lociStitched	chr8	69014731	69015576	1	846	386.672	75.881	22830	0
1_MACS_peak_23107_lociStitched	chr6	68797580	68798425	1	846	356.759	86.528	22831	0
1_MACS_peak_18586_lociStitched	chr3	120276959	120277804	1	846	477.3405	127.0035	22832	0
1_MACS_peak_14051_lociStitched	chr2	52944579	52945424	1	846	372.2225	80.0215	22833	0
1_MACS_peak_8402_lociStitched	chr15	28983018	28983863	1	846	268.372	67.8535	22834	0
1_MACS_peak_7138_lociStitched	chr13	40504143	40504988	1	846	438.3015	123.877	22835	0
1_MACS_peak_2483_lociStitched	chr1	221738650	221739495	1	846	350.4215	72.67	22836	0
1_MACS_peak_26467_lociStitched	chr8	129089016	129089860	1	845	422.7596	114.6996	22837	0
1_MACS_peak_25220_lociStitched	chr7	132588560	132589404	1	845	322.408	107.2724	22838	0
1_MACS_peak_21924_lociStitched	chr5	149681917	149682761	1	845	392.9664	68.5328	22839	0
1_MACS_peak_12668_lociStitched	chr19	9120486	9121330	1	845	379.2936	147.8688	22840	0
1_MACS_peak_12320_lociStitched	chr18	60765639	60766483	1	845	513.152	143.058	22841	0
1_MACS_peak_8837_lociStitched	chr15	60952432	60953276	1	845	468.1668	92.2492	22842	0
1_MACS_peak_4058_lociStitched	chr10	135523146	135523990	1	845	387.9868	74.8628	22843	0
1_MACS_peak_21788_lociStitched	chr5	139144927	139145770	1	844	505.5471	191.7825	22844	0
1_MACS_peak_14652_lociStitched	chr2	111140909	111141752	1	844	314.0175	68.1987	22845	0
1_MACS_peak_5107_lociStitched	chr11	99033212	99034055	1	844	327.927	116.1654	22846	0
1_MACS_peak_1207_lociStitched	chr1	101873270	101874113	1	844	357.5163	100.9914	22847	0
1_MACS_peak_8288_lociStitched	chr14	105392385	105393227	1	843	372.9218	46.2258	22848	0
1_MACS_peak_7678_lociStitched	chr14	25428735	25429577	1	843	359.1972	89.8414	22849	0
1_MACS_peak_7393_lociStitched	chr13	85682473	85683315	1	843	387.5726	41.258	22850	0
1_MACS_peak_15140_lociStitched	chr2	174348196	174349037	1	842	384.4211	116.4785	22851	0
1_MACS_peak_5090_lociStitched	chr11	95930901	95931742	1	842	423.023	137.6717	22852	0
1_MACS_peak_26212_lociStitched	chr8	97146673	97147513	1	841	362.292	64.932	22853	0
1_MACS_peak_17570_lociStitched	chr22	50543848	50544688	1	841	520.128	83.328	22854	0
1_MACS_peak_8850_lociStitched	chr15	63568795	63569635	1	841	594.216	130.452	22855	0
1_MACS_peak_1237_lociStitched	chr1	109103149	109103989	1	841	380.604	99.036	22856	0
1_MACS_peak_23096_lociStitched	chr6	64308154	64308993	1	840	454.738	133.401	22857	0
1_MACS_peak_21613_lociStitched	chr5	124040141	124040980	1	840	431.9172	108.5666	22858	0
1_MACS_peak_15699_lociStitched	chr2	233702786	233703625	1	840	500.7152	104.1199	22859	0
1_MACS_peak_15560_lociStitched	chr2	219382129	219382968	1	840	331.7406	80.2923	22860	0
1_MACS_peak_10500_lociStitched	chr17	2992727	2993566	1	840	509.0213	163.3533	22861	0
1_MACS_peak_6981_lociStitched	chr13	20195878	20196717	1	840	373.9423	62.6733	22862	0
1_MACS_peak_5113_lociStitched	chr11	100605390	100606229	1	840	406.7472	84.4873	22863	0
1_MACS_peak_24957_lociStitched	chr7	104959795	104960633	1	839	381.7928	45.4196	22864	0
1_MACS_peak_7048_lociStitched	chr13	27746093	27746931	1	839	509.7554	76.5094	22865	0
1_MACS_peak_1552_lociStitched	chr1	150521014	150521852	1	839	419.9218	137.432	22866	0
1_MACS_peak_232_lociStitched	chr1	17074496	17075334	1	839	1792.3982	332.267	22867	0
1_MACS_peak_28407_lociStitched	chrX	94637773	94638610	1	838	439.0902	73.8234	22868	0
1_MACS_peak_27820_lociStitched	chrX	1361524	1362361	1	838	300.3993	8.5374	22869	0
1_MACS_peak_23814_lociStitched	chr6	150284462	150285299	1	838	305.505	63.7794	22870	0
1_MACS_peak_17172_lociStitched	chr22	29278526	29279363	1	838	575.6886	195.5232	22871	0
1_MACS_peak_15355_lociStitched	chr2	198650800	198651637	1	838	424.1079	93.9114	22872	0
1_MACS_peak_13677_lociStitched	chr2	17483862	17484699	1	838	381.3372	46.2861	22873	0
1_MACS_peak_3846_lociStitched	chr10	110609539	110610376	1	838	452.6496	162.8802	22874	0
1_MACS_peak_1557_lociStitched	chr1	150656195	150657032	1	838	466.5438	151.9155	22875	0
1_MACS_peak_28396_lociStitched	chrX	85402508	85403344	1	837	474.6808	116.8728	22876	0
1_MACS_peak_28068_lociStitched	chrX	40429890	40430726	1	837	429.286	131.9208	22877	0
1_MACS_peak_28034_lociStitched	chrX	37635759	37636595	1	837	505.1948	53.6712	22878	0
1_MACS_peak_27312_lociStitched	chr9	100955060	100955896	1	837	463.7292	176.5632	22879	0
1_MACS_peak_20824_lociStitched	chr5	7547198	7548034	1	837	411.5628	107.844	22880	0
1_MACS_peak_20385_lociStitched	chr4	136397100	136397936	1	837	600.7496	167.9524	22881	0
1_MACS_peak_17607_lociStitched	chr3	693755	694591	1	837	351.4544	35.948	22882	0
1_MACS_peak_7567_lociStitched	chr14	19123023	19123859	1	837	345.0172	28.3404	22883	0
1_MACS_peak_7077_lociStitched	chr13	31078364	31079200	1	837	363.1584	59.4396	22884	0
1_MACS_peak_1078_lociStitched	chr1	86315841	86316677	1	837	387.9876	95.3876	22885	0
1_MACS_peak_27983_lociStitched	chrX	20686352	20687187	1	836	334.2505	68.2195	22886	0
1_MACS_peak_23088_lociStitched	chr6	62596347	62597182	1	836	392.951	88.0925	22887	0
1_MACS_peak_19511_lociStitched	chr4	6201497	6202332	1	836	490.479	65.631	22888	0
1_MACS_peak_12110_lociStitched	chr18	33595301	33596136	1	836	485.5525	186.2885	22889	0
1_MACS_peak_11659_lociStitched	chr17	73670796	73671631	1	836	499.9145	149.966	22890	0
1_MACS_peak_10323_lociStitched	chr16	81812883	81813718	1	836	347.4435	55.3605	22891	0
1_MACS_peak_6453_lociStitched	chr12	92024378	92025213	1	836	460.92	167.2505	22892	0
1_MACS_peak_4153_lociStitched	chr11	6494595	6495430	1	836	405.476	99.7825	22893	0
1_MACS_peak_2702_lociStitched	chr1	237280650	237281485	1	836	6217.9945	154.8925	22894	0
1_MACS_peak_24208_lociStitched	chr7	24635214	24636048	1	835	852.1812	149.5362	22895	0
1_MACS_peak_15159_lociStitched	chr2	175401012	175401846	1	835	379.47	102.2484	22896	0
1_MACS_peak_8277_lociStitched	chr14	104059655	104060489	1	835	329.3466	109.7544	22897	0
1_MACS_peak_5258_lociStitched	chr11	116133204	116134038	1	835	400.4868	93.408	22898	0
1_MACS_peak_28436_lociStitched	chrX	100913487	100914320	1	834	453.3186	87.2151	22899	0
1_MACS_peak_23008_lociStitched	chr6	50632330	50633163	1	834	380.7643	114.121	22900	0
1_MACS_peak_7701_lociStitched	chr14	32337193	32338026	1	834	397.0078	82.8835	22901	0
1_MACS_peak_7310_lociStitched	chr13	67087314	67088147	1	834	380.1812	34.153	22902	0
1_MACS_peak_3416_lociStitched	chr10	73934678	73935511	1	834	437.8248	146.6913	22903	0
1_MACS_peak_1873_lociStitched	chr1	165477515	165478348	1	834	347.4443	85.1326	22904	0
1_MACS_peak_1241_lociStitched	chr1	109264750	109265583	1	834	426.1628	69.139	22905	0
1_MACS_peak_20553_lociStitched	chr4	163772142	163772974	1	833	514.592	171.9744	22906	0
1_MACS_peak_15772_lociStitched	chr2	240188831	240189663	1	833	505.6896	79.9552	22907	0
1_MACS_peak_12862_lociStitched	chr19	16370411	16371243	1	833	417.248	106.1632	22908	0
1_MACS_peak_9296_lociStitched	chr15	91678619	91679451	1	833	352.6848	157.9968	22909	0
1_MACS_peak_9031_lociStitched	chr15	75275764	75276596	1	833	406.7648	116.2304	22910	0
1_MACS_peak_25761_lociStitched	chr8	29716170	29717001	1	832	424.5579	65.4828	22911	0
1_MACS_peak_18414_lociStitched	chr3	99012853	99013684	1	832	324.0069	88.5846	22912	0
1_MACS_peak_8222_lociStitched	chr14	96857419	96858250	1	832	505.7466	80.2746	22913	0
1_MACS_peak_2058_lociStitched	chr1	183511133	183511964	1	832	362.8977	111.5202	22914	0
1_MACS_peak_26976_lociStitched	chr9	41002867	41003697	1	831	310.918	71.629	22915	0
1_MACS_peak_26719_lociStitched	chr9	5750103	5750933	1	831	333.743	84.909	22916	0
1_MACS_peak_23870_lociStitched	chr6	157695726	157696556	1	831	407.779	62.084	22917	0
1_MACS_peak_22304_lociStitched	chr6	3978034	3978864	1	831	474.428	110.971	22918	0
1_MACS_peak_9168_lociStitched	chr15	83875866	83876696	1	831	323.368	17.43	22919	0
1_MACS_peak_27898_lociStitched	chrX	11609779	11610608	1	830	326.5431	31.4191	22920	0
1_MACS_peak_22723_lociStitched	chr6	31441585	31442414	1	830	399.8267	79.6669	22921	0
1_MACS_peak_20974_lociStitched	chr5	37679538	37680367	1	830	346.0246	72.5375	22922	0
1_MACS_peak_13371_lociStitched	chr19	48995861	48996690	1	830	905.268	136.785	22923	0
1_MACS_peak_11957_lociStitched	chr18	9708166	9708995	1	830	384.7389	29.2637	22924	0
1_MACS_peak_8117_lociStitched	chr14	88983027	88983856	1	830	354.9778	101.3038	22925	0
1_MACS_peak_7981_lociStitched	chr14	70475388	70476217	1	830	376.366	116.6403	22926	0
1_MACS_peak_7932_lociStitched	chr14	65394825	65395654	1	830	377.4437	58.4445	22927	0
1_MACS_peak_27128_lociStitched	chr9	82473060	82473888	1	829	520.5636	100.4364	22928	0
1_MACS_peak_21423_lociStitched	chr5	94619641	94620469	1	829	371.1096	26.8272	22929	0
1_MACS_peak_7399_lociStitched	chr13	90720503	90721331	1	829	387.0072	40.4892	22930	0
1_MACS_peak_24495_lociStitched	chr7	54614249	54615076	1	828	428.6341	88.5717	22931	0
1_MACS_peak_22611_lociStitched	chr6	26869702	26870529	1	828	332.8675	97.2552	22932	0
1_MACS_peak_20110_lociStitched	chr4	91021001	91021828	1	828	436.0771	67.814	22933	0
1_MACS_peak_4441_lociStitched	chr11	36615852	36616679	1	828	421.4392	120.2458	22934	0
1_MACS_peak_356_lociStitched	chr1	25958234	25959061	1	828	446.8281	137.1993	22935	0
1_MACS_peak_19875_lociStitched	chr4	68592343	68593169	1	827	391.524	94.7422	22936	0
1_MACS_peak_17023_lociStitched	chr22	20426856	20427682	1	827	288.6044	51.8728	22937	0
1_MACS_peak_16989_lociStitched	chr22	18447223	18448049	1	827	321.8922	83.013	22938	0
1_MACS_peak_7318_lociStitched	chr13	71848960	71849786	1	827	366.2484	77.8092	22939	0
1_MACS_peak_7091_lociStitched	chr13	32504961	32505787	1	827	327.5916	68.6406	22940	0
1_MACS_peak_5835_lociStitched	chr12	28014700	28015526	1	827	464.212	136.5378	22941	0
1_MACS_peak_16719_lociStitched	chr21	30848443	30849268	1	826	795.63	163.68	22942	0
1_MACS_peak_10324_lociStitched	chr16	81830779	81831604	1	826	404.745	46.2	22943	0
1_MACS_peak_8671_lociStitched	chr15	46781172	46781997	1	826	450.5325	98.835	22944	0
1_MACS_peak_23903_lociStitched	chr6	159527679	159528503	1	825	443.724	107.7792	22945	0
1_MACS_peak_20267_lociStitched	chr4	113739131	113739955	1	825	387.3624	118.1616	22946	0
1_MACS_peak_17609_lociStitched	chr3	1004986	1005810	1	825	340.5592	40.376	22947	0
1_MACS_peak_14444_lociStitched	chr2	88129204	88130028	1	825	438.9448	116.7608	22948	0
1_MACS_peak_13263_lociStitched	chr19	45157176	45158000	1	825	508.7376	159.5264	22949	0
1_MACS_peak_782_lociStitched	chr1	47644715	47645539	1	825	448.7504	123.9296	22950	0
1_MACS_peak_28011_lociStitched	chrX	27462160	27462983	1	824	355.8652	24.6077	22951	0
1_MACS_peak_20911_lociStitched	chr5	30878377	30879200	1	824	327.8009	57.5277	22952	0
1_MACS_peak_7583_lociStitched	chr14	21077616	21078439	1	824	355.7829	89.707	22953	0
1_MACS_peak_4986_lociStitched	chr11	80226165	80226988	1	824	419.0716	73.0824	22954	0
1_MACS_peak_522_lociStitched	chr1	33895828	33896651	1	824	356.1121	62.8772	22955	0
1_MACS_peak_3903_lociStitched	chr10	116527213	116528035	1	823	450.5382	107.4354	22956	0
1_MACS_peak_28379_lociStitched	chrX	78514561	78515382	1	822	414.9334	75.532	22957	0
1_MACS_peak_28328_lociStitched	chrX	71864435	71865256	1	822	431.6818	76.8456	22958	0
1_MACS_peak_26799_lociStitched	chr9	19464567	19465388	1	822	289.6488	49.9168	22959	0
1_MACS_peak_26499_lociStitched	chr8	131314788	131315609	1	822	442.3548	109.0288	22960	0
1_MACS_peak_22633_lociStitched	chr6	27759656	27760477	1	822	473.1423	105.0059	22961	0
1_MACS_peak_13442_lociStitched	chr19	53104179	53105000	1	822	355.5751	54.2681	22962	0
