#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
2_MACS_peak_20746_lociStitched	chr7	55661134	55665794	2	1210	1130.516	12729	0
1_MACS_peak_20590_lociStitched	chr7	37960069	37961277	1	1209	1992.8376	12730	0
1_MACS_peak_19250_lociStitched	chr6	30476532	30477740	1	1209	987.9024	12731	0
1_MACS_peak_15315_lociStitched	chr3	8753562	8754770	1	1209	625.5024	12732	0
1_MACS_peak_12012_lociStitched	chr19	58513487	58514695	1	1209	2795.5536	12733	0
1_MACS_peak_6512_lociStitched	chr14	65170942	65172150	1	1209	1029.9408	12734	0
1_MACS_peak_6053_lociStitched	chr13	76111424	76112632	1	1209	1043.108	12735	0
1_MACS_peak_3999_lociStitched	chr11	65122055	65123263	1	1209	1212.832	12736	0
2_MACS_peak_1004_lociStitched	chr1	68643870	68645136	2	1209	569.8266	12737	0
1_MACS_peak_23222_lociStitched	chr9	130661187	130662394	1	1208	1284.9722	12738	0
1_MACS_peak_13549_lociStitched	chr2	224821587	224822794	1	1208	1260.3494	12739	0
1_MACS_peak_3309_lociStitched	chr10	124739402	124740609	1	1208	2224.9838	12740	0
1_MACS_peak_2822_lociStitched	chr10	70319911	70321118	1	1208	990.3435	12741	0
1_MACS_peak_19439_lociStitched	chr6	36514267	36515473	1	1207	2005.3368	12742	0
1_MACS_peak_14479_lociStitched	chr21	38592917	38594123	1	1207	1536.5646	12743	0
1_MACS_peak_14270_lociStitched	chr20	61435950	61437156	1	1207	1361.2122	12744	0
1_MACS_peak_12885_lociStitched	chr2	109948160	109949366	1	1207	1176.3324	12745	0
1_MACS_peak_4184_lociStitched	chr11	72347760	72348966	1	1207	784.503	12746	0
1_MACS_peak_23043_lociStitched	chr9	114736182	114737387	1	1206	739.388	12747	0
1_MACS_peak_22706_lociStitched	chr9	42018773	42019978	1	1206	1431.6605	12748	0
1_MACS_peak_17913_lociStitched	chr5	56514708	56515913	1	1206	805.422	12749	0
1_MACS_peak_13547_lociStitched	chr2	224701700	224702905	1	1206	1100.5265	12750	0
1_MACS_peak_9243_lociStitched	chr17	28804214	28805419	1	1206	2474.9495	12751	0
1_MACS_peak_2949_lociStitched	chr10	80062243	80063448	1	1206	1616.9895	12752	0
1_MACS_peak_16590_lociStitched	chr3	194276642	194277846	1	1205	1104.1884	12753	0
1_MACS_peak_16451_lociStitched	chr3	177256442	177257646	1	1205	767.7908	12754	0
1_MACS_peak_9443_lociStitched	chr17	40215508	40216712	1	1205	1105.874	12755	0
1_MACS_peak_2082_lociStitched	chr1	208332321	208333525	1	1205	787.5364	12756	0
1_MACS_peak_1622_lociStitched	chr1	156675573	156676777	1	1205	553.4788	12757	0
1_MACS_peak_1023_lociStitched	chr1	75840928	75842132	1	1205	1085.1652	12758	0
1_MACS_peak_23565_lociStitched	chrX	7511320	7512523	1	1204	1008.3546	12759	0
1_MACS_peak_19740_lociStitched	chr6	88182188	88183391	1	1204	3023.7405	12760	0
1_MACS_peak_15540_lociStitched	chr3	43020333	43021536	1	1204	1203.3609	12761	0
1_MACS_peak_14984_lociStitched	chr22	38349117	38350320	1	1204	1332.6834	12762	0
1_MACS_peak_14724_lociStitched	chr22	22651811	22653014	1	1204	793.7394	12763	0
1_MACS_peak_11860_lociStitched	chr19	52097232	52098435	1	1204	1011.9636	12764	0
1_MACS_peak_2136_lociStitched	chr1	212407495	212408698	1	1204	827.664	12765	0
2_MACS_peak_15923_lociStitched	chr3	96438356	96439576	2	1204	580.598	12766	0
2_MACS_peak_17814_lociStitched	chr5	40591317	40592582	2	1204	569.756	12767	0
1_MACS_peak_21791_lociStitched	chr8	37643504	37644706	1	1203	1048.9854	12768	0
1_MACS_peak_18723_lociStitched	chr5	175394566	175395768	1	1203	1756.3624	12769	0
1_MACS_peak_16083_lociStitched	chr3	123142931	123144133	1	1203	879.9842	12770	0
1_MACS_peak_12345_lociStitched	chr2	43285965	43287167	1	1203	800.8926	12771	0
1_MACS_peak_9697_lociStitched	chr17	54857106	54858308	1	1203	907.7504	12772	0
1_MACS_peak_9415_lociStitched	chr17	38738252	38739454	1	1203	1215.823	12773	0
1_MACS_peak_6312_lociStitched	chr14	30422238	30423440	1	1203	737.5472	12774	0
1_MACS_peak_854_lociStitched	chr1	47069267	47070469	1	1203	1526.7804	12775	0
1_MACS_peak_21076_lociStitched	chr7	99869098	99870299	1	1202	1510.1374	12776	0
1_MACS_peak_18764_lociStitched	chr5	177019013	177020214	1	1202	3026.3999	12777	0
1_MACS_peak_17360_lociStitched	chr4	141229201	141230402	1	1202	961.0402	12778	0
1_MACS_peak_8451_lociStitched	chr16	57126075	57127276	1	1202	1093.7507	12779	0
1_MACS_peak_7091_lociStitched	chr15	35837602	35838803	1	1202	1526.8313	12780	0
2_MACS_peak_17299_lociStitched	chr4	127662626	127663901	2	1202	621.3075	12781	0
2_MACS_peak_6448_lociStitched	chr14	56661979	56663306	2	1202	616.7896	12782	0
1_MACS_peak_23749_lociStitched	chrX	40293342	40294542	1	1201	1386.12	12783	0
1_MACS_peak_22478_lociStitched	chr9	177996	179196	1	1201	1414.2	12784	0
1_MACS_peak_20774_lociStitched	chr7	63505631	63506831	1	1201	1776.48	12785	0
1_MACS_peak_15885_lociStitched	chr3	72304326	72305526	1	1201	1446.6	12786	0
1_MACS_peak_9906_lociStitched	chr17	73074219	73075419	1	1201	703.2	12787	0
1_MACS_peak_9517_lociStitched	chr17	42411606	42412806	1	1201	885.24	12788	0
1_MACS_peak_8645_lociStitched	chr16	75182118	75183318	1	1201	4381.08	12789	0
1_MACS_peak_6102_lociStitched	chr13	100740747	100741947	1	1201	1024.92	12790	0
1_MACS_peak_953_lociStitched	chr1	63249318	63250518	1	1201	2375.64	12791	0
1_MACS_peak_22464_lociStitched	chr8	146023647	146024846	1	1200	1568.1721	12792	0
1_MACS_peak_17610_lociStitched	chr5	543668	544867	1	1200	584.7523	12793	0
1_MACS_peak_10498_lociStitched	chr18	53388174	53389373	1	1200	793.0186	12794	0
1_MACS_peak_5583_lociStitched	chr12	120314527	120315726	1	1200	1465.2979	12795	0
1_MACS_peak_3128_lociStitched	chr10	103542400	103543599	1	1200	1127.7794	12796	0
1_MACS_peak_21292_lociStitched	chr7	124569245	124570443	1	1199	788.883	12797	0
1_MACS_peak_19460_lociStitched	chr6	37321463	37322661	1	1199	963.3118	12798	0
1_MACS_peak_16505_lociStitched	chr3	183735083	183736281	1	1199	1852.2278	12799	0
1_MACS_peak_15578_lociStitched	chr3	45902129	45903327	1	1199	582.4676	12800	0
1_MACS_peak_12969_lociStitched	chr2	119980938	119982136	1	1199	957.3218	12801	0
1_MACS_peak_11991_lociStitched	chr19	57922067	57923265	1	1199	1395.1908	12802	0
1_MACS_peak_8937_lociStitched	chr17	4709835	4711033	1	1199	1230.346	12803	0
1_MACS_peak_8452_lociStitched	chr16	57200289	57201487	1	1199	714.4872	12804	0
1_MACS_peak_5251_lociStitched	chr12	68725543	68726741	1	1199	952.5298	12805	0
1_MACS_peak_4909_lociStitched	chr12	38528689	38529887	1	1199	607.6256	12806	0
1_MACS_peak_1725_lociStitched	chr1	165654963	165656161	1	1199	1154.273	12807	0
1_MACS_peak_167_lociStitched	chr1	9195035	9196233	1	1199	855.372	12808	0
2_MACS_peak_18891_lociStitched	chr6	6686708	6687953	2	1199	902.127	12809	0
2_MACS_peak_6139_lociStitched	chr13	109783487	109784867	2	1199	784.944	12810	0
1_MACS_peak_24324_lociStitched	chrY	919139	920336	1	1198	724.4244	12811	0
1_MACS_peak_22523_lociStitched	chr9	6015048	6016245	1	1198	975.1959	12812	0
1_MACS_peak_21661_lociStitched	chr8	22422681	22423878	1	1198	1001.4102	12813	0
1_MACS_peak_18186_lociStitched	chr5	104727535	104728732	1	1198	853.7004	12814	0
1_MACS_peak_17983_lociStitched	chr5	70362862	70364059	1	1198	1556.3394	12815	0
1_MACS_peak_7813_lociStitched	chr16	332674	333871	1	1198	835.6257	12816	0
1_MACS_peak_5744_lociStitched	chr12	132434322	132435519	1	1198	2224.2654	12817	0
1_MACS_peak_5237_lociStitched	chr12	67835720	67836917	1	1198	1416.2904	12818	0
1_MACS_peak_4255_lociStitched	chr11	77790151	77791348	1	1198	2034.4212	12819	0
1_MACS_peak_4150_lociStitched	chr11	68816268	68817465	1	1198	2170.2807	12820	0
1_MACS_peak_18008_lociStitched	chr5	73872270	73873466	1	1197	1262.1388	12821	0
1_MACS_peak_17145_lociStitched	chr4	89377792	89378988	1	1197	787.566	12822	0
1_MACS_peak_16081_lociStitched	chr3	122785734	122786930	1	1197	2215.9488	12823	0
1_MACS_peak_15977_lociStitched	chr3	107149855	107151051	1	1197	1546.3084	12824	0
1_MACS_peak_15816_lociStitched	chr3	58456725	58457921	1	1197	808.3764	12825	0
1_MACS_peak_13317_lociStitched	chr2	197503879	197505075	1	1197	1459.4788	12826	0
1_MACS_peak_6423_lociStitched	chr14	53173346	53174542	1	1197	1610.8924	12827	0
1_MACS_peak_5672_lociStitched	chr12	123615983	123617179	1	1197	1300.1716	12828	0
1_MACS_peak_3254_lociStitched	chr10	116285965	116287161	1	1197	979.2848	12829	0
1_MACS_peak_2749_lociStitched	chr10	46762075	46763271	1	1197	857.7712	12830	0
1_MACS_peak_1486_lociStitched	chr1	153747636	153748832	1	1197	802.9944	12831	0
1_MACS_peak_24136_lociStitched	chrX	128674019	128675214	1	1196	2058.268	12832	0
1_MACS_peak_23597_lociStitched	chrX	12908577	12909772	1	1196	1027.7	12833	0
1_MACS_peak_20440_lociStitched	chr7	20864856	20866051	1	1196	599.2925	12834	0
1_MACS_peak_7042_lociStitched	chr15	30762776	30763971	1	1196	1937.334	12835	0
1_MACS_peak_6277_lociStitched	chr14	24505054	24506249	1	1196	1395.6405	12836	0
1_MACS_peak_2442_lociStitched	chr10	375071	376266	1	1196	1285.82	12837	0
1_MACS_peak_2066_lociStitched	chr1	207002314	207003509	1	1196	577.902	12838	0
1_MACS_peak_289_lociStitched	chr1	15929506	15930701	1	1196	1021.486	12839	0
2_MACS_peak_12908_lociStitched	chr2	111984690	111985906	2	1196	623.0784	12840	0
1_MACS_peak_16189_lociStitched	chr3	131220842	131222036	1	1195	2116.2456	12841	0
1_MACS_peak_15777_lociStitched	chr3	53915317	53916511	1	1195	2435.76	12842	0
2_MACS_peak_11063_lociStitched	chr19	12944665	12949826	2	1195	949.1079	12843	0
1_MACS_peak_24166_lociStitched	chrX	129473108	129474301	1	1194	1284.2645	12844	0
1_MACS_peak_23943_lociStitched	chrX	62570246	62571439	1	1194	1372.6658	12845	0
1_MACS_peak_23726_lociStitched	chrX	37706097	37707290	1	1194	1177.2524	12846	0
2_MACS_peak_12245_lociStitched	chr2	28581668	28583001	2	1194	759.81	12847	0
2_MACS_peak_17066_lociStitched	chr4	78414256	78415601	2	1194	569.204	12848	0
2_MACS_peak_23374_lociStitched	chr9	137178347	137183764	2	1194	1236.1594	12849	0
1_MACS_peak_23960_lociStitched	chrX	67718248	67719440	1	1193	1519.5616	12850	0
1_MACS_peak_22510_lociStitched	chr9	5449934	5451126	1	1193	1139.0752	12851	0
1_MACS_peak_17290_lociStitched	chr4	123073074	123074266	1	1193	1334.0864	12852	0
1_MACS_peak_14903_lociStitched	chr22	36256472	36257664	1	1193	692.6712	12853	0
1_MACS_peak_13867_lociStitched	chr20	19955225	19956417	1	1193	987.0952	12854	0
1_MACS_peak_8947_lociStitched	chr17	5094587	5095779	1	1193	1268.7648	12855	0
1_MACS_peak_745_lociStitched	chr1	41819118	41820310	1	1193	832.1352	12856	0
2_MACS_peak_13677_lociStitched	chr2	240155951	240157173	2	1193	573.3624	12857	0
1_MACS_peak_12002_lociStitched	chr19	58192870	58194061	1	1192	1544.9652	12858	0
1_MACS_peak_6317_lociStitched	chr14	31925917	31927108	1	1192	1618.9263	12859	0
2_MACS_peak_4969_lociStitched	chr12	48591395	48592615	2	1192	695.4	12860	0
2_MACS_peak_7319_lociStitched	chr15	58796616	58798635	2	1192	883.9182	12861	0
1_MACS_peak_20790_lociStitched	chr7	64541010	64542200	1	1191	1531.173	12862	0
1_MACS_peak_19739_lociStitched	chr6	88117575	88118765	1	1191	1081.472	12863	0
1_MACS_peak_16266_lociStitched	chr3	141217193	141218383	1	1191	1113.007	12864	0
1_MACS_peak_13185_lociStitched	chr2	172543795	172544985	1	1191	2128.077	12865	0
1_MACS_peak_8035_lociStitched	chr16	10955868	10957058	1	1191	717.927	12866	0
1_MACS_peak_6707_lociStitched	chr14	89028918	89030108	1	1191	2127.601	12867	0
1_MACS_peak_3096_lociStitched	chr10	100205969	100207159	1	1191	1346.604	12868	0
1_MACS_peak_21245_lociStitched	chr7	112903171	112904360	1	1190	1135.2572	12869	0
1_MACS_peak_18444_lociStitched	chr5	140089801	140090990	1	1190	1681.8405	12870	0
1_MACS_peak_17923_lociStitched	chr5	60139278	60140467	1	1190	826.5928	12871	0
1_MACS_peak_12629_lociStitched	chr2	74006489	74007678	1	1190	2060.537	12872	0
1_MACS_peak_12557_lociStitched	chr2	68430358	68431547	1	1190	737.5367	12873	0
2_MACS_peak_6812_lociStitched	chr14	95973511	95974710	2	1190	704.0528	12874	0
2_MACS_peak_14747_lociStitched	chr22	24013404	24015349	2	1190	1028.905	12875	0
1_MACS_peak_23217_lociStitched	chr9	130496696	130497884	1	1189	5231.952	12876	0
1_MACS_peak_9937_lociStitched	chr17	73716714	73717902	1	1189	860.2308	12877	0
1_MACS_peak_2702_lociStitched	chr10	38383094	38384282	1	1189	1581.5844	12878	0
1_MACS_peak_23872_lociStitched	chrX	48979480	48980667	1	1188	1216.3189	12879	0
1_MACS_peak_19395_lociStitched	chr6	33871732	33872919	1	1188	765.8524	12880	0
1_MACS_peak_15072_lociStitched	chr22	40766225	40767412	1	1188	2437.8606	12881	0
1_MACS_peak_13948_lociStitched	chr20	31330580	31331767	1	1188	1202.3123	12882	0
1_MACS_peak_11980_lociStitched	chr19	56904322	56905509	1	1188	3189.8251	12883	0
1_MACS_peak_10832_lociStitched	chr19	4812545	4813731	1	1187	1399.3614	12884	0
1_MACS_peak_10419_lociStitched	chr18	43894608	43895794	1	1187	660.3648	12885	0
1_MACS_peak_8726_lociStitched	chr16	85060800	85061986	1	1187	1215.65	12886	0
1_MACS_peak_8004_lociStitched	chr16	8715156	8716342	1	1187	1811.022	12887	0
1_MACS_peak_21026_lociStitched	chr7	96338527	96339712	1	1186	1522.488	12888	0
1_MACS_peak_17298_lociStitched	chr4	124364848	124366033	1	1186	860.31	12889	0
1_MACS_peak_16732_lociStitched	chr4	2757094	2758279	1	1186	2147.8125	12890	0
1_MACS_peak_15801_lociStitched	chr3	57993964	57995149	1	1186	1506.135	12891	0
1_MACS_peak_13512_lociStitched	chr2	219536134	219537319	1	1186	1165.329	12892	0
1_MACS_peak_13427_lociStitched	chr2	207629842	207631027	1	1186	2084.178	12893	0
1_MACS_peak_2759_lociStitched	chr10	50284260	50285445	1	1186	607.7865	12894	0
1_MACS_peak_2299_lociStitched	chr1	229253189	229254374	1	1186	961.3905	12895	0
1_MACS_peak_719_lociStitched	chr1	40348570	40349755	1	1186	1799.4225	12896	0
1_MACS_peak_20120_lociStitched	chr6	144396198	144397382	1	1185	686.128	12897	0
1_MACS_peak_12977_lociStitched	chr2	120980393	120981577	1	1185	1987.4624	12898	0
1_MACS_peak_9311_lociStitched	chr17	33894503	33895687	1	1185	1454.7808	12899	0
1_MACS_peak_2298_lociStitched	chr1	229193776	229194960	1	1185	1085.6096	12900	0
1_MACS_peak_733_lociStitched	chr1	40996777	40997961	1	1185	1286.1792	12901	0
1_MACS_peak_22878_lociStitched	chr9	94877162	94878345	1	1184	1547.4823	12902	0
1_MACS_peak_10348_lociStitched	chr18	23761128	23762311	1	1184	728.6097	12903	0
1_MACS_peak_7534_lociStitched	chr15	75175977	75177160	1	1184	671.8257	12904	0
1_MACS_peak_3498_lociStitched	chr11	3399688	3400871	1	1184	1595.2755	12905	0
1_MACS_peak_1807_lociStitched	chr1	177768977	177770160	1	1184	778.7689	12906	0
1_MACS_peak_690_lociStitched	chr1	38411851	38413034	1	1184	1148.1015	12907	0
1_MACS_peak_23459_lociStitched	chr9	139928789	139929971	1	1183	901.275	12908	0
1_MACS_peak_19876_lociStitched	chr6	109169077	109170259	1	1183	1000.7994	12909	0
1_MACS_peak_14704_lociStitched	chr22	21335879	21337061	1	1183	1302.4458	12910	0
1_MACS_peak_14457_lociStitched	chr21	37522207	37523389	1	1183	1038.2688	12911	0
1_MACS_peak_12277_lociStitched	chr2	34459331	34460513	1	1183	717.474	12912	0
1_MACS_peak_8936_lociStitched	chr17	4698936	4700118	1	1183	1047.4884	12913	0
1_MACS_peak_4328_lociStitched	chr11	96000687	96001869	1	1183	867.588	12914	0
1_MACS_peak_2529_lociStitched	chr10	12095556	12096738	1	1183	1310.247	12915	0
1_MACS_peak_20972_lociStitched	chr7	90032561	90033742	1	1182	977.7499	12916	0
1_MACS_peak_16453_lociStitched	chr3	178686509	178687690	1	1182	637.1495	12917	0
1_MACS_peak_5078_lociStitched	chr12	53738374	53739555	1	1182	844.8874	12918	0
1_MACS_peak_2789_lociStitched	chr10	60094566	60095747	1	1182	1357.7957	12919	0
2_MACS_peak_22750_lociStitched	chr9	70495247	70496482	2	1182	681.473	12920	0
2_MACS_peak_13701_lociStitched	chr2	242066575	242068044	2	1182	622.1215	12921	0
1_MACS_peak_12630_lociStitched	chr2	74055543	74056723	1	1181	1544.62	12922	0
1_MACS_peak_5231_lociStitched	chr12	65672292	65673472	1	1181	902.7	12923	0
1_MACS_peak_1304_lociStitched	chr1	121091002	121092182	1	1181	655.372	12924	0
1_MACS_peak_702_lociStitched	chr1	39670324	39671504	1	1181	586.578	12925	0
1_MACS_peak_517_lociStitched	chr1	27851688	27852868	1	1181	1280.182	12926	0
1_MACS_peak_21203_lociStitched	chr7	106005598	106006777	1	1180	858.0762	12927	0
1_MACS_peak_20971_lociStitched	chr7	89975487	89976666	1	1180	1779.4647	12928	0
1_MACS_peak_20791_lociStitched	chr7	64838587	64839766	1	1180	2277.5922	12929	0
1_MACS_peak_13202_lociStitched	chr2	175259756	175260935	1	1180	1315.2924	12930	0
1_MACS_peak_11620_lociStitched	chr19	44668624	44669803	1	1180	1163.673	12931	0
1_MACS_peak_1782_lociStitched	chr1	172989034	172990213	1	1180	946.3833	12932	0
2_MACS_peak_6307_lociStitched	chr14	30256853	30258109	2	1180	628.7536	12933	0
1_MACS_peak_19628_lociStitched	chr6	52859393	52860571	1	1179	1272.5934	12934	0
1_MACS_peak_19334_lociStitched	chr6	32497426	32498604	1	1179	1017.9098	12935	0
1_MACS_peak_22698_lociStitched	chr9	38091337	38092514	1	1178	853.7958	12936	0
1_MACS_peak_16314_lociStitched	chr3	150421137	150422314	1	1178	1266.452	12937	0
1_MACS_peak_15693_lociStitched	chr3	49893364	49894541	1	1178	933.361	12938	0
1_MACS_peak_13125_lociStitched	chr2	160471397	160472574	1	1178	868.2729	12939	0
1_MACS_peak_10888_lociStitched	chr19	6925678	6926855	1	1178	775.8784	12940	0
1_MACS_peak_7268_lociStitched	chr15	52392377	52393554	1	1178	714.0859	12941	0
1_MACS_peak_7153_lociStitched	chr15	41186531	41187708	1	1178	1501.3812	12942	0
1_MACS_peak_5274_lociStitched	chr12	75904647	75905824	1	1178	985.2667	12943	0
2_MACS_peak_15237_lociStitched	chr22	50338694	50339929	2	1178	566.9885	12944	0
1_MACS_peak_24085_lociStitched	chrX	110924288	110925464	1	1177	2805.5832	12945	0
1_MACS_peak_12484_lociStitched	chr2	62132324	62133500	1	1177	1125.1968	12946	0
1_MACS_peak_10745_lociStitched	chr19	2561287	2562463	1	1177	1113.672	12947	0
1_MACS_peak_8722_lociStitched	chr16	84681777	84682953	1	1177	1206.576	12948	0
1_MACS_peak_3968_lociStitched	chr11	64577362	64578538	1	1177	2292.7296	12949	0
1_MACS_peak_2575_lociStitched	chr10	15901649	15902825	1	1177	1249.5	12950	0
1_MACS_peak_2081_lociStitched	chr1	208136399	208137575	1	1177	1064.0448	12951	0
1_MACS_peak_1397_lociStitched	chr1	149204230	149205406	1	1177	1181.0568	12952	0
2_MACS_peak_16748_lociStitched	chr4	3310958	3312199	2	1177	647.4297	12953	0
1_MACS_peak_23922_lociStitched	chrX	54466225	54467400	1	1176	1107.2025	12954	0
1_MACS_peak_23833_lociStitched	chrX	47695588	47696763	1	1176	861.3925	12955	0
1_MACS_peak_18092_lociStitched	chr5	84958847	84960022	1	1176	1696.935	12956	0
1_MACS_peak_17269_lociStitched	chr4	119512446	119513621	1	1176	1156.67	12957	0
1_MACS_peak_15466_lociStitched	chr3	32279748	32280923	1	1176	862.5675	12958	0
1_MACS_peak_9770_lociStitched	chr17	58964543	58965718	1	1176	765.2775	12959	0
1_MACS_peak_9432_lociStitched	chr17	39942002	39943177	1	1176	1120.3625	12960	0
1_MACS_peak_4031_lociStitched	chr11	65584754	65585929	1	1176	2175.9825	12961	0
1_MACS_peak_16109_lociStitched	chr3	125708872	125710046	1	1175	1559.8938	12962	0
1_MACS_peak_13930_lociStitched	chr20	30538883	30540057	1	1175	2206.8852	12963	0
1_MACS_peak_10174_lociStitched	chr17	80463827	80465001	1	1175	981.9336	12964	0
1_MACS_peak_7021_lociStitched	chr15	22833021	22834195	1	1175	1141.2454	12965	0
1_MACS_peak_2522_lociStitched	chr10	11595650	11596824	1	1175	789.1628	12966	0
1_MACS_peak_2164_lociStitched	chr1	217803837	217805011	1	1175	2460.9388	12967	0
1_MACS_peak_1223_lociStitched	chr1	112202365	112203539	1	1175	711.5614	12968	0
1_MACS_peak_20772_lociStitched	chr7	63360644	63361817	1	1174	831.657	12969	0
1_MACS_peak_19471_lociStitched	chr6	39082141	39083314	1	1174	1621.5552	12970	0
1_MACS_peak_17639_lociStitched	chr5	1568047	1569220	1	1174	750.8373	12971	0
1_MACS_peak_16560_lociStitched	chr3	187871363	187872536	1	1174	722.2161	12972	0
1_MACS_peak_14691_lociStitched	chr22	20307079	20308252	1	1174	923.9721	12973	0
1_MACS_peak_3940_lociStitched	chr11	63684116	63685289	1	1174	783.9159	12974	0
1_MACS_peak_1897_lociStitched	chr1	189723725	189724898	1	1174	1236.4593	12975	0
2_MACS_peak_3514_lociStitched	chr11	3886716	3889173	2	1174	843.2424	12976	0
1_MACS_peak_20787_lociStitched	chr7	64466361	64467533	1	1173	1548.3292	12977	0
1_MACS_peak_10814_lociStitched	chr19	4328506	4329678	1	1173	1500.8632	12978	0
1_MACS_peak_7221_lociStitched	chr15	45458674	45459846	1	1173	1682.1716	12979	0
1_MACS_peak_471_lociStitched	chr1	26361567	26362739	1	1173	793.0924	12980	0
1_MACS_peak_14600_lociStitched	chr21	46237603	46238774	1	1172	3885.4951	12981	0
1_MACS_peak_11138_lociStitched	chr19	14681968	14683139	1	1172	2089.1811	12982	0
1_MACS_peak_9795_lociStitched	chr17	62023274	62024445	1	1172	897.9228	12983	0
1_MACS_peak_5415_lociStitched	chr12	104871607	104872778	1	1172	666.1819	12984	0
1_MACS_peak_1916_lociStitched	chr1	196902474	196903645	1	1172	2843.8906	12985	0
2_MACS_peak_15037_lociStitched	chr22	39601515	39603498	2	1172	867.9591	12986	0
1_MACS_peak_23991_lociStitched	chrX	71496073	71497243	1	1171	1481.103	12987	0
1_MACS_peak_21578_lociStitched	chr8	10822659	10823829	1	1171	769.86	12988	0
1_MACS_peak_13226_lociStitched	chr2	178976992	178978162	1	1171	2399.67	12989	0
1_MACS_peak_9508_lociStitched	chr17	42219143	42220313	1	1171	2226.978	12990	0
1_MACS_peak_2430_lociStitched	chr1	247603129	247604299	1	1171	804.843	12991	0
1_MACS_peak_14226_lociStitched	chr20	55204237	55205406	1	1170	613.2574	12992	0
1_MACS_peak_9346_lociStitched	chr17	36761741	36762910	1	1170	919.6523	12993	0
1_MACS_peak_7928_lociStitched	chr16	3108683	3109852	1	1170	2341.6239	12994	0
1_MACS_peak_4930_lociStitched	chr12	45637885	45639054	1	1170	854.4221	12995	0
1_MACS_peak_2498_lociStitched	chr10	6130813	6131982	1	1170	3198.0333	12996	0
1_MACS_peak_21890_lociStitched	chr8	59465333	59466501	1	1169	1042.5568	12997	0
1_MACS_peak_18484_lociStitched	chr5	142446048	142447216	1	1169	1220.3264	12998	0
