GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_35289_lociStitched	chr9(.):37286-38059	0.1028
1_MACS_peak_35290_lociStitched	chr9(.):39130-39516	0.0938
1_MACS_peak_35291_lociStitched	chr9(.):46652-47114	0.1634
1_MACS_peak_35292_lociStitched	chr9(.):48143-48612	0.1811
1_MACS_peak_35293_lociStitched	chr9(.):73831-74210	0.0915
1_MACS_peak_35294_lociStitched	chr9(.):113999-114777	0.1249
1_MACS_peak_35295_lociStitched	chr9(.):189561-189956	0.0682
1_MACS_peak_35296_lociStitched	chr9(.):14316828-14317101	0.0273
1_MACS_peak_35297_lociStitched	chr9(.):19473917-19474092	0.0
1_MACS_peak_35298_lociStitched	chr9(.):33387731-33388087	0.0881
1_MACS_peak_35299_lociStitched	chr9(.):34548997-34549725	0.1163
4_MACS_peak_35300_lociStitched	chr9(.):34550856-34561159	0.0976
5_MACS_peak_35304_lociStitched	chr9(.):34562407-34571543	0.1458
3_MACS_peak_35309_lociStitched	chr9(.):34572720-34580939	0.0834
1_MACS_peak_35312_lociStitched	chr9(.):34583700-34583969	0.0771
2_MACS_peak_35313_lociStitched	chr9(.):34584656-34593787	0.1118
1_MACS_peak_35315_lociStitched	chr9(.):34622538-34631645	0.1171
1_MACS_peak_35316_lociStitched	chr9(.):35674199-35674498	0.0549
1_MACS_peak_35317_lociStitched	chr9(.):35675556-35675955	0.148
1_MACS_peak_35318_lociStitched	chr9(.):35689797-35690063	0.0023
1_MACS_peak_35319_lociStitched	chr9(.):36135601-36136149	0.2163
1_MACS_peak_35320_lociStitched	chr9(.):36746402-36746903	0.0427
2_MACS_peak_35321_lociStitched	chr9(.):36760010-36761659	0.1528
3_MACS_peak_35323_lociStitched	chr9(.):36769686-36773029	0.1196
1_MACS_peak_35326_lociStitched	chr9(.):36775052-36775458	0.1643
2_MACS_peak_35327_lociStitched	chr9(.):36779287-36780350	0.0781
1_MACS_peak_35329_lociStitched	chr9(.):36781008-36781905	0.0988
1_MACS_peak_35330_lociStitched	chr9(.):36817361-36817602	0.0494
1_MACS_peak_35331_lociStitched	chr9(.):36818578-36818859	0.076
1_MACS_peak_35332_lociStitched	chr9(.):36859302-36859875	0.1289
1_MACS_peak_35333_lociStitched	chr9(.):36863664-36863962	0.1033
1_MACS_peak_35334_lociStitched	chr9(.):36864557-36865450	0.0759
1_MACS_peak_35335_lociStitched	chr9(.):36866137-36866569	0.1612
1_MACS_peak_35336_lociStitched	chr9(.):36867324-36869248	0.1091
1_MACS_peak_35337_lociStitched	chr9(.):37024364-37027657	0.1044
2_MACS_peak_35338_lociStitched	chr9(.):37028229-37032372	0.1027
1_MACS_peak_35340_lociStitched	chr9(.):37034246-37036989	0.1587
1_MACS_peak_35341_lociStitched	chr9(.):37037795-37038256	0.0951
1_MACS_peak_35342_lociStitched	chr9(.):37370295-37370884	0.1698
2_MACS_peak_35343_lociStitched	chr9(.):37410316-37414746	0.1145
1_MACS_peak_35345_lociStitched	chr9(.):37650946-37652272	0.1745
1_MACS_peak_35346_lociStitched	chr9(.):38066956-38068742	0.1038
2_MACS_peak_35347_lociStitched	chr9(.):42742673-42744071	0.0615
1_MACS_peak_35353_lociStitched	chr9(.):44990473-44991075	0.2249
1_MACS_peak_35354_lociStitched	chr9(.):44992328-44993615	1.2096
1_MACS_peak_35355_lociStitched	chr9(.):44996835-44997182	0.2949
2_MACS_peak_35356_lociStitched	chr9(.):45728987-45730414	0.1866
1_MACS_peak_35358_lociStitched	chr9(.):45732244-45732719	0.2988
1_MACS_peak_35359_lociStitched	chr9(.):46113112-46114089	0.289
1_MACS_peak_35360_lociStitched	chr9(.):46115300-46115635	0.0626
2_MACS_peak_35361_lociStitched	chr9(.):46389781-46390618	0.0888
1_MACS_peak_35363_lociStitched	chr9(.):66454643-66458870	0.5935
1_MACS_peak_35366_lociStitched	chr9(.):67787095-67787654	0.307
1_MACS_peak_35368_lociStitched	chr9(.):67793847-67794185	0.2466
1_MACS_peak_35370_lociStitched	chr9(.):69179964-69180547	0.0411
1_MACS_peak_35371_lociStitched	chr9(.):69181429-69181791	0.0636
1_MACS_peak_35373_lociStitched	chr9(.):69785023-69785360	0.0825
1_MACS_peak_35374_lociStitched	chr9(.):69786372-69786776	0.0
1_MACS_peak_35375_lociStitched	chr9(.):69787563-69788614	0.1003
1_MACS_peak_35376_lociStitched	chr9(.):70152523-70153006	0.1323
2_MACS_peak_35377_lociStitched	chr9(.):70402991-70404336	0.0504
1_MACS_peak_35379_lociStitched	chr9(.):70500626-70501045	0.0489
2_MACS_peak_35380_lociStitched	chr9(.):70937643-70938254	0.0702
2_MACS_peak_35382_lociStitched	chr9(.):70939147-70939773	0.0216
1_MACS_peak_35384_lociStitched	chr9(.):76045832-76046069	0.0272
1_MACS_peak_35385_lociStitched	chr9(.):79631404-79631743	0.0789
1_MACS_peak_35386_lociStitched	chr9(.):79632280-79632635	0.0644
1_MACS_peak_35387_lociStitched	chr9(.):84303221-84303555	0.059
1_MACS_peak_35388_lociStitched	chr9(.):84445104-84445498	0.1169
1_MACS_peak_35389_lociStitched	chr9(.):87285263-87285973	0.1596
1_MACS_peak_35390_lociStitched	chr9(.):91540105-91540475	0.0431
1_MACS_peak_35391_lociStitched	chr9(.):92219997-92221446	0.2133
1_MACS_peak_35392_lociStitched	chr9(.):92238404-92238725	0.1087
1_MACS_peak_35393_lociStitched	chr9(.):94896940-94899461	0.1534
4_MACS_peak_35394_lociStitched	chr9(.):94901082-94905173	0.1591
1_MACS_peak_35398_lociStitched	chr9(.):95569531-95569980	0.0804
1_MACS_peak_35399_lociStitched	chr9(.):96705127-96705386	0.0121
2_MACS_peak_35400_lociStitched	chr9(.):96707282-96708550	0.0664
4_MACS_peak_35402_lociStitched	chr9(.):96709770-96717294	0.1051
4_MACS_peak_35406_lociStitched	chr9(.):96717844-96723130	0.1071
2_MACS_peak_35410_lociStitched	chr9(.):99001077-99002088	0.1062
1_MACS_peak_35412_lociStitched	chr9(.):99002646-99003170	0.1689
2_MACS_peak_35413_lociStitched	chr9(.):100610363-100611849	0.1045
2_MACS_peak_35415_lociStitched	chr9(.):100614811-100615770	0.066
1_MACS_peak_35417_lociStitched	chr9(.):100953953-100954850	0.1032
1_MACS_peak_35418_lociStitched	chr9(.):101706396-101706670	0.0602
1_MACS_peak_35419_lociStitched	chr9(.):112082036-112082433	0.0659
1_MACS_peak_35420_lociStitched	chr9(.):114360876-114361439	0.0943
1_MACS_peak_35421_lociStitched	chr9(.):114994183-114994319	0.0213
1_MACS_peak_35422_lociStitched	chr9(.):115822104-115822765	0.0753
3_MACS_peak_35423_lociStitched	chr9(.):115823774-115833344	0.1732
3_MACS_peak_35426_lociStitched	chr9(.):115834289-115838718	0.1559
1_MACS_peak_35429_lociStitched	chr9(.):115839575-115840167	0.1243
1_MACS_peak_35430_lociStitched	chr9(.):115840817-115844283	0.1707
2_MACS_peak_35431_lociStitched	chr9(.):115845302-115849662	0.1773
1_MACS_peak_35433_lociStitched	chr9(.):115850378-115850737	0.0358
1_MACS_peak_35434_lociStitched	chr9(.):115851668-115852270	0.1655
2_MACS_peak_35435_lociStitched	chr9(.):115871711-115873480	0.1333
1_MACS_peak_35437_lociStitched	chr9(.):116857442-116857725	0.0302
1_MACS_peak_35438_lociStitched	chr9(.):116880027-116880516	0.0483
1_MACS_peak_35439_lociStitched	chr9(.):116900512-116900830	0.0261
3_MACS_peak_35440_lociStitched	chr9(.):116915145-116917275	0.085
1_MACS_peak_35443_lociStitched	chr9(.):116918911-116919886	0.1261
1_MACS_peak_35444_lociStitched	chr9(.):116929699-116933353	0.093
1_MACS_peak_35445_lociStitched	chr9(.):116934646-116934901	0.0773
1_MACS_peak_35446_lociStitched	chr9(.):116999046-116999678	0.1286
6_MACS_peak_35447_lociStitched	chr9(.):117026215-117030382	0.0928
1_MACS_peak_35453_lociStitched	chr9(.):117049071-117049407	0.0071
1_MACS_peak_35454_lociStitched	chr9(.):117050069-117051270	0.1156
2_MACS_peak_35455_lociStitched	chr9(.):124062270-124062982	0.0609
1_MACS_peak_35457_lociStitched	chr9(.):124260453-124262869	0.1427
2_MACS_peak_35458_lociStitched	chr9(.):124328480-124330216	0.0688
1_MACS_peak_35460_lociStitched	chr9(.):124337283-124337687	0.0492
2_MACS_peak_35461_lociStitched	chr9(.):124339429-124340675	0.0984
1_MACS_peak_35463_lociStitched	chr9(.):124342680-124342948	0.0346
2_MACS_peak_35464_lociStitched	chr9(.):124344115-124345168	0.0935
1_MACS_peak_35466_lociStitched	chr9(.):124410811-124411240	0.1033
1_MACS_peak_35467_lociStitched	chr9(.):124412409-124415496	0.1025
1_MACS_peak_35468_lociStitched	chr9(.):124448119-124448485	0.0684
2_MACS_peak_35469_lociStitched	chr9(.):124460014-124461165	0.0704
1_MACS_peak_35471_lociStitched	chr9(.):124461836-124462954	0.1619
1_MACS_peak_35472_lociStitched	chr9(.):124463860-124464129	0.0216
1_MACS_peak_35473_lociStitched	chr9(.):124887825-124890107	0.1037
3_MACS_peak_35474_lociStitched	chr9(.):124980595-124983210	0.0841
1_MACS_peak_35477_lociStitched	chr9(.):124990522-124991116	0.0197
1_MACS_peak_35478_lociStitched	chr9(.):125109576-125110091	0.188
2_MACS_peak_35479_lociStitched	chr9(.):126124679-126125392	0.1068
1_MACS_peak_35481_lociStitched	chr9(.):126126937-126127377	0.0575
1_MACS_peak_35482_lociStitched	chr9(.):126130427-126139666	0.1068
1_MACS_peak_35483_lociStitched	chr9(.):126757008-126757315	0.0255
1_MACS_peak_35484_lociStitched	chr9(.):126762405-126763721	0.0717
1_MACS_peak_35485_lociStitched	chr9(.):126768969-126773503	0.1213
1_MACS_peak_35486_lociStitched	chr9(.):126775192-126776371	0.0998
1_MACS_peak_35487_lociStitched	chr9(.):126777676-126777964	0.1301
2_MACS_peak_35488_lociStitched	chr9(.):126779670-126781118	0.0449
1_MACS_peak_35490_lociStitched	chr9(.):126823373-126824032	0.0748
3_MACS_peak_35491_lociStitched	chr9(.):127211794-127215185	0.1018
1_MACS_peak_35494_lociStitched	chr9(.):127232642-127232934	0.0024
4_MACS_peak_35495_lociStitched	chr9(.):127233541-127244918	0.093
5_MACS_peak_35499_lociStitched	chr9(.):127245806-127265168	0.1003
1_MACS_peak_35504_lociStitched	chr9(.):127265930-127266180	0.0155
1_MACS_peak_35505_lociStitched	chr9(.):127267402-127268782	0.0916
1_MACS_peak_35506_lociStitched	chr9(.):127539142-127540229	0.1138
1_MACS_peak_35507_lociStitched	chr9(.):128813656-128814311	0.111
1_MACS_peak_35508_lociStitched	chr9(.):128876068-128876374	0.144
1_MACS_peak_35509_lociStitched	chr9(.):128984720-128985093	0.0422
1_MACS_peak_35510_lociStitched	chr9(.):128988142-128988579	0.0694
1_MACS_peak_35511_lociStitched	chr9(.):128989234-128990055	0.1089
1_MACS_peak_35512_lociStitched	chr9(.):129261750-129263457	0.1241
6_MACS_peak_35513_lociStitched	chr9(.):129268474-129274168	0.1165
1_MACS_peak_35519_lociStitched	chr9(.):129275014-129278460	0.1204
3_MACS_peak_35520_lociStitched	chr9(.):129280546-129285602	0.1229
3_MACS_peak_35523_lociStitched	chr9(.):129286336-129290086	0.1243
1_MACS_peak_35526_lociStitched	chr9(.):129290590-129290872	0.1017
3_MACS_peak_35527_lociStitched	chr9(.):129293675-129297885	0.1104
1_MACS_peak_35530_lociStitched	chr9(.):129307625-129308184	0.0982
1_MACS_peak_35531_lociStitched	chr9(.):129310144-129314745	0.1037
1_MACS_peak_35532_lociStitched	chr9(.):129319246-129319671	0.1183
1_MACS_peak_35533_lociStitched	chr9(.):129324635-129326827	0.1447
1_MACS_peak_35534_lociStitched	chr9(.):129327630-129328774	0.1547
1_MACS_peak_35535_lociStitched	chr9(.):129344690-129346045	0.087
3_MACS_peak_35536_lociStitched	chr9(.):129347364-129350293	0.1118
1_MACS_peak_35539_lociStitched	chr9(.):129369608-129369882	0.0611
2_MACS_peak_35540_lociStitched	chr9(.):129370667-129375959	0.0968
5_MACS_peak_35542_lociStitched	chr9(.):129376644-129416465	0.1005
1_MACS_peak_35547_lociStitched	chr9(.):129417131-129417685	0.0276
1_MACS_peak_35548_lociStitched	chr9(.):129419898-129420253	0.1351
6_MACS_peak_35549_lociStitched	chr9(.):129427356-129440491	0.1126
1_MACS_peak_35555_lociStitched	chr9(.):129441239-129441658	0.1704
4_MACS_peak_35556_lociStitched	chr9(.):129443186-129467338	0.1273
1_MACS_peak_35560_lociStitched	chr9(.):129467890-129468410	0.0991
1_MACS_peak_35561_lociStitched	chr9(.):129485928-129486315	0.0906
1_MACS_peak_35562_lociStitched	chr9(.):129518568-129518984	0.0779
1_MACS_peak_35563_lociStitched	chr9(.):129535646-129535964	0.0588
2_MACS_peak_35564_lociStitched	chr9(.):129538778-129540747	0.1151
2_MACS_peak_35566_lociStitched	chr9(.):130484247-130487453	0.1303
2_MACS_peak_35568_lociStitched	chr9(.):130601543-130602751	0.1129
1_MACS_peak_35570_lociStitched	chr9(.):130609872-130610464	0.1574
2_MACS_peak_35571_lociStitched	chr9(.):130611798-130613237	0.1435
2_MACS_peak_35573_lociStitched	chr9(.):130615654-130616853	0.0667
1_MACS_peak_35575_lociStitched	chr9(.):130892919-130895739	0.1461
4_MACS_peak_35576_lociStitched	chr9(.):130899280-130902551	0.1323
2_MACS_peak_35580_lociStitched	chr9(.):130903963-130904811	0.1397
1_MACS_peak_35582_lociStitched	chr9(.):130907653-130909837	0.0981
4_MACS_peak_35583_lociStitched	chr9(.):130912691-130915819	0.1148
1_MACS_peak_35587_lociStitched	chr9(.):130916348-130916766	0.0157
2_MACS_peak_35588_lociStitched	chr9(.):130965663-130969611	0.12
1_MACS_peak_35590_lociStitched	chr9(.):130970954-130972145	0.133
2_MACS_peak_35591_lociStitched	chr9(.):130973258-130974428	0.1154
3_MACS_peak_35593_lociStitched	chr9(.):130981286-130989116	0.1197
1_MACS_peak_35596_lociStitched	chr9(.):130992085-130992396	0.0501
2_MACS_peak_35597_lociStitched	chr9(.):130993393-130998698	0.1237
3_MACS_peak_35599_lociStitched	chr9(.):131001357-131011008	0.1119
1_MACS_peak_35602_lociStitched	chr9(.):131011968-131012403	0.0622
1_MACS_peak_35603_lociStitched	chr9(.):131013018-131015604	0.097
1_MACS_peak_35604_lociStitched	chr9(.):131159722-131160002	0.1074
2_MACS_peak_35605_lociStitched	chr9(.):131167373-131168589	0.1036
1_MACS_peak_35607_lociStitched	chr9(.):131181241-131182230	0.0777
1_MACS_peak_35608_lociStitched	chr9(.):131195903-131196943	0.1011
1_MACS_peak_35609_lociStitched	chr9(.):131197509-131198208	0.1179
1_MACS_peak_35610_lociStitched	chr9(.):131477416-131478073	0.1678
1_MACS_peak_35611_lociStitched	chr9(.):131862850-131863325	0.1412
2_MACS_peak_35612_lociStitched	chr9(.):131863990-131866092	0.1432
1_MACS_peak_35614_lociStitched	chr9(.):131866673-131867293	0.0506
1_MACS_peak_35615_lociStitched	chr9(.):131867939-131868643	0.1403
1_MACS_peak_35616_lociStitched	chr9(.):131870758-131871080	0.0962
2_MACS_peak_35617_lociStitched	chr9(.):131933200-131936527	0.1582
3_MACS_peak_35619_lociStitched	chr9(.):131955679-131958290	0.1576
1_MACS_peak_35622_lociStitched	chr9(.):131959176-131959482	0.1274
1_MACS_peak_35623_lociStitched	chr9(.):131960094-131960568	0.0477
1_MACS_peak_35624_lociStitched	chr9(.):132004992-132005844	0.1369
1_MACS_peak_35625_lociStitched	chr9(.):132006603-132006904	0.0797
1_MACS_peak_35626_lociStitched	chr9(.):132007413-132008122	0.0901
1_MACS_peak_35627_lociStitched	chr9(.):132015998-132016361	0.0316
2_MACS_peak_35628_lociStitched	chr9(.):132077744-132079004	0.1156
1_MACS_peak_35630_lociStitched	chr9(.):132082295-132082655	0.066
1_MACS_peak_35631_lociStitched	chr9(.):132083979-132084256	0.039
1_MACS_peak_35632_lociStitched	chr9(.):132086564-132086906	0.0815
1_MACS_peak_35633_lociStitched	chr9(.):132097094-132097538	0.1146
1_MACS_peak_35634_lociStitched	chr9(.):132098317-132100195	0.0795
2_MACS_peak_35635_lociStitched	chr9(.):132103635-132104575	0.0351
1_MACS_peak_35637_lociStitched	chr9(.):132106626-132106886	0.0432
1_MACS_peak_35638_lociStitched	chr9(.):132108179-132108454	0.0281
1_MACS_peak_35639_lociStitched	chr9(.):132109553-132115365	0.0787
2_MACS_peak_35640_lociStitched	chr9(.):132115948-132117535	0.105
2_MACS_peak_35642_lociStitched	chr9(.):132119038-132122060	0.1313
1_MACS_peak_35644_lociStitched	chr9(.):132139447-132139756	0.0962
6_MACS_peak_35645_lociStitched	chr9(.):132140608-132148395	0.1055
2_MACS_peak_35651_lociStitched	chr9(.):132153046-132153827	0.0844
1_MACS_peak_35653_lociStitched	chr9(.):132156248-132157556	0.1013
1_MACS_peak_35654_lociStitched	chr9(.):132158089-132158455	0.0878
7_MACS_peak_35655_lociStitched	chr9(.):132159729-132168763	0.1106
1_MACS_peak_35662_lociStitched	chr9(.):132183439-132183858	0.0977
4_MACS_peak_35663_lociStitched	chr9(.):132187289-132190684	0.0896
3_MACS_peak_35667_lociStitched	chr9(.):132193614-132195441	0.1146
3_MACS_peak_35670_lociStitched	chr9(.):132198815-132203440	0.1122
1_MACS_peak_35673_lociStitched	chr9(.):132204094-132204432	0.0881
3_MACS_peak_35674_lociStitched	chr9(.):132204939-132206942	0.1311
1_MACS_peak_35677_lociStitched	chr9(.):132207917-132208209	0.0996
1_MACS_peak_35678_lociStitched	chr9(.):132209030-132209742	0.1076
1_MACS_peak_35679_lociStitched	chr9(.):132211396-132212336	0.1342
2_MACS_peak_35680_lociStitched	chr9(.):132213001-132214676	0.0983
1_MACS_peak_35682_lociStitched	chr9(.):132215213-132215528	0.0311
1_MACS_peak_35683_lociStitched	chr9(.):132217451-132218032	0.0628
3_MACS_peak_35684_lociStitched	chr9(.):132226157-132227774	0.0841
3_MACS_peak_35687_lociStitched	chr9(.):132228327-132229770	0.0975
1_MACS_peak_35690_lociStitched	chr9(.):132230409-132230743	0.1793
1_MACS_peak_35691_lociStitched	chr9(.):132231471-132232032	0.155
1_MACS_peak_35692_lociStitched	chr9(.):132232685-132233245	0.1119
1_MACS_peak_35693_lociStitched	chr9(.):132234141-132234853	0.072
1_MACS_peak_35694_lociStitched	chr9(.):132236172-132236700	0.0629
3_MACS_peak_35695_lociStitched	chr9(.):132242265-132246926	0.1068
3_MACS_peak_35698_lociStitched	chr9(.):132248642-132250767	0.1427
1_MACS_peak_35701_lociStitched	chr9(.):132257938-132259308	0.1462
1_MACS_peak_35702_lociStitched	chr9(.):132269481-132269780	0.0637
1_MACS_peak_35703_lociStitched	chr9(.):132281394-132281872	0.1152
2_MACS_peak_35704_lociStitched	chr9(.):132282486-132283185	0.0555
1_MACS_peak_35706_lociStitched	chr9(.):132283768-132284263	0.0431
1_MACS_peak_35707_lociStitched	chr9(.):132287109-132287341	0.0094
1_MACS_peak_35708_lociStitched	chr9(.):132303492-132303787	0.0791
2_MACS_peak_35709_lociStitched	chr9(.):132306987-132314772	0.0983
3_MACS_peak_35711_lociStitched	chr9(.):132316069-132325421	0.0816
1_MACS_peak_35714_lociStitched	chr9(.):132327036-132327316	0.048
3_MACS_peak_35715_lociStitched	chr9(.):132328755-132332180	0.1082
1_MACS_peak_35718_lociStitched	chr9(.):132351564-132351841	0.0475
1_MACS_peak_35719_lociStitched	chr9(.):132352594-132352937	0.082
2_MACS_peak_35720_lociStitched	chr9(.):132358395-132362037	0.0799
1_MACS_peak_35722_lociStitched	chr9(.):132373562-132379093	0.1156
3_MACS_peak_35723_lociStitched	chr9(.):132379985-132385618	0.0934
2_MACS_peak_35726_lociStitched	chr9(.):132405595-132409782	0.107
5_MACS_peak_35728_lociStitched	chr9(.):132410308-132422506	0.093
1_MACS_peak_35733_lociStitched	chr9(.):132423049-132424038	0.073
1_MACS_peak_35734_lociStitched	chr9(.):132424866-132426331	0.088
17_MACS_peak_35735_lociStitched	chr9(.):132426935-132478745	0.0957
3_MACS_peak_35752_lociStitched	chr9(.):132479976-132492870	0.0996
9_MACS_peak_35755_lociStitched	chr9(.):132493594-132519637	0.1116
4_MACS_peak_35764_lociStitched	chr9(.):132521686-132526172	0.088
1_MACS_peak_35768_lociStitched	chr9(.):132527484-132527753	0.0326
5_MACS_peak_35769_lociStitched	chr9(.):132529037-132534435	0.1038
3_MACS_peak_35774_lociStitched	chr9(.):132534987-132541440	0.1224
2_MACS_peak_35777_lociStitched	chr9(.):132544237-132545893	0.1277
1_MACS_peak_35779_lociStitched	chr9(.):132547203-132552486	0.0983
1_MACS_peak_35780_lociStitched	chr9(.):132554191-132555022	0.1415
4_MACS_peak_35781_lociStitched	chr9(.):132555951-132559079	0.0917
1_MACS_peak_35785_lociStitched	chr9(.):132561537-132561894	0.088
1_MACS_peak_35786_lociStitched	chr9(.):132804332-132804954	0.0833
1_MACS_peak_35787_lociStitched	chr9(.):132903963-132906715	0.1182
1_MACS_peak_35788_lociStitched	chr9(.):132908426-132908776	0.071
1_MACS_peak_35789_lociStitched	chr9(.):132912895-132914943	0.0889
5_MACS_peak_35790_lociStitched	chr9(.):132916321-132926181	0.091
1_MACS_peak_35795_lociStitched	chr9(.):132927206-132928220	0.079
2_MACS_peak_35796_lociStitched	chr9(.):132929096-132934538	0.0979
10_MACS_peak_35798_lociStitched	chr9(.):132935058-132966338	0.1072
6_MACS_peak_35808_lociStitched	chr9(.):132966971-132983107	0.0973
6_MACS_peak_35814_lociStitched	chr9(.):132984389-132990435	0.0933
1_MACS_peak_35820_lociStitched	chr9(.):132991730-132992021	0.1026
1_MACS_peak_35821_lociStitched	chr9(.):132993686-132994385	0.1226
2_MACS_peak_35822_lociStitched	chr9(.):132995011-132998404	0.0967
3_MACS_peak_35824_lociStitched	chr9(.):133001411-133003324	0.1355
1_MACS_peak_35827_lociStitched	chr9(.):133003861-133004249	0.0699
5_MACS_peak_35828_lociStitched	chr9(.):133004963-133009462	0.1185
1_MACS_peak_35833_lociStitched	chr9(.):133013534-133013811	0.1073
1_MACS_peak_35834_lociStitched	chr9(.):133014873-133015293	0.1113
4_MACS_peak_35835_lociStitched	chr9(.):133022620-133031572	0.0923
2_MACS_peak_35839_lociStitched	chr9(.):133037288-133038130	0.0847
1_MACS_peak_35841_lociStitched	chr9(.):133039360-133039916	0.0555
1_MACS_peak_35842_lociStitched	chr9(.):133040762-133041036	0.0
1_MACS_peak_35843_lociStitched	chr9(.):133042095-133042510	0.1045
1_MACS_peak_35844_lociStitched	chr9(.):133043206-133045233	0.0928
