REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02.bam	35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_30772_lociStitched	chrX	46618053	46619344	1	1292	660.7338000000001	112.7043
1_MACS_peak_1646_lociStitched	chr1	150227574	150228864	1	1291	912.159	358.62
1_MACS_peak_5361_lociStitched	chr11	71672969	71674259	1	1291	765.0989999999999	123.582
1_MACS_peak_10534_lociStitched	chr16	16340234	16341524	1	1291	642.807	262.257
1_MACS_peak_27959_lociStitched	chr8	18055760	18057050	1	1291	531.351	183.825
1_MACS_peak_666_lociStitched	chr1	40562151	40563440	1	1290	986.8584	294.4076
1_MACS_peak_1984_lociStitched	chr1	162547457	162548746	1	1290	672.9869	214.8763
1_MACS_peak_5479_lociStitched	chr11	79100972	79102261	1	1290	662.8038	144.75469999999999
1_MACS_peak_21411_lociStitched	chr4	18205424	18206713	1	1290	594.4868	190.3853
1_MACS_peak_3713_lociStitched	chr10	72647459	72648747	1	1289	737.5088	218.44480000000001
1_MACS_peak_7715_lociStitched	chr13	25408586	25409874	1	1289	702.2176000000001	88.7432
1_MACS_peak_8150_lociStitched	chr13	101686854	101688142	1	1289	691.3984	202.6024
1_MACS_peak_9207_lociStitched	chr15	32653079	32654367	1	1289	895.6752	177.8728
1_MACS_peak_17005_lociStitched	chr2	232078166	232079454	1	1289	562.7272	100.5928
1_MACS_peak_21921_lociStitched	chr4	88831675	88832963	1	1289	681.6096	199.76879999999997
1_MACS_peak_22804_lociStitched	chr5	15794381	15795669	1	1289	622.2328	153.272
1_MACS_peak_22844_lociStitched	chr5	27996115	27997403	1	1289	582.9488	204.148
1_MACS_peak_27773_lociStitched	chr7	154180410	154181698	1	1289	870.4304	256.0544
1_MACS_peak_29498_lociStitched	chr9	66032556	66033844	1	1289	444.1024	129.5728
1_MACS_peak_168_lociStitched	chr1	12079163	12080450	1	1288	791.7624	222.5223
1_MACS_peak_1589_lociStitched	chr1	147550849	147552136	1	1288	785.5848000000001	250.7076
1_MACS_peak_5256_lociStitched	chr11	66494364	66495651	1	1288	1027.4121	212.8698
1_MACS_peak_16309_lociStitched	chr2	160275733	160277020	1	1288	752.2515000000001	271.2996
1_MACS_peak_20729_lociStitched	chr3	159942756	159944043	1	1288	846.5886	152.63819999999998
1_MACS_peak_23505_lociStitched	chr5	111963767	111965054	1	1288	755.7264000000001	253.6677
1_MACS_peak_24072_lociStitched	chr5	158906027	158907314	1	1288	952.38	229.6008
1_MACS_peak_31285_lociStitched	chrX	134165787	134167074	1	1288	690.2181	140.9265
1_MACS_peak_3931_lociStitched	chr10	89381740	89383026	1	1287	704.4707999999999	322.9146
1_MACS_peak_4351_lociStitched	chr10	123285747	123287033	1	1287	706.3998	127.1854
1_MACS_peak_11828_lociStitched	chr17	30454005	30455291	1	1287	803.4928	167.5658
1_MACS_peak_13298_lociStitched	chr18	54208330	54209616	1	1287	668.8486	206.1458
1_MACS_peak_17164_lociStitched	chr20	352048	353334	1	1287	578.9572	119.4694
1_MACS_peak_18128_lociStitched	chr21	25259545	25260831	1	1287	655.3456000000001	169.8806
1_MACS_peak_19897_lociStitched	chr3	64447451	64448737	1	1287	575.485	225.5644
1_MACS_peak_21545_lociStitched	chr4	39934133	39935419	1	1287	644.929	216.691
1_MACS_peak_29964_lociStitched	chr9	110494973	110496259	1	1287	697.1406000000001	172.7098
1_MACS_peak_4083_lociStitched	chr10	100227033	100228318	1	1286	731.2935000000001	260.9835
1_MACS_peak_4368_lociStitched	chr10	125282072	125283357	1	1286	801.326	138.9085
1_MACS_peak_10111_lociStitched	chr15	91082488	91083773	1	1286	683.2344999999999	168.592
1_MACS_peak_10900_lociStitched	chr16	55318267	55319552	1	1286	873.9285000000001	126.958
1_MACS_peak_15945_lociStitched	chr2	112389710	112390995	1	1286	758.5355000000001	229.11549999999997
1_MACS_peak_16205_lociStitched	chr2	147217976	147219261	1	1286	727.31	190.0515
1_MACS_peak_16826_lociStitched	chr2	212811468	212812753	1	1286	609.4755	224.2325
1_MACS_peak_16971_lociStitched	chr2	229004994	229006279	1	1286	866.7325	237.982
1_MACS_peak_21628_lociStitched	chr4	54456999	54458284	1	1286	669.3565	161.91
1_MACS_peak_23048_lociStitched	chr5	55860899	55862184	1	1286	567.8415	245.94899999999998
1_MACS_peak_26042_lociStitched	chr6	157040515	157041800	1	1286	890.3765	130.55599999999998
1_MACS_peak_29813_lociStitched	chr9	96779993	96781278	1	1286	600.095	192.75
1_MACS_peak_5353_lociStitched	chr11	71385574	71386858	1	1285	560.3376000000001	176.6784
1_MACS_peak_8417_lociStitched	chr14	35098511	35099795	1	1285	936.5496	84.744
1_MACS_peak_8807_lociStitched	chr14	81768986	81770270	1	1285	586.5312	143.6796
1_MACS_peak_20271_lociStitched	chr3	120504102	120505386	1	1285	718.398	252.6912
1_MACS_peak_22174_lociStitched	chr4	122228242	122229526	1	1285	1105.0104000000001	236.256
1_MACS_peak_30920_lociStitched	chrX	63614472	63615756	1	1285	670.7615999999999	214.5564
1_MACS_peak_5200_lociStitched	chr11	65292489	65293772	1	1284	1838.7956000000001	294.9617
1_MACS_peak_5859_lociStitched	chr11	120483137	120484420	1	1284	674.3448	145.87709999999998
1_MACS_peak_17951_lociStitched	chr20	55407394	55408677	1	1284	720.6610999999999	245.053
1_MACS_peak_3834_lociStitched	chr10	79804655	79805937	1	1283	706.7666	180.2492
1_MACS_peak_4451_lociStitched	chr10	134234702	134235984	1	1283	815.9929999999999	83.0736
1_MACS_peak_10822_lociStitched	chr16	34744199	34745481	1	1283	727.4068	166.27540000000002
1_MACS_peak_10984_lociStitched	chr16	64303157	64304439	1	1283	556.388	165.2498
1_MACS_peak_12905_lociStitched	chr18	8623271	8624553	1	1283	746.5086	236.7854
1_MACS_peak_14641_lociStitched	chr19	57998682	57999964	1	1283	1133.1598000000001	309.7312
1_MACS_peak_20135_lociStitched	chr3	108063820	108065102	1	1283	500.62100000000004	173.9674
1_MACS_peak_21383_lociStitched	chr4	14876488	14877770	1	1283	833.4282000000001	168.3266
1_MACS_peak_21605_lociStitched	chr4	48249214	48250496	1	1283	662.6658	237.5546
1_MACS_peak_25674_lociStitched	chr6	119040212	119041494	1	1283	705.2282	175.8904
1_MACS_peak_26918_lociStitched	chr7	75471712	75472994	1	1283	618.5649999999999	166.019
1_MACS_peak_2682_lociStitched	chr1	218927558	218928839	1	1282	652.6695	219.3072
1_MACS_peak_6016_lociStitched	chr11	132158775	132160056	1	1282	767.1908999999999	307.44
1_MACS_peak_6516_lociStitched	chr12	38710286	38711567	1	1282	1219.6400999999998	320.37809999999996
1_MACS_peak_11058_lociStitched	chr16	68365670	68366951	1	1282	758.6081999999999	171.78209999999999
1_MACS_peak_12855_lociStitched	chr18	2325046	2326327	1	1282	639.8595	158.4597
1_MACS_peak_20498_lociStitched	chr3	138089706	138090987	1	1282	766.4223000000001	291.93989999999997
1_MACS_peak_22081_lociStitched	chr4	109263399	109264680	1	1282	916.2993	245.43959999999998
1_MACS_peak_23455_lociStitched	chr5	102897546	102898827	1	1282	920.6547	85.6989
1_MACS_peak_28093_lociStitched	chr8	27965076	27966357	1	1282	549.9333	172.935
1_MACS_peak_28281_lociStitched	chr8	47829152	47830433	1	1282	1042.3497	214.95180000000002
1_MACS_peak_29425_lociStitched	chr9	36092314	36093595	1	1282	849.5592	203.679
1_MACS_peak_31006_lociStitched	chrX	73755288	73756569	1	1282	574.1442	96.2031
1_MACS_peak_31238_lociStitched	chrX	128977079	128978360	1	1282	835.4682	119.51729999999999
1_MACS_peak_1334_lociStitched	chr1	109418850	109420130	1	1281	673.408	104.19200000000001
1_MACS_peak_2583_lociStitched	chr1	210484236	210485516	1	1281	836.48	299.13599999999997
1_MACS_peak_10836_lociStitched	chr16	47071255	47072535	1	1281	645.248	217.344
1_MACS_peak_16596_lociStitched	chr2	191902581	191903861	1	1281	476.54400000000004	132.99200000000002
1_MACS_peak_20658_lociStitched	chr3	155043004	155044284	1	1281	775.0400000000001	299.13599999999997
1_MACS_peak_25110_lociStitched	chr6	49518282	49519562	1	1281	631.296	220.928
1_MACS_peak_28086_lociStitched	chr8	27471408	27472688	1	1281	1356.032	269.82399999999996
1_MACS_peak_28861_lociStitched	chr8	125152902	125154182	1	1281	643.3280000000001	146.304
1_MACS_peak_30775_lociStitched	chrX	46771656	46772936	1	1281	668.032	88.96000000000001
1_MACS_peak_784_lociStitched	chr1	45671350	45672629	1	1280	847.5933	115.62159999999999
1_MACS_peak_3007_lociStitched	chr1	247289308	247290587	1	1280	1701.3258	243.5216
1_MACS_peak_3945_lociStitched	chr10	90040336	90041615	1	1280	590.6422	223.3134
1_MACS_peak_8081_lociStitched	chr13	91274749	91276028	1	1280	813.0603000000001	215.3836
1_MACS_peak_10774_lociStitched	chr16	30797814	30799093	1	1280	606.5018	96.94820000000001
1_MACS_peak_18963_lociStitched	chr22	41821496	41822775	1	1280	628.1169	169.4675
1_MACS_peak_21960_lociStitched	chr4	95372671	95373950	1	1280	1026.0138	294.8095
1_MACS_peak_25264_lociStitched	chr6	75613061	75614340	1	1280	1104.4165	210.01180000000002
1_MACS_peak_30872_lociStitched	chrX	53460505	53461784	1	1280	989.6902	147.085
1_MACS_peak_31123_lociStitched	chrX	105726970	105728249	1	1280	670.196	134.6787
1_MACS_peak_234_lociStitched	chr1	16399827	16401105	1	1279	799.9002	264.8016
1_MACS_peak_3734_lociStitched	chr10	73934852	73936130	1	1279	609.8616000000001	222.7554
1_MACS_peak_4423_lociStitched	chr10	130521383	130522661	1	1279	764.2439999999999	255.60000000000002
1_MACS_peak_7013_lociStitched	chr12	76537290	76538568	1	1279	699.4494	222.7554
1_MACS_peak_11226_lociStitched	chr16	82203008	82204286	1	1279	906.9966	122.94359999999999
1_MACS_peak_15611_lociStitched	chr2	85107450	85108728	1	1279	599.2542	169.4628
1_MACS_peak_17866_lociStitched	chr20	49465283	49466561	1	1279	650.6298	180.5814
1_MACS_peak_23551_lociStitched	chr5	118323419	118324697	1	1279	1471.8726	232.4682
1_MACS_peak_27082_lociStitched	chr7	96746588	96747866	1	1279	689.9922	234.7686
1_MACS_peak_2485_lociStitched	chr1	205375040	205376317	1	1278	828.3899000000001	296.264
1_MACS_peak_7094_lociStitched	chr12	89727077	89728354	1	1278	619.345	190.0176
1_MACS_peak_8089_lociStitched	chr13	94964431	94965708	1	1278	644.3742000000001	134.2127
1_MACS_peak_8343_lociStitched	chr14	24438447	24439724	1	1278	681.1518	100.3722
1_MACS_peak_9691_lociStitched	chr15	66764338	66765615	1	1278	731.5933	185.2927
1_MACS_peak_9921_lociStitched	chr15	79011742	79013019	1	1278	665.4447	228.7107
1_MACS_peak_10421_lociStitched	chr16	10032859	10034136	1	1278	716.9078000000001	180.8232
1_MACS_peak_14265_lociStitched	chr19	40458502	40459779	1	1278	538.2555	279.79069999999996
1_MACS_peak_15191_lociStitched	chr2	45908123	45909400	1	1278	756.8779	196.7857
1_MACS_peak_15455_lociStitched	chr2	68821581	68822858	1	1278	769.1370999999999	275.32120000000003
1_MACS_peak_16405_lociStitched	chr2	171016350	171017627	1	1278	660.9752	169.3302
1_MACS_peak_19064_lociStitched	chr22	46959036	46960313	1	1278	1123.76	278.2583
1_MACS_peak_21657_lociStitched	chr4	57665599	57666876	1	1278	1019.5568	278.1306
1_MACS_peak_22445_lociStitched	chr4	165494204	165495481	1	1278	613.5985	168.56400000000002
1_MACS_peak_22597_lociStitched	chr4	186092294	186093571	1	1278	693.2833	216.1961
1_MACS_peak_5019_lociStitched	chr11	57405304	57406580	1	1277	660.9680000000001	115.9884
1_MACS_peak_9936_lociStitched	chr15	80270357	80271633	1	1277	747.736	189.7412
1_MACS_peak_12430_lociStitched	chr17	60778304	60779580	1	1277	656.6296	143.4224
1_MACS_peak_13808_lociStitched	chr19	11247856	11249132	1	1277	756.1576	261.0696
1_MACS_peak_17163_lociStitched	chr20	342375	343651	1	1277	841.9048	259.7936
1_MACS_peak_28292_lociStitched	chr8	49833693	49834969	1	1277	691.9748	204.67039999999997
1_MACS_peak_1280_lociStitched	chr1	100315019	100316294	1	1276	650.6324999999999	153.8925
1_MACS_peak_6867_lociStitched	chr12	59232039	59233314	1	1276	589.815	221.21249999999998
1_MACS_peak_10268_lociStitched	chr16	1053479	1054754	1	1276	612.1275	110.41499999999999
1_MACS_peak_11351_lociStitched	chr17	1266108	1267383	1	1276	876.4350000000001	331.1175
1_MACS_peak_12883_lociStitched	chr18	4639601	4640876	1	1276	575.4075	154.53
1_MACS_peak_13126_lociStitched	chr18	35301128	35302403	1	1276	860.88	153.6375
1_MACS_peak_14711_lociStitched	chr2	4033748	4035023	1	1276	792.285	204.765
1_MACS_peak_18071_lociStitched	chr21	10027167	10028442	1	1276	847.11	310.335
1_MACS_peak_26971_lociStitched	chr7	78399557	78400832	1	1276	634.95	158.4825
1_MACS_peak_28173_lociStitched	chr8	33456633	33457908	1	1276	589.9425	154.53
1_MACS_peak_30788_lociStitched	chrX	47372123	47373398	1	1276	657.6450000000001	84.40499999999999
1_MACS_peak_31248_lociStitched	chrX	129225348	129226623	1	1276	893.6474999999999	162.18
1_MACS_peak_5935_lociStitched	chr11	126224579	126225853	1	1275	849.758	208.17159999999998
1_MACS_peak_7222_lociStitched	chr12	97845846	97847120	1	1275	892.0548	193.39319999999998
1_MACS_peak_13318_lociStitched	chr18	55642819	55644093	1	1275	998.816	164.346
1_MACS_peak_14208_lociStitched	chr19	38209739	38211013	1	1275	1013.9766000000001	264.8646
1_MACS_peak_15352_lociStitched	chr2	62367923	62369197	1	1275	607.1884	170.33380000000002
1_MACS_peak_15892_lociStitched	chr2	110477610	110478884	1	1275	850.9046000000001	243.20659999999998
1_MACS_peak_23425_lociStitched	chr5	96430185	96431459	1	1275	599.4169999999999	244.22580000000002
1_MACS_peak_23496_lociStitched	chr5	110559341	110560615	1	1275	556.7379999999999	180.7806
1_MACS_peak_25076_lociStitched	chr6	45277735	45279009	1	1275	727.454	160.6514
1_MACS_peak_25081_lociStitched	chr6	45516208	45517482	1	1275	609.7364	192.2466
1_MACS_peak_26535_lociStitched	chr7	35021713	35022987	1	1275	807.5886	329.329
1_MACS_peak_28641_lociStitched	chr8	98787240	98788514	1	1275	556.6106	118.0998
1_MACS_peak_30845_lociStitched	chrX	49686916	49688190	1	1275	677.8954	106.50639999999999
1_MACS_peak_7293_lociStitched	chr12	104975779	104977052	1	1274	647.1931999999999	213.73669999999998
1_MACS_peak_13074_lociStitched	chr18	25780486	25781759	1	1274	715.2986999999999	207.11710000000002
1_MACS_peak_13242_lociStitched	chr18	48346981	48348254	1	1274	732.1022999999999	189.677
1_MACS_peak_13284_lociStitched	chr18	52384603	52385876	1	1274	1061.1728	294.1903
1_MACS_peak_14657_lociStitched	chr19	58739545	58740818	1	1274	788.1143	116.7341
1_MACS_peak_15017_lociStitched	chr2	31619727	31621000	1	1274	761.7632000000001	155.0514
1_MACS_peak_19983_lociStitched	chr3	73782337	73783610	1	1274	685.1286	193.7506
1_MACS_peak_25536_lociStitched	chr6	107464622	107465895	1	1274	792.9517	198.71529999999998
1_MACS_peak_3657_lociStitched	chr10	69990445	69991717	1	1273	1142.7648	181.26
1_MACS_peak_10871_lociStitched	chr16	50401777	50403049	1	1273	594.1512	81.5352
1_MACS_peak_11710_lociStitched	chr17	20434931	20436203	1	1273	689.0423999999999	157.34640000000002
1_MACS_peak_29461_lociStitched	chr9	37753283	37754555	1	1273	1164.8976	323.724
1_MACS_peak_30008_lociStitched	chr9	114822899	114824171	1	1273	739.9224	228.5784
1_MACS_peak_2157_lociStitched	chr1	179214174	179215445	1	1272	826.15	295.3804
1_MACS_peak_10795_lociStitched	chr16	31295291	31296562	1	1272	685.3232	193.31910000000002
1_MACS_peak_11190_lociStitched	chr16	80499637	80500908	1	1272	600.0391000000001	144.1314
1_MACS_peak_20123_lociStitched	chr3	106981919	106983190	1	1272	811.2792999999999	259.284
1_MACS_peak_27774_lociStitched	chr7	154202201	154203472	1	1272	816.2361999999999	256.2336
1_MACS_peak_28398_lociStitched	chr8	61858985	61860256	1	1272	726.6306999999999	129.8962
1_MACS_peak_29474_lociStitched	chr9	38686799	38688070	1	1272	603.725	128.7523
1_MACS_peak_329_lociStitched	chr1	24135998	24137268	1	1271	715.1370000000001	231.14
1_MACS_peak_6556_lociStitched	chr12	42939836	42941106	1	1271	826.643	231.648
1_MACS_peak_10521_lociStitched	chr16	15383721	15384991	1	1271	605.409	189.357
1_MACS_peak_12318_lociStitched	chr17	54108898	54110168	1	1271	588.645	171.83100000000002
1_MACS_peak_12842_lociStitched	chr17	81058727	81059997	1	1271	709.041	215.138
1_MACS_peak_15034_lociStitched	chr2	33616685	33617955	1	1271	784.987	292.1
1_MACS_peak_22035_lociStitched	chr4	105640513	105641783	1	1271	804.2909999999999	210.439
1_MACS_peak_26568_lociStitched	chr7	38217219	38218489	1	1271	1377.8229999999999	527.05
1_MACS_peak_29342_lociStitched	chr9	32603741	32605011	1	1271	723.0110000000001	264.15999999999997
1_MACS_peak_842_lociStitched	chr1	50575599	50576868	1	1270	707.5944	135.0216
1_MACS_peak_9167_lociStitched	chr15	30762766	30764035	1	1270	830.4336	134.7678
1_MACS_peak_12290_lociStitched	chr17	49745389	49746658	1	1270	759.2427	230.5773
1_MACS_peak_15246_lociStitched	chr2	49825182	49826451	1	1270	723.3299999999999	241.6176
1_MACS_peak_17883_lociStitched	chr20	50833941	50835210	1	1270	779.8005	127.9152
1_MACS_peak_21936_lociStitched	chr4	89618342	89619611	1	1270	720.2844	202.40550000000002
1_MACS_peak_29882_lociStitched	chr9	101801501	101802770	1	1270	482.22	172.9647
1_MACS_peak_30376_lociStitched	chr9	139257384	139258653	1	1270	1959.336	187.4313
1_MACS_peak_4691_lociStitched	chr11	12881913	12883181	1	1269	552.4676	122.61559999999999
1_MACS_peak_7234_lociStitched	chr12	100012847	100014115	1	1269	639.072	178.4076
1_MACS_peak_7385_lociStitched	chr12	110561746	110563014	1	1269	1499.41	200.344
1_MACS_peak_12771_lociStitched	chr17	79258686	79259954	1	1269	1257.3488	122.7424
1_MACS_peak_17157_lociStitched	chr20	246869	248137	1	1269	976.9939999999999	368.2272
1_MACS_peak_23113_lociStitched	chr5	62099916	62101184	1	1269	721.6188000000001	262.7296
1_MACS_peak_28040_lociStitched	chr8	23415751	23417019	1	1269	727.3248	161.92360000000002
1_MACS_peak_3882_lociStitched	chr10	82695514	82696781	1	1268	563.1815	104.9076
1_MACS_peak_7272_lociStitched	chr12	103968768	103970035	1	1268	829.6316	305.2203
1_MACS_peak_9719_lociStitched	chr15	68203249	68204516	1	1268	646.9302	197.7787
1_MACS_peak_15722_lociStitched	chr2	92013142	92014409	1	1268	529.0992	168.3843
1_MACS_peak_17885_lociStitched	chr20	51430014	51431281	1	1268	491.46930000000003	137.9763
1_MACS_peak_19406_lociStitched	chr3	27211810	27213077	1	1268	588.5215000000001	115.4237
1_MACS_peak_21736_lociStitched	chr4	74365800	74367067	1	1268	906.6652	173.9591
1_MACS_peak_23679_lociStitched	chr5	131562919	131564186	1	1268	656.0526000000001	139.8768
1_MACS_peak_25668_lociStitched	chr6	118228120	118229387	1	1268	658.9667000000001	66.1374
1_MACS_peak_25775_lociStitched	chr6	131948553	131949820	1	1268	910.973	256.3141
1_MACS_peak_28340_lociStitched	chr8	55366804	55368071	1	1268	727.5114000000001	133.6685
1_MACS_peak_28414_lociStitched	chr8	64509688	64510955	1	1268	563.9417	190.3034
1_MACS_peak_30969_lociStitched	chrX	70417369	70418636	1	1268	827.8578	167.8775
1_MACS_peak_352_lociStitched	chr1	24861127	24862393	1	1267	890.631	282.318
1_MACS_peak_354_lociStitched	chr1	24910013	24911279	1	1267	663.8904	170.91000000000003
1_MACS_peak_6384_lociStitched	chr12	26287737	26289003	1	1267	751.371	199.52159999999998
1_MACS_peak_12344_lociStitched	chr17	55485085	55486351	1	1267	562.6104	154.1988
1_MACS_peak_13775_lociStitched	chr19	10425860	10427126	1	1267	644.7737999999999	192.9384
1_MACS_peak_15286_lociStitched	chr2	55203271	55204537	1	1267	636.5448	228.8928
1_MACS_peak_21499_lociStitched	chr4	35968187	35969453	1	1267	657.9402000000001	272.3166
1_MACS_peak_22972_lociStitched	chr5	44183272	44184538	1	1267	931.776	397.01759999999996
1_MACS_peak_24931_lociStitched	chr6	36390805	36392071	1	1267	1151.6802	210.6624
1_MACS_peak_1685_lociStitched	chr1	151608274	151609539	1	1266	819.3405	241.2355
1_MACS_peak_3147_lociStitched	chr10	10231935	10233200	1	1266	626.5545000000001	93.48349999999999
1_MACS_peak_7790_lociStitched	chr13	33412577	33413842	1	1266	949.1295	158.5045
1_MACS_peak_10365_lociStitched	chr16	3686997	3688262	1	1266	617.3199999999999	51.7385
1_MACS_peak_16132_lociStitched	chr2	133974503	133975768	1	1266	627.693	188.8645
1_MACS_peak_18513_lociStitched	chr22	20817497	20818762	1	1266	722.6945000000001	200.7555
1_MACS_peak_24475_lociStitched	chr6	11785769	11787034	1	1266	636.1685	128.524
1_MACS_peak_25737_lociStitched	chr6	129493315	129494580	1	1266	658.559	186.461
1_MACS_peak_30913_lociStitched	chrX	62570247	62571512	1	1266	1015.1625	165.715
1_MACS_peak_1509_lociStitched	chr1	143686558	143687822	1	1265	1736.2304	238.3904
1_MACS_peak_3260_lociStitched	chr10	19213043	19214307	1	1265	601.1584	204.00959999999998
1_MACS_peak_5218_lociStitched	chr11	65600564	65601828	1	1265	965.3168000000001	338.4992
1_MACS_peak_5920_lociStitched	chr11	125827314	125828578	1	1265	717.5728	223.72799999999998
1_MACS_peak_14059_lociStitched	chr19	19931727	19932991	1	1265	914.6304	149.4048
1_MACS_peak_15733_lociStitched	chr2	96699772	96701036	1	1265	798.2159999999999	264.30240000000003
