#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
1_MACS_peak_2424_lociStitched	chr1	202994710	202996283	1	1574	1537.1356	458.8441	19240	0
1_MACS_peak_255_lociStitched	chr1	17786841	17788414	1	1574	879.4643	215.8156	19241	0
1_MACS_peak_28372_lociStitched	chr8	59581966	59583538	1	1573	718.0896	269.7552	19242	0
1_MACS_peak_27832_lociStitched	chr8	2145227	2146799	1	1573	1315.6068	196.0284	19243	0
1_MACS_peak_25103_lociStitched	chr6	47276634	47278206	1	1573	1300.6728	219.4512	19244	0
1_MACS_peak_21743_lociStitched	chr4	74748250	74749822	1	1573	1049.1528	314.0856	19245	0
1_MACS_peak_16920_lociStitched	chr2	224745916	224747488	1	1573	1160.136	232.1844	19246	0
1_MACS_peak_15558_lociStitched	chr2	74618161	74619733	1	1573	3006.7644	329.1768	19247	0
1_MACS_peak_13998_lociStitched	chr19	17666036	17667608	1	1573	1684.0836	310.9416	19248	0
1_MACS_peak_9259_lociStitched	chr15	37169480	37171052	1	1573	818.0688	271.4844	19249	0
1_MACS_peak_7344_lociStitched	chr12	108728943	108730515	1	1573	712.5876	250.4196	19250	0
1_MACS_peak_7223_lociStitched	chr12	98052675	98054247	1	1573	766.5072	198.7008	19251	0
1_MACS_peak_6773_lociStitched	chr12	56005493	56007065	1	1573	948.0732	255.9216	19252	0
1_MACS_peak_4290_lociStitched	chr10	116697535	116699107	1	1573	2565.504	440.7888	19253	0
1_MACS_peak_26546_lociStitched	chr7	36342463	36344034	1	1572	1126.8783	210.6711	19254	0
1_MACS_peak_24217_lociStitched	chr5	175787702	175789273	1	1572	1435.4227	298.1758	19255	0
1_MACS_peak_22394_lociStitched	chr4	154143246	154144817	1	1572	1190.3467	225.9098	19256	0
1_MACS_peak_20066_lociStitched	chr3	99791992	99793563	1	1572	759.2643	259.8434	19257	0
1_MACS_peak_18638_lociStitched	chr22	26690175	26691746	1	1572	1125.9357	228.8947	19258	0
1_MACS_peak_17236_lociStitched	chr20	4152167	4153738	1	1572	1608.0756	240.2059	19259	0
1_MACS_peak_13623_lociStitched	chr19	3698959	3700530	1	1572	1168.6669	263.6138	19260	0
1_MACS_peak_9516_lociStitched	chr15	52512776	52514347	1	1572	765.8625	297.7045	19261	0
1_MACS_peak_7954_lociStitched	chr13	52814265	52815836	1	1572	669.4031	147.3598	19262	0
1_MACS_peak_4132_lociStitched	chr10	103815092	103816663	1	1572	1834.928	375.7832	19263	0
1_MACS_peak_29934_lociStitched	chr9	108056132	108057702	1	1571	682.008	196.564	19264	0
1_MACS_peak_27091_lociStitched	chr7	97840287	97841857	1	1571	2024.986	166.106	19265	0
1_MACS_peak_19515_lociStitched	chr3	39275134	39276704	1	1571	920.648	328.758	19266	0
1_MACS_peak_19062_lociStitched	chr22	46827679	46829249	1	1571	1276.096	212.264	19267	0
1_MACS_peak_18483_lociStitched	chr22	18631914	18633484	1	1571	1391.648	196.878	19268	0
1_MACS_peak_12159_lociStitched	chr17	44999835	45001405	1	1571	5287.76	382.923	19269	0
1_MACS_peak_7199_lociStitched	chr12	96365982	96367552	1	1571	910.757	301.911	19270	0
1_MACS_peak_29039_lociStitched	chr8	141848534	141850103	1	1570	1807.0173	313.6431	19271	0
1_MACS_peak_28367_lociStitched	chr8	59323315	59324884	1	1570	2045.8191	301.8756	19272	0
1_MACS_peak_23260_lociStitched	chr5	77869760	77871329	1	1570	946.107	239.2725	19273	0
1_MACS_peak_19736_lociStitched	chr3	49955127	49956696	1	1570	984.2337	237.0759	19274	0
1_MACS_peak_17225_lociStitched	chr20	3960583	3962152	1	1570	1039.4625	229.3878	19275	0
1_MACS_peak_15028_lociStitched	chr2	32852350	32853919	1	1570	1545.1512	331.5297	19276	0
1_MACS_peak_14689_lociStitched	chr2	2616614	2618183	1	1570	1027.8519	199.8906	19277	0
1_MACS_peak_13839_lociStitched	chr19	12475451	12477020	1	1570	2143.0971	330.4314	19278	0
1_MACS_peak_12438_lociStitched	chr17	61677569	61679138	1	1570	1452.4233	338.904	19279	0
1_MACS_peak_10324_lociStitched	chr16	2770293	2771862	1	1570	1524.1266	177.7677	19280	0
1_MACS_peak_7951_lociStitched	chr13	52585556	52587125	1	1570	615.9894	176.5125	19281	0
1_MACS_peak_2932_lociStitched	chr1	236134792	236136361	1	1570	1715.8584	440.4183	19282	0
1_MACS_peak_31100_lociStitched	chrX	101185913	101187481	1	1569	2258.0768	147.7056	19283	0
1_MACS_peak_30773_lociStitched	chrX	46695915	46697483	1	1569	1277.4496	177.3408	19284	0
1_MACS_peak_30730_lociStitched	chrX	40608479	40610047	1	1569	703.248	195.3728	19285	0
1_MACS_peak_28687_lociStitched	chr8	102344346	102345914	1	1569	963.2224	209.7984	19286	0
1_MACS_peak_27413_lociStitched	chr7	121840306	121841874	1	1569	753.1104	314.384	19287	0
1_MACS_peak_25227_lociStitched	chr6	70576212	70577780	1	1569	892.6624	333.8272	19288	0
1_MACS_peak_24847_lociStitched	chr6	32986204	32987772	1	1569	844.368	311.5616	19289	0
1_MACS_peak_21799_lociStitched	chr4	77578800	77580368	1	1569	673.2992	235.0432	19290	0
1_MACS_peak_18395_lociStitched	chr21	45368714	45370282	1	1569	911.9488	369.5776	19291	0
1_MACS_peak_16921_lociStitched	chr2	224760893	224762461	1	1569	1035.3504	249.9392	19292	0
1_MACS_peak_16472_lociStitched	chr2	176865873	176867441	1	1569	1669.136	289.6096	19293	0
1_MACS_peak_13144_lociStitched	chr18	41541203	41542771	1	1569	706.384	219.9904	19294	0
1_MACS_peak_12199_lociStitched	chr17	46493918	46495486	1	1569	862.5568	327.712	19295	0
1_MACS_peak_4632_lociStitched	chr11	9766681	9768249	1	1569	977.8048	357.6608	19296	0
1_MACS_peak_3878_lociStitched	chr10	82167526	82169094	1	1569	1053.2256	252.9184	19297	0
1_MACS_peak_1254_lociStitched	chr1	93507519	93509087	1	1569	1046.9536	152.7232	19298	0
1_MACS_peak_30188_lociStitched	chr9	129369424	129370991	1	1568	738.5271	222.514	19299	0
1_MACS_peak_28728_lociStitched	chr8	104426284	104427851	1	1568	1933.678	329.2267	19300	0
1_MACS_peak_27104_lociStitched	chr7	98989919	98991486	1	1568	813.5864	178.4813	19301	0
1_MACS_peak_26343_lociStitched	chr7	18216887	18218454	1	1568	1022.6242	254.1674	19302	0
1_MACS_peak_25723_lociStitched	chr6	126660588	126662155	1	1568	1093.4526	300.5506	19303	0
1_MACS_peak_24567_lociStitched	chr6	16691205	16692772	1	1568	883.788	279.8662	19304	0
1_MACS_peak_24019_lociStitched	chr5	156048082	156049649	1	1568	780.6794	190.0771	19305	0
1_MACS_peak_20590_lociStitched	chr3	148942283	148943850	1	1568	1437.8792	322.3319	19306	0
1_MACS_peak_19686_lociStitched	chr3	48282197	48283764	1	1568	1318.1604	368.0883	19307	0
1_MACS_peak_19670_lociStitched	chr3	47307672	47309239	1	1568	825.1822	305.0949	19308	0
1_MACS_peak_18394_lociStitched	chr21	45358118	45359685	1	1568	1750.9658	546.5696	19309	0
1_MACS_peak_11551_lociStitched	chr17	8324345	8325912	1	1568	980.4719	189.9204	19310	0
1_MACS_peak_30607_lociStitched	chrX	19361230	19362796	1	1567	861.3	269.6652	19311	0
1_MACS_peak_25858_lociStitched	chr6	137909687	137911253	1	1567	1240.1154	478.0998	19312	0
1_MACS_peak_25612_lociStitched	chr6	112363803	112365369	1	1567	1097.9226	321.6564	19313	0
1_MACS_peak_25212_lociStitched	chr6	64394844	64396410	1	1567	763.425	228.636	19314	0
1_MACS_peak_24083_lociStitched	chr5	159825994	159827560	1	1567	1899.7146	316.1754	19315	0
1_MACS_peak_20934_lociStitched	chr3	181204860	181206426	1	1567	882.7542	192.618	19316	0
1_MACS_peak_18582_lociStitched	chr22	23336718	23338284	1	1567	857.6982	161.4546	19317	0
1_MACS_peak_6577_lociStitched	chr12	46272338	46273904	1	1567	784.0962	217.8306	19318	0
1_MACS_peak_5707_lociStitched	chr11	110968109	110969675	1	1567	777.8322	332.3052	19319	0
1_MACS_peak_4565_lociStitched	chr11	4413874	4415440	1	1567	2000.8782	296.4438	19320	0
1_MACS_peak_31157_lociStitched	chrX	109914107	109915672	1	1566	810.044	150.0835	19321	0
1_MACS_peak_25538_lociStitched	chr6	107895580	107897145	1	1566	631.1645	250.8695	19322	0
1_MACS_peak_19222_lociStitched	chr3	9810850	9812415	1	1566	974.056	264.0155	19323	0
1_MACS_peak_15010_lociStitched	chr2	30806333	30807898	1	1566	819.2775	209.397	19324	0
1_MACS_peak_14406_lociStitched	chr19	46065364	46066929	1	1566	989.08	223.482	19325	0
1_MACS_peak_8050_lociStitched	chr13	79682689	79684254	1	1566	906.135	284.204	19326	0
1_MACS_peak_4284_lociStitched	chr10	116285748	116287313	1	1566	1591.918	418.6375	19327	0
1_MACS_peak_3948_lociStitched	chr10	90077413	90078978	1	1566	843.535	280.2915	19328	0
1_MACS_peak_20927_lociStitched	chr3	180289274	180290838	1	1565	995.486	292.3116	19329	0
1_MACS_peak_16023_lociStitched	chr2	119613009	119614573	1	1565	788.4124	255.0884	19330	0
1_MACS_peak_13999_lociStitched	chr19	17829642	17831206	1	1565	840.4936	176.1064	19331	0
1_MACS_peak_9237_lociStitched	chr15	34501271	34502835	1	1565	1276.3804	126.5276	19332	0
1_MACS_peak_1098_lociStitched	chr1	75198304	75199868	1	1565	2539.3104	457.1572	19333	0
1_MACS_peak_29990_lociStitched	chr9	112955012	112956575	1	1564	769.4649	320.5713	19334	0
1_MACS_peak_29692_lociStitched	chr9	88677609	88679172	1	1564	1427.9568	331.9812	19335	0
1_MACS_peak_22016_lociStitched	chr4	103463761	103465324	1	1564	974.9994	219.9141	19336	0
1_MACS_peak_15128_lociStitched	chr2	41837261	41838824	1	1564	881.2194	156.6126	19337	0
1_MACS_peak_14768_lociStitched	chr2	10053857	10055420	1	1564	1641.3063	223.8216	19338	0
1_MACS_peak_12954_lociStitched	chr18	11576739	11578302	1	1564	1046.5848	298.0641	19339	0
1_MACS_peak_9264_lociStitched	chr15	37793914	37795477	1	1564	948.5847	227.1039	19340	0
1_MACS_peak_4478_lociStitched	chr11	350016	351579	1	1564	730.0773	239.6079	19341	0
1_MACS_peak_3880_lociStitched	chr10	82295069	82296632	1	1564	1949.9988	254.769	19342	0
1_MACS_peak_585_lociStitched	chr1	36771864	36773427	1	1564	640.6737	314.0067	19343	0
1_MACS_peak_29270_lociStitched	chr9	17927556	17929118	1	1563	1024.8282	165.8844	19344	0
1_MACS_peak_26757_lociStitched	chr7	55954263	55955825	1	1563	2403.6056	249.139	19345	0
1_MACS_peak_26501_lociStitched	chr7	30585573	30587135	1	1563	718.8324	174.944	19346	0
1_MACS_peak_25531_lociStitched	chr6	107349024	107350586	1	1563	2244.1254	274.4434	19347	0
1_MACS_peak_24670_lociStitched	chr6	26321872	26323434	1	1563	1035.606	311.4628	19348	0
1_MACS_peak_22953_lociStitched	chr5	42718258	42719820	1	1563	952.9762	301.7784	19349	0
1_MACS_peak_21287_lociStitched	chr4	6576294	6577856	1	1563	1078.8734	296.4676	19350	0
1_MACS_peak_19263_lociStitched	chr3	13014816	13016378	1	1563	738.5136	210.87	19351	0
1_MACS_peak_18031_lociStitched	chr20	61903494	61905056	1	1563	1081.3726	138.0808	19352	0
1_MACS_peak_8312_lociStitched	chr14	23217287	23218849	1	1563	982.498	166.0406	19353	0
1_MACS_peak_3017_lociStitched	chr1	248207990	248209552	1	1563	864.0984	219.7734	19354	0
1_MACS_peak_2065_lociStitched	chr1	168376547	168378109	1	1563	896.1194	181.8168	19355	0
1_MACS_peak_1946_lociStitched	chr1	161336945	161338507	1	1563	678.3766	245.7026	19356	0
1_MACS_peak_841_lociStitched	chr1	49913201	49914763	1	1563	991.87	261.1664	19357	0
1_MACS_peak_31221_lociStitched	chrX	122993577	122995138	1	1562	2837.2736	143.2998	19358	0
1_MACS_peak_30988_lociStitched	chrX	71351105	71352666	1	1562	868.3843	178.8906	19359	0
1_MACS_peak_30063_lociStitched	chr9	117686665	117688226	1	1562	969.6932	259.5943	19360	0
1_MACS_peak_26924_lociStitched	chr7	75795190	75796751	1	1562	1329.6598	254.443	19361	0
1_MACS_peak_22135_lociStitched	chr4	114819979	114821540	1	1562	869.477	213.857	19362	0
1_MACS_peak_19201_lociStitched	chr3	6885672	6887233	1	1562	740.2262	69.1523	19363	0
1_MACS_peak_11045_lociStitched	chr16	68017950	68019511	1	1562	1411.7684	158.1293	19364	0
1_MACS_peak_7024_lociStitched	chr12	77485204	77486765	1	1562	902.258	247.2624	19365	0
1_MACS_peak_728_lociStitched	chr1	43281896	43283457	1	1562	2054.1199	257.8772	19366	0
1_MACS_peak_25734_lociStitched	chr6	128433180	128434740	1	1561	1548.144	166.14	19367	0
1_MACS_peak_24290_lociStitched	chr5	180599497	180601057	1	1561	1577.784	456.144	19368	0
1_MACS_peak_21647_lociStitched	chr4	56964716	56966276	1	1561	801.996	243.048	19369	0
1_MACS_peak_17299_lociStitched	chr20	8785998	8787558	1	1561	900.588	278.616	19370	0
1_MACS_peak_16317_lociStitched	chr2	161211076	161212636	1	1561	728.208	243.984	19371	0
1_MACS_peak_8310_lociStitched	chr14	23181690	23183250	1	1561	817.752	109.512	19372	0
1_MACS_peak_5742_lociStitched	chr11	113643724	113645284	1	1561	1651.416	374.712	19373	0
1_MACS_peak_5236_lociStitched	chr11	65879937	65881497	1	1561	753.636	154.128	19374	0
1_MACS_peak_3387_lociStitched	chr10	32538926	32540486	1	1561	737.412	166.608	19375	0
1_MACS_peak_122_lociStitched	chr1	9648738	9650298	1	1561	1265.316	107.952	19376	0
1_MACS_peak_29911_lociStitched	chr9	103360336	103361895	1	1560	892.8393	284.3616	19377	0
1_MACS_peak_15118_lociStitched	chr2	39740304	39741863	1	1560	745.202	267.8362	19378	0
1_MACS_peak_12147_lociStitched	chr17	43970966	43972525	1	1560	882.394	265.6536	19379	0
1_MACS_peak_3495_lociStitched	chr10	47242679	47244238	1	1560	1184.6841	177.4142	19380	0
1_MACS_peak_30141_lociStitched	chr9	126459438	126460996	1	1559	1015.3486	184.1556	19381	0
1_MACS_peak_28739_lociStitched	chr8	105600325	105601883	1	1559	1263.3822	137.7272	19382	0
1_MACS_peak_28411_lociStitched	chr8	64138296	64139854	1	1559	1176.1342	327.18	19383	0
1_MACS_peak_14460_lociStitched	chr19	48247982	48249540	1	1559	3303.8948	301.1614	19384	0
1_MACS_peak_8064_lociStitched	chr13	83261910	83263468	1	1559	752.0466	284.0234	19385	0
1_MACS_peak_5712_lociStitched	chr11	111100874	111102432	1	1559	1259.4872	323.9082	19386	0
1_MACS_peak_4469_lociStitched	chr10	135471300	135472858	1	1559	1151.0504	489.6794	19387	0
1_MACS_peak_1141_lociStitched	chr1	84464049	84465607	1	1559	2498.4088	169.6662	19388	0
1_MACS_peak_20302_lociStitched	chr3	122328437	122329994	1	1558	758.259	359.3556	19389	0
1_MACS_peak_16906_lociStitched	chr2	220709038	220710595	1	1558	941.8293	335.6892	19390	0
1_MACS_peak_14618_lociStitched	chr19	56320259	56321816	1	1558	783.4824	241.0236	19391	0
1_MACS_peak_13234_lociStitched	chr18	47793708	47795265	1	1558	866.9376	215.6445	19392	0
1_MACS_peak_9344_lociStitched	chr15	41555481	41557038	1	1558	946.656	352.6605	19393	0
1_MACS_peak_26408_lociStitched	chr7	23338306	23339862	1	1557	1871.4012	311.0444	19394	0
1_MACS_peak_26150_lociStitched	chr6	169968048	169969604	1	1557	890.4988	156.6892	19395	0
1_MACS_peak_21433_lociStitched	chr4	23293035	23294591	1	1557	1045.9432	242.2692	19396	0
1_MACS_peak_16878_lociStitched	chr2	219231759	219233315	1	1557	1143.5044	274.7896	19397	0
1_MACS_peak_11179_lociStitched	chr16	79320332	79321888	1	1557	926.4424	136.928	19398	0
1_MACS_peak_6433_lociStitched	chr12	28903384	28904940	1	1557	642.7836	175.05	19399	0
1_MACS_peak_2795_lociStitched	chr1	227014951	227016507	1	1557	1591.3212	409.6948	19400	0
1_MACS_peak_30594_lociStitched	chrX	17055663	17057218	1	1556	1044.4935	176.959	19401	0
1_MACS_peak_19661_lociStitched	chr3	46870574	46872129	1	1556	865.3575	323.2845	19402	0
1_MACS_peak_18936_lociStitched	chr22	40503351	40504906	1	1556	973.2745	197.0185	19403	0
1_MACS_peak_14568_lociStitched	chr19	53897965	53899520	1	1556	1600.095	220.3435	19404	0
1_MACS_peak_6755_lociStitched	chr12	54474682	54476237	1	1556	1228.139	214.7455	19405	0
1_MACS_peak_4896_lociStitched	chr11	35742912	35744467	1	1556	977.9395	325.4615	19406	0
1_MACS_peak_26840_lociStitched	chr7	72424108	72425662	1	1555	1085.1582	260.6058	19407	0
1_MACS_peak_21775_lociStitched	chr4	76639769	76641323	1	1555	839.937	226.884	19408	0
1_MACS_peak_20475_lociStitched	chr3	134076079	134077633	1	1555	981.6618	283.4496	19409	0
1_MACS_peak_19305_lociStitched	chr3	15355756	15357310	1	1555	741.8796	260.1396	19410	0
1_MACS_peak_18282_lociStitched	chr21	37757263	37758817	1	1555	1742.1894	312.9756	19411	0
1_MACS_peak_17530_lociStitched	chr20	31988404	31989958	1	1555	1036.6734	253.9236	19412	0
1_MACS_peak_16475_lociStitched	chr2	177133682	177135236	1	1555	2397.5112	312.354	19413	0
1_MACS_peak_15644_lociStitched	chr2	86151172	86152726	1	1555	981.9726	238.6944	19414	0
1_MACS_peak_11435_lociStitched	chr17	4624166	4625720	1	1555	1026.1062	172.9602	19415	0
1_MACS_peak_29895_lociStitched	chr9	102253387	102254940	1	1554	791.2535	241.9574	19416	0
1_MACS_peak_26510_lociStitched	chr7	32545441	32546994	1	1554	882.7252	247.8588	19417	0
1_MACS_peak_20386_lociStitched	chr3	128564125	128565678	1	1554	1390.7115	356.2582	19418	0
1_MACS_peak_16120_lociStitched	chr2	132559165	132560718	1	1554	1160.5569	339.6411	19419	0
1_MACS_peak_6646_lociStitched	chr12	49359594	49361147	1	1554	855.0818	282.3354	19420	0
1_MACS_peak_4514_lociStitched	chr11	1626941	1628494	1	1554	970.1591	271.4644	19421	0
1_MACS_peak_984_lociStitched	chr1	62207276	62208829	1	1554	1201.5561	153.747	19422	0
1_MACS_peak_31126_lociStitched	chrX	106448557	106450109	1	1553	1175.0192	210.4512	19423	0
1_MACS_peak_23711_lociStitched	chr5	132442030	132443582	1	1553	810.7648	204.5536	19424	0
1_MACS_peak_21163_lociStitched	chr3	196411122	196412674	1	1553	1105.9552	477.5504	19425	0
1_MACS_peak_18719_lociStitched	chr22	31841586	31843138	1	1553	855.3072	229.3856	19426	0
1_MACS_peak_18677_lociStitched	chr22	29701943	29703495	1	1553	1332.8576	308.5376	19427	0
1_MACS_peak_17908_lociStitched	chr20	52445863	52447415	1	1553	755.2032	270.3584	19428	0
1_MACS_peak_14026_lociStitched	chr19	18529667	18531219	1	1553	877.5008	179.4112	19429	0
1_MACS_peak_13240_lociStitched	chr18	47882268	47883820	1	1553	1096.1776	385.5168	19430	0
1_MACS_peak_9952_lociStitched	chr15	81402915	81404467	1	1553	1052.5664	388.776	19431	0
1_MACS_peak_9124_lociStitched	chr15	24352431	24353983	1	1553	1226.856	192.448	19432	0
1_MACS_peak_28578_lociStitched	chr8	88377806	88379357	1	1552	754.2513	87.3213	19433	0
1_MACS_peak_18333_lociStitched	chr21	42936209	42937760	1	1552	768.9858	328.3467	19434	0
1_MACS_peak_12030_lociStitched	chr17	39956655	39958206	1	1552	1030.3293	289.8819	19435	0
1_MACS_peak_10845_lociStitched	chr16	48465507	48467058	1	1552	1255.3794	238.854	19436	0
1_MACS_peak_9927_lociStitched	chr15	79280432	79281983	1	1552	831.4911	189.0669	19437	0
1_MACS_peak_5809_lociStitched	chr11	118186761	118188312	1	1552	1006.1337	413.3415	19438	0
1_MACS_peak_4320_lociStitched	chr10	120890514	120892065	1	1552	1154.5644	298.2573	19439	0
1_MACS_peak_3301_lociStitched	chr10	23656692	23658243	1	1552	1009.5459	169.5243	19440	0
1_MACS_peak_2850_lociStitched	chr1	230744494	230746045	1	1552	715.7865	252.3477	19441	0
1_MACS_peak_2541_lociStitched	chr1	207587208	207588759	1	1552	767.2797	377.3583	19442	0
1_MACS_peak_1710_lociStitched	chr1	153225577	153227128	1	1552	1152.393	482.6712	19443	0
1_MACS_peak_25729_lociStitched	chr6	127836529	127838079	1	1551	706.8	226.3	19444	0
1_MACS_peak_24053_lociStitched	chr5	157808961	157810511	1	1551	830.335	200.105	19445	0
1_MACS_peak_20998_lociStitched	chr3	184474675	184476225	1	1551	933.875	310.62	19446	0
1_MACS_peak_14559_lociStitched	chr19	53030166	53031716	1	1551	1141.73	203.205	19447	0
1_MACS_peak_13356_lociStitched	chr18	59639235	59640785	1	1551	1278.13	248.93	19448	0
1_MACS_peak_7880_lociStitched	chr13	45871455	45873005	1	1551	700.6	141.67	19449	0
1_MACS_peak_1552_lociStitched	chr1	145469702	145471252	1	1551	1608.435	591.48	19450	0
1_MACS_peak_28605_lociStitched	chr8	95021018	95022567	1	1550	1450.7934	187.5839	19451	0
1_MACS_peak_26943_lociStitched	chr7	76588694	76590243	1	1550	1055.4886	231.7304	19452	0
1_MACS_peak_26423_lociStitched	chr7	24796357	24797906	1	1550	909.263	159.0823	19453	0
1_MACS_peak_25959_lociStitched	chr6	143831827	143833376	1	1550	1455.2855	171.1645	19454	0
1_MACS_peak_25080_lociStitched	chr6	45454297	45455846	1	1550	813.6897	395.1499	19455	0
1_MACS_peak_23362_lociStitched	chr5	88902638	88904187	1	1550	837.5443	333.3448	19456	0
1_MACS_peak_20456_lociStitched	chr3	133143166	133144715	1	1550	1451.1032	225.9991	19457	0
1_MACS_peak_17796_lociStitched	chr20	46020341	46021890	1	1550	908.1787	223.6756	19458	0
1_MACS_peak_5480_lociStitched	chr11	79336647	79338196	1	1550	715.638	197.4975	19459	0
1_MACS_peak_4055_lociStitched	chr10	99051328	99052877	1	1550	2199.4251	428.1436	19460	0
1_MACS_peak_31253_lociStitched	chrX	129401726	129403274	1	1549	1120.5972	167.184	19461	0
1_MACS_peak_29126_lociStitched	chr8	146175226	146176774	1	1549	1567.1952	380.3436	19462	0
1_MACS_peak_28529_lociStitched	chr8	80649368	80650916	1	1549	852.174	229.104	19463	0
1_MACS_peak_25951_lociStitched	chr6	143192666	143194214	1	1549	739.0152	156.9672	19464	0
1_MACS_peak_17293_lociStitched	chr20	8193972	8195520	1	1549	1034.838	324.306	19465	0
1_MACS_peak_16929_lociStitched	chr2	225758717	225760265	1	1549	1319.3604	339.1668	19466	0
1_MACS_peak_16842_lociStitched	chr2	216545216	216546764	1	1549	860.5332	104.0256	19467	0
1_MACS_peak_12307_lociStitched	chr17	52977114	52978662	1	1549	747.8388	214.2432	19468	0
1_MACS_peak_10839_lociStitched	chr16	47607801	47609349	1	1549	751.2444	269.1972	19469	0
1_MACS_peak_29847_lociStitched	chr9	99328432	99329979	1	1548	1547.3094	302.1291	19470	0
1_MACS_peak_27042_lociStitched	chr7	92218580	92220127	1	1548	2588.2857	357.5117	19471	0
1_MACS_peak_26315_lociStitched	chr7	12442712	12444259	1	1548	1283.3912	312.6487	19472	0
1_MACS_peak_25755_lociStitched	chr6	130087795	130089342	1	1548	929.5923	269.178	19473	0
1_MACS_peak_24356_lociStitched	chr6	3355976	3357523	1	1548	1570.8238	362.9262	19474	0
1_MACS_peak_23164_lociStitched	chr5	68529899	68531446	1	1548	1275.0374	278.1506	19475	0
1_MACS_peak_22656_lociStitched	chr4	190979587	190981134	1	1548	669.3869	227.5637	19476	0
1_MACS_peak_14960_lociStitched	chr2	27401647	27403194	1	1548	792.064	211.0108	19477	0
1_MACS_peak_9224_lociStitched	chr15	33322940	33324487	1	1548	1021.3294	165.8384	19478	0
1_MACS_peak_1304_lociStitched	chr1	107683370	107684917	1	1548	722.1396	74.256	19479	0
1_MACS_peak_531_lociStitched	chr1	33004583	33006130	1	1548	971.2066	187.8058	19480	0
1_MACS_peak_31186_lociStitched	chrX	118769075	118770621	1	1547	875.9636	205.4634	19481	0
1_MACS_peak_29229_lociStitched	chr9	8820903	8822449	1	1547	1294.9296	330.2256	19482	0
1_MACS_peak_27888_lociStitched	chr8	10849261	10850807	1	1547	964.704	267.7672	19483	0
