REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_24063_lociStitched	chr22	25237630	25238211	1	582	480.3127	48.1649
1_MACS_peak_26312_lociStitched	chr3	111580235	111580816	1	582	491.2936	87.09190000000001
1_MACS_peak_16880_lociStitched	chr19	10808983	10809563	1	581	481.052	79.17
1_MACS_peak_19937_lociStitched	chr19	51125805	51126385	1	581	341.504	82.244
1_MACS_peak_22016_lociStitched	chr20	56211386	56211966	1	581	359.19399999999996	52.78
1_MACS_peak_25547_lociStitched	chr22	46879595	46880175	1	581	454.546	38.048
1_MACS_peak_26956_lociStitched	chr4	6724543	6725123	1	581	429.49	13.398
1_MACS_peak_30573_lociStitched	chr7	156239219	156239799	1	581	400.084	95.99000000000001
1_MACS_peak_33796_lociStitched	chr9	138323512	138324092	1	581	457.90999999999997	19.836000000000002
1_MACS_peak_4656_lociStitched	chr1	201664780	201665359	1	580	386.8299	102.4251
1_MACS_peak_19965_lociStitched	chr19	51246502	51247081	1	580	449.3619	26.9235
1_MACS_peak_20632_lociStitched	chr2	71827645	71828224	1	580	548.5446000000001	57.378899999999994
1_MACS_peak_25230_lociStitched	chr22	45172481	45173060	1	580	446.69849999999997	9.3219
1_MACS_peak_879_lociStitched	chr1	5575295	5575873	1	579	438.81759999999997	42.0206
1_MACS_peak_9541_lociStitched	chr14	103600185	103600763	1	579	402.866	32.1946
1_MACS_peak_14173_lociStitched	chr17	58194166	58194744	1	579	423.0382	40.5756
1_MACS_peak_26112_lociStitched	chr3	46720823	46721401	1	579	404.77340000000004	101.14999999999999
1_MACS_peak_27776_lociStitched	chr5	964323	964901	1	579	473.6132	54.505399999999995
1_MACS_peak_15803_lociStitched	chr19	1404703	1405280	1	578	446.021	30.9849
1_MACS_peak_17947_lociStitched	chr19	30064077	30064654	1	578	418.8443	28.3884
1_MACS_peak_24130_lociStitched	chr22	25784265	25784842	1	578	462.9848	46.5639
1_MACS_peak_26056_lociStitched	chr3	14589100	14589677	1	578	379.49289999999996	19.3295
1_MACS_peak_27744_lociStitched	chr5	504363	504940	1	578	561.8249	10.2129
1_MACS_peak_30942_lociStitched	chr7	158900076	158900653	1	578	474.0055	26.7151
1_MACS_peak_31383_lociStitched	chr8	22000919	22001496	1	578	387.5132	16.6753
1_MACS_peak_3933_lociStitched	chr1	34089183	34089759	1	577	474.3936	26.8416
1_MACS_peak_6740_lociStitched	chr11	61269783	61270359	1	577	426.18240000000003	52.588800000000006
1_MACS_peak_9384_lociStitched	chr14	101053986	101054562	1	577	419.0976	16.8768
1_MACS_peak_18516_lociStitched	chr19	39027475	39028051	1	577	488.9088	45.3312
1_MACS_peak_26731_lociStitched	chr4	3597065	3597641	1	577	514.4832	102.9312
1_MACS_peak_32486_lociStitched	chr9	117012135	117012711	1	577	462.7584	29.663999999999998
1_MACS_peak_1894_lociStitched	chr1	12607944	12608519	1	576	459.5975	16.1575
1_MACS_peak_5744_lociStitched	chr10	126786357	126786932	1	576	458.85	32.545
1_MACS_peak_11309_lociStitched	chr16	32931097	32931672	1	576	404.0525	41.285000000000004
1_MACS_peak_20963_lociStitched	chr2	219831688	219832263	1	576	513.59	69.92
1_MACS_peak_21131_lociStitched	chr2	241642835	241643410	1	576	460.34499999999997	11.27
1_MACS_peak_21614_lociStitched	chr20	36067336	36067911	1	576	510.7725	3.105
1_MACS_peak_25722_lociStitched	chr22	50160251	50160826	1	576	515.4875	41.86
1_MACS_peak_26730_lociStitched	chr4	3591599	3592174	1	576	539.005	91.08000000000001
1_MACS_peak_29328_lociStitched	chr7	4047266	4047841	1	576	408.7675	35.3625
1_MACS_peak_3862_lociStitched	chr1	31627265	31627839	1	575	396.921	54.070800000000006
1_MACS_peak_4055_lociStitched	chr1	37330968	37331542	1	575	421.029	48.330799999999996
1_MACS_peak_4885_lociStitched	chr1	228651749	228652323	1	575	462.931	91.0938
1_MACS_peak_7725_lociStitched	chr11	70882497	70883071	1	575	432.56640000000004	43.3944
1_MACS_peak_11891_lociStitched	chr16	85861189	85861763	1	575	433.8292	8.093399999999999
1_MACS_peak_13296_lociStitched	chr17	25867706	25868280	1	575	451.16400000000004	79.9582
1_MACS_peak_13366_lociStitched	chr17	28995470	28996044	1	575	335.21599999999995	40.18000000000001
1_MACS_peak_20709_lociStitched	chr2	96776593	96777167	1	575	470.3356	40.409600000000005
1_MACS_peak_31482_lociStitched	chr8	68303801	68304375	1	575	390.5496	104.0088
1_MACS_peak_913_lociStitched	chr1	5692404	5692977	1	574	505.55789999999996	46.3557
1_MACS_peak_3237_lociStitched	chr1	25527777	25528350	1	574	424.593	56.0394
1_MACS_peak_4789_lociStitched	chr1	205542107	205542680	1	574	425.8536	70.70819999999999
1_MACS_peak_4842_lociStitched	chr1	226411699	226412272	1	574	580.5636000000001	151.7877
1_MACS_peak_7692_lociStitched	chr11	70781324	70781897	1	574	462.7548	33.5205
1_MACS_peak_17889_lociStitched	chr19	18929805	18930378	1	574	422.70210000000003	35.2395
1_MACS_peak_31725_lociStitched	chr8	142755319	142755892	1	574	339.0441	16.1586
1_MACS_peak_827_lociStitched	chr1	5373450	5374022	1	573	490.776	0.0
1_MACS_peak_7918_lociStitched	chr11	75293263	75293835	1	573	431.288	40.040000000000006
1_MACS_peak_18705_lociStitched	chr19	41389519	41390091	1	573	383.526	101.53
1_MACS_peak_20653_lociStitched	chr2	75426846	75427418	1	573	468.2392	91.86319999999999
1_MACS_peak_27942_lociStitched	chr5	54527855	54528427	1	573	512.9696	55.198
1_MACS_peak_28429_lociStitched	chr6	2903159	2903731	1	573	460.97479999999996	70.356
1_MACS_peak_31463_lociStitched	chr8	42554159	42554731	1	573	414.3568	83.68360000000001
1_MACS_peak_1607_lociStitched	chr1	9518082	9518653	1	572	533.1998	42.7679
1_MACS_peak_4945_lociStitched	chr10	1218068	1218639	1	572	422.5971	34.0887
1_MACS_peak_14135_lociStitched	chr17	53341053	53341624	1	572	411.0629	51.275800000000004
1_MACS_peak_22884_lociStitched	chr20	61741996	61742567	1	572	413.8608	36.030100000000004
1_MACS_peak_2414_lociStitched	chr1	18529364	18529934	1	571	450.186	36.708
1_MACS_peak_7505_lociStitched	chr11	70250536	70251106	1	571	468.825	37.962
1_MACS_peak_27845_lociStitched	chr5	1443799	1444369	1	571	421.173	37.278
1_MACS_peak_3259_lociStitched	chr1	27292777	27293346	1	570	428.8553	45.064800000000005
1_MACS_peak_5557_lociStitched	chr10	102729352	102729921	1	570	434.3177	61.508900000000004
1_MACS_peak_6715_lociStitched	chr11	60974733	60975302	1	570	358.1855	29.7587
1_MACS_peak_9121_lociStitched	chr13	20735403	20735972	1	570	425.21369999999996	8.4781
1_MACS_peak_11630_lociStitched	chr16	84978698	84979267	1	570	442.1699	8.0798
1_MACS_peak_15631_lociStitched	chr18	77153511	77154080	1	570	438.5283	12.0628
1_MACS_peak_19220_lociStitched	chr19	46579315	46579884	1	570	443.5924	93.60050000000001
1_MACS_peak_19221_lociStitched	chr19	46582016	46582585	1	570	390.1064	75.8477
1_MACS_peak_24328_lociStitched	chr22	28126896	28127465	1	570	415.93899999999996	41.650800000000004
1_MACS_peak_26437_lociStitched	chr3	184249261	184249830	1	570	431.4158	110.2722
1_MACS_peak_27775_lociStitched	chr5	958680	959249	1	570	423.7343	19.971899999999998
1_MACS_peak_7643_lociStitched	chr11	70635355	70635923	1	569	388.3984	40.1576
1_MACS_peak_18559_lociStitched	chr19	39504696	39505264	1	569	416.62800000000004	64.5816
1_MACS_peak_26690_lociStitched	chr4	3062208	3062776	1	569	474.7344	44.644800000000004
1_MACS_peak_30072_lociStitched	chr7	131846038	131846606	1	569	434.91760000000005	62.0824
1_MACS_peak_2058_lociStitched	chr1	17468879	17469446	1	568	432.6777	53.5248
1_MACS_peak_4977_lociStitched	chr10	1448822	1449389	1	568	399.0546	29.0304
1_MACS_peak_17186_lociStitched	chr19	14350447	14351014	1	568	551.2374	63.2772
1_MACS_peak_24084_lociStitched	chr22	25323345	25323912	1	568	365.48819999999995	54.999
1_MACS_peak_4318_lociStitched	chr1	113313863	113314429	1	567	389.8042	11.206800000000001
1_MACS_peak_8774_lociStitched	chr12	52817064	52817630	1	567	409.6708	60.165800000000004
1_MACS_peak_16311_lociStitched	chr19	5823801	5824367	1	567	420.0852	67.1842
1_MACS_peak_17551_lociStitched	chr19	16861436	16862002	1	567	390.5966	42.7896
1_MACS_peak_18736_lociStitched	chr19	41495261	41495827	1	567	419.12300000000005	25.3568
1_MACS_peak_19366_lociStitched	chr19	47797224	47797790	1	567	464.3464	32.828
1_MACS_peak_27753_lociStitched	chr5	536100	536666	1	567	410.067	27.394399999999997
1_MACS_peak_29379_lociStitched	chr7	4965950	4966516	1	567	521.4558	23.4324
1_MACS_peak_31760_lociStitched	chr8	142895631	142896197	1	567	432.31080000000003	9.905000000000001
1_MACS_peak_5612_lociStitched	chr10	105036796	105037361	1	566	473.4135	52.149499999999996
1_MACS_peak_6137_lociStitched	chr10	135346784	135347349	1	566	482.51	35.6515
1_MACS_peak_19696_lociStitched	chr19	49646098	49646663	1	566	496.522	37.911500000000004
1_MACS_peak_21552_lociStitched	chr20	33571692	33572257	1	566	418.665	68.87349999999999
1_MACS_peak_25550_lociStitched	chr22	46907415	46907980	1	566	506.8615	30.1145
1_MACS_peak_28852_lociStitched	chr6	43094325	43094890	1	566	507.6525	18.983999999999998
1_MACS_peak_4732_lociStitched	chr1	204937003	204937567	1	565	452.32800000000003	67.116
1_MACS_peak_18581_lociStitched	chr19	39580971	39581535	1	565	364.1748	44.6124
1_MACS_peak_21643_lociStitched	chr20	41819352	41819916	1	565	466.8228	28.5384
1_MACS_peak_25684_lociStitched	chr22	49765989	49766553	1	565	448.77479999999997	46.642799999999994
1_MACS_peak_26070_lociStitched	chr3	14621290	14621854	1	565	468.12	63.1116
1_MACS_peak_30492_lociStitched	chr7	155761843	155762407	1	565	486.95759999999996	57.6972
1_MACS_peak_32515_lociStitched	chr9	124444221	124444785	1	565	429.59880000000004	69.3156
1_MACS_peak_5447_lociStitched	chr10	99540915	99541478	1	564	400.5745	22.9141
1_MACS_peak_21120_lociStitched	chr2	241588140	241588703	1	564	444.6574	50.5574
1_MACS_peak_21978_lociStitched	chr20	55858240	55858803	1	564	532.6543	42.956900000000005
1_MACS_peak_22029_lociStitched	chr20	56348930	56349493	1	564	453.1024	30.1205
1_MACS_peak_23928_lociStitched	chr22	21737091	21737654	1	564	357.6739	43.4636
1_MACS_peak_24112_lociStitched	chr22	25622865	25623428	1	564	405.58520000000004	51.5145
1_MACS_peak_26128_lociStitched	chr3	46934570	46935133	1	564	430.92019999999997	17.3404
1_MACS_peak_28032_lociStitched	chr5	140871697	140872260	1	564	550.5014	42.956900000000005
1_MACS_peak_28983_lociStitched	chr6	167589493	167590056	1	564	425.1776	0.0
1_MACS_peak_7335_lociStitched	chr11	69616058	69616620	1	563	483.2638	50.6362
1_MACS_peak_11425_lociStitched	chr16	57836343	57836905	1	563	425.2654	50.9734
1_MACS_peak_27222_lociStitched	chr4	7850522	7851084	1	563	421.66859999999997	49.9056
1_MACS_peak_29550_lociStitched	chr7	72834428	72834990	1	563	415.59900000000005	77.275
1_MACS_peak_30400_lociStitched	chr7	155299572	155300134	1	563	496.6956	98.1814
1_MACS_peak_3525_lociStitched	chr1	30323473	30324034	1	562	544.2261	37.9797
1_MACS_peak_16845_lociStitched	chr19	10157732	10158293	1	562	428.32349999999997	46.843500000000006
1_MACS_peak_21938_lociStitched	chr20	55202083	55202644	1	562	451.9977	49.9851
1_MACS_peak_22449_lociStitched	chr20	58092378	58092939	1	562	471.24	23.001
1_MACS_peak_24750_lociStitched	chr22	39996339	39996900	1	562	425.63070000000005	57.446400000000004
1_MACS_peak_27663_lociStitched	chr4	83208156	83208717	1	562	502.1511	41.8506
1_MACS_peak_1238_lociStitched	chr1	7385749	7386309	1	561	470.96	84.05600000000001
1_MACS_peak_2456_lociStitched	chr1	18662283	18662843	1	561	411.20799999999997	55.215999999999994
1_MACS_peak_8218_lociStitched	chr11	119734732	119735292	1	561	361.424	42.168000000000006
1_MACS_peak_9400_lociStitched	chr14	101102645	101103205	1	561	473.144	41.72
1_MACS_peak_9935_lociStitched	chr15	20147573	20148133	1	561	329.392	118.832
1_MACS_peak_17519_lociStitched	chr19	16024865	16025425	1	561	567.784	74.14399999999999
1_MACS_peak_26523_lociStitched	chr3	195506790	195507350	1	561	328.15999999999997	92.568
1_MACS_peak_27259_lociStitched	chr4	7920346	7920906	1	561	444.52799999999996	53.144
1_MACS_peak_809_lociStitched	chr1	5194634	5195193	1	560	379.56100000000004	30.3537
1_MACS_peak_7825_lociStitched	chr11	71135950	71136509	1	560	403.9334	56.9621
1_MACS_peak_10459_lociStitched	chr15	84954700	84955259	1	560	382.18829999999997	26.2171
1_MACS_peak_16268_lociStitched	chr19	5483182	5483741	1	560	495.5535	51.987
1_MACS_peak_19367_lociStitched	chr19	47803073	47803632	1	560	478.0009	63.2788
1_MACS_peak_23637_lociStitched	chr21	47446734	47447293	1	560	544.7455	24.0929
1_MACS_peak_23744_lociStitched	chr22	19619494	19620053	1	560	498.2926	36.0555
1_MACS_peak_24162_lociStitched	chr22	26351365	26351924	1	560	478.4481	27.391000000000002
1_MACS_peak_28072_lociStitched	chr5	172126975	172127534	1	560	418.8028	36.446799999999996
1_MACS_peak_6215_lociStitched	chr11	552673	553231	1	559	394.1154	22.375799999999998
1_MACS_peak_7707_lociStitched	chr11	70839026	70839584	1	559	346.518	22.041
1_MACS_peak_8277_lociStitched	chr11	126869405	126869963	1	559	391.6044	53.0658
1_MACS_peak_8424_lociStitched	chr12	2714925	2715483	1	559	457.50419999999997	17.465400000000002
1_MACS_peak_23525_lociStitched	chr21	46534845	46535403	1	559	447.9624	116.622
1_MACS_peak_30046_lociStitched	chr7	128006175	128006733	1	559	561.1806	101.89080000000001
1_MACS_peak_33996_lociStitched	chr9	139658325	139658883	1	559	450.5292	36.549
1_MACS_peak_4919_lociStitched	chr1	236304641	236305198	1	558	387.56059999999997	50.129999999999995
1_MACS_peak_5130_lociStitched	chr10	71520299	71520856	1	558	574.9354	58.5407
1_MACS_peak_9118_lociStitched	chr12	133176261	133176818	1	558	559.228	27.5158
1_MACS_peak_14839_lociStitched	chr17	74977448	74978005	1	558	494.8945	54.1961
1_MACS_peak_20924_lociStitched	chr2	203239706	203240263	1	558	438.02479999999997	125.04650000000001
1_MACS_peak_25491_lociStitched	chr22	46439981	46440538	1	558	454.51199999999994	51.244
1_MACS_peak_26031_lociStitched	chr3	14358839	14359396	1	558	423.3757	40.8281
1_MACS_peak_8974_lociStitched	chr12	57560168	57560724	1	557	395.2048	22.9072
1_MACS_peak_9049_lociStitched	chr12	113957135	113957691	1	557	438.7396	24.186
1_MACS_peak_9140_lociStitched	chr13	111766680	111767236	1	557	432.846	92.79639999999999
1_MACS_peak_16387_lociStitched	chr19	6176947	6177503	1	557	357.7304	26.9104
1_MACS_peak_16421_lociStitched	chr19	6439156	6439712	1	557	461.5356	17.458399999999997
1_MACS_peak_19859_lociStitched	chr19	50819462	50820018	1	557	421.0032	37.4188
1_MACS_peak_28044_lociStitched	chr5	145717591	145718147	1	557	507.5724	97.9116
1_MACS_peak_30269_lociStitched	chr7	154623805	154624361	1	557	341.1616	81.0648
1_MACS_peak_31728_lociStitched	chr8	142819678	142820234	1	557	368.4056	8.062000000000001
1_MACS_peak_32010_lociStitched	chr8	143822300	143822856	1	557	483.8868	20.294
1_MACS_peak_11871_lociStitched	chr16	85569703	85570258	1	556	411.366	14.652
1_MACS_peak_17268_lociStitched	chr19	14686828	14687383	1	556	321.8445	28.1385
1_MACS_peak_18844_lociStitched	chr19	42140859	42141414	1	556	382.284	54.39
1_MACS_peak_21174_lociStitched	chr2	241781618	241782173	1	556	463.97999999999996	36.463499999999996
1_MACS_peak_22526_lociStitched	chr20	59698866	59699421	1	556	370.1295	9.213000000000001
1_MACS_peak_32521_lociStitched	chr9	125110344	125110899	1	556	483.18300000000005	46.8975
1_MACS_peak_726_lociStitched	chr1	4684292	4684846	1	555	465.5262	31.4118
1_MACS_peak_12336_lociStitched	chr16	89146225	89146779	1	555	419.378	24.2652
1_MACS_peak_12369_lociStitched	chr16	90170519	90171073	1	555	260.7124	91.13300000000001
1_MACS_peak_18565_lociStitched	chr19	39524860	39525414	1	555	438.2694	55.178399999999996
1_MACS_peak_19230_lociStitched	chr19	46710370	46710924	1	555	388.1324	33.9602
1_MACS_peak_22446_lociStitched	chr20	58072413	58072967	1	555	491.3426	32.2982
1_MACS_peak_30845_lociStitched	chr7	158170508	158171062	1	555	415.3338	45.5942
1_MACS_peak_31006_lociStitched	chr8	974128	974682	1	555	335.1146	51.965199999999996
1_MACS_peak_34129_lociStitched	chr9	140819499	140820053	1	555	408.298	15.789
1_MACS_peak_9950_lociStitched	chr15	30395066	30395619	1	554	311.7261	48.9405
1_MACS_peak_11369_lociStitched	chr16	54404729	54405282	1	554	472.7044	37.1616
1_MACS_peak_20025_lociStitched	chr19	54599168	54599721	1	554	387.9848	16.5347
1_MACS_peak_21644_lociStitched	chr20	42815529	42816082	1	554	407.22920000000005	23.6131
1_MACS_peak_23698_lociStitched	chr22	18848123	18848676	1	554	372.8879	87.8717
1_MACS_peak_33752_lociStitched	chr9	138223809	138224362	1	554	489.0732	16.3688
1_MACS_peak_5839_lociStitched	chr10	133980845	133981397	1	553	468.26160000000004	6.072
1_MACS_peak_9406_lociStitched	chr14	101139098	101139650	1	553	415.54560000000004	17.4984
1_MACS_peak_15606_lociStitched	chr18	75689025	75689577	1	553	485.53920000000005	24.2328
1_MACS_peak_19966_lociStitched	chr19	51249763	51250315	1	553	427.9656	11.8128
1_MACS_peak_27617_lociStitched	chr4	15776737	15777289	1	553	526.9392	48.3
1_MACS_peak_30073_lociStitched	chr7	132245484	132246036	1	553	399.8688	72.80879999999999
1_MACS_peak_8746_lociStitched	chr12	52738676	52739227	1	552	356.82759999999996	31.0213
1_MACS_peak_13145_lociStitched	chr17	18394831	18395382	1	552	288.44849999999997	8.430299999999999
1_MACS_peak_14160_lociStitched	chr17	56607929	56608480	1	552	364.54159999999996	63.2548
1_MACS_peak_20024_lociStitched	chr19	54596066	54596617	1	552	411.2664	36.5864
1_MACS_peak_20056_lociStitched	chr19	54812154	54812705	1	552	435.95120000000003	64.1915
1_MACS_peak_20662_lociStitched	chr2	87625301	87625852	1	552	471.6009	218.9123
1_MACS_peak_21811_lociStitched	chr20	48234975	48235526	1	552	451.87510000000003	85.6254
1_MACS_peak_23670_lociStitched	chr22	16866867	16867418	1	552	363.7151	98.0229
1_MACS_peak_24732_lociStitched	chr22	39770147	39770698	1	552	321.8942	55.5959
1_MACS_peak_26024_lociStitched	chr3	13927939	13928490	1	552	409.7787	63.7507
1_MACS_peak_30952_lociStitched	chr7	158960901	158961452	1	552	547.8593	107.3899
1_MACS_peak_32432_lociStitched	chr9	69178484	69179035	1	552	367.0211	32.6743
1_MACS_peak_8639_lociStitched	chr12	51984913	51985463	1	551	477.84000000000003	70.565
1_MACS_peak_14387_lociStitched	chr17	71621078	71621628	1	551	426.91	78.155
1_MACS_peak_18197_lociStitched	chr19	35483764	35484314	1	551	463.09999999999997	33.11
1_MACS_peak_23361_lociStitched	chr21	45420592	45421142	1	551	413.71	50.875
1_MACS_peak_23515_lociStitched	chr21	46506188	46506738	1	551	456.5	63.14
1_MACS_peak_5059_lociStitched	chr10	48126172	48126721	1	550	342.576	39.747600000000006
1_MACS_peak_5328_lociStitched	chr10	73371530	73372079	1	550	364.4262	94.0437
1_MACS_peak_6904_lociStitched	chr11	64263561	64264110	1	550	310.6242	66.5388
1_MACS_peak_12450_lociStitched	chr17	221527	222076	1	550	438.4314	35.4654
1_MACS_peak_22447_lociStitched	chr20	58076961	58077510	1	550	452.0466	29.0421
1_MACS_peak_18843_lociStitched	chr19	42137489	42138037	1	549	450.73	52.224399999999996
1_MACS_peak_21212_lociStitched	chr2	241911709	241912257	1	549	384.69599999999997	0.0
1_MACS_peak_3253_lociStitched	chr1	26687629	26688176	1	548	358.5585	40.5327
1_MACS_peak_4407_lociStitched	chr1	153400691	153401238	1	548	374.3668	43.924099999999996
1_MACS_peak_25674_lociStitched	chr22	49691062	49691609	1	548	445.9144	34.7892
1_MACS_peak_32220_lociStitched	chr8	144813975	144814522	1	548	366.49	21.1689
1_MACS_peak_1978_lociStitched	chr1	16739675	16740221	1	547	327.054	81.5724
1_MACS_peak_4016_lociStitched	chr1	37244650	37245196	1	547	402.3474	54.7638
1_MACS_peak_20897_lociStitched	chr2	176963110	176963656	1	547	473.7642	27.9552
1_MACS_peak_21937_lociStitched	chr20	52789650	52790196	1	547	399.28979999999996	7.7532000000000005
1_MACS_peak_22478_lociStitched	chr20	58194399	58194945	1	547	429.3198	18.9462
1_MACS_peak_23343_lociStitched	chr21	44897206	44897752	1	547	382.473	61.698
1_MACS_peak_28063_lociStitched	chr5	168728198	168728744	1	547	463.66319999999996	64.9194
1_MACS_peak_3494_lociStitched	chr1	30202997	30203542	1	546	521.238	56.571000000000005
1_MACS_peak_11343_lociStitched	chr16	49723610	49724155	1	546	394.8525	31.0105
1_MACS_peak_13319_lociStitched	chr17	26813506	26814051	1	546	290.703	48.504999999999995
1_MACS_peak_22543_lociStitched	chr20	59878389	59878934	1	546	554.5375	38.477
1_MACS_peak_26499_lociStitched	chr3	194208373	194208918	1	546	429.569	66.98049999999999
