#29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_ROSE/29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam
#Using cutoff of 19861.1742 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_31479_lociStitched	chr8	54791329	54791833	1	505	348.9192	19.7568	10116	0
1_MACS_peak_15697_lociStitched	chr19	345268	345758	1	491	401.8	26.068	10117	0
1_MACS_peak_14727_lociStitched	chr17	72994587	72995089	1	503	362.4942	26.2546	10118	0
1_MACS_peak_12882_lociStitched	chr17	7274802	7275325	1	524	304.1245	54.7058	10119	0
1_MACS_peak_10222_lociStitched	chr15	74658007	74658522	1	516	330.0635	45.3715	10120	0
1_MACS_peak_12323_lociStitched	chr16	89115900	89116383	1	484	395.2872	0	10121	0
1_MACS_peak_28405_lociStitched	chr5	180606545	180607054	1	510	332.5297	24.2284	10122	0
1_MACS_peak_5647_lociStitched	chr10	119311314	119311796	1	483	440.066	42.4642	10123	0
1_MACS_peak_22495_lociStitched	chr20	58242299	58242785	1	487	425.979	40.095	10124	0
1_MACS_peak_16349_lociStitched	chr19	6079351	6079861	1	511	340.629	36.822	10125	0
1_MACS_peak_17626_lociStitched	chr19	17332768	17333285	1	518	358.281	84.4261	10126	0
1_MACS_peak_25682_lociStitched	chr22	49726508	49727036	1	529	266.3232	49.7904	10127	0
1_MACS_peak_2338_lociStitched	chr1	18369237	18369731	1	495	401.2762	42.237	10128	0
1_MACS_peak_16092_lociStitched	chr19	4127373	4127895	1	523	337.0554	88.6356	10129	0
1_MACS_peak_24041_lociStitched	chr22	25049993	25050508	1	516	344.226	63.448	10130	0
1_MACS_peak_26650_lociStitched	chr4	1648079	1648587	1	509	359.156	50.546	10131	0
1_MACS_peak_31010_lociStitched	chr8	1156210	1156717	1	508	411.2277	99.2199	10132	0
1_MACS_peak_17053_lociStitched	chr19	13364446	13364941	1	496	379.2195	25.344	10133	0
1_MACS_peak_4606_lociStitched	chr1	201035930	201036437	1	508	380.8584	70.1688	10134	0
1_MACS_peak_17116_lociStitched	chr19	13810373	13810879	1	507	332.5938	18.2666	10135	0
1_MACS_peak_4308_lociStitched	chr1	109656126	109656631	1	506	317.443	0	10136	0
1_MACS_peak_18159_lociStitched	chr19	34308584	34309093	1	510	344.593	42.756	10137	0
1_MACS_peak_5811_lociStitched	chr10	133883193	133883676	1	484	414.4623	24.633	10138	0
1_MACS_peak_19725_lociStitched	chr19	49734433	49734950	1	518	306.8395	39.4471	10139	0
1_MACS_peak_32418_lociStitched	chr9	45732158	45732625	1	468	504.5468	71.7312	10140	0
1_MACS_peak_8275_lociStitched	chr11	125278877	125279385	1	509	358.0384	53.6448	10141	0
1_MACS_peak_25935_lociStitched	chr3	13522023	13522521	1	499	368.3208	27.39	10142	0
1_MACS_peak_2998_lociStitched	chr1	22473717	22474209	1	493	401.964	41.6232	10143	0
1_MACS_peak_17487_lociStitched	chr19	15937332	15937822	1	491	367.696	1.029	10144	0
1_MACS_peak_26961_lociStitched	chr4	7073770	7074272	1	503	335.6372	9.8894	10145	0
1_MACS_peak_19043_lociStitched	chr19	45123707	45124210	1	504	370.1577	48.0868	10146	0
1_MACS_peak_26316_lociStitched	chr3	123709809	123710334	1	526	283.5525	59.3775	10147	0
1_MACS_peak_11345_lociStitched	chr16	49771814	49772327	1	514	320.4198	39.0906	10148	0
1_MACS_peak_5466_lociStitched	chr10	99687389	99687892	1	504	352.0497	30.9848	10149	0
1_MACS_peak_32456_lociStitched	chr9	112260709	112261213	1	505	406.6272	90.0144	10150	0
1_MACS_peak_21458_lociStitched	chr20	31507965	31508461	1	497	392.0384	48.0624	10151	0
1_MACS_peak_1577_lociStitched	chr1	9404883	9405368	1	486	401.58	23.1345	10152	0
1_MACS_peak_22531_lociStitched	chr20	59826132	59826642	1	511	317.628	27.081	10153	0
1_MACS_peak_26849_lociStitched	chr4	6311175	6311675	1	501	336.25	7.4	10154	0
1_MACS_peak_2751_lociStitched	chr1	20582155	20582647	1	493	396.4044	41.1312	10155	0
1_MACS_peak_11432_lociStitched	chr16	66343245	66343745	1	501	378.7	51.6	10156	0
1_MACS_peak_30781_lociStitched	chr7	157838514	157839021	1	508	347.6499	47.9622	10157	0
1_MACS_peak_32431_lociStitched	chr9	68691942	68692460	1	519	417.1454	166.278	10158	0
1_MACS_peak_24277_lociStitched	chr22	27881312	27881802	1	491	369.95	10.829	10159	0
1_MACS_peak_6722_lociStitched	chr11	61012492	61013001	1	510	307.0288	17.815	10160	0
1_MACS_peak_23705_lociStitched	chr22	18918058	18918564	1	507	325.358	24.2374	10161	0
1_MACS_peak_13504_lociStitched	chr17	37368912	37369387	1	476	433.2475	30.1625	10162	0
1_MACS_peak_15667_lociStitched	chr19	271462	271944	1	483	410.0856	27.3776	10163	0
1_MACS_peak_18848_lociStitched	chr19	42152664	42153161	1	498	350.4347	16.898	10164	0
1_MACS_peak_27787_lociStitched	chr5	1037207	1037694	1	488	402.3594	36.8172	10165	0
1_MACS_peak_23351_lociStitched	chr21	44962360	44962871	1	512	309.2572	32.3463	10166	0
1_MACS_peak_17475_lociStitched	chr19	15845975	15846470	1	496	388.872	50.886	10167	0
1_MACS_peak_2351_lociStitched	chr1	18418643	18419146	1	504	356.2749	48.0365	10168	0
1_MACS_peak_23652_lociStitched	chr21	47508987	47509487	1	501	369	51.8	10169	0
1_MACS_peak_27036_lociStitched	chr4	7323693	7324188	1	496	368.5275	33.8085	10170	0
1_MACS_peak_13169_lociStitched	chr17	19020531	19021051	1	521	290.004	65.26	10171	0
1_MACS_peak_6981_lociStitched	chr11	64759312	64759814	1	503	333.9806	28.3128	10172	0
1_MACS_peak_23323_lociStitched	chr21	44688954	44689477	1	524	262.1276	55.9087	10173	0
1_MACS_peak_34331_lociStitched	chrX	153043079	153043577	1	499	360.9006	40.338	10174	0
1_MACS_peak_24879_lociStitched	chr22	43147108	43147607	1	500	330.8869	14.5708	10175	0
1_MACS_peak_7776_lociStitched	chr11	70985119	70985595	1	477	461.8152	71.0192	10176	0
1_MACS_peak_18627_lociStitched	chr19	39790980	39791479	1	500	367.4137	53.2932	10177	0
1_MACS_peak_4015_lociStitched	chr1	37242546	37243009	1	464	427.4416	3.704	10178	0
1_MACS_peak_4379_lociStitched	chr1	149379691	149380211	1	521	295.984	79.612	10179	0
1_MACS_peak_351_lociStitched	chr1	2857268	2857739	1	472	425.5485	24.2565	10180	0
1_MACS_peak_29037_lociStitched	chr7	128979	129490	1	512	304.6582	43.435	10181	0
1_MACS_peak_10951_lociStitched	chr16	4201291	4201793	1	503	326.4506	27.861	10182	0
1_MACS_peak_14282_lociStitched	chr17	71364672	71365167	1	496	370.0125	44.9955	10183	0
1_MACS_peak_16230_lociStitched	chr19	5393837	5394347	1	511	304.011	40.392	10184	0
1_MACS_peak_34123_lociStitched	chr9	140806761	140807256	1	496	379.368	55.5885	10185	0
1_MACS_peak_17499_lociStitched	chr19	15965530	15966034	1	505	296.2008	8.064	10186	0
1_MACS_peak_28780_lociStitched	chr6	36746438	36746938	1	501	339.8	36	10187	0
1_MACS_peak_31375_lociStitched	chr8	21913225	21913731	1	507	352.935	74.0278	10188	0
1_MACS_peak_16091_lociStitched	chr19	4072492	4072992	1	501	379.1	76.05	10189	0
1_MACS_peak_31429_lociStitched	chr8	22770948	22771443	1	496	359.667	39.3525	10190	0
1_MACS_peak_17446_lociStitched	chr19	15646063	15646557	1	495	348.1712	24.453	10191	0
1_MACS_peak_23484_lociStitched	chr21	46239664	46240165	1	502	322.6941	26.1021	10192	0
1_MACS_peak_13092_lociStitched	chr17	16394117	16394621	1	505	392.8176	108.9144	10193	0
1_MACS_peak_32494_lociStitched	chr9	120176214	120176683	1	470	422.8035	21.6678	10194	0
1_MACS_peak_14503_lociStitched	chr17	72100743	72101222	1	480	393.3548	22.2735	10195	0
1_MACS_peak_6977_lociStitched	chr11	64648550	64649060	1	511	315.69	60.333	10196	0
1_MACS_peak_15611_lociStitched	chr18	76262660	76263177	1	518	265.0659	45.7028	10197	0
1_MACS_peak_1172_lociStitched	chr1	7190042	7190537	1	496	379.665	63.36	10198	0
1_MACS_peak_25296_lociStitched	chr22	45297474	45297967	1	494	362.4043	39.0456	10199	0
1_MACS_peak_13503_lociStitched	chr17	37312499	37312968	1	470	417.2693	18.4317	10200	0
1_MACS_peak_5137_lociStitched	chr10	71535298	71535785	1	488	368.2207	24.2039	10201	0
1_MACS_peak_16954_lociStitched	chr19	11646007	11646495	1	489	404.796	64.3184	10202	0
1_MACS_peak_3266_lociStitched	chr1	27327932	27328427	1	496	329.2245	14.2065	10203	0
1_MACS_peak_27964_lociStitched	chr5	76010685	76011183	1	499	382.6134	78.9828	10204	0
1_MACS_peak_13602_lociStitched	chr17	40257549	40258054	1	506	288.7085	14.14	10205	0
1_MACS_peak_3221_lociStitched	chr1	23783277	23783766	1	490	392.8137	57.4086	10206	0
1_MACS_peak_6458_lociStitched	chr11	2243654	2244132	1	479	405.5352	35.0852	10207	0
1_MACS_peak_3260_lociStitched	chr1	27295800	27296300	1	501	355.3	62.35	10208	0
1_MACS_peak_3219_lociStitched	chr1	23751749	23752240	1	492	398.1519	71.2441	10209	0
1_MACS_peak_1102_lociStitched	chr1	7015900	7016382	1	483	391.4322	34.5594	10210	0
1_MACS_peak_23986_lociStitched	chr22	23838011	23838507	1	497	319.424	11.3584	10211	0
1_MACS_peak_29378_lociStitched	chr7	4963676	4964166	1	491	375.781	46.011	10212	0
1_MACS_peak_468_lociStitched	chr1	3294462	3294971	1	510	276.4888	24.0757	10213	0
1_MACS_peak_14690_lociStitched	chr17	72706703	72707193	1	491	356.769	27.783	10214	0
1_MACS_peak_15739_lociStitched	chr19	515313	515811	1	499	340.632	41.7324	10215	0
1_MACS_peak_28348_lociStitched	chr5	179908206	179908695	1	490	350.2707	18.4842	10216	0
1_MACS_peak_17315_lociStitched	chr19	14941493	14941977	1	485	375.5356	27.0556	10217	0
1_MACS_peak_30770_lociStitched	chr7	157717651	157718159	1	509	330.0476	74.7776	10218	0
1_MACS_peak_32324_lociStitched	chr8	145872374	145872878	1	505	332.0352	58.8168	10219	0
1_MACS_peak_26844_lociStitched	chr4	6241167	6241664	1	498	329.6104	27.832	10220	0
1_MACS_peak_18873_lociStitched	chr19	42234029	42234527	1	499	329.5266	32.0214	10221	0
1_MACS_peak_30968_lociStitched	chr8	297118	297608	1	491	345.744	19.257	10222	0
1_MACS_peak_2288_lociStitched	chr1	18231673	18232176	1	504	304.818	30.7333	10223	0
1_MACS_peak_31353_lociStitched	chr8	21536457	21536951	1	495	352.469	43.6202	10224	0
1_MACS_peak_17071_lociStitched	chr19	13409875	13410366	1	492	339.2319	19.7382	10225	0
1_MACS_peak_30789_lociStitched	chr7	157871301	157871798	1	498	348.2479	51.5886	10226	0
1_MACS_peak_26331_lociStitched	chr3	126788511	126789014	1	504	305.824	34.5561	10227	0
1_MACS_peak_12172_lociStitched	chr16	88220012	88220520	1	509	278.2316	30.48	10228	0
1_MACS_peak_1543_lociStitched	chr1	9176802	9177288	1	487	370.8666	34.8462	10229	0
1_MACS_peak_10536_lociStitched	chr16	124260	124760	1	501	335.55	52.45	10230	0
1_MACS_peak_10537_lociStitched	chr16	193606	194094	1	489	338.0376	9.8088	10231	0
1_MACS_peak_29377_lociStitched	chr7	4959608	4960074	1	467	419.0738	22.7408	10232	0
1_MACS_peak_32241_lociStitched	chr8	144869020	144869516	1	497	316.4976	18.6	10233	0
1_MACS_peak_29534_lociStitched	chr7	45960987	45961496	1	510	308.7085	68.5114	10234	0
1_MACS_peak_20706_lociStitched	chr2	96768930	96769436	1	507	334.1624	79.7456	10235	0
1_MACS_peak_4955_lociStitched	chr10	1247383	1247868	1	486	379.6095	42.486	10236	0
1_MACS_peak_12350_lociStitched	chr16	89668650	89669141	1	492	361.8179	45.9576	10237	0
1_MACS_peak_10142_lociStitched	chr15	74378526	74379021	1	496	396.5445	95.931	10238	0
1_MACS_peak_31209_lociStitched	chr8	7195363	7195857	1	495	357.0138	52.611	10239	0
1_MACS_peak_16223_lociStitched	chr19	5371349	5371835	1	487	351.5724	19.44	10240	0
1_MACS_peak_28413_lociStitched	chr5	180708512	180709017	1	506	272.8515	16.362	10241	0
1_MACS_peak_13063_lociStitched	chr17	9633453	9633915	1	463	441.3024	36.498	10242	0
1_MACS_peak_7845_lociStitched	chr11	72289384	72289862	1	479	395.3538	37.1406	10243	0
1_MACS_peak_30517_lociStitched	chr7	155843047	155843547	1	501	341.75	63.45	10244	0
1_MACS_peak_4258_lociStitched	chr1	46983118	46983611	1	494	361.6155	56.2513	10245	0
1_MACS_peak_27452_lociStitched	chr4	8501612	8502101	1	490	331.8354	11.6871	10246	0
1_MACS_peak_26226_lociStitched	chr3	50413545	50414034	1	490	328.9992	9.0465	10247	0
1_MACS_peak_29015_lociStitched	chr6	170578687	170579184	1	498	296.6096	8.1011	10248	0
1_MACS_peak_9062_lociStitched	chr12	117317292	117317775	1	484	348.0981	8.0661	10249	0
1_MACS_peak_13794_lociStitched	chr17	42671056	42671521	1	466	419.7555	25.017	10250	0
1_MACS_peak_23870_lociStitched	chr22	21405872	21406344	1	473	401.4832	27.6592	10251	0
1_MACS_peak_11211_lociStitched	chr16	29640590	29641081	1	492	344.2401	33.6335	10252	0
1_MACS_peak_21297_lociStitched	chr20	935621	936103	1	483	369.935	28.197	10253	0
1_MACS_peak_28235_lociStitched	chr5	177727398	177727883	1	486	367.63	36.472	10254	0
1_MACS_peak_19790_lociStitched	chr19	50219204	50219708	1	505	305.0208	49.8456	10255	0
1_MACS_peak_6829_lociStitched	chr11	62759910	62760385	1	476	393.5375	30.115	10256	0
1_MACS_peak_22599_lociStitched	chr20	60153058	60153552	1	495	360.9164	63.9236	10257	0
1_MACS_peak_6399_lociStitched	chr11	1913307	1913795	1	489	348.0416	29.3776	10258	0
1_MACS_peak_18130_lociStitched	chr19	34128763	34129267	1	505	289.5984	36.5904	10259	0
1_MACS_peak_20798_lociStitched	chr2	121671856	121672334	1	479	366.9128	14.6268	10260	0
1_MACS_peak_14876_lociStitched	chr17	75778324	75778818	1	495	338.143	42.5828	10261	0
1_MACS_peak_9048_lociStitched	chr12	113952856	113953344	1	489	361.2176	43.6272	10262	0
1_MACS_peak_30116_lociStitched	chr7	148676849	148677347	1	499	335.2536	57.519	10263	0
1_MACS_peak_8778_lociStitched	chr12	52831733	52832226	1	494	335.4865	37.6652	10264	0
1_MACS_peak_21514_lociStitched	chr20	31782964	31783464	1	501	310.35	42.3	10265	0
1_MACS_peak_17484_lociStitched	chr19	15928013	15928502	1	490	332.0799	19.9512	10266	0
1_MACS_peak_9706_lociStitched	chr14	104995645	104996142	1	498	292.7827	12.922	10267	0
1_MACS_peak_5430_lociStitched	chr10	98879912	98880409	1	498	325.3362	45.8234	10268	0
1_MACS_peak_17923_lociStitched	chr19	19648063	19648528	1	466	409.0605	21.39	10269	0
1_MACS_peak_28573_lociStitched	chr6	32182560	32183030	1	471	426.243	54.379	10270	0
1_MACS_peak_24098_lociStitched	chr22	25571614	25572100	1	487	355.7034	36.1584	10271	0
1_MACS_peak_26348_lociStitched	chr3	127200245	127200730	1	486	358.221	35.5505	10272	0
1_MACS_peak_12641_lociStitched	chr17	2749333	2749840	1	508	286.3029	57.798	10273	0
1_MACS_peak_31826_lociStitched	chr8	143105378	143105847	1	470	406.2947	32.7831	10274	0
1_MACS_peak_25790_lociStitched	chr22	50582057	50582547	1	491	345.597	43.022	10275	0
1_MACS_peak_11367_lociStitched	chr16	54316883	54317384	1	502	284.7684	28.7073	10276	0
1_MACS_peak_856_lociStitched	chr1	5527154	5527657	1	504	282.4345	36.5178	10277	0
1_MACS_peak_9387_lociStitched	chr14	101062514	101062990	1	477	357.9044	8.092	10278	0
1_MACS_peak_4315_lociStitched	chr1	113308970	113309441	1	472	382.2165	17.2857	10279	0
1_MACS_peak_28853_lociStitched	chr6	43212110	43212600	1	491	346.92	47.04	10280	0
1_MACS_peak_12830_lociStitched	chr17	7021731	7022228	1	498	307.4939	36.7283	10281	0
1_MACS_peak_31778_lociStitched	chr8	142986291	142986784	1	494	313.4494	26.5234	10282	0
1_MACS_peak_29016_lociStitched	chr6	170583469	170583943	1	475	361.9464	7.584	10283	0
1_MACS_peak_25880_lociStitched	chr3	10805353	10805832	1	480	363.8484	25.9618	10284	0
1_MACS_peak_2475_lociStitched	chr1	18700023	18700507	1	485	348.5284	28.2656	10285	0
1_MACS_peak_28838_lociStitched	chr6	41650830	41651311	1	482	371.2839	40.5964	10286	0
1_MACS_peak_9382_lociStitched	chr14	101045917	101046422	1	506	271.387	41.2585	10287	0
1_MACS_peak_18607_lociStitched	chr19	39715371	39715855	1	485	335.2668	16.1656	10288	0
1_MACS_peak_14994_lociStitched	chr17	76471216	76471692	1	477	387.5116	41.3168	10289	0
1_MACS_peak_10903_lociStitched	chr16	3967337	3967825	1	489	329.2048	25.0832	10290	0
1_MACS_peak_17500_lociStitched	chr19	15969257	15969733	1	477	362.9976	16.9456	10291	0
1_MACS_peak_5889_lociStitched	chr10	134318957	134319459	1	503	327.6052	85.2396	10292	0
1_MACS_peak_3923_lociStitched	chr1	33167627	33168105	1	479	383.595	45.8402	10293	0
1_MACS_peak_26091_lociStitched	chr3	24537058	24537561	1	504	315.7331	80.0776	10294	0
1_MACS_peak_28281_lociStitched	chr5	178920152	178920648	1	497	340.008	72.9616	10295	0
1_MACS_peak_14247_lociStitched	chr17	62037100	62037608	1	509	254.8128	48.0568	10296	0
1_MACS_peak_8823_lociStitched	chr12	53073380	53073858	1	479	357.8308	23.8044	10297	0
1_MACS_peak_18150_lociStitched	chr19	34296823	34297305	1	483	375.96	55.8638	10298	0
1_MACS_peak_2404_lociStitched	chr1	18513476	18513969	1	494	334.0568	59.16	10299	0
1_MACS_peak_5250_lociStitched	chr10	72984874	72985341	1	468	417.0777	50.4827	10300	0
1_MACS_peak_24781_lociStitched	chr22	40108253	40108693	1	441	459.36	21.604	10301	0
1_MACS_peak_9946_lociStitched	chr15	29864038	29864531	1	494	357.425	85.1411	10302	0
1_MACS_peak_30838_lociStitched	chr7	158159673	158160121	1	449	446.0736	28.7616	10303	0
1_MACS_peak_21681_lociStitched	chr20	43440520	43440988	1	469	378.0036	16.7544	10304	0
1_MACS_peak_6218_lociStitched	chr11	573842	574294	1	453	449.3332	42.8044	10305	0
1_MACS_peak_3218_lociStitched	chr1	23749720	23750214	1	495	323.9158	56.7112	10306	0
1_MACS_peak_8203_lociStitched	chr11	119512106	119512601	1	496	307.9395	45.936	10307	0
1_MACS_peak_32679_lociStitched	chr9	132090476	132090950	1	475	365.1222	25.1694	10308	0
1_MACS_peak_32330_lociStitched	chr8	145909068	145909552	1	485	356.4176	51.8364	10309	0
1_MACS_peak_21519_lociStitched	chr20	31854998	31855463	1	466	393.2505	25.5285	10310	0
1_MACS_peak_20417_lociStitched	chr2	1812540	1813026	1	487	322.947	26.973	10311	0
1_MACS_peak_6591_lociStitched	chr11	20182480	20182966	1	487	311.526	16.1838	10312	0
1_MACS_peak_7245_lociStitched	chr11	69032662	69033146	1	485	349.206	46.706	10313	0
1_MACS_peak_20797_lociStitched	chr2	121638654	121639122	1	469	381.4668	24.7572	10314	0
1_MACS_peak_31552_lociStitched	chr8	140667148	140667621	1	474	348.6956	8.0883	10315	0
1_MACS_peak_5044_lociStitched	chr10	43728915	43729399	1	485	357.918	56.386	10316	0
1_MACS_peak_4989_lociStitched	chr10	1658407	1658906	1	500	270.4081	36.3771	10317	0
1_MACS_peak_10422_lociStitched	chr15	79237029	79237528	1	500	281.436	48.902	10318	0
1_MACS_peak_19099_lociStitched	chr19	45700236	45700723	1	488	331.7931	45.5832	10319	0
1_MACS_peak_26401_lociStitched	chr3	138048695	138049173	1	479	426.2326	106.8808	10320	0
1_MACS_peak_16844_lociStitched	chr19	10156174	10156656	1	483	334.4598	30.0286	10321	0
1_MACS_peak_8231_lociStitched	chr11	119954651	119955161	1	511	272.085	107.814	10322	0
1_MACS_peak_28280_lociStitched	chr5	178916467	178916961	1	495	297.7338	43.1756	10323	0
1_MACS_peak_9108_lociStitched	chr12	132964176	132964667	1	492	304.2727	36.6286	10324	0
1_MACS_peak_34362_lociStitched	chrX	153410298	153410796	1	499	258.0138	23.9538	10325	0
1_MACS_peak_20428_lociStitched	chr2	2716603	2717073	1	471	366.882	23.265	10326	0
1_MACS_peak_5763_lociStitched	chr10	126822945	126823418	1	474	364.9195	31.2653	10327	0
1_MACS_peak_5450_lociStitched	chr10	99602969	99603452	1	484	335.2986	38.9781	10328	0
1_MACS_peak_14319_lociStitched	chr17	71470416	71470890	1	475	353.0352	24.2214	10329	0
1_MACS_peak_32380_lociStitched	chr9	36746724	36747179	1	456	412.4575	26.1625	10330	0
1_MACS_peak_27678_lociStitched	chr4	154035348	154035823	1	476	378.385	54.0075	10331	0
1_MACS_peak_14413_lociStitched	chr17	71723939	71724430	1	492	323.3235	62.3079	10332	0
1_MACS_peak_26623_lociStitched	chr4	1526199	1526686	1	488	325.2673	47.5312	10333	0
1_MACS_peak_20620_lociStitched	chr2	71131694	71132181	1	488	311.3391	34.6744	10334	0
1_MACS_peak_10084_lociStitched	chr15	68870197	68870680	1	484	385.0959	93.0741	10335	0
1_MACS_peak_7642_lociStitched	chr11	70630716	70631209	1	494	281.2072	31.9957	10336	0
1_MACS_peak_25561_lociStitched	chr22	46950943	46951399	1	457	406.6608	27.1776	10337	0
1_MACS_peak_10118_lociStitched	chr15	74121651	74122141	1	491	272.636	14.014	10338	0
1_MACS_peak_21070_lociStitched	chr2	233498216	233498700	1	485	317.4072	33.7348	10339	0
1_MACS_peak_30560_lociStitched	chr7	156007609	156008089	1	481	339.456	40.32	10340	0
1_MACS_peak_31772_lociStitched	chr8	142976006	142976475	1	470	374.5434	37.051	10341	0
1_MACS_peak_12224_lociStitched	chr16	88353397	88353850	1	454	393.7023	8.0634	10342	0
1_MACS_peak_25859_lociStitched	chr3	10611851	10612329	1	479	322.1242	16.1564	10343	0
1_MACS_peak_7423_lociStitched	chr11	69895510	69895981	1	472	348.3045	17.8038	10344	0
1_MACS_peak_7447_lociStitched	chr11	69966608	69967089	1	482	322.5105	29.9663	10345	0
1_MACS_peak_24977_lociStitched	chr22	43913164	43913621	1	458	414.2248	41.9983	10346	0
1_MACS_peak_27615_lociStitched	chr4	13540499	13540949	1	451	415.395	23.58	10347	0
1_MACS_peak_30960_lociStitched	chr8	40431	40926	1	496	249.678	19.8	10348	0
1_MACS_peak_26285_lociStitched	chr3	52037810	52038269	1	460	393.6843	27.8613	10349	0
1_MACS_peak_33442_lociStitched	chr9	137179806	137180280	1	475	330.0462	13.6512	10350	0
1_MACS_peak_10453_lociStitched	chr15	83876743	83877220	1	478	340.2918	34.7733	10351	0
1_MACS_peak_3255_lociStitched	chr1	26694640	26695113	1	474	368.8927	49.192	10352	0
1_MACS_peak_17550_lociStitched	chr19	16857502	16857967	1	466	368.28	21.9945	10353	0
1_MACS_peak_12090_lociStitched	chr16	87664856	87665317	1	462	380.2789	22.3585	10354	0
1_MACS_peak_5781_lociStitched	chr10	126897857	126898329	1	473	348.1	26.3376	10355	0
1_MACS_peak_8733_lociStitched	chr12	52673169	52673657	1	489	289.9696	30.6464	10356	0
1_MACS_peak_13918_lociStitched	chr17	45249244	45249552	1	309	780.78	143.8052	10357	0
1_MACS_peak_1428_lociStitched	chr1	8203148	8203617	1	470	344.2929	12.5692	10358	0
1_MACS_peak_6601_lociStitched	chr11	33910265	33910750	1	486	302.64	31.04	10359	0
1_MACS_peak_32683_lociStitched	chr9	132105739	132106219	1	481	354.912	63.216	10360	0
1_MACS_peak_12452_lociStitched	chr17	224984	225479	1	496	269.0325	44.3025	10361	0
1_MACS_peak_8308_lociStitched	chr11	134220151	134220613	1	463	407.946	54.4698	10362	0
1_MACS_peak_17105_lociStitched	chr19	13728538	13729003	1	466	402.0855	58.125	10363	0
1_MACS_peak_25604_lociStitched	chr22	49278799	49279259	1	461	392.564	33.258	10364	0
1_MACS_peak_17481_lociStitched	chr19	15913314	15913794	1	481	314.448	23.472	10365	0
1_MACS_peak_20359_lociStitched	chr19	56720312	56720786	1	475	336.2556	23.1312	10366	0
1_MACS_peak_23533_lociStitched	chr21	46579398	46579880	1	483	307.0822	26.6546	10367	0
1_MACS_peak_27140_lociStitched	chr4	7628239	7628732	1	494	299.7933	69.2172	10368	0
1_MACS_peak_17938_lociStitched	chr19	29977904	29978355	1	452	390.8366	8.0729	10369	0
1_MACS_peak_27920_lociStitched	chr5	2141973	2142428	1	456	398.8075	27.482	10370	0
