REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_26433_lociStitched	chr6	32995053	32996166	1	1114	770.8638	228.9441
1_MACS_peak_28922_lociStitched	chr7	99434999	99436112	1	1114	722.8935	221.2644
1_MACS_peak_30359_lociStitched	chr8	68491682	68492795	1	1114	565.8492	96.9423
1_MACS_peak_675_lociStitched	chr1	40123155	40124267	1	1113	673.0935999999999	209.94559999999998
1_MACS_peak_4131_lociStitched	chr10	79169185	79170297	1	1113	580.7976	204.608
1_MACS_peak_9083_lociStitched	chr14	49949119	49950231	1	1113	513.8552	152.9
1_MACS_peak_10263_lociStitched	chr15	59906830	59907942	1	1113	543.5456	162.2408
1_MACS_peak_10310_lociStitched	chr15	63902260	63903372	1	1113	609.0423999999999	214.28240000000002
1_MACS_peak_14824_lociStitched	chr19	20348536	20349648	1	1113	733.8088	257.98400000000004
1_MACS_peak_15407_lociStitched	chr19	57922128	57923240	1	1113	729.8056	212.7256
1_MACS_peak_15418_lociStitched	chr19	58280618	58281730	1	1113	900.8312000000001	201.4944
1_MACS_peak_24618_lociStitched	chr5	68651759	68652871	1	1113	549.328	206.38719999999998
1_MACS_peak_27067_lociStitched	chr6	91320239	91321351	1	1113	882.4832	76.5056
1_MACS_peak_29613_lociStitched	chr7	152216103	152217215	1	1113	636.8424	153.7896
1_MACS_peak_5188_lociStitched	chr11	34255344	34256455	1	1112	582.2751000000001	159.42849999999999
1_MACS_peak_23459_lociStitched	chr4	119273610	119274721	1	1112	454.1768	100.2122
1_MACS_peak_26654_lociStitched	chr6	44443281	44444392	1	1112	813.252	176.87120000000002
1_MACS_peak_31806_lociStitched	chr9	93642776	93643887	1	1112	542.3902	139.6527
1_MACS_peak_33125_lociStitched	chrX	75647889	75649000	1	1112	938.2395	101.101
1_MACS_peak_610_lociStitched	chr1	36653149	36654259	1	1111	746.253	321.678
1_MACS_peak_1233_lociStitched	chr1	87597283	87598393	1	1111	871.572	194.139
1_MACS_peak_3909_lociStitched	chr10	64185899	64187009	1	1111	651.015	227.883
1_MACS_peak_5601_lociStitched	chr11	66494546	66495656	1	1111	687.8670000000001	196.692
1_MACS_peak_10030_lociStitched	chr15	43802303	43803413	1	1111	909.978	198.579
1_MACS_peak_10796_lociStitched	chr15	91782010	91783120	1	1111	485.514	151.626
1_MACS_peak_16091_lociStitched	chr2	55588409	55589519	1	1111	657.009	131.757
1_MACS_peak_23267_lociStitched	chr4	100495613	100496723	1	1111	610.611	164.28
1_MACS_peak_23842_lociStitched	chr4	170691797	170692907	1	1111	520.5899999999999	186.924
1_MACS_peak_25099_lociStitched	chr5	119431938	119433048	1	1111	587.634	117.54899999999999
1_MACS_peak_26431_lociStitched	chr6	32920115	32921225	1	1111	625.485	210.345
1_MACS_peak_26536_lociStitched	chr6	36973133	36974243	1	1111	599.6220000000001	254.745
1_MACS_peak_26658_lociStitched	chr6	44900639	44901749	1	1111	671.8829999999999	137.97299999999998
1_MACS_peak_29532_lociStitched	chr7	148095379	148096489	1	1111	614.94	256.41
1_MACS_peak_29663_lociStitched	chr7	157643860	157644970	1	1111	670.107	152.958
1_MACS_peak_33190_lociStitched	chrX	89829611	89830721	1	1111	491.175	74.37
1_MACS_peak_1116_lociStitched	chr1	74058767	74059876	1	1110	552.6147	151.04579999999999
1_MACS_peak_4573_lociStitched	chr10	112936980	112938089	1	1110	624.1451999999999	163.2448
1_MACS_peak_7806_lociStitched	chr12	105134120	105135229	1	1110	615.2732	145.6117
1_MACS_peak_13796_lociStitched	chr18	24743013	24744122	1	1110	756.6707	146.9425
1_MACS_peak_15457_lociStitched	chr2	2650141	2651250	1	1110	653.9773	99.3664
1_MACS_peak_16908_lociStitched	chr2	122732436	122733545	1	1110	885.9801000000001	244.5345
1_MACS_peak_19654_lociStitched	chr22	24148033	24149142	1	1110	482.0823	217.91850000000002
1_MACS_peak_25266_lociStitched	chr5	135222961	135224070	1	1110	774.4147	239.98760000000001
1_MACS_peak_29744_lociStitched	chr8	9395905	9397014	1	1110	615.3841	127.6459
1_MACS_peak_30141_lociStitched	chr8	41329107	41330216	1	1110	602.6306	191.1916
1_MACS_peak_2954_lociStitched	chr1	224058380	224059488	1	1109	627.682	221.04600000000002
1_MACS_peak_3825_lociStitched	chr10	54159797	54160905	1	1109	508.6828	116.0076
1_MACS_peak_5815_lociStitched	chr11	77750617	77751725	1	1109	660.4788	129.082
1_MACS_peak_6530_lociStitched	chr12	6844710	6845818	1	1109	619.5936	199.21839999999997
1_MACS_peak_7321_lociStitched	chr12	59424580	59425688	1	1109	536.3828	125.42559999999999
1_MACS_peak_12316_lociStitched	chr17	17685945	17687053	1	1109	717.7624000000001	66.92320000000001
1_MACS_peak_13784_lociStitched	chr18	24004193	24005301	1	1109	620.9232000000001	158.444
1_MACS_peak_14920_lociStitched	chr19	35263488	35264596	1	1109	687.1816	165.9784
1_MACS_peak_15851_lociStitched	chr2	37827400	37828508	1	1109	592.3367999999999	172.0724
1_MACS_peak_17104_lociStitched	chr2	151384958	151386066	1	1109	662.1408	243.3168
1_MACS_peak_17821_lociStitched	chr2	216545398	216546506	1	1109	645.7424	160.7708
1_MACS_peak_18388_lociStitched	chr20	19672877	19673985	1	1109	640.9780000000001	237.0012
1_MACS_peak_23598_lociStitched	chr4	138573879	138574987	1	1109	470.4568	176.172
1_MACS_peak_28180_lociStitched	chr7	26136711	26137819	1	1109	681.6415999999999	173.2912
1_MACS_peak_29889_lociStitched	chr8	22312856	22313964	1	1109	566.0772000000001	197.8888
1_MACS_peak_641_lociStitched	chr1	38396676	38397783	1	1108	735.1587000000001	121.3272
1_MACS_peak_849_lociStitched	chr1	47322947	47324054	1	1108	640.953	219.186
1_MACS_peak_1380_lociStitched	chr1	105529727	105530834	1	1108	712.3544999999999	75.94019999999999
1_MACS_peak_4252_lociStitched	chr10	89912027	89913134	1	1108	670.5099	216.6399
1_MACS_peak_6921_lociStitched	chr12	32973834	32974941	1	1108	534.9024000000001	145.5705
1_MACS_peak_10088_lociStitched	chr15	46936312	46937419	1	1108	499.257	135.054
1_MACS_peak_10470_lociStitched	chr15	74357849	74358956	1	1108	1342.2375	196.7139
1_MACS_peak_12086_lociStitched	chr17	2698804	2699911	1	1108	839.2167	155.5335
1_MACS_peak_16954_lociStitched	chr2	130634202	130635309	1	1108	1040.58	194.38920000000002
1_MACS_peak_22663_lociStitched	chr4	24204947	24206054	1	1108	614.0529	132.0651
1_MACS_peak_25364_lociStitched	chr5	141340186	141341293	1	1108	886.1535	220.293
1_MACS_peak_27490_lociStitched	chr6	134940419	134941526	1	1108	623.0196	159.6294
1_MACS_peak_28050_lociStitched	chr7	16792598	16793705	1	1108	696.1923	150.2199
1_MACS_peak_29044_lociStitched	chr7	104965323	104966430	1	1108	534.0168	125.5338
1_MACS_peak_30095_lociStitched	chr8	37605106	37606213	1	1108	562.0239	181.65869999999998
1_MACS_peak_31679_lociStitched	chr9	78765666	78766773	1	1108	631.2114	169.1496
1_MACS_peak_31762_lociStitched	chr9	89296787	89297894	1	1108	606.1931999999999	108.486
1_MACS_peak_2898_lociStitched	chr1	218694363	218695469	1	1107	678.9734	131.9458
1_MACS_peak_6871_lociStitched	chr12	31269890	31270996	1	1107	631.9684	143.78
1_MACS_peak_13260_lociStitched	chr17	70535827	70536933	1	1107	838.901	193.8818
1_MACS_peak_15656_lociStitched	chr2	22147283	22148389	1	1107	868.8736	196.7574
1_MACS_peak_16888_lociStitched	chr2	120188637	120189743	1	1107	813.1311999999999	90.13900000000001
1_MACS_peak_19464_lociStitched	chr21	46493657	46494763	1	1107	940.4318	53.1986
1_MACS_peak_24254_lociStitched	chr5	32163785	32164891	1	1107	545.4792	134.26839999999999
1_MACS_peak_24903_lociStitched	chr5	95285120	95286226	1	1107	600.005	165.34699999999998
1_MACS_peak_27816_lociStitched	chr6	165061852	165062958	1	1107	705.8492	72.7748
1_MACS_peak_30207_lociStitched	chr8	52186769	52187875	1	1107	514.8430000000001	144.1118
1_MACS_peak_33584_lociStitched	chrX	153672503	153673609	1	1107	947.842	99.53999999999999
1_MACS_peak_3_lociStitched	chr1	540228	541333	1	1106	787.9754999999999	142.987
1_MACS_peak_5246_lociStitched	chr11	40262409	40263514	1	1106	451.06100000000004	172.4905
1_MACS_peak_8459_lociStitched	chr13	50202203	50203308	1	1106	543.218	91.16250000000001
1_MACS_peak_9791_lociStitched	chr15	30395554	30396659	1	1106	499.7915	51.8245
1_MACS_peak_9794_lociStitched	chr15	30685037	30686142	1	1106	688.636	95.47200000000001
1_MACS_peak_10384_lociStitched	chr15	68155529	68156634	1	1106	777.2570000000001	215.8065
1_MACS_peak_14281_lociStitched	chr19	995924	997029	1	1106	515.9245	194.14849999999998
1_MACS_peak_15902_lociStitched	chr2	40631418	40632523	1	1106	745.654	168.62300000000002
1_MACS_peak_21057_lociStitched	chr3	73767192	73768297	1	1106	641.1210000000001	232.8235
1_MACS_peak_28189_lociStitched	chr7	27189865	27190970	1	1106	682.669	207.85049999999998
1_MACS_peak_32208_lociStitched	chr9	125901427	125902532	1	1106	496.6975	181.5515
1_MACS_peak_33061_lociStitched	chrX	68384564	68385669	1	1106	689.0780000000001	83.096
1_MACS_peak_33236_lociStitched	chrX	102023567	102024672	1	1106	585.65	90.61
1_MACS_peak_33408_lociStitched	chrX	129433356	129434461	1	1106	561.34	75.803
1_MACS_peak_1245_lociStitched	chr1	88329821	88330925	1	1105	665.712	200.928
1_MACS_peak_4442_lociStitched	chr10	103745596	103746700	1	1105	530.6928	155.44320000000002
1_MACS_peak_6914_lociStitched	chr12	32654432	32655536	1	1105	546.3696	121.55040000000001
1_MACS_peak_7740_lociStitched	chr12	100049337	100050441	1	1105	463.4592	98.3664
1_MACS_peak_10846_lociStitched	chr15	98227128	98228232	1	1105	521.1984	141.5328
1_MACS_peak_14523_lociStitched	chr19	10206688	10207792	1	1105	601.7904	63.3696
1_MACS_peak_16570_lociStitched	chr2	96400496	96401600	1	1105	490.176	136.1232
1_MACS_peak_20899_lociStitched	chr3	56912067	56913171	1	1105	713.4048	155.44320000000002
1_MACS_peak_21439_lociStitched	chr3	123751390	123752494	1	1105	927.6912000000001	112.2768
1_MACS_peak_23533_lociStitched	chr4	125552801	125553905	1	1105	654.7823999999999	172.0032
1_MACS_peak_23918_lociStitched	chr4	181586674	181587778	1	1105	586.224	149.37120000000002
1_MACS_peak_24648_lociStitched	chr5	71852030	71853134	1	1105	631.5984000000001	164.82719999999998
1_MACS_peak_28744_lociStitched	chr7	78335607	78336711	1	1105	565.6895999999999	149.4816
1_MACS_peak_31109_lociStitched	chr9	677120	678224	1	1105	527.4912	203.0256
1_MACS_peak_2_lociStitched	chr1	441696	442799	1	1104	500.3208	103.0202
1_MACS_peak_2764_lociStitched	chr1	209396467	209397570	1	1104	705.2582	251.484
1_MACS_peak_3368_lociStitched	chr10	6280882	6281985	1	1104	461.8261	172.068
1_MACS_peak_13614_lociStitched	chr18	6294102	6295205	1	1104	546.4262	200.9666
1_MACS_peak_17273_lociStitched	chr2	169408391	169409494	1	1104	482.3419	165.5603
1_MACS_peak_25231_lociStitched	chr5	132232109	132233212	1	1104	557.6768000000001	122.2124
1_MACS_peak_27032_lociStitched	chr6	90031166	90032269	1	1104	583.0458	172.2886
1_MACS_peak_27768_lociStitched	chr6	158939053	158940156	1	1104	557.2356	96.8434
1_MACS_peak_8330_lociStitched	chr13	38462814	38463916	1	1103	583.0682	98.1882
1_MACS_peak_13097_lociStitched	chr17	58169022	58170124	1	1103	483.3372	134.0032
1_MACS_peak_16410_lociStitched	chr2	76323040	76324142	1	1103	815.3698	130.9176
1_MACS_peak_17090_lociStitched	chr2	150418470	150419572	1	1103	556.2896000000001	228.0038
1_MACS_peak_22772_lociStitched	chr4	38916389	38917491	1	1103	585.4926	121.8812
1_MACS_peak_33003_lociStitched	chrX	56755232	56756334	1	1103	687.3174	58.406
1_MACS_peak_33373_lociStitched	chrX	122898666	122899768	1	1103	637.5070000000001	94.77199999999999
1_MACS_peak_3302_lociStitched	chr10	1381074	1382175	1	1102	440.40000000000003	82.24470000000001
1_MACS_peak_6574_lociStitched	chr12	8645113	8646214	1	1102	583.8602999999999	199.17090000000002
1_MACS_peak_7357_lociStitched	chr12	64926969	64928070	1	1102	483.2289	204.4557
1_MACS_peak_16919_lociStitched	chr2	127729076	127730177	1	1102	612.3762	159.5349
1_MACS_peak_32350_lociStitched	chr9	131964783	131965884	1	1102	888.5070000000001	187.72050000000002
1_MACS_peak_5997_lociStitched	chr11	100605256	100606356	1	1101	573.32	150.36999999999998
1_MACS_peak_9473_lociStitched	chr14	88459001	88460101	1	1101	958.87	88.99
1_MACS_peak_15817_lociStitched	chr2	34318110	34319210	1	1101	594.88	135.08
1_MACS_peak_15900_lociStitched	chr2	40508198	40509298	1	1101	576.73	216.59
1_MACS_peak_24359_lociStitched	chr5	42483414	42484514	1	1101	606.54	129.69
1_MACS_peak_25071_lociStitched	chr5	115693735	115694835	1	1101	572.0	142.12
1_MACS_peak_11891_lociStitched	chr16	81110500	81111599	1	1100	723.0321	124.6266
1_MACS_peak_16224_lociStitched	chr2	65267174	65268273	1	1100	572.6889	196.50119999999998
1_MACS_peak_17787_lociStitched	chr2	211203402	211204501	1	1100	514.1122	101.2179
1_MACS_peak_22082_lociStitched	chr3	178046218	178047317	1	1100	492.6817	127.3741
1_MACS_peak_27068_lociStitched	chr6	91650146	91651245	1	1100	693.1393	245.077
1_MACS_peak_28250_lociStitched	chr7	32982034	32983133	1	1100	798.0938	100.7783
1_MACS_peak_31571_lociStitched	chr9	69137052	69138151	1	1100	568.183	143.85909999999998
1_MACS_peak_31723_lociStitched	chr9	84914209	84915308	1	1100	539.0595	180.5657
1_MACS_peak_32699_lociStitched	chrX	20144445	20145544	1	1100	546.6426	152.3214
1_MACS_peak_32850_lociStitched	chrX	43362904	43364003	1	1100	508.0677	40.7729
1_MACS_peak_33482_lociStitched	chrX	136360474	136361573	1	1100	464.1077	79.128
1_MACS_peak_5848_lociStitched	chr11	81605983	81607081	1	1099	485.865	165.249
1_MACS_peak_7122_lociStitched	chr12	50910859	50911957	1	1099	641.5614	189.6246
1_MACS_peak_8159_lociStitched	chr13	19423894	19424992	1	1099	689.7636	128.466
1_MACS_peak_9761_lociStitched	chr15	25103378	25104476	1	1099	558.8820000000001	75.4326
1_MACS_peak_11373_lociStitched	chr16	29579038	29580136	1	1099	545.5962	189.73440000000002
1_MACS_peak_20440_lociStitched	chr3	25810150	25811248	1	1099	585.234	168.7626
1_MACS_peak_21095_lociStitched	chr3	84649818	84650916	1	1099	565.2504	228.49380000000002
1_MACS_peak_21451_lociStitched	chr3	124619540	124620638	1	1099	816.363	199.287
1_MACS_peak_29629_lociStitched	chr7	153842948	153844046	1	1099	550.5372	212.463
1_MACS_peak_33413_lociStitched	chrX	130036420	130037518	1	1099	894.6504	104.31
1_MACS_peak_1434_lociStitched	chr1	110026181	110027278	1	1098	803.8816	51.559
1_MACS_peak_3559_lociStitched	chr10	23312472	23313569	1	1098	515.2609	175.8491
1_MACS_peak_3737_lociStitched	chr10	45373928	45375025	1	1098	677.1781	197.8988
1_MACS_peak_6044_lociStitched	chr11	106887898	106888995	1	1098	738.0616	95.5487
1_MACS_peak_8670_lociStitched	chr13	93841649	93842746	1	1098	554.3140999999999	201.62859999999998
1_MACS_peak_11009_lociStitched	chr16	3284439	3285536	1	1098	2358.9887999999996	297.06759999999997
1_MACS_peak_17477_lociStitched	chr2	185933135	185934232	1	1098	659.6261	170.1447
1_MACS_peak_18885_lociStitched	chr20	50834043	50835140	1	1098	591.7218	124.8386
1_MACS_peak_25531_lociStitched	chr5	153882439	153883536	1	1098	534.5681	202.7256
1_MACS_peak_28326_lociStitched	chr7	39388755	39389852	1	1098	604.0082	153.03150000000002
1_MACS_peak_31778_lociStitched	chr9	91966839	91967936	1	1098	729.6147	153.03150000000002
1_MACS_peak_32408_lociStitched	chr9	134623174	134624271	1	1098	502.42600000000004	141.9518
1_MACS_peak_7087_lociStitched	chr12	49359663	49360759	1	1097	543.2872	123.7384
1_MACS_peak_16418_lociStitched	chr2	78508183	78509279	1	1097	661.1071999999999	154.8648
1_MACS_peak_16857_lociStitched	chr2	115918308	115919404	1	1097	746.3760000000001	72.884
1_MACS_peak_17545_lociStitched	chr2	191992845	191993941	1	1097	617.596	185.77200000000002
1_MACS_peak_17606_lociStitched	chr2	197583592	197584688	1	1097	475.44480000000004	180.9496
1_MACS_peak_17660_lociStitched	chr2	201923687	201924783	1	1097	531.8888000000001	128.0128
1_MACS_peak_23894_lociStitched	chr4	176934612	176935708	1	1097	641.0504	236.5168
1_MACS_peak_24294_lociStitched	chr5	35479036	35480132	1	1097	732.3472	164.8384
1_MACS_peak_26663_lociStitched	chr6	45277671	45278767	1	1097	491.3368	153.0016
1_MACS_peak_33135_lociStitched	chrX	77197976	77199072	1	1097	461.7448	70.47279999999999
1_MACS_peak_4896_lociStitched	chr11	6648420	6649515	1	1096	453.6585	130.1955
1_MACS_peak_5006_lociStitched	chr11	13840405	13841500	1	1096	549.471	214.9485
1_MACS_peak_8161_lociStitched	chr13	20061022	20062117	1	1096	491.65500000000003	116.8365
1_MACS_peak_9469_lociStitched	chr14	87699555	87700650	1	1096	560.3115	98.2215
1_MACS_peak_11120_lociStitched	chr16	11633169	11634264	1	1096	721.3860000000001	110.59500000000001
1_MACS_peak_29166_lociStitched	chr7	115681352	115682447	1	1096	565.5675	152.862
1_MACS_peak_33305_lociStitched	chrX	112094352	112095447	1	1096	570.1665	153.738
1_MACS_peak_841_lociStitched	chr1	46907948	46909042	1	1095	760.877	315.4002
1_MACS_peak_14987_lociStitched	chr19	39074064	39075158	1	1095	618.8758	222.84779999999998
1_MACS_peak_15316_lociStitched	chr19	52074086	52075180	1	1095	485.9548	164.3188
1_MACS_peak_18247_lociStitched	chr20	5777934	5779028	1	1095	612.8588000000001	198.4516
1_MACS_peak_18974_lociStitched	chr20	56025295	56026389	1	1095	565.0509999999999	136.3124
1_MACS_peak_19086_lociStitched	chr21	14682965	14684059	1	1095	481.1412	138.0628
1_MACS_peak_24414_lociStitched	chr5	53094990	53096084	1	1095	644.6942	183.245
1_MACS_peak_26872_lociStitched	chr6	75042454	75043548	1	1095	504.9904	103.4924
1_MACS_peak_29954_lociStitched	chr8	26833524	26834618	1	1095	565.1604	179.6348
1_MACS_peak_446_lociStitched	chr1	27826273	27827366	1	1094	658.6418	258.27590000000004
1_MACS_peak_2527_lociStitched	chr1	199917895	199918988	1	1094	759.5256999999999	182.0938
1_MACS_peak_3568_lociStitched	chr10	24703275	24704368	1	1094	515.6774	103.06989999999999
1_MACS_peak_8992_lociStitched	chr14	32030215	32031308	1	1094	608.3638	103.06989999999999
1_MACS_peak_10008_lociStitched	chr15	42327180	42328273	1	1094	738.2122	160.0152
1_MACS_peak_11465_lociStitched	chr16	31687841	31688934	1	1094	611.9707	123.1811
1_MACS_peak_11755_lociStitched	chr16	69139199	69140292	1	1094	575.3552	132.5809
1_MACS_peak_14226_lociStitched	chr18	74076129	74077222	1	1094	607.2708	116.84169999999999
1_MACS_peak_21716_lociStitched	chr3	148664433	148665526	1	1094	538.6304	231.27880000000002
1_MACS_peak_24031_lociStitched	chr4	188732381	188733474	1	1094	507.4799	124.3834
1_MACS_peak_24384_lociStitched	chr5	45793534	45794627	1	1094	608.6917	80.0076
1_MACS_peak_5979_lociStitched	chr11	97428810	97429902	1	1093	584.1108	111.92999999999999
1_MACS_peak_15735_lociStitched	chr2	27525684	27526776	1	1093	946.764	180.0708
1_MACS_peak_16688_lociStitched	chr2	106392940	106394032	1	1093	622.6584	165.21959999999999
1_MACS_peak_32047_lociStitched	chr9	112235496	112236588	1	1093	567.7308	72.9456
1_MACS_peak_32534_lociStitched	chrX	1619509	1620601	1	1093	520.0104	52.8528
1_MACS_peak_2325_lociStitched	chr1	181905871	181906962	1	1092	838.1062	365.7032
1_MACS_peak_7061_lociStitched	chr12	48342634	48343725	1	1092	561.2103999999999	198.9984
1_MACS_peak_8167_lociStitched	chr13	20195813	20196904	1	1092	725.6241	70.915
1_MACS_peak_9390_lociStitched	chr14	75307603	75308694	1	1092	591.6493	74.0789
1_MACS_peak_11823_lociStitched	chr16	73092225	73093316	1	1092	523.0254	42.8763
1_MACS_peak_27027_lociStitched	chr6	89826714	89827805	1	1092	676.6382	175.7601
1_MACS_peak_9392_lociStitched	chr14	75408060	75409150	1	1091	642.228	70.196
1_MACS_peak_13084_lociStitched	chr17	57642550	57643640	1	1091	579.008	175.599
1_MACS_peak_13789_lociStitched	chr18	24154844	24155934	1	1091	732.589	162.083
1_MACS_peak_18305_lociStitched	chr20	10015476	10016566	1	1091	1299.389	176.798
1_MACS_peak_22729_lociStitched	chr4	33581067	33582157	1	1091	911.24	113.14200000000001
1_MACS_peak_23723_lociStitched	chr4	153379356	153380446	1	1091	528.541	168.732
1_MACS_peak_30522_lociStitched	chr8	88679091	88680181	1	1091	534.209	51.012
1_MACS_peak_30691_lociStitched	chr8	106833434	106834524	1	1091	658.9050000000001	104.422
1_MACS_peak_31052_lociStitched	chr8	145115285	145116375	1	1091	955.385	158.595
1_MACS_peak_859_lociStitched	chr1	49388799	49389888	1	1090	822.3039	110.2068
1_MACS_peak_2126_lociStitched	chr1	165484727	165485816	1	1090	551.034	168.1416
1_MACS_peak_10668_lociStitched	chr15	84914807	84915896	1	1090	951.6771	178.26930000000002
1_MACS_peak_17144_lociStitched	chr2	156933286	156934375	1	1090	480.0312	190.6839
1_MACS_peak_18632_lociStitched	chr20	36040416	36041505	1	1090	568.458	207.8901
1_MACS_peak_23825_lociStitched	chr4	168142577	168143666	1	1090	519.7797	147.2328
1_MACS_peak_24101_lociStitched	chr5	3709017	3710106	1	1090	602.2170000000001	198.3069
