#08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_ROSE/08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam
#Using cutoff of 16723.5007 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isStretch
1_MACS_peak_18302_lociStitched	chr20	9819017	9820321	1	1305	735.5864	192.6008	22480	0
1_MACS_peak_13426_lociStitched	chr17	76339232	76340536	1	1305	696.988	225.4616	22481	0
1_MACS_peak_12921_lociStitched	chr17	47418722	47420026	1	1305	868.3336	146.8304	22482	0
1_MACS_peak_9773_lociStitched	chr15	27946293	27947597	1	1305	941.7488	119.7072	22483	0
1_MACS_peak_7640_lociStitched	chr12	93366994	93368298	1	1305	1002.9064	134.312	22484	0
1_MACS_peak_5774_lociStitched	chr11	75293820	75295124	1	1305	1317.692	132.4864	22485	0
1_MACS_peak_3438_lociStitched	chr10	13329583	13330887	1	1305	704.16	154.524	22486	0
1_MACS_peak_2147_lociStitched	chr1	167027823	167029127	1	1305	1844.3776	385.5928	22487	0
1_MACS_peak_31200_lociStitched	chr9	7798883	7800186	1	1304	1740.9383	115.4458	22488	0
1_MACS_peak_28810_lociStitched	chr7	89783029	89784332	1	1304	991.3224	279.6238	22489	0
1_MACS_peak_27124_lociStitched	chr6	101112089	101113392	1	1304	932.8177	277.2784	22490	0
1_MACS_peak_26266_lociStitched	chr6	27155789	27157092	1	1304	974.2531	301.5142	22491	0
1_MACS_peak_22972_lociStitched	chr4	69418850	69420153	1	1304	896.2034	200.7923	22492	0
1_MACS_peak_20487_lociStitched	chr3	31254876	31256179	1	1304	587.9136	211.4769	22493	0
1_MACS_peak_16492_lociStitched	chr2	86585851	86587154	1	1304	612.41	188.935	22494	0
1_MACS_peak_14071_lociStitched	chr18	55766692	55767995	1	1304	752.4825	260.3394	22495	0
1_MACS_peak_11898_lociStitched	chr16	81512066	81513369	1	1304	550.5175	112.3186	22496	0
1_MACS_peak_9930_lociStitched	chr15	39464182	39465485	1	1304	871.8373	325.75	22497	0
1_MACS_peak_9092_lociStitched	chr14	50318896	50320199	1	1304	1328.4085	126.2607	22498	0
1_MACS_peak_8886_lociStitched	chr14	22190944	22192247	1	1304	989.4982	90.0373	22499	0
1_MACS_peak_6839_lociStitched	chr12	28238649	28239952	1	1304	755.3491	132.906	22500	0
1_MACS_peak_5430_lociStitched	chr11	61657937	61659240	1	1304	841.4774	165.6113	22501	0
1_MACS_peak_4240_lociStitched	chr10	89317744	89319047	1	1304	582.5713	200.0105	22502	0
1_MACS_peak_3700_lociStitched	chr10	38435326	38436629	1	1304	847.4712	118.8336	22503	0
1_MACS_peak_758_lociStitched	chr1	43704838	43706141	1	1304	1004.7433	243.9216	22504	0
1_MACS_peak_29673_lociStitched	chr7	158831207	158832509	1	1303	673.9152	237.8754	22505	0
1_MACS_peak_27164_lociStitched	chr6	106959688	106960990	1	1303	837.3162	201.5496	22506	0
1_MACS_peak_21637_lociStitched	chr3	139062380	139063682	1	1303	1109.955	356.2272	22507	0
1_MACS_peak_15761_lociStitched	chr2	28843756	28845058	1	1303	699.174	219.9078	22508	0
1_MACS_peak_15668_lociStitched	chr2	25106099	25107401	1	1303	818.307	182.931	22509	0
1_MACS_peak_13290_lociStitched	chr17	73008245	73009547	1	1303	1033.9182	253.3692	22510	0
1_MACS_peak_12308_lociStitched	chr17	17399173	17400475	1	1303	663.2388	124.0806	22511	0
1_MACS_peak_12234_lociStitched	chr17	8324263	8325565	1	1303	613.3722	170.0412	22512	0
1_MACS_peak_11856_lociStitched	chr16	77756014	77757316	1	1303	911.1396	85.4112	22513	0
1_MACS_peak_9030_lociStitched	chr14	36277498	36278800	1	1303	1376.214	145.0428	22514	0
1_MACS_peak_6849_lociStitched	chr12	29247413	29248715	1	1303	787.71	208.4502	22515	0
1_MACS_peak_5824_lociStitched	chr11	78149261	78150563	1	1303	614.8044	196.2114	22516	0
1_MACS_peak_5152_lociStitched	chr11	30303063	30304365	1	1303	889.3962	230.3238	22517	0
1_MACS_peak_1510_lociStitched	chr1	115322583	115323885	1	1303	1019.9868	151.4226	22518	0
1_MACS_peak_1363_lociStitched	chr1	100852543	100853845	1	1303	661.5462	46.3512	22519	0
1_MACS_peak_32195_lociStitched	chr9	124921227	124922528	1	1302	1373.2055	359.4663	22520	0
1_MACS_peak_30789_lociStitched	chr8	124084532	124085833	1	1302	1813.2037	313.4109	22521	0
1_MACS_peak_29857_lociStitched	chr8	19453077	19454378	1	1302	792.6993	145.5819	22522	0
1_MACS_peak_25329_lociStitched	chr5	139682088	139683389	1	1302	1234.649	269.8274	22523	0
1_MACS_peak_16703_lociStitched	chr2	109050823	109052124	1	1302	745.2128	161.5842	22524	0
1_MACS_peak_12503_lociStitched	chr17	29923154	29924455	1	1302	784.2428	166.3979	22525	0
1_MACS_peak_8155_lociStitched	chr12	133613510	133614811	1	1302	923.1896	89.3787	22526	0
1_MACS_peak_5172_lociStitched	chr11	33364120	33365421	1	1302	692.3922	112.7967	22527	0
1_MACS_peak_4719_lociStitched	chr10	127730017	127731318	1	1302	800.5053	237.1723	22528	0
1_MACS_peak_33025_lociStitched	chrX	63614501	63615801	1	1301	867.1	185.51	22529	0
1_MACS_peak_31197_lociStitched	chr9	7461887	7463187	1	1301	624.91	192.79	22530	0
1_MACS_peak_28163_lociStitched	chr7	25210548	25211848	1	1301	583.05	115.05	22531	0
1_MACS_peak_23116_lociStitched	chr4	79859685	79860985	1	1301	1133.08	129.09	22532	0
1_MACS_peak_22049_lociStitched	chr3	176565951	176567251	1	1301	1006.98	240.63	22533	0
1_MACS_peak_19434_lociStitched	chr21	45065165	45066465	1	1301	813.8	273.52	22534	0
1_MACS_peak_18161_lociStitched	chr20	1504099	1505399	1	1301	724.75	184.99	22535	0
1_MACS_peak_14777_lociStitched	chr19	18220301	18221601	1	1301	1045.85	231.27	22536	0
1_MACS_peak_13886_lociStitched	chr18	41064939	41066239	1	1301	703.69	178.36	22537	0
1_MACS_peak_8314_lociStitched	chr13	34618724	34620024	1	1301	1067.17	106.34	22538	0
1_MACS_peak_6659_lociStitched	chr12	12560582	12561882	1	1301	799.5	238.42	22539	0
1_MACS_peak_31711_lociStitched	chr9	83698541	83699840	1	1300	631.0542	162.7647	22540	0
1_MACS_peak_29328_lociStitched	chr7	128543994	128545293	1	1300	1236.3882	290.4564	22541	0
1_MACS_peak_28154_lociStitched	chr7	24927943	24929242	1	1300	653.1372	186.7962	22542	0
1_MACS_peak_26118_lociStitched	chr6	16740884	16742183	1	1300	514.7937	195.2397	22543	0
1_MACS_peak_21699_lociStitched	chr3	144899604	144900903	1	1300	891.7635	105.0891	22544	0
1_MACS_peak_20107_lociStitched	chr22	46959080	46960379	1	1300	1025.5605	216.8031	22545	0
1_MACS_peak_17260_lociStitched	chr2	168148530	168149829	1	1300	1613.6178	166.6617	22546	0
1_MACS_peak_15278_lociStitched	chr19	49890798	49892097	1	1300	1310.691	154.0614	22547	0
1_MACS_peak_13703_lociStitched	chr18	13381495	13382794	1	1300	641.9658	229.6632	22548	0
1_MACS_peak_12986_lociStitched	chr17	51109999	51111298	1	1300	867.9918	299.0298	22549	0
1_MACS_peak_9611_lociStitched	chr14	100680015	100681314	1	1300	1014.519	136.2651	22550	0
1_MACS_peak_24188_lociStitched	chr5	14992656	14993954	1	1299	933.262	157.3176	22551	0
1_MACS_peak_21065_lociStitched	chr3	75386670	75387968	1	1299	1060.9852	159.654	22552	0
1_MACS_peak_20553_lociStitched	chr3	37854068	37855366	1	1299	911.0662	220.1408	22553	0
1_MACS_peak_19286_lociStitched	chr21	36179497	36180795	1	1299	718.9622	238.832	22554	0
1_MACS_peak_14846_lociStitched	chr19	23456097	23457395	1	1299	1227.908	217.0256	22555	0
1_MACS_peak_12231_lociStitched	chr17	8279275	8280573	1	1299	1367.8324	249.216	22556	0
1_MACS_peak_12011_lociStitched	chr16	89808979	89810277	1	1299	585.1384	99.0374	22557	0
1_MACS_peak_9546_lociStitched	chr14	93650211	93651509	1	1299	1010.6228	77.3608	22558	0
1_MACS_peak_9505_lociStitched	chr14	91695880	91697178	1	1299	792.5588	120.714	22559	0
1_MACS_peak_7206_lociStitched	chr12	54772352	54773650	1	1299	623.2996	286.4686	22560	0
1_MACS_peak_6782_lociStitched	chr12	25253252	25254550	1	1299	810.2116	218.9726	22561	0
1_MACS_peak_3378_lociStitched	chr10	6885043	6886341	1	1299	1372.8946	277.2528	22562	0
1_MACS_peak_2829_lociStitched	chr1	212630948	212632246	1	1299	1129.1302	302.434	22563	0
1_MACS_peak_21470_lociStitched	chr3	125708899	125710196	1	1298	1047.976	181.8394	22564	0
1_MACS_peak_16673_lociStitched	chr2	105953179	105954476	1	1298	1954.1899	322.0451	22565	0
1_MACS_peak_16419_lociStitched	chr2	79155186	79156483	1	1298	667.0471	251.3586	22566	0
1_MACS_peak_11589_lociStitched	chr16	56691087	56692384	1	1298	796.7471	257.8436	22567	0
1_MACS_peak_9364_lociStitched	chr14	73373668	73374965	1	1298	621.5224	49.0266	22568	0
1_MACS_peak_4084_lociStitched	chr10	75648028	75649325	1	1298	1008.2878	202.4617	22569	0
1_MACS_peak_2748_lociStitched	chr1	208610251	208611548	1	1298	561.9901	198.1816	22570	0
1_MACS_peak_996_lociStitched	chr1	60043165	60044462	1	1298	741.884	303.3683	22571	0
1_MACS_peak_235_lociStitched	chr1	16399858	16401155	1	1298	918.9245	144.7452	22572	0
1_MACS_peak_30961_lociStitched	chr8	134828451	134829747	1	1297	819.3312	276.4368	22573	0
1_MACS_peak_30446_lociStitched	chr8	77644973	77646269	1	1297	1168.992	204.5088	22574	0
1_MACS_peak_23992_lociStitched	chr4	186239042	186240338	1	1297	1224.072	243	22575	0
1_MACS_peak_22113_lociStitched	chr3	179753664	179754960	1	1297	863.136	252.5904	22576	0
1_MACS_peak_20612_lociStitched	chr3	42679567	42680863	1	1297	585.5328	228.3552	22577	0
1_MACS_peak_19890_lociStitched	chr22	37962467	37963763	1	1297	932.0832	236.6496	22578	0
1_MACS_peak_19334_lociStitched	chr21	38381506	38382802	1	1297	1704.7584	391.2624	22579	0
1_MACS_peak_18076_lociStitched	chr2	238383301	238384597	1	1297	1385.1648	72.576	22580	0
1_MACS_peak_17251_lociStitched	chr2	166130792	166132088	1	1297	1245.5856	177.0336	22581	0
1_MACS_peak_17185_lociStitched	chr2	161201370	161202666	1	1297	993.7728	242.352	22582	0
1_MACS_peak_8134_lociStitched	chr12	131311662	131312958	1	1297	1107.8208	56.7648	22583	0
1_MACS_peak_7696_lociStitched	chr12	96252308	96253604	1	1297	1067.256	326.2032	22584	0
1_MACS_peak_28418_lociStitched	chr7	45911891	45913186	1	1296	782.3095	170.94	22585	0
1_MACS_peak_21230_lociStitched	chr3	107393526	107394821	1	1296	830.7425	269.7485	22586	0
1_MACS_peak_18849_lociStitched	chr20	48657246	48658541	1	1296	1047.396	166.1485	22587	0
1_MACS_peak_16024_lociStitched	chr2	48579585	48580880	1	1296	831.5195	230.251	22588	0
1_MACS_peak_15693_lociStitched	chr2	25789351	25790646	1	1296	912.457	255.2445	22589	0
1_MACS_peak_13493_lociStitched	chr17	79702105	79703400	1	1296	1150.6075	220.7975	22590	0
1_MACS_peak_12950_lociStitched	chr17	48423391	48424686	1	1296	1276.87	167.9615	22591	0
1_MACS_peak_12282_lociStitched	chr17	16311218	16312513	1	1296	678.9685	122.8955	22592	0
1_MACS_peak_7846_lociStitched	chr12	108173030	108174325	1	1296	730.7685	284.382	22593	0
1_MACS_peak_6958_lociStitched	chr12	40655977	40657272	1	1296	627.1685	168.868	22594	0
1_MACS_peak_3989_lociStitched	chr10	70825150	70826445	1	1296	730.7685	249.935	22595	0
1_MACS_peak_33150_lociStitched	chrX	77914421	77915715	1	1295	621.767	91.874	22596	0
1_MACS_peak_31617_lociStitched	chr9	71597600	71598894	1	1295	873.45	117.2364	22597	0
1_MACS_peak_28945_lociStitched	chr7	100010691	100011985	1	1295	643.118	148.2924	22598	0
1_MACS_peak_26051_lociStitched	chr6	12957097	12958391	1	1295	1108.4404	144.4104	22599	0
1_MACS_peak_24363_lociStitched	chr5	42908245	42909539	1	1295	1050.2104	294.2556	22600	0
1_MACS_peak_7193_lociStitched	chr12	54389116	54390410	1	1295	851.9696	210.1456	22601	0
1_MACS_peak_6977_lociStitched	chr12	41869992	41871286	1	1295	769.5418	255.0474	22602	0
1_MACS_peak_4660_lociStitched	chr10	123152212	123153506	1	1295	813.0202	228.0028	22603	0
1_MACS_peak_30500_lociStitched	chr8	83102878	83104171	1	1294	679.3422	132.6618	22604	0
1_MACS_peak_21689_lociStitched	chr3	143593898	143595191	1	1294	600.8571	154.3842	22605	0
1_MACS_peak_3883_lociStitched	chr10	62281051	62282344	1	1294	832.9506	290.1492	22606	0
1_MACS_peak_30387_lociStitched	chr8	70892205	70893497	1	1293	781.66	158.27	22607	0
1_MACS_peak_24112_lociStitched	chr5	5657838	5659130	1	1293	1084.3756	299.2272	22608	0
1_MACS_peak_23473_lociStitched	chr4	120574706	120575998	1	1293	708.662	172.6112	22609	0
1_MACS_peak_23244_lociStitched	chr4	93011733	93013025	1	1293	1822.8828	184.4976	22610	0
1_MACS_peak_20643_lociStitched	chr3	44689552	44690844	1	1293	771.7116	249.356	22611	0
1_MACS_peak_20289_lociStitched	chr3	10361933	10363225	1	1293	844.8388	251.4232	22612	0
1_MACS_peak_17152_lociStitched	chr2	157332838	157334130	1	1293	678.8168	211.5004	22613	0
1_MACS_peak_13589_lociStitched	chr18	3296656	3297948	1	1293	1423.138	260.2088	22614	0
1_MACS_peak_7063_lociStitched	chr12	48375675	48376967	1	1293	913.5732	190.4408	22615	0
1_MACS_peak_5895_lociStitched	chr11	85410761	85412053	1	1293	761.3756	151.0348	22616	0
1_MACS_peak_5093_lociStitched	chr11	21532850	21534142	1	1293	664.8632	167.4432	22617	0
1_MACS_peak_29917_lociStitched	chr8	23145152	23146443	1	1292	1474.0638	300.4157	22618	0
1_MACS_peak_29563_lociStitched	chr7	149438725	149440016	1	1292	1201.2755	400.9846	22619	0
1_MACS_peak_25544_lociStitched	chr5	155959261	155960552	1	1292	767.1122	183.5802	22620	0
1_MACS_peak_23922_lociStitched	chr4	182229603	182230894	1	1292	1171.8407	148.3359	22621	0
1_MACS_peak_23771_lociStitched	chr4	157265102	157266393	1	1292	716.8923	172.6067	22622	0
1_MACS_peak_20581_lociStitched	chr3	39387921	39389212	1	1292	781.4423	237.2858	22623	0
1_MACS_peak_19773_lociStitched	chr22	31841727	31843018	1	1292	618.2599	283.1163	22624	0
1_MACS_peak_17274_lociStitched	chr2	169416681	169417972	1	1292	808.8115	197.9103	22625	0
1_MACS_peak_16273_lociStitched	chr2	68821434	68822725	1	1292	1484.1336	287.1184	22626	0
1_MACS_peak_9728_lociStitched	chr15	22508891	22510182	1	1292	711.5992	259.491	22627	0
1_MACS_peak_8594_lociStitched	chr13	78288791	78290082	1	1292	675.3221	208.7547	22628	0
1_MACS_peak_7274_lociStitched	chr12	57399343	57400634	1	1292	1030.4762	134.9095	22629	0
1_MACS_peak_3807_lociStitched	chr10	52396365	52397656	1	1292	848.187	217.5335	22630	0
1_MACS_peak_918_lociStitched	chr1	53758301	53759592	1	1292	675.3221	184.0966	22631	0
1_MACS_peak_391_lociStitched	chr1	26361612	26362903	1	1292	1015.8879	329.5923	22632	0
1_MACS_peak_33078_lociStitched	chrX	70417324	70418614	1	1291	1223.565	200.853	22633	0
1_MACS_peak_31240_lociStitched	chr9	16206793	16208083	1	1291	721.884	95.718	22634	0
1_MACS_peak_28313_lociStitched	chr7	38375027	38376317	1	1291	1161	190.146	22635	0
1_MACS_peak_27321_lociStitched	chr6	118228021	118229311	1	1291	755.424	164.346	22636	0
1_MACS_peak_24986_lociStitched	chr5	108318898	108320188	1	1291	557.28	198.144	22637	0
1_MACS_peak_24506_lociStitched	chr5	58055088	58056378	1	1291	884.166	266.901	22638	0
1_MACS_peak_19499_lociStitched	chr22	17587134	17588424	1	1291	787.803	195.951	22639	0
1_MACS_peak_19379_lociStitched	chr21	42936481	42937771	1	1291	675.315	296.442	22640	0
1_MACS_peak_17929_lociStitched	chr2	227164991	227166281	1	1291	734.526	180.6	22641	0
1_MACS_peak_17536_lociStitched	chr2	191224280	191225570	1	1291	1152.099	167.829	22642	0
1_MACS_peak_13752_lociStitched	chr18	21674162	21675452	1	1291	688.086	208.98	22643	0
1_MACS_peak_12692_lociStitched	chr17	38703495	38704785	1	1291	832.695	212.334	22644	0
1_MACS_peak_3261_lociStitched	chr1	247334476	247335766	1	1291	1200.603	260.451	22645	0
1_MACS_peak_30054_lociStitched	chr8	30890963	30892252	1	1290	1059.9447	189.9986	22646	0
1_MACS_peak_28773_lociStitched	chr7	82188003	82189292	1	1290	1039.4496	153.2621	22647	0
1_MACS_peak_24661_lociStitched	chr5	73152439	73153728	1	1290	604.4121	162.8007	22648	0
1_MACS_peak_24197_lociStitched	chr5	16074091	16075380	1	1290	944.0636	233.8246	22649	0
1_MACS_peak_22709_lociStitched	chr4	28789018	28790307	1	1290	605.4433	184.1981	22650	0
1_MACS_peak_16700_lociStitched	chr2	108532571	108533860	1	1290	808.5897	164.8631	22651	0
1_MACS_peak_13933_lociStitched	chr18	45826460	45827749	1	1290	838.4945	136.1184	22652	0
1_MACS_peak_13686_lociStitched	chr18	12271145	12272434	1	1290	1031.0711	167.3122	22653	0
1_MACS_peak_9270_lociStitched	chr14	65380682	65381971	1	1290	1396.1159	158.547	22654	0
1_MACS_peak_3350_lociStitched	chr10	5696689	5697978	1	1290	639.7307	252.5151	22655	0
1_MACS_peak_963_lociStitched	chr1	59039100	59040389	1	1290	819.9329	139.8565	22656	0
1_MACS_peak_819_lociStitched	chr1	46121977	46123266	1	1290	579.2766	185.1004	22657	0
1_MACS_peak_602_lociStitched	chr1	36348445	36349734	1	1290	1110.0868	265.6629	22658	0
1_MACS_peak_29214_lociStitched	chr7	119865638	119866926	1	1289	697.5808	221.1496	22659	0
1_MACS_peak_28690_lociStitched	chr7	75795381	75796669	1	1289	904.3048	154.6888	22660	0
1_MACS_peak_27696_lociStitched	chr6	151701023	151702311	1	1289	931.3528	110.2528	22661	0
1_MACS_peak_26652_lociStitched	chr6	44280228	44281516	1	1289	1878.9344	390.6504	22662	0
1_MACS_peak_22804_lociStitched	chr4	40801536	40802824	1	1289	1043.1512	193.2	22663	0
1_MACS_peak_20410_lociStitched	chr3	23019050	23020338	1	1289	657.9104	227.7184	22664	0
1_MACS_peak_19538_lociStitched	chr22	19566705	19567993	1	1289	640.5224	188.1768	22665	0
1_MACS_peak_17340_lociStitched	chr2	173675390	173676678	1	1289	598.4048	187.2752	22666	0
1_MACS_peak_10017_lociStitched	chr15	42911536	42912824	1	1289	712.1352	136.3992	22667	0
1_MACS_peak_6955_lociStitched	chr12	40602003	40603291	1	1289	595.3136	172.9784	22668	0
1_MACS_peak_3874_lociStitched	chr10	61121482	61122770	1	1289	1072.5176	202.4736	22669	0
1_MACS_peak_3669_lociStitched	chr10	34926353	34927641	1	1289	1023.316	249.228	22670	0
1_MACS_peak_2628_lociStitched	chr1	203906568	203907856	1	1289	663.32	212.1336	22671	0
1_MACS_peak_33259_lociStitched	chrX	106045445	106046732	1	1288	958.815	155.2122	22672	0
1_MACS_peak_29492_lociStitched	chr7	142218318	142219605	1	1288	1334.1042	267.5673	22673	0
1_MACS_peak_28530_lociStitched	chr7	62668333	62669620	1	1288	763.0623	136.6794	22674	0
1_MACS_peak_26570_lociStitched	chr6	39948917	39950204	1	1288	744.0147	135.7785	22675	0
1_MACS_peak_25828_lociStitched	chr5	180633657	180634944	1	1288	906.4341	289.575	22676	0
1_MACS_peak_24779_lociStitched	chr5	83017532	83018819	1	1288	833.7186	164.6073	22677	0
1_MACS_peak_23478_lociStitched	chr4	120625834	120627121	1	1288	664.3494	219.1761	22678	0
1_MACS_peak_22962_lociStitched	chr4	68473400	68474687	1	1288	761.2605	118.2753	22679	0
1_MACS_peak_22453_lociStitched	chr4	3533277	3534564	1	1288	974.3877	175.4181	22680	0
1_MACS_peak_20395_lociStitched	chr3	19601129	19602416	1	1288	761.2605	267.0525	22681	0
1_MACS_peak_19041_lociStitched	chr20	61965885	61967172	1	1288	837.0648	208.8801	22682	0
1_MACS_peak_18547_lociStitched	chr20	32803145	32804432	1	1288	1019.4327	217.6317	22683	0
1_MACS_peak_17880_lociStitched	chr2	220251487	220252774	1	1288	1459.9728	157.2714	22684	0
1_MACS_peak_15660_lociStitched	chr2	24269583	24270870	1	1288	1090.3464	444.5298	22685	0
1_MACS_peak_11671_lociStitched	chr16	65777072	65778359	1	1288	576.9621	195.8814	22686	0
1_MACS_peak_8224_lociStitched	chr13	25408521	25409808	1	1288	1001.5434	86.1003	22687	0
1_MACS_peak_3130_lociStitched	chr1	234379351	234380638	1	1288	670.527	279.9225	22688	0
1_MACS_peak_1440_lociStitched	chr1	110177237	110178524	1	1288	901.0287	100.9008	22689	0
1_MACS_peak_31702_lociStitched	chr9	81435868	81437154	1	1287	945.4672	206.0172	22690	0
1_MACS_peak_26757_lociStitched	chr6	53781528	53782814	1	1287	1095.9292	181.326	22691	0
1_MACS_peak_20541_lociStitched	chr3	36484132	36485418	1	1287	852.2322	307.2254	22692	0
1_MACS_peak_18684_lociStitched	chr20	40246611	40247897	1	1287	605.9632	120.3696	22693	0
1_MACS_peak_15813_lociStitched	chr2	34122425	34123711	1	1287	586.9304	119.4694	22694	0
1_MACS_peak_14103_lociStitched	chr18	58331191	58332477	1	1287	899.8142	294.494	22695	0
1_MACS_peak_9842_lociStitched	chr15	32653172	32654458	1	1287	767.9992	141.9744	22696	0
1_MACS_peak_5692_lociStitched	chr11	69489290	69490576	1	1287	1181.7054	227.2362	22697	0
1_MACS_peak_5281_lociStitched	chr11	45149028	45150314	1	1287	918.9756	126.4138	22698	0
1_MACS_peak_3223_lociStitched	chr1	243800950	243802236	1	1287	803.2356	224.9214	22699	0
1_MACS_peak_1490_lociStitched	chr1	114199300	114200586	1	1287	588.7308	145.8324	22700	0
1_MACS_peak_994_lociStitched	chr1	59875299	59876585	1	1287	775.0722	214.119	22701	0
1_MACS_peak_940_lociStitched	chr1	55007239	55008525	1	1287	760.026	138.888	22702	0
1_MACS_peak_31285_lociStitched	chr9	21443580	21444865	1	1286	563.4725	97.403	22703	0
1_MACS_peak_30335_lociStitched	chr8	66556548	66557833	1	1286	1173.0765	317.909	22704	0
1_MACS_peak_27778_lociStitched	chr6	159429519	159430804	1	1286	1005.7695	92.3915	22705	0
1_MACS_peak_27347_lociStitched	chr6	120436785	120438070	1	1286	781.28	146.3615	22706	0
1_MACS_peak_25985_lociStitched	chr6	8101953	8103238	1	1286	995.7465	300.69	22707	0
1_MACS_peak_17622_lociStitched	chr2	198346184	198347469	1	1286	727.824	192.493	22708	0
1_MACS_peak_16990_lociStitched	chr2	133897105	133898390	1	1286	776.5255	241.9655	22709	0
1_MACS_peak_13065_lociStitched	chr17	56654199	56655484	1	1286	531.219	190.694	22710	0
1_MACS_peak_12648_lociStitched	chr17	37462614	37463899	1	1286	772.542	194.292	22711	0
1_MACS_peak_5043_lociStitched	chr11	17374423	17375708	1	1286	749.7975	221.277	22712	0
1_MACS_peak_2135_lociStitched	chr1	165814671	165815956	1	1286	752.1105	257.1285	22713	0
1_MACS_peak_2048_lociStitched	chr1	160959573	160960858	1	1286	878.426	289.2535	22714	0
1_MACS_peak_1928_lociStitched	chr1	155972816	155974101	1	1286	1287.1845	400.92	22715	0
1_MACS_peak_33590_lociStitched	chrX	153754902	153756186	1	1285	1095.894	150.9984	22716	0
1_MACS_peak_31124_lociStitched	chr9	1365945	1367229	1	1285	551.2212	176.55	22717	0
1_MACS_peak_28256_lociStitched	chr7	33183357	33184641	1	1285	802.2432	234.5868	22718	0
1_MACS_peak_24906_lociStitched	chr5	95662287	95663571	1	1285	535.5564	208.1364	22719	0
1_MACS_peak_16749_lociStitched	chr2	110961990	110963274	1	1285	718.7832	224.9568	22720	0
1_MACS_peak_11172_lociStitched	chr16	14796835	14798119	1	1285	1529.1156	218.6652	22721	0
1_MACS_peak_10630_lociStitched	chr15	82240711	82241995	1	1285	685.7844	305.4636	22722	0
1_MACS_peak_8581_lociStitched	chr13	77097673	77098957	1	1285	581.9088	203.514	22723	0
1_MACS_peak_8205_lociStitched	chr13	23218051	23219335	1	1285	655.6104	137.2596	22724	0
