REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_6523_lociStitched	chr13	100632740	100633651	1	912	452.58480000000003	75.7041
1_MACS_peak_8910_lociStitched	chr16	64206232	64207143	1	912	378.065	119.06770000000002
1_MACS_peak_17721_lociStitched	chr4	57049421	57050332	1	912	808.7858	85.81620000000001
1_MACS_peak_23660_lociStitched	chr9	297117	298028	1	912	508.8846	192.76760000000002
1_MACS_peak_23826_lociStitched	chr9	33117351	33118262	1	912	457.59529999999995	102.943
1_MACS_peak_23946_lociStitched	chr9	46390835	46391746	1	912	456.13770000000005	120.9808
1_MACS_peak_25210_lociStitched	chrX	89829805	89830716	1	912	440.924	67.32289999999999
1_MACS_peak_721_lociStitched	chr1	49913581	49914490	1	910	537.6735	104.9895
1_MACS_peak_6812_lociStitched	chr14	50426286	50427195	1	910	456.4089	77.5377
1_MACS_peak_15596_lociStitched	chr22	41361537	41362446	1	910	376.6896	104.17139999999999
1_MACS_peak_2494_lociStitched	chr10	5136396	5137304	1	909	606.2715999999999	154.1784
1_MACS_peak_14318_lociStitched	chr20	21599235	21600143	1	909	439.018	152.81640000000002
1_MACS_peak_1058_lociStitched	chr1	100988573	100989480	1	908	348.19730000000004	76.4601
1_MACS_peak_8522_lociStitched	chr16	17164550	17165457	1	908	424.02250000000004	114.46340000000001
1_MACS_peak_7092_lociStitched	chr14	81675435	81676341	1	907	448.65119999999996	103.37459999999999
1_MACS_peak_13703_lociStitched	chr2	198753650	198754556	1	907	363.2154	118.1424
1_MACS_peak_17896_lociStitched	chr4	84177201	84178107	1	907	439.13820000000004	100.6566
1_MACS_peak_18180_lociStitched	chr4	135661023	135661929	1	907	587.6315999999999	151.3926
1_MACS_peak_498_lociStitched	chr1	36201069	36201974	1	906	386.254	138.3745
1_MACS_peak_7053_lociStitched	chr14	75760292	75761197	1	906	435.3955	109.686
1_MACS_peak_22756_lociStitched	chr8	21227781	21228686	1	906	408.6075	89.68549999999999
1_MACS_peak_23061_lociStitched	chr8	61193211	61194116	1	906	348.3345	77.92049999999999
1_MACS_peak_23355_lociStitched	chr8	104982598	104983503	1	906	529.6965	54.0285
1_MACS_peak_1916_lociStitched	chr1	200668720	200669624	1	905	569.068	225.096
1_MACS_peak_2734_lociStitched	chr10	32538953	32539857	1	905	427.3208	130.8088
1_MACS_peak_7169_lociStitched	chr14	93203470	93204374	1	905	323.9032	44.8384
1_MACS_peak_14021_lociStitched	chr2	234132099	234133003	1	905	379.68	62.014399999999995
1_MACS_peak_19722_lociStitched	chr5	173399942	173400846	1	905	624.8448000000001	219.4912
1_MACS_peak_21836_lociStitched	chr7	69534810	69535714	1	905	449.288	113.6328
1_MACS_peak_24008_lociStitched	chr9	72089599	72090503	1	905	526.58	144.82080000000002
1_MACS_peak_3766_lociStitched	chr11	18212647	18213550	1	904	473.0817	103.5741
1_MACS_peak_6305_lociStitched	chr13	42908079	42908982	1	904	533.1312	75.1296
1_MACS_peak_8909_lociStitched	chr16	63842481	63843384	1	904	516.2451	103.2129
1_MACS_peak_14173_lociStitched	chr20	3969582	3970485	1	904	433.0788	100.6845
1_MACS_peak_24659_lociStitched	chr9	140023572	140024475	1	904	484.911	98.69789999999999
1_MACS_peak_1_lociStitched	chr1	9853	10755	1	903	3414.07	683.9866
1_MACS_peak_3605_lociStitched	chr11	2906190	2907092	1	903	379.3812	148.7398
1_MACS_peak_4163_lociStitched	chr11	65600805	65601707	1	903	501.7826	116.4482
1_MACS_peak_11589_lociStitched	chr19	22604529	22605431	1	903	398.5036	66.38719999999999
1_MACS_peak_18314_lociStitched	chr4	157598668	157599570	1	903	477.69919999999996	131.69199999999998
1_MACS_peak_20379_lociStitched	chr6	41286211	41287113	1	903	439.3642	191.5848
1_MACS_peak_20580_lociStitched	chr6	71506834	71507736	1	903	428.99120000000005	124.38579999999999
1_MACS_peak_24834_lociStitched	chrX	19904962	19905864	1	903	598.8378	14.161399999999999
1_MACS_peak_13598_lociStitched	chr2	183752415	183753316	1	902	455.1852	159.20669999999998
1_MACS_peak_17495_lociStitched	chr4	11567535	11568436	1	902	508.34420000000006	88.8386
1_MACS_peak_21188_lociStitched	chr6	152806750	152807651	1	902	391.75480000000005	31.4449
1_MACS_peak_21749_lociStitched	chr7	52144856	52145757	1	902	423.46999999999997	113.4359
1_MACS_peak_23780_lociStitched	chr9	19464521	19465422	1	902	404.54900000000004	49.555
1_MACS_peak_5099_lociStitched	chr12	26188593	26189493	1	901	372.15	38.160000000000004
1_MACS_peak_6644_lociStitched	chr14	21081410	21082310	1	901	482.12999999999994	60.57
1_MACS_peak_7059_lociStitched	chr14	77186610	77187510	1	901	398.25	70.74000000000001
1_MACS_peak_13959_lociStitched	chr2	228967668	228968568	1	901	419.04	112.86000000000001
1_MACS_peak_22971_lociStitched	chr8	42212855	42213755	1	901	421.02	135.0
1_MACS_peak_25128_lociStitched	chrX	70712379	70713279	1	901	374.13	88.47
1_MACS_peak_14552_lociStitched	chr20	41249054	41249953	1	900	504.42890000000006	141.8622
1_MACS_peak_18699_lociStitched	chr5	36908443	36909342	1	900	389.1771	103.8345
1_MACS_peak_18928_lociStitched	chr5	72963493	72964392	1	900	421.3613	73.718
1_MACS_peak_25268_lociStitched	chrX	107018543	107019442	1	900	530.1403	95.4738
1_MACS_peak_4739_lociStitched	chr11	125875780	125876678	1	899	382.997	124.10359999999999
1_MACS_peak_6677_lociStitched	chr14	23217582	23218480	1	899	454.6574	70.044
1_MACS_peak_7780_lociStitched	chr15	64538620	64539518	1	899	380.39279999999997	90.8776
1_MACS_peak_18382_lociStitched	chr4	175708085	175708983	1	899	524.7014	94.55940000000001
1_MACS_peak_11574_lociStitched	chr19	20348524	20349421	1	898	373.6902	89.3412
1_MACS_peak_18417_lociStitched	chr4	184328134	184329031	1	898	469.9383	127.6431
1_MACS_peak_18497_lociStitched	chr4	189868703	189869600	1	898	398.6268	77.3214
1_MACS_peak_23963_lociStitched	chr9	67925723	67926620	1	898	412.62	160.20420000000001
1_MACS_peak_241_lociStitched	chr1	21754709	21755605	1	897	379.2768	102.7712
1_MACS_peak_1328_lociStitched	chr1	148192897	148193793	1	897	496.0256	124.9024
1_MACS_peak_5610_lociStitched	chr12	79399687	79400583	1	897	445.13280000000003	97.3056
1_MACS_peak_12826_lociStitched	chr2	74942182	74943078	1	897	794.8416	232.2432
1_MACS_peak_21029_lociStitched	chr6	134597848	134598744	1	897	380.8896	121.2288
1_MACS_peak_2196_lociStitched	chr1	223536788	223537683	1	896	425.9305	150.8075
1_MACS_peak_3011_lociStitched	chr10	74915540	74916435	1	896	542.907	98.98700000000001
1_MACS_peak_7250_lociStitched	chr14	103021379	103022274	1	896	372.141	53.163000000000004
1_MACS_peak_12556_lociStitched	chr2	50371099	50371994	1	896	630.9749999999999	190.5455
1_MACS_peak_15942_lociStitched	chr3	26463839	26464734	1	896	378.67449999999997	89.858
1_MACS_peak_17489_lociStitched	chr4	11086723	11087618	1	896	541.9225	132.102
1_MACS_peak_22511_lociStitched	chr7	144321963	144322858	1	896	349.945	116.2605
1_MACS_peak_23895_lociStitched	chr9	36341859	36342754	1	896	496.188	165.754
1_MACS_peak_11659_lociStitched	chr19	35491392	35492286	1	895	490.2696	132.759
1_MACS_peak_19607_lociStitched	chr5	157186386	157187280	1	895	478.20060000000007	113.09100000000001
1_MACS_peak_10465_lociStitched	chr17	77070915	77071808	1	894	484.4525	41.613800000000005
1_MACS_peak_19621_lociStitched	chr5	158729153	158730046	1	894	413.6376	64.2067
1_MACS_peak_24951_lociStitched	chrX	46771967	46772860	1	894	368.1839	1.4288
1_MACS_peak_3154_lociStitched	chr10	90357750	90358642	1	893	665.6104	175.3672
1_MACS_peak_8430_lociStitched	chr16	10588332	10589224	1	893	397.0292	113.0164
1_MACS_peak_21606_lociStitched	chr7	35221461	35222353	1	893	412.4608	116.9412
1_MACS_peak_152_lociStitched	chr1	12897237	12898128	1	892	365.1318	70.6563
1_MACS_peak_6332_lociStitched	chr13	46739808	46740699	1	892	375.4674	63.70649999999999
1_MACS_peak_13008_lociStitched	chr2	99347633	99348524	1	892	915.948	83.8431
1_MACS_peak_13417_lociStitched	chr2	160020117	160021008	1	892	455.4792	120.7305
1_MACS_peak_14232_lociStitched	chr20	8580995	8581886	1	892	488.44620000000003	133.4718
1_MACS_peak_15950_lociStitched	chr3	27250807	27251698	1	892	445.85639999999995	74.4876
1_MACS_peak_16416_lociStitched	chr3	75290503	75291394	1	892	424.6506	117.7011
1_MACS_peak_21936_lociStitched	chr7	76548154	76549045	1	892	343.6587	80.19
1_MACS_peak_24685_lociStitched	chr9	140632174	140633065	1	892	480.9617999999999	77.7843
1_MACS_peak_25237_lociStitched	chrX	100913381	100914272	1	892	426.9672	84.0213
1_MACS_peak_3675_lociStitched	chr11	9271396	9272286	1	891	392.22299999999996	124.60000000000001
1_MACS_peak_10978_lociStitched	chr18	67247120	67248010	1	891	417.499	106.978
1_MACS_peak_22897_lociStitched	chr8	32785233	32786123	1	891	624.157	198.826
1_MACS_peak_5033_lociStitched	chr12	14369258	14370147	1	890	448.8561	126.9492
1_MACS_peak_12093_lociStitched	chr19	58144175	58145064	1	890	733.8695	176.3776
1_MACS_peak_12233_lociStitched	chr2	16837848	16838737	1	890	856.9071	112.5474
1_MACS_peak_24036_lociStitched	chr9	76897460	76898349	1	890	382.44780000000003	89.789
1_MACS_peak_7221_lociStitched	chr14	98910411	98911298	1	888	425.1391	65.4606
1_MACS_peak_9114_lociStitched	chr16	81478687	81479574	1	888	397.1099	31.3998
1_MACS_peak_17685_lociStitched	chr4	48506073	48506960	1	888	403.58500000000004	114.33429999999998
1_MACS_peak_20551_lociStitched	chr6	62248193	62249080	1	888	478.18170000000003	156.7329
1_MACS_peak_24190_lociStitched	chr9	97714849	97715736	1	888	374.2253	105.8191
1_MACS_peak_934_lociStitched	chr1	83445205	83446091	1	887	415.1796	62.7288
1_MACS_peak_1645_lociStitched	chr1	164509958	164510844	1	887	4591.3406	90.1948
1_MACS_peak_6253_lociStitched	chr13	35229806	35230692	1	887	426.7862	107.3832
1_MACS_peak_12578_lociStitched	chr2	54936170	54937056	1	887	532.1316	95.9538
1_MACS_peak_13344_lociStitched	chr2	143210156	143211042	1	887	449.8222	109.9526
1_MACS_peak_16624_lociStitched	chr3	119528461	119529347	1	887	388.068	41.1104
1_MACS_peak_1136_lociStitched	chr1	112038576	112039461	1	886	415.065	63.100500000000004
1_MACS_peak_7042_lociStitched	chr14	75389266	75390151	1	886	444.80100000000004	76.64099999999999
1_MACS_peak_9078_lociStitched	chr16	76020970	76021855	1	886	501.1755	101.598
1_MACS_peak_19479_lociStitched	chr5	143753818	143754703	1	886	453.2085	122.5725
1_MACS_peak_3417_lociStitched	chr10	116527111	116527995	1	885	407.43559999999997	53.6588
1_MACS_peak_10656_lociStitched	chr18	11587291	11588175	1	885	441.558	120.66600000000001
1_MACS_peak_16903_lociStitched	chr3	149498663	149499547	1	885	499.28319999999997	105.9032
1_MACS_peak_17000_lociStitched	chr3	160388650	160389534	1	885	570.2684	213.8396
1_MACS_peak_20891_lociStitched	chr6	116368611	116369495	1	885	421.8448	58.87440000000001
1_MACS_peak_24735_lociStitched	chrX	7572462	7573346	1	885	392.496	47.4708
1_MACS_peak_6153_lociStitched	chr13	21356443	21357326	1	884	387.10720000000003	69.6687
1_MACS_peak_9107_lociStitched	chr16	80690392	80691275	1	884	502.69190000000003	54.2162
1_MACS_peak_9911_lociStitched	chr17	42063413	42064296	1	884	460.2196	159.3815
1_MACS_peak_12274_lociStitched	chr2	22147349	22148232	1	884	624.4576000000001	187.6375
1_MACS_peak_22444_lociStitched	chr7	136211026	136211909	1	884	453.2439	131.8319
1_MACS_peak_23927_lociStitched	chr9	40632801	40633684	1	884	286.5335	76.5561
1_MACS_peak_1087_lociStitched	chr1	109222273	109223155	1	883	422.6544	85.2012
1_MACS_peak_6482_lociStitched	chr13	92429896	92430778	1	883	418.59720000000004	67.6494
1_MACS_peak_7110_lociStitched	chr14	88459257	88460139	1	883	518.8806000000001	83.5254
1_MACS_peak_23050_lociStitched	chr8	59448303	59449185	1	883	478.04400000000004	133.53480000000002
1_MACS_peak_8177_lociStitched	chr15	91725276	91726157	1	882	525.8688999999999	99.64110000000001
1_MACS_peak_22761_lociStitched	chr8	21946718	21947599	1	882	352.48810000000003	102.1079
1_MACS_peak_3919_lociStitched	chr11	45201455	45202335	1	881	343.904	83.688
1_MACS_peak_4714_lociStitched	chr11	123941666	123942546	1	881	674.52	159.456
1_MACS_peak_12338_lociStitched	chr2	27525801	27526681	1	881	616.7919999999999	148.28
1_MACS_peak_23004_lociStitched	chr8	52090516	52091396	1	881	391.424	102.696
1_MACS_peak_23201_lociStitched	chr8	82009059	82009939	1	881	423.896	133.848
1_MACS_peak_5632_lociStitched	chr12	82434509	82435388	1	880	396.34110000000004	145.4745
1_MACS_peak_12286_lociStitched	chr2	25044699	25045578	1	880	344.3922	110.05080000000001
1_MACS_peak_22271_lociStitched	chr7	116373652	116374531	1	880	382.4529	113.56680000000001
1_MACS_peak_3898_lociStitched	chr11	43744882	43745760	1	879	416.5232	128.62699999999998
1_MACS_peak_5640_lociStitched	chr12	85305868	85306746	1	879	404.319	83.0588
1_MACS_peak_12271_lociStitched	chr2	21284565	21285442	1	878	567.5067	83.7535
1_MACS_peak_17748_lociStitched	chr4	65384188	65385064	1	877	389.1192	115.7196
1_MACS_peak_874_lociStitched	chr1	67878747	67879622	1	876	374.325	95.9
1_MACS_peak_6484_lociStitched	chr13	93760031	93760906	1	876	425.95	144.98749999999998
1_MACS_peak_13034_lociStitched	chr2	105489412	105490287	1	876	503.65	117.95
1_MACS_peak_24977_lociStitched	chrX	48216986	48217861	1	876	495.6	62.9125
1_MACS_peak_1690_lociStitched	chr1	168105156	168106030	1	875	455.4414	103.3068
1_MACS_peak_7123_lociStitched	chr14	90186863	90187737	1	875	441.71959999999996	70.61919999999999
1_MACS_peak_16337_lociStitched	chr3	60643711	60644585	1	875	432.01820000000004	121.92300000000002
1_MACS_peak_22821_lociStitched	chr8	26448846	26449720	1	875	321.632	89.585
1_MACS_peak_23844_lociStitched	chr9	33719680	33720554	1	875	474.8442	134.596
1_MACS_peak_1064_lociStitched	chr1	105529796	105530669	1	874	590.7591	72.8955
1_MACS_peak_5044_lociStitched	chr12	15037238	15038111	1	874	630.9171	136.2753
1_MACS_peak_9841_lociStitched	chr17	39894209	39895082	1	874	387.8739	133.1325
1_MACS_peak_13056_lociStitched	chr2	107181993	107182866	1	874	383.1597	82.1493
1_MACS_peak_6209_lociStitched	chr13	29770484	29771356	1	873	450.6496	114.0576
1_MACS_peak_6923_lociStitched	chr14	64193961	64194833	1	873	460.7648	85.1072
1_MACS_peak_13654_lociStitched	chr2	192489327	192490199	1	873	487.44800000000004	177.10320000000002
1_MACS_peak_20742_lociStitched	chr6	95461748	95462620	1	873	367.4608	128.0096
1_MACS_peak_10750_lociStitched	chr18	28567545	28568416	1	872	391.1661	88.1452
1_MACS_peak_13589_lociStitched	chr2	182257972	182258843	1	872	429.8385	69.0703
1_MACS_peak_14340_lociStitched	chr20	24935474	24936345	1	872	528.4357	70.0284
1_MACS_peak_18339_lociStitched	chr4	165946566	165947437	1	872	366.2555	87.8839
1_MACS_peak_21124_lociStitched	chr6	141611890	141612761	1	872	346.3096	74.7318
1_MACS_peak_4698_lociStitched	chr11	121364872	121365742	1	871	435.696	85.69500000000001
1_MACS_peak_5879_lociStitched	chr12	110636653	110637523	1	871	428.99699999999996	78.213
1_MACS_peak_17465_lociStitched	chr4	9015527	9016397	1	871	522.261	96.744
1_MACS_peak_23309_lociStitched	chr8	102092800	102093670	1	871	361.746	58.812
1_MACS_peak_23483_lociStitched	chr8	126725547	126726417	1	871	621.093	82.911
1_MACS_peak_7012_lociStitched	chr14	73493226	73494095	1	870	395.4819	50.7496
1_MACS_peak_9812_lociStitched	chr17	38109451	38110320	1	870	620.9005	207.5172
1_MACS_peak_18033_lociStitched	chr4	107927251	107928120	1	870	415.6427	107.756
1_MACS_peak_21209_lociStitched	chr6	157239512	157240381	1	870	345.77509999999995	31.3709
1_MACS_peak_5641_lociStitched	chr12	85666972	85667840	1	869	314.8236	104.594
1_MACS_peak_7519_lociStitched	chr15	41023804	41024672	1	869	456.48120000000006	123.3428
1_MACS_peak_12568_lociStitched	chr2	54684250	54685118	1	869	394.41920000000005	127.3356
1_MACS_peak_6738_lociStitched	chr14	31318177	31319044	1	868	373.0701	101.87249999999999
1_MACS_peak_17750_lociStitched	chr4	65840933	65841800	1	868	456.82230000000004	117.21839999999999
1_MACS_peak_25050_lociStitched	chrX	54721771	54722638	1	868	423.7896	61.03680000000001
1_MACS_peak_2431_lociStitched	chr1	247170630	247171496	1	867	495.9582	107.817
1_MACS_peak_8223_lociStitched	chr15	99644969	99645835	1	867	466.2544	100.456
1_MACS_peak_15694_lociStitched	chr22	46883900	46884766	1	867	501.6738	100.1962
1_MACS_peak_18704_lociStitched	chr5	37445725	37446591	1	867	482.7084	141.8508
1_MACS_peak_3546_lociStitched	chr10	134350053	134350918	1	866	374.545	85.80799999999999
1_MACS_peak_4395_lociStitched	chr11	79636273	79637138	1	866	418.4005	124.73299999999999
1_MACS_peak_13584_lociStitched	chr2	181417787	181418652	1	866	371.1715	87.19200000000001
1_MACS_peak_946_lociStitched	chr1	85086246	85087110	1	865	442.368	67.2192
1_MACS_peak_960_lociStitched	chr1	87083553	87084417	1	865	465.9552	83.1168
1_MACS_peak_6667_lociStitched	chr14	23000218	23001082	1	865	515.2896000000001	101.952
1_MACS_peak_9783_lociStitched	chr17	37000261	37001125	1	865	465.0912	111.2832
1_MACS_peak_13640_lociStitched	chr2	191141811	191142675	1	865	426.2112	84.24000000000001
1_MACS_peak_2441_lociStitched	chr1	248208373	248209236	1	864	535.7504	200.47490000000002
1_MACS_peak_25206_lociStitched	chrX	85402628	85403491	1	864	384.29389999999995	73.8728
1_MACS_peak_7292_lociStitched	chr14	106133991	106134853	1	863	529.6990000000001	74.3044
1_MACS_peak_13582_lociStitched	chr2	180898462	180899324	1	863	441.5164	57.8402
1_MACS_peak_18598_lociStitched	chr5	13045974	13046836	1	863	349.97200000000004	70.5978
1_MACS_peak_19617_lociStitched	chr5	158525763	158526625	1	863	471.42780000000005	81.71759999999999
1_MACS_peak_20318_lociStitched	chr6	35464896	35465758	1	863	479.87539999999996	99.8196
1_MACS_peak_16_lociStitched	chr1	1185088	1185949	1	862	473.80830000000003	91.6965
1_MACS_peak_9687_lociStitched	chr17	31993983	31994844	1	862	406.392	147.9198
1_MACS_peak_20790_lociStitched	chr6	105941314	105942175	1	862	418.44599999999997	110.3802
1_MACS_peak_21221_lociStitched	chr6	158129635	158130496	1	862	394.5963	82.1394
1_MACS_peak_24793_lociStitched	chrX	15176605	15177466	1	862	348.79110000000003	93.9351
1_MACS_peak_25121_lociStitched	chrX	70315850	70316711	1	862	349.3077	90.7494
1_MACS_peak_5704_lociStitched	chr12	94034874	94035734	1	861	263.418	70.262
1_MACS_peak_25433_lociStitched	chrX	136483101	136483961	1	861	319.31800000000004	66.994
1_MACS_peak_5055_lociStitched	chr12	16789318	16790177	1	860	410.2584	55.2337
1_MACS_peak_7750_lociStitched	chr15	60952422	60953281	1	860	472.36410000000006	138.5567
1_MACS_peak_13336_lociStitched	chr2	138576255	138577114	1	860	276.4262	86.2436
1_MACS_peak_14686_lociStitched	chr20	49979642	49980501	1	860	433.5373	143.3671
1_MACS_peak_18086_lociStitched	chr4	114820359	114821218	1	860	560.8411	88.47699999999999
1_MACS_peak_24906_lociStitched	chrX	39915375	39916234	1	860	319.9775	70.09440000000001
1_MACS_peak_7138_lociStitched	chr14	91475671	91476529	1	859	361.7328	116.9454
1_MACS_peak_9103_lociStitched	chr16	80177962	80178820	1	859	393.822	68.2968
1_MACS_peak_16037_lociStitched	chr3	39851033	39851891	1	859	537.6228	124.5816
1_MACS_peak_18368_lociStitched	chr4	172844260	172845118	1	859	363.6204	137.79479999999998
1_MACS_peak_1258_lociStitched	chr1	144702739	144703596	1	858	454.89560000000006	159.6591
1_MACS_peak_6573_lociStitched	chr13	111379893	111380750	1	858	514.7142	137.5485
1_MACS_peak_10702_lociStitched	chr18	20402676	20403533	1	858	849.2013	186.9974
1_MACS_peak_6131_lociStitched	chr12	133757852	133758708	1	857	334.95279999999997	67.196
1_MACS_peak_11347_lociStitched	chr19	11592937	11593792	1	856	637.83	193.914
1_MACS_peak_13232_lociStitched	chr2	127193442	127194297	1	856	584.5635	189.639
1_MACS_peak_13845_lociStitched	chr2	215548094	215548949	1	856	424.5075	52.924499999999995
1_MACS_peak_19779_lociStitched	chr5	178286860	178287715	1	856	458.7075	61.90200000000001
1_MACS_peak_21236_lociStitched	chr6	159125119	159125974	1	856	411.426	95.931
1_MACS_peak_23308_lociStitched	chr8	102015726	102016581	1	856	401.337	79.77149999999999
1_MACS_peak_16459_lociStitched	chr3	96584371	96585225	1	855	313.93039999999996	90.6094
1_MACS_peak_20935_lociStitched	chr6	120177169	120178023	1	855	404.2836	111.95939999999999
1_MACS_peak_21150_lociStitched	chr6	144904078	144904932	1	855	543.144	96.075
1_MACS_peak_21433_lociStitched	chr7	12536566	12537420	1	855	414.70239999999995	101.199
