GENE_ID	locusLine	bin_1_04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam
1_MACS_peak_22347_lociStitched	chr8(.):61563768-61566969	1.2727
2_MACS_peak_22348_lociStitched	chr8(.):61590305-61592943	0.7253
1_MACS_peak_22350_lociStitched	chr8(.):61614975-61616628	0.5227
1_MACS_peak_22351_lociStitched	chr8(.):61691695-61694614	0.8519
1_MACS_peak_22352_lociStitched	chr8(.):61704503-61706261	0.5852
1_MACS_peak_22353_lociStitched	chr8(.):61789004-61790452	0.718
4_MACS_peak_22354_lociStitched	chr8(.):61812059-61830013	0.4476
1_MACS_peak_22358_lociStitched	chr8(.):61838649-61840467	0.7138
1_MACS_peak_22359_lociStitched	chr8(.):61885684-61886976	0.4306
1_MACS_peak_22360_lociStitched	chr8(.):62277691-62280432	0.7871
1_MACS_peak_22361_lociStitched	chr8(.):62547659-62550093	1.1085
1_MACS_peak_22362_lociStitched	chr8(.):62626206-62627940	0.8901
1_MACS_peak_22363_lociStitched	chr8(.):63249030-63250121	0.5436
1_MACS_peak_22364_lociStitched	chr8(.):63950716-63952511	1.1635
1_MACS_peak_22365_lociStitched	chr8(.):63997991-63999076	0.5563
1_MACS_peak_22366_lociStitched	chr8(.):64079945-64082080	3.0968
1_MACS_peak_22367_lociStitched	chr8(.):64138320-64139645	0.4605
1_MACS_peak_22368_lociStitched	chr8(.):64303752-64305228	0.7501
1_MACS_peak_22369_lociStitched	chr8(.):65385606-65387975	0.7779
1_MACS_peak_22370_lociStitched	chr8(.):65492298-65494140	0.5526
1_MACS_peak_22371_lociStitched	chr8(.):65542116-65543379	0.5184
1_MACS_peak_22372_lociStitched	chr8(.):65607363-65608418	0.5678
1_MACS_peak_22373_lociStitched	chr8(.):66545550-66546817	1.0035
1_MACS_peak_22374_lociStitched	chr8(.):66556510-66557739	0.8897
1_MACS_peak_22375_lociStitched	chr8(.):66752621-66755608	2.0029
2_MACS_peak_22376_lociStitched	chr8(.):66857639-66865394	0.7884
1_MACS_peak_22378_lociStitched	chr8(.):66892516-66895030	0.8613
1_MACS_peak_22379_lociStitched	chr8(.):67024694-67026817	2.2574
1_MACS_peak_22380_lociStitched	chr8(.):67340310-67342850	1.0011
1_MACS_peak_22381_lociStitched	chr8(.):67524691-67526801	0.8569
1_MACS_peak_22382_lociStitched	chr8(.):67578280-67580543	1.1839
1_MACS_peak_22383_lociStitched	chr8(.):67624394-67625650	0.7502
1_MACS_peak_22384_lociStitched	chr8(.):67686508-67688556	0.9784
2_MACS_peak_22385_lociStitched	chr8(.):67835780-67841287	1.3904
1_MACS_peak_22387_lociStitched	chr8(.):67940411-67941473	0.4925
1_MACS_peak_22388_lociStitched	chr8(.):67973608-67978477	1.924
1_MACS_peak_22389_lociStitched	chr8(.):68255077-68256868	1.4667
1_MACS_peak_22390_lociStitched	chr8(.):68514358-68515447	0.4593
1_MACS_peak_22391_lociStitched	chr8(.):68736698-68738043	0.6916
1_MACS_peak_22392_lociStitched	chr8(.):69013982-69015795	0.4875
1_MACS_peak_22393_lociStitched	chr8(.):69045880-69047501	0.682
1_MACS_peak_22394_lociStitched	chr8(.):69172712-69173847	0.5203
2_MACS_peak_22395_lociStitched	chr8(.):69325667-69334248	0.2496
1_MACS_peak_22397_lociStitched	chr8(.):70268804-70270062	1.0096
1_MACS_peak_22398_lociStitched	chr8(.):70363906-70364715	12.0872
2_MACS_peak_22399_lociStitched	chr8(.):70378018-70383052	0.4441
1_MACS_peak_22401_lociStitched	chr8(.):70473591-70476207	1.2504
1_MACS_peak_22402_lociStitched	chr8(.):70649735-70651356	0.5387
1_MACS_peak_22403_lociStitched	chr8(.):70744581-70747613	0.8594
1_MACS_peak_22404_lociStitched	chr8(.):70891689-70893371	0.5562
1_MACS_peak_22405_lociStitched	chr8(.):70906424-70907266	0.4543
1_MACS_peak_22406_lociStitched	chr8(.):71064314-71066297	0.5489
1_MACS_peak_22407_lociStitched	chr8(.):71128660-71130515	0.9276
1_MACS_peak_22408_lociStitched	chr8(.):71313761-71317162	1.448
1_MACS_peak_22409_lociStitched	chr8(.):71503777-71505471	0.4756
1_MACS_peak_22410_lociStitched	chr8(.):71518399-71521183	1.5985
1_MACS_peak_22411_lociStitched	chr8(.):71580621-71582192	1.4459
2_MACS_peak_22412_lociStitched	chr8(.):71964498-71972231	0.6172
1_MACS_peak_22414_lociStitched	chr8(.):72008957-72010835	0.9421
2_MACS_peak_22415_lociStitched	chr8(.):72170806-72176947	0.4918
1_MACS_peak_22417_lociStitched	chr8(.):72273553-72275270	1.2217
1_MACS_peak_22418_lociStitched	chr8(.):72338478-72340115	0.6766
1_MACS_peak_22419_lociStitched	chr8(.):72459407-72460306	1.0915
1_MACS_peak_22420_lociStitched	chr8(.):72668261-72669147	0.4394
1_MACS_peak_22421_lociStitched	chr8(.):72755531-72756945	0.7196
2_MACS_peak_22422_lociStitched	chr8(.):72911768-72918318	1.1345
1_MACS_peak_22424_lociStitched	chr8(.):73448429-73450570	0.6978
1_MACS_peak_22425_lociStitched	chr8(.):73733897-73737091	1.0855
1_MACS_peak_22426_lociStitched	chr8(.):73920712-73921923	1.0525
1_MACS_peak_22427_lociStitched	chr8(.):74204672-74208386	2.658
1_MACS_peak_22428_lociStitched	chr8(.):74657664-74660999	2.1039
1_MACS_peak_22429_lociStitched	chr8(.):74747277-74748433	0.569
1_MACS_peak_22430_lociStitched	chr8(.):74789916-74792240	1.4592
2_MACS_peak_22431_lociStitched	chr8(.):74883102-74889374	0.7179
1_MACS_peak_22433_lociStitched	chr8(.):74902675-74905382	1.5678
1_MACS_peak_22434_lociStitched	chr8(.):74960193-74961500	0.6296
1_MACS_peak_22435_lociStitched	chr8(.):75232465-75233900	0.9705
1_MACS_peak_22436_lociStitched	chr8(.):75262273-75263311	0.6735
1_MACS_peak_22437_lociStitched	chr8(.):76319003-76321509	1.2174
1_MACS_peak_22438_lociStitched	chr8(.):76664217-76665415	0.5847
1_MACS_peak_22439_lociStitched	chr8(.):77529024-77530693	0.4159
1_MACS_peak_22440_lociStitched	chr8(.):77645320-77646177	0.4799
1_MACS_peak_22441_lociStitched	chr8(.):77911517-77913543	1.8033
1_MACS_peak_22442_lociStitched	chr8(.):78163768-78164890	0.6014
1_MACS_peak_22443_lociStitched	chr8(.):79356311-79358075	1.7905
1_MACS_peak_22444_lociStitched	chr8(.):79427603-79429499	4.0165
1_MACS_peak_22445_lociStitched	chr8(.):79577120-79579207	1.1398
1_MACS_peak_22446_lociStitched	chr8(.):80604116-80606586	0.8377
1_MACS_peak_22447_lociStitched	chr8(.):80634593-80639894	1.3456
2_MACS_peak_22448_lociStitched	chr8(.):80672596-80681522	0.3132
1_MACS_peak_22450_lociStitched	chr8(.):80695437-80696735	0.7919
1_MACS_peak_22451_lociStitched	chr8(.):80802798-80804495	0.7497
1_MACS_peak_22452_lociStitched	chr8(.):80928634-80930123	0.4469
1_MACS_peak_22453_lociStitched	chr8(.):80941610-80942978	1.4802
1_MACS_peak_22454_lociStitched	chr8(.):81011215-81017340	0.9062
1_MACS_peak_22455_lociStitched	chr8(.):81033840-81035548	0.721
3_MACS_peak_22456_lociStitched	chr8(.):81049942-81061002	0.708
2_MACS_peak_22459_lociStitched	chr8(.):81073653-81084550	0.6761
1_MACS_peak_22461_lociStitched	chr8(.):81344288-81345448	0.5942
1_MACS_peak_22462_lociStitched	chr8(.):81397128-81399955	0.8579
1_MACS_peak_22463_lociStitched	chr8(.):81805756-81806798	0.5339
1_MACS_peak_22464_lociStitched	chr8(.):81830079-81832044	0.7973
1_MACS_peak_22465_lociStitched	chr8(.):82008717-82010042	0.4429
1_MACS_peak_22466_lociStitched	chr8(.):82044529-82046110	0.7158
2_MACS_peak_22467_lociStitched	chr8(.):82065305-82069925	0.8683
1_MACS_peak_22469_lociStitched	chr8(.):82192288-82194209	1.5219
1_MACS_peak_22470_lociStitched	chr8(.):82202822-82203934	0.5642
1_MACS_peak_22471_lociStitched	chr8(.):82597848-82598916	0.7248
1_MACS_peak_22472_lociStitched	chr8(.):82632509-82634338	1.3052
1_MACS_peak_22473_lociStitched	chr8(.):82643719-82645273	0.7993
1_MACS_peak_22474_lociStitched	chr8(.):82753396-82755462	0.7973
1_MACS_peak_22475_lociStitched	chr8(.):83232158-83233258	0.5246
1_MACS_peak_22476_lociStitched	chr8(.):85948907-85949408	0.9246
1_MACS_peak_22477_lociStitched	chr8(.):86018742-86020385	1.0521
1_MACS_peak_22478_lociStitched	chr8(.):86088972-86090496	0.5611
1_MACS_peak_22479_lociStitched	chr8(.):86101605-86102802	0.7195
1_MACS_peak_22480_lociStitched	chr8(.):86112051-86113670	0.534
1_MACS_peak_22481_lociStitched	chr8(.):86131971-86132990	0.5905
1_MACS_peak_22482_lociStitched	chr8(.):86157314-86158222	0.504
1_MACS_peak_22483_lociStitched	chr8(.):86375561-86376238	0.5515
1_MACS_peak_22484_lociStitched	chr8(.):87354822-87355942	0.8388
2_MACS_peak_22485_lociStitched	chr8(.):87520070-87527435	0.2547
1_MACS_peak_22487_lociStitched	chr8(.):88006333-88007145	0.35
1_MACS_peak_22488_lociStitched	chr8(.):88377759-88379523	0.7076
1_MACS_peak_22489_lociStitched	chr8(.):90741076-90742386	0.6477
1_MACS_peak_22490_lociStitched	chr8(.):90769235-90770975	1.1456
1_MACS_peak_22491_lociStitched	chr8(.):90913742-90915771	0.9238
1_MACS_peak_22492_lociStitched	chr8(.):90995515-90997327	1.4585
1_MACS_peak_22493_lociStitched	chr8(.):91012937-91014714	0.8282
1_MACS_peak_22494_lociStitched	chr8(.):91657119-91658938	0.7604
1_MACS_peak_22495_lociStitched	chr8(.):92052307-92053865	0.5686
1_MACS_peak_22496_lociStitched	chr8(.):92928909-92930388	0.5265
1_MACS_peak_22497_lociStitched	chr8(.):93977512-93978788	1.211
1_MACS_peak_22498_lociStitched	chr8(.):94165294-94167281	0.6102
1_MACS_peak_22499_lociStitched	chr8(.):94712632-94713528	0.436
1_MACS_peak_22500_lociStitched	chr8(.):94752321-94753737	1.3993
1_MACS_peak_22501_lociStitched	chr8(.):94928175-94930192	0.5981
1_MACS_peak_22502_lociStitched	chr8(.):95002698-95004729	0.8713
1_MACS_peak_22503_lociStitched	chr8(.):95021167-95022317	0.5892
2_MACS_peak_22504_lociStitched	chr8(.):95083639-95093819	0.4392
1_MACS_peak_22506_lociStitched	chr8(.):95230403-95231470	0.4891
1_MACS_peak_22507_lociStitched	chr8(.):95273244-95274975	0.8605
1_MACS_peak_22508_lociStitched	chr8(.):95486641-95487746	0.5937
1_MACS_peak_22509_lociStitched	chr8(.):95565105-95566503	0.429
1_MACS_peak_22510_lociStitched	chr8(.):95654322-95655335	0.4559
1_MACS_peak_22511_lociStitched	chr8(.):95731285-95732960	1.0011
1_MACS_peak_22512_lociStitched	chr8(.):95834636-95836458	1.0385
1_MACS_peak_22513_lociStitched	chr8(.):95906276-95909369	1.6233
5_MACS_peak_22514_lociStitched	chr8(.):95953512-95976433	0.4511
3_MACS_peak_22519_lociStitched	chr8(.):95990274-96003881	0.2715
1_MACS_peak_22522_lociStitched	chr8(.):96036372-96038065	0.6078
1_MACS_peak_22523_lociStitched	chr8(.):96099710-96100815	0.6071
1_MACS_peak_22524_lociStitched	chr8(.):96112215-96113814	0.4566
1_MACS_peak_22525_lociStitched	chr8(.):96127604-96128601	0.586
1_MACS_peak_22526_lociStitched	chr8(.):96145676-96146804	0.6928
1_MACS_peak_22527_lociStitched	chr8(.):96280712-96282073	0.8045
1_MACS_peak_22528_lociStitched	chr8(.):97157447-97158157	0.4752
1_MACS_peak_22529_lociStitched	chr8(.):97246964-97248189	0.6371
1_MACS_peak_22530_lociStitched	chr8(.):97272960-97274779	2.9156
1_MACS_peak_22531_lociStitched	chr8(.):97656821-97658384	0.8868
1_MACS_peak_22532_lociStitched	chr8(.):98607172-98608145	0.4077
1_MACS_peak_22533_lociStitched	chr8(.):98642648-98644477	0.6663
1_MACS_peak_22534_lociStitched	chr8(.):98655427-98658088	1.3939
1_MACS_peak_22535_lociStitched	chr8(.):99056920-99058920	0.8427
1_MACS_peak_22536_lociStitched	chr8(.):99129147-99130332	0.4567
1_MACS_peak_22537_lociStitched	chr8(.):99305364-99307070	1.0393
1_MACS_peak_22538_lociStitched	chr8(.):99837106-99837975	0.7029
1_MACS_peak_22539_lociStitched	chr8(.):100024559-100026194	0.8211
1_MACS_peak_22540_lociStitched	chr8(.):100727128-100728349	0.5412
1_MACS_peak_22541_lociStitched	chr8(.):100904787-100906299	1.3318
3_MACS_peak_22542_lociStitched	chr8(.):101157478-101171142	0.1857
1_MACS_peak_22545_lociStitched	chr8(.):101225101-101226300	0.6286
1_MACS_peak_22546_lociStitched	chr8(.):101270101-101271763	0.7949
1_MACS_peak_22547_lociStitched	chr8(.):101320773-101323320	1.2566
1_MACS_peak_22548_lociStitched	chr8(.):101337333-101339081	0.6192
1_MACS_peak_22549_lociStitched	chr8(.):101398317-101399261	0.4588
2_MACS_peak_22550_lociStitched	chr8(.):101440960-101451773	0.6183
1_MACS_peak_22552_lociStitched	chr8(.):101463353-101465246	0.9853
1_MACS_peak_22553_lociStitched	chr8(.):101474820-101476813	1.0377
1_MACS_peak_22554_lociStitched	chr8(.):101488079-101489118	0.4084
2_MACS_peak_22555_lociStitched	chr8(.):101505631-101512876	1.3213
1_MACS_peak_22557_lociStitched	chr8(.):101523500-101525169	0.7988
1_MACS_peak_22558_lociStitched	chr8(.):101544989-101545952	0.3994
1_MACS_peak_22559_lociStitched	chr8(.):101571139-101572235	0.9151
1_MACS_peak_22560_lociStitched	chr8(.):101732541-101735635	1.0655
1_MACS_peak_22561_lociStitched	chr8(.):101920168-101921064	0.4404
1_MACS_peak_22562_lociStitched	chr8(.):101962420-101966254	1.9508
1_MACS_peak_22563_lociStitched	chr8(.):102092546-102093707	0.4605
1_MACS_peak_22564_lociStitched	chr8(.):102120220-102122900	2.3319
1_MACS_peak_22565_lociStitched	chr8(.):102137847-102139747	1.7981
1_MACS_peak_22566_lociStitched	chr8(.):102148413-102150625	1.3349
1_MACS_peak_22567_lociStitched	chr8(.):102216206-102219246	1.1371
1_MACS_peak_22568_lociStitched	chr8(.):102380606-102381737	0.5837
2_MACS_peak_22569_lociStitched	chr8(.):102914474-102924462	0.2984
1_MACS_peak_22571_lociStitched	chr8(.):103119725-103120447	0.4593
1_MACS_peak_22572_lociStitched	chr8(.):103135817-103137239	0.4824
1_MACS_peak_22573_lociStitched	chr8(.):103208520-103210497	0.5792
1_MACS_peak_22574_lociStitched	chr8(.):103250168-103252504	0.9321
1_MACS_peak_22575_lociStitched	chr8(.):103302414-103303168	0.5266
1_MACS_peak_22576_lociStitched	chr8(.):103422860-103425477	1.1081
2_MACS_peak_22577_lociStitched	chr8(.):103542170-103549697	0.9016
1_MACS_peak_22579_lociStitched	chr8(.):103612628-103614047	0.5698
2_MACS_peak_22580_lociStitched	chr8(.):103659273-103669595	0.4068
3_MACS_peak_22582_lociStitched	chr8(.):103785962-103801598	0.1763
4_MACS_peak_22585_lociStitched	chr8(.):103817863-103828769	1.0295
1_MACS_peak_22589_lociStitched	chr8(.):103874687-103877598	1.345
1_MACS_peak_22590_lociStitched	chr8(.):104032521-104033874	0.7379
1_MACS_peak_22591_lociStitched	chr8(.):104310364-104312756	1.2584
1_MACS_peak_22592_lociStitched	chr8(.):104348019-104349062	0.5949
2_MACS_peak_22593_lociStitched	chr8(.):104360972-104367103	0.8144
1_MACS_peak_22595_lociStitched	chr8(.):104383115-104384500	1.3296
1_MACS_peak_22596_lociStitched	chr8(.):104426385-104428200	1.0869
1_MACS_peak_22597_lociStitched	chr8(.):104510575-104514334	1.0102
1_MACS_peak_22598_lociStitched	chr8(.):104982336-104983391	0.6258
1_MACS_peak_22599_lociStitched	chr8(.):105290468-105291894	0.6615
1_MACS_peak_22600_lociStitched	chr8(.):105417886-105418985	0.5895
1_MACS_peak_22601_lociStitched	chr8(.):105600561-105601984	0.9194
1_MACS_peak_22602_lociStitched	chr8(.):105629274-105630868	0.4238
1_MACS_peak_22603_lociStitched	chr8(.):106331132-106332301	0.7054
1_MACS_peak_22604_lociStitched	chr8(.):106833634-106834489	0.4843
1_MACS_peak_22605_lociStitched	chr8(.):107281685-107283786	0.5927
1_MACS_peak_22606_lociStitched	chr8(.):107511506-107513972	0.8259
1_MACS_peak_22607_lociStitched	chr8(.):107607437-107608302	0.4981
1_MACS_peak_22608_lociStitched	chr8(.):107620234-107621268	0.5131
2_MACS_peak_22609_lociStitched	chr8(.):107669274-107676546	0.8515
1_MACS_peak_22611_lociStitched	chr8(.):108165319-108166079	0.5092
1_MACS_peak_22612_lociStitched	chr8(.):109260038-109261435	1.4639
1_MACS_peak_22613_lociStitched	chr8(.):109455417-109456649	0.9215
1_MACS_peak_22614_lociStitched	chr8(.):109799380-109800351	0.5043
1_MACS_peak_22615_lociStitched	chr8(.):110146156-110146960	0.3992
1_MACS_peak_22616_lociStitched	chr8(.):110345575-110347232	0.8334
1_MACS_peak_22617_lociStitched	chr8(.):110551683-110553311	1.5101
1_MACS_peak_22618_lociStitched	chr8(.):110656785-110657835	0.5616
1_MACS_peak_22619_lociStitched	chr8(.):113230256-113231411	0.5225
1_MACS_peak_22620_lociStitched	chr8(.):115933960-115935005	0.4437
1_MACS_peak_22621_lociStitched	chr8(.):116680632-116681277	0.5114
1_MACS_peak_22622_lociStitched	chr8(.):117132561-117133647	0.5739
1_MACS_peak_22623_lociStitched	chr8(.):117627679-117628057	1.8369
1_MACS_peak_22624_lociStitched	chr8(.):117721361-117722692	0.5827
1_MACS_peak_22625_lociStitched	chr8(.):117767403-117768591	0.7103
1_MACS_peak_22626_lociStitched	chr8(.):117777580-117779834	0.9647
1_MACS_peak_22627_lociStitched	chr8(.):117885907-117887799	1.1525
1_MACS_peak_22628_lociStitched	chr8(.):118343091-118345118	0.5557
1_MACS_peak_22629_lociStitched	chr8(.):118397443-118401504	1.2473
1_MACS_peak_22630_lociStitched	chr8(.):118449721-118457622	2.9896
1_MACS_peak_22631_lociStitched	chr8(.):118532096-118533934	1.6785
1_MACS_peak_22632_lociStitched	chr8(.):119122894-119124966	0.7569
1_MACS_peak_22633_lociStitched	chr8(.):119189310-119190313	0.4331
2_MACS_peak_22634_lociStitched	chr8(.):119510842-119522045	0.3481
1_MACS_peak_22636_lociStitched	chr8(.):119535222-119537633	0.6128
1_MACS_peak_22637_lociStitched	chr8(.):119574774-119578334	1.1914
1_MACS_peak_22638_lociStitched	chr8(.):119600067-119603078	0.9031
1_MACS_peak_22639_lociStitched	chr8(.):119632880-119635338	0.9531
1_MACS_peak_22640_lociStitched	chr8(.):120219298-120221606	0.9663
1_MACS_peak_22641_lociStitched	chr8(.):120659888-120661541	0.5333
1_MACS_peak_22642_lociStitched	chr8(.):120844196-120845954	0.8976
1_MACS_peak_22643_lociStitched	chr8(.):120867402-120868989	1.3928
1_MACS_peak_22644_lociStitched	chr8(.):120885551-120890230	1.9742
5_MACS_peak_22645_lociStitched	chr8(.):120919466-120948019	1.1635
1_MACS_peak_22650_lociStitched	chr8(.):120994435-120995477	0.4796
1_MACS_peak_22651_lociStitched	chr8(.):121456774-121458403	2.0693
1_MACS_peak_22652_lociStitched	chr8(.):121821009-121824835	0.8177
1_MACS_peak_22653_lociStitched	chr8(.):122735972-122738487	0.6127
1_MACS_peak_22654_lociStitched	chr8(.):122895387-122896385	0.4515
1_MACS_peak_22655_lociStitched	chr8(.):123745806-123746702	0.4818
1_MACS_peak_22656_lociStitched	chr8(.):123791873-123795209	1.4764
1_MACS_peak_22657_lociStitched	chr8(.):123930611-123932027	0.8111
3_MACS_peak_22658_lociStitched	chr8(.):124046266-124055333	0.7372
1_MACS_peak_22661_lociStitched	chr8(.):124069159-124071082	0.7413
1_MACS_peak_22662_lociStitched	chr8(.):124084653-124085896	1.1734
2_MACS_peak_22663_lociStitched	chr8(.):124168429-124174194	0.9359
1_MACS_peak_22665_lociStitched	chr8(.):124252536-124254023	1.0881
1_MACS_peak_22666_lociStitched	chr8(.):124285697-124288064	1.4066
1_MACS_peak_22667_lociStitched	chr8(.):124407270-124409718	3.1204
1_MACS_peak_22668_lociStitched	chr8(.):124428802-124430276	1.7987
1_MACS_peak_22669_lociStitched	chr8(.):124528370-124530201	0.7413
2_MACS_peak_22670_lociStitched	chr8(.):124552292-124560683	0.8622
1_MACS_peak_22672_lociStitched	chr8(.):124703970-124706148	0.5282
2_MACS_peak_22673_lociStitched	chr8(.):124755504-124760884	0.8574
1_MACS_peak_22675_lociStitched	chr8(.):124779773-124781619	1.593
1_MACS_peak_22676_lociStitched	chr8(.):124933686-124935202	0.8274
1_MACS_peak_22677_lociStitched	chr8(.):125033636-125035149	0.5557
2_MACS_peak_22678_lociStitched	chr8(.):125376308-125386002	0.5039
1_MACS_peak_22680_lociStitched	chr8(.):125461927-125463866	1.2645
1_MACS_peak_22681_lociStitched	chr8(.):125485209-125488586	2.7586
1_MACS_peak_22682_lociStitched	chr8(.):125538605-125540596	1.2442
1_MACS_peak_22683_lociStitched	chr8(.):125550004-125552194	2.0314
2_MACS_peak_22684_lociStitched	chr8(.):125614949-125620536	1.2985
1_MACS_peak_22686_lociStitched	chr8(.):125639447-125641218	0.8646
1_MACS_peak_22687_lociStitched	chr8(.):125739347-125740738	0.5193
1_MACS_peak_22688_lociStitched	chr8(.):125767751-125771841	2.0792
1_MACS_peak_22689_lociStitched	chr8(.):125985017-125986439	1.635
1_MACS_peak_22690_lociStitched	chr8(.):126009971-126011474	0.6858
1_MACS_peak_22691_lociStitched	chr8(.):126102877-126104915	1.6319
2_MACS_peak_22692_lociStitched	chr8(.):126122227-126132262	0.3872
1_MACS_peak_22694_lociStitched	chr8(.):126163153-126165407	1.0652
1_MACS_peak_22695_lociStitched	chr8(.):126199673-126202476	0.6718
1_MACS_peak_22696_lociStitched	chr8(.):126248539-126250582	0.6561
2_MACS_peak_22697_lociStitched	chr8(.):126267626-126275729	0.2463
7_MACS_peak_22699_lociStitched	chr8(.):126285335-126322748	0.8057
3_MACS_peak_22706_lociStitched	chr8(.):126342081-126355763	0.563
1_MACS_peak_22709_lociStitched	chr8(.):126364366-126366146	0.8326
1_MACS_peak_22710_lociStitched	chr8(.):126441238-126449081	1.9091
1_MACS_peak_22711_lociStitched	chr8(.):126619186-126621242	1.1088
3_MACS_peak_22712_lociStitched	chr8(.):126647877-126661142	0.8774
1_MACS_peak_22715_lociStitched	chr8(.):126708906-126713500	1.7596
1_MACS_peak_22716_lociStitched	chr8(.):126724985-126726574	0.8013
1_MACS_peak_22717_lociStitched	chr8(.):126741040-126742575	0.4533
2_MACS_peak_22718_lociStitched	chr8(.):126779497-126788965	1.1614
3_MACS_peak_22720_lociStitched	chr8(.):126833857-126841316	0.359
2_MACS_peak_22723_lociStitched	chr8(.):126953071-126964395	0.3017
1_MACS_peak_22725_lociStitched	chr8(.):127569250-127571066	1.5072
1_MACS_peak_22726_lociStitched	chr8(.):128746959-128751043	0.7793
1_MACS_peak_22727_lociStitched	chr8(.):128806351-128809255	1.1786
1_MACS_peak_22728_lociStitched	chr8(.):129004371-129006516	0.869
1_MACS_peak_22729_lociStitched	chr8(.):129203344-129204393	0.551
1_MACS_peak_22730_lociStitched	chr8(.):129233938-129235312	0.5998
1_MACS_peak_22731_lociStitched	chr8(.):129251932-129253696	0.6606
3_MACS_peak_22732_lociStitched	chr8(.):129278469-129287366	0.7675
1_MACS_peak_22735_lociStitched	chr8(.):129324996-129327174	0.6298
1_MACS_peak_22736_lociStitched	chr8(.):129566846-129568010	0.7628
1_MACS_peak_22737_lociStitched	chr8(.):129668208-129672946	2.4973
