#17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_ROSE/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam
#Using cutoff of 23455.9689 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuperStretch
1_MACS_peak_2268_lociStitched	chr1	201083039	201084067	1	1029	792.3824	287.5316	21940	0
1_MACS_peak_29517_lociStitched	chrX	70417580	70418607	1	1028	732.8672	155.6932	21941	0
1_MACS_peak_13750_lociStitched	chr19	44454990	44456019	1	1030	622.2363	221.8524	21942	0
1_MACS_peak_28290_lociStitched	chr9	84343270	84344299	1	1030	537.5496	144.6774	21943	0
1_MACS_peak_13545_lociStitched	chr19	35350767	35351795	1	1029	638.7992	157.5924	21944	0
1_MACS_peak_911_lociStitched	chr1	58452105	58453134	1	1030	523.2465	166.698	21945	0
1_MACS_peak_24340_lociStitched	chr6	106258089	106259117	1	1029	661.8264	204.3664	21946	0
1_MACS_peak_16903_lociStitched	chr20	40246366	40247387	1	1022	982.6104	94.3404	21947	0
1_MACS_peak_1959_lociStitched	chr1	166944749	166945770	1	1022	1093.491	205.7315	21948	0
1_MACS_peak_21759_lociStitched	chr5	21459252	21460270	1	1019	1148.2022	130.813	21949	0
1_MACS_peak_20732_lociStitched	chr4	75371009	75372036	1	1028	734.0996	201.9082	21950	0
1_MACS_peak_22431_lociStitched	chr5	112092713	112093738	1	1026	830.7625	159.7975	21951	0
1_MACS_peak_26927_lociStitched	chr8	38323333	38324362	1	1030	412.0116	101.7681	21952	0
1_MACS_peak_20197_lociStitched	chr4	235446	236474	1	1029	674.0596	253.6076	21953	0
1_MACS_peak_7012_lociStitched	chr12	117158884	117159912	1	1029	483.9824	63.736	21954	0
1_MACS_peak_11322_lociStitched	chr17	32627519	32628546	1	1028	617.8432	111.5322	21955	0
1_MACS_peak_2674_lociStitched	chr1	228133700	228134728	1	1029	517.2896	106.2952	21956	0
1_MACS_peak_6789_lociStitched	chr12	96964599	96965627	1	1029	584.2124	173.3208	21957	0
1_MACS_peak_14972_lociStitched	chr2	86179514	86180542	1	1029	520.9904	110.3044	21958	0
1_MACS_peak_5060_lociStitched	chr11	72928949	72929976	1	1028	639.9237	148.0934	21959	0
1_MACS_peak_24783_lociStitched	chr6	149021658	149022686	1	1029	495.8044	98.9964	21960	0
1_MACS_peak_3548_lociStitched	chr10	74236798	74237826	1	1029	625.1268	242.608	21961	0
1_MACS_peak_8065_lociStitched	chr14	50154246	50155270	1	1025	753.152	70.656	21962	0
1_MACS_peak_24015_lociStitched	chr6	55334341	55335368	1	1028	615.2757	159.4931	21963	0
1_MACS_peak_17307_lociStitched	chr21	25311555	25312583	1	1029	526.6444	192.75	21964	0
1_MACS_peak_3564_lociStitched	chr10	75410156	75411183	1	1028	639.5129	200.9839	21965	0
1_MACS_peak_11778_lociStitched	chr17	51895184	51896211	1	1028	669.604	233.9506	21966	0
1_MACS_peak_30022_lociStitched	chrX	154493015	154494043	1	1029	479.7676	159.5456	21967	0
1_MACS_peak_24881_lociStitched	chr6	159274241	159275268	1	1028	516.4783	97.9758	21968	0
1_MACS_peak_24439_lociStitched	chr6	112710954	112711982	1	1029	496.1128	200.5628	21969	0
1_MACS_peak_299_lociStitched	chr1	23810483	23811510	1	1028	521.9214	123.8562	21970	0
1_MACS_peak_8058_lociStitched	chr14	49670057	49671084	1	1028	490.2898	96.4353	21971	0
1_MACS_peak_16933_lociStitched	chr20	42684483	42685509	1	1027	643.6098	159.8508	21972	0
1_MACS_peak_9635_lociStitched	chr15	90895137	90896159	1	1023	952.7084	202.0494	21973	0
1_MACS_peak_6677_lociStitched	chr12	90692728	90693755	1	1028	575.5308	199.238	21974	0
1_MACS_peak_1885_lociStitched	chr1	161379441	161380467	1	1027	662.4882	194.6322	21975	0
1_MACS_peak_12624_lociStitched	chr18	45687762	45688788	1	1027	552.9114	96.0336	21976	0
1_MACS_peak_22429_lociStitched	chr5	112027592	112028619	1	1028	545.4397	208.1729	21977	0
1_MACS_peak_9568_lociStitched	chr15	87271124	87272150	1	1027	524.6964	83.3112	21978	0
1_MACS_peak_14504_lociStitched	chr2	44000915	44001939	1	1025	860.2624	263.5776	21979	0
1_MACS_peak_23430_lociStitched	chr6	19804421	19805448	1	1028	424.9726	120.159	21980	0
1_MACS_peak_8719_lociStitched	chr15	27846321	27847347	1	1027	557.118	140.7672	21981	0
1_MACS_peak_17998_lociStitched	chr22	38023292	38024316	1	1025	637.3376	65.024	21982	0
1_MACS_peak_7980_lociStitched	chr14	31318037	31319062	1	1026	529.6175	54.53	21983	0
1_MACS_peak_3515_lociStitched	chr10	72615937	72616963	1	1027	591.5916	219.8718	21984	0
1_MACS_peak_23545_lociStitched	chr6	27059361	27060387	1	1027	579.8952	210.9456	21985	0
1_MACS_peak_13647_lociStitched	chr19	40458808	40459833	1	1026	552.7825	104.55	21986	0
1_MACS_peak_18697_lociStitched	chr3	45159162	45160188	1	1027	502.0218	176.8824	21987	0
1_MACS_peak_11684_lociStitched	chr17	46494278	46495304	1	1027	544.6008	238.032	21988	0
1_MACS_peak_16060_lociStitched	chr2	207218354	207219380	1	1027	546.5502	244.4958	21989	0
1_MACS_peak_6937_lociStitched	chr12	110537874	110538899	1	1026	611.105	203.565	21990	0
1_MACS_peak_21506_lociStitched	chr4	184319236	184320261	1	1026	608.03	206.5375	21991	0
1_MACS_peak_19062_lociStitched	chr3	75628767	75629792	1	1026	471.5	74.3125	21992	0
1_MACS_peak_30021_lociStitched	chrX	154458988	154460012	1	1025	592.7936	107.1104	21993	0
1_MACS_peak_17577_lociStitched	chr21	46493722	46494737	1	1016	1041.4915	49.532	21994	0
1_MACS_peak_14602_lociStitched	chr2	54308357	54309382	1	1026	550.835	163.385	21995	0
1_MACS_peak_28758_lociStitched	chr9	129676590	129677590	1	1001	1585.5	99.4	21996	0
1_MACS_peak_3124_lociStitched	chr10	22894869	22895894	1	1026	547.965	178.4525	21997	0
1_MACS_peak_6046_lociStitched	chr12	28650686	28651711	1	1026	537.8175	180.5025	21998	0
1_MACS_peak_2517_lociStitched	chr1	213638006	213639029	1	1024	702.1872	178.3089	21999	0
1_MACS_peak_29939_lociStitched	chrX	147927780	147928803	1	1024	591.0894	68.8479	22000	0
1_MACS_peak_11934_lociStitched	chr17	62927921	62928946	1	1026	481.6475	176.095	22001	0
1_MACS_peak_6553_lociStitched	chr12	69927947	69928970	1	1024	736.4577	227.6175	22002	0
1_MACS_peak_16846_lociStitched	chr20	35643136	35644159	1	1024	590.7825	82.6584	22003	0
1_MACS_peak_5659_lociStitched	chr11	132206435	132207458	1	1024	598.7619	98.1057	22004	0
1_MACS_peak_8292_lociStitched	chr14	70825801	70826823	1	1023	668.4902	93.513	22005	0
1_MACS_peak_16173_lociStitched	chr2	220159027	220160041	1	1015	1182.324	185.4606	22006	0
1_MACS_peak_16484_lociStitched	chr20	4152419	4153433	1	1015	1190.6388	199.8594	22007	0
1_MACS_peak_18326_lociStitched	chr3	6685668	6686692	1	1025	487.0144	109.3632	22008	0
1_MACS_peak_6215_lociStitched	chr12	47801550	47802569	1	1020	944.3073	202.8829	22009	0
1_MACS_peak_6113_lociStitched	chr12	32974228	32975252	1	1025	478.8224	114.4832	22010	0
1_MACS_peak_27656_lociStitched	chr8	138154588	138155612	1	1025	466.7392	104.0384	22011	0
1_MACS_peak_23488_lociStitched	chr6	25881954	25882978	1	1025	550.7072	206.0288	22012	0
1_MACS_peak_8349_lociStitched	chr14	75389254	75390278	1	1025	403.6608	70.3488	22013	0
1_MACS_peak_22557_lociStitched	chr5	129447347	129448369	1	1023	638.6478	121.8224	22014	0
1_MACS_peak_15388_lociStitched	chr2	128990526	128991546	1	1021	762.552	104.346	22015	0
1_MACS_peak_13546_lociStitched	chr19	35417482	35418505	1	1024	602.4447	175.8537	22016	0
1_MACS_peak_22204_lociStitched	chr5	80302642	80303665	1	1024	586.3836	160.7133	22017	0
1_MACS_peak_16092_lociStitched	chr2	211913910	211914933	1	1024	580.9617	176.6721	22018	0
1_MACS_peak_9730_lociStitched	chr15	101548378	101549402	1	1025	435.2	153.1904	22019	0
1_MACS_peak_14600_lociStitched	chr2	54240760	54241784	1	1025	453.9392	177.3568	22020	0
1_MACS_peak_11200_lociStitched	chr17	25371939	25372960	1	1022	683.3553	113.2289	22021	0
1_MACS_peak_27987_lociStitched	chr9	32580468	32581492	1	1025	413.9008	143.1552	22022	0
1_MACS_peak_23959_lociStitched	chr6	49794377	49795397	1	1021	762.246	126.786	22023	0
1_MACS_peak_7956_lociStitched	chr14	24808515	24809537	1	1023	554.7416	70.7224	22024	0
1_MACS_peak_1955_lociStitched	chr1	166135626	166136642	1	1017	957.3768	104.0384	22025	0
1_MACS_peak_22780_lociStitched	chr5	143753712	143754735	1	1024	535.9497	158.0535	22026	0
1_MACS_peak_24373_lociStitched	chr6	108438684	108439704	1	1021	846.498	244.392	22027	0
1_MACS_peak_19511_lociStitched	chr3	133143574	133144595	1	1022	711.4328	182.9632	22028	0
1_MACS_peak_21928_lociStitched	chr5	54140448	54141469	1	1022	746.6573	218.6982	22029	0
1_MACS_peak_13141_lociStitched	chr19	8570467	8571490	1	1024	452.5752	138.0027	22030	0
1_MACS_peak_3218_lociStitched	chr10	33284275	33285296	1	1022	730.7297	230.4397	22031	0
1_MACS_peak_26608_lociStitched	chr8	10916406	10917428	1	1023	438.5402	102.8132	22032	0
1_MACS_peak_6994_lociStitched	chr12	115311911	115312912	1	1002	1393.0917	37.1371	22033	0
1_MACS_peak_12625_lociStitched	chr18	45753116	45754137	1	1022	565.9403	135.8951	22034	0
1_MACS_peak_26371_lociStitched	chr7	142110873	142111894	1	1022	700.0997	286.1863	22035	0
1_MACS_peak_18295_lociStitched	chr3	2119500	2120521	1	1022	535.4124	125.6851	22036	0
1_MACS_peak_21216_lociStitched	chr4	139111437	139112456	1	1020	658.9873	120.8534	22037	0
1_MACS_peak_781_lociStitched	chr1	45841248	45842269	1	1022	420.4478	73.9204	22038	0
1_MACS_peak_14209_lociStitched	chr2	17699097	17700110	1	1014	975.9242	96.4376	22039	0
1_MACS_peak_28147_lociStitched	chr9	46972146	46973167	1	1022	411.9735	80.2506	22040	0
1_MACS_peak_6538_lociStitched	chr12	68856200	68857217	1	1018	814.9221	164.0421	22041	0
1_MACS_peak_23552_lociStitched	chr6	27155964	27156983	1	1020	768.326	278.4927	22042	0
1_MACS_peak_7188_lociStitched	chr12	128055230	128056250	1	1021	462.876	68.748	22043	0
1_MACS_peak_7819_lociStitched	chr13	114520194	114521213	1	1020	556.7816	69.0882	22044	0
1_MACS_peak_27402_lociStitched	chr8	104457199	104458219	1	1021	424.218	60.996	22045	0
1_MACS_peak_679_lociStitched	chr1	40973947	40974966	1	1020	618.533	156.0089	22046	0
1_MACS_peak_25146_lociStitched	chr7	18616391	18617411	1	1021	576.3	223.584	22047	0
1_MACS_peak_18386_lociStitched	chr3	12851217	12852237	1	1021	455.328	128.622	22048	0
1_MACS_peak_21143_lociStitched	chr4	123463550	123464567	1	1018	752.3766	163.6353	22049	0
1_MACS_peak_11990_lociStitched	chr17	66601988	66603008	1	1021	457.98	148.512	22050	0
1_MACS_peak_18819_lociStitched	chr3	49591027	49592038	1	1012	1062.3588	160.0413	22051	0
1_MACS_peak_7613_lociStitched	chr13	77130662	77131681	1	1020	554.336	171.0901	22052	0
1_MACS_peak_10683_lociStitched	chr16	80499802	80500821	1	1020	550.1581	167.116	22053	0
1_MACS_peak_23603_lociStitched	chr6	28908756	28909775	1	1020	589.5934	209.0988	22054	0
1_MACS_peak_16380_lociStitched	chr2	240240685	240241702	1	1018	616.9122	59.7996	22055	0
1_MACS_peak_21212_lociStitched	chr4	138045578	138046597	1	1020	535.4845	156.8241	22056	0
1_MACS_peak_11810_lociStitched	chr17	55485345	55486364	1	1020	464.4602	90.9967	22057	0
1_MACS_peak_15582_lociStitched	chr2	160255855	160256874	1	1020	476.2806	107.1988	22058	0
1_MACS_peak_20102_lociStitched	chr3	191872624	191873643	1	1020	505.8316	140.5201	22059	0
1_MACS_peak_7535_lociStitched	chr13	52398900	52399919	1	1020	415.8539	60.0191	22060	0
1_MACS_peak_16084_lociStitched	chr2	210244510	210245528	1	1019	541.1688	86.8354	22061	0
1_MACS_peak_13638_lociStitched	chr19	40191454	40192473	1	1020	532.7332	192.0815	22062	0
1_MACS_peak_24207_lociStitched	chr6	88354480	88355495	1	1016	789.9745	129.6155	22063	0
1_MACS_peak_20115_lociStitched	chr3	193720632	193721650	1	1019	602.147	176.2158	22064	0
1_MACS_peak_11364_lociStitched	chr17	34273969	34274987	1	1019	561.2234	142.52	22065	0
1_MACS_peak_16045_lociStitched	chr2	204815846	204816865	1	1020	474.9559	183.2162	22066	0
1_MACS_peak_19446_lociStitched	chr3	128712295	128713312	1	1018	653.8293	154.1772	22067	0
1_MACS_peak_28143_lociStitched	chr9	46112556	46113568	1	1013	929.1172	132.2684	22068	0
1_MACS_peak_15050_lociStitched	chr2	96205390	96206404	1	1015	834.8262	150.072	22069	0
1_MACS_peak_1293_lociStitched	chr1	109222267	109223284	1	1018	589.6566	139.0239	22070	0
1_MACS_peak_4182_lociStitched	chr10	134350163	134351178	1	1016	692.636	89.523	22071	0
1_MACS_peak_1044_lociStitched	chr1	72144119	72145135	1	1017	700.8368	185.2168	22072	0
1_MACS_peak_25523_lociStitched	chr7	53305402	53305894	1	493	5719.6476	20.0244	22073	0
1_MACS_peak_16663_lociStitched	chr20	23511217	23512235	1	1019	432.141	158.0954	22074	0
1_MACS_peak_17871_lociStitched	chr22	31502837	31503853	1	1017	588.264	110.1344	22075	0
1_MACS_peak_24922_lociStitched	chr6	166642280	166643297	1	1018	449.4123	74.0376	22076	0
1_MACS_peak_6302_lociStitched	chr12	52345157	52346173	1	1017	568.3504	101.7016	22077	0
1_MACS_peak_26007_lociStitched	chr7	105152495	105153512	1	1018	504.9405	139.7358	22078	0
1_MACS_peak_27054_lociStitched	chr8	58906888	58907905	1	1018	454.1922	89.1909	22079	0
1_MACS_peak_23243_lociStitched	chr6	5338143	5339159	1	1017	527.9136	74.0664	22080	0
1_MACS_peak_25594_lociStitched	chr7	67587518	67588535	1	1018	516.5343	171.2628	22081	0
1_MACS_peak_22118_lociStitched	chr5	72913197	72914210	1	1014	841.6004	176.7685	22082	0
1_MACS_peak_13152_lociStitched	chr19	9566463	9567479	1	1017	569.1632	130.9624	22083	0
1_MACS_peak_5530_lociStitched	chr11	120796122	120797139	1	1018	495.1773	174.4155	22084	0
1_MACS_peak_24736_lociStitched	chr6	141612002	141613017	1	1016	642.292	138.3445	22085	0
1_MACS_peak_27126_lociStitched	chr8	68600167	68601183	1	1017	566.7248	157.6832	22086	0
1_MACS_peak_19646_lociStitched	chr3	149250200	149251216	1	1017	601.5736	195.1736	22087	0
1_MACS_peak_27922_lociStitched	chr9	19408639	19409654	1	1016	571.242	86.1735	22088	0
1_MACS_peak_3293_lociStitched	chr10	45651772	45652788	1	1017	508.508	118.1608	22089	0
1_MACS_peak_10701_lociStitched	chr16	81667055	81668065	1	1011	883.245	87.769	22090	0
1_MACS_peak_12569_lociStitched	chr18	36769933	36770949	1	1017	487.0704	119.4816	22091	0
1_MACS_peak_25187_lociStitched	chr7	22762394	22763410	1	1017	533.1968	173.9392	22092	0
1_MACS_peak_19565_lociStitched	chr3	138969941	138970957	1	1017	540.004	187.2488	22093	0
1_MACS_peak_24665_lociStitched	chr6	137691742	137692758	1	1017	485.3432	136.4488	22094	0
1_MACS_peak_15738_lociStitched	chr2	175615415	175616431	1	1017	514.5024	206.756	22095	0
1_MACS_peak_7794_lociStitched	chr13	111719339	111720350	1	1012	844.0839	133.3509	22096	0
1_MACS_peak_5404_lociStitched	chr11	111921451	111922467	1	1017	403.5552	110.0328	22097	0
1_MACS_peak_21443_lociStitched	chr4	171418040	171419055	1	1016	594.2825	186.76	22098	0
1_MACS_peak_12455_lociStitched	chr18	20402725	20403734	1	1010	1045.9294	233.4826	22099	0
1_MACS_peak_9509_lociStitched	chr15	83199158	83200172	1	1015	595.725	99.6762	22100	0
1_MACS_peak_184_lociStitched	chr1	14026065	14027078	1	1014	739.2874	169.2723	22101	0
1_MACS_peak_25525_lociStitched	chr7	53610407	53611422	1	1016	508.312	120.582	22102	0
1_MACS_peak_7107_lociStitched	chr12	122937334	122938348	1	1015	511.7658	31.2312	22103	0
1_MACS_peak_11559_lociStitched	chr17	41060708	41061723	1	1016	533.484	157.934	22104	0
1_MACS_peak_7359_lociStitched	chr13	33412702	33413716	1	1015	542.1858	71.8926	22105	0
1_MACS_peak_15932_lociStitched	chr2	197779453	197780468	1	1016	600.9815	241.976	22106	0
1_MACS_peak_17075_lociStitched	chr20	50618113	50619128	1	1016	453.299	94.6995	22107	0
1_MACS_peak_17274_lociStitched	chr21	17951735	17952749	1	1015	590.655	151.2888	22108	0
1_MACS_peak_29545_lociStitched	chrX	71864412	71865425	1	1014	659.9695	135.5394	22109	0
1_MACS_peak_20819_lociStitched	chr4	82440789	82441803	1	1015	584.6724	150.2748	22110	0
1_MACS_peak_9064_lociStitched	chr15	51520136	51521150	1	1015	668.733	244.2726	22111	0
1_MACS_peak_23436_lociStitched	chr6	20365412	20366426	1	1015	560.235	150.8832	22112	0
1_MACS_peak_21401_lociStitched	chr4	164665870	164666884	1	1015	647.7432	241.4334	22113	0
1_MACS_peak_29141_lociStitched	chrX	17631804	17632819	1	1016	455.0245	168.084	22114	0
1_MACS_peak_15399_lociStitched	chr2	130634249	130635256	1	1008	1044.259	189.2153	22115	0
1_MACS_peak_27225_lociStitched	chr8	81805809	81806823	1	1015	509.028	152.9112	22116	0
1_MACS_peak_3448_lociStitched	chr10	65332729	65333742	1	1014	603.8493	166.132	22117	0
1_MACS_peak_10168_lociStitched	chr16	28437048	28438062	1	1015	608.8056	279.0528	22118	0
1_MACS_peak_15625_lociStitched	chr2	165035145	165036159	1	1015	545.025	217.8072	22119	0
1_MACS_peak_5486_lociStitched	chr11	118722551	118723565	1	1015	491.0802	174.5094	22120	0
1_MACS_peak_14397_lociStitched	chr2	34203113	34204126	1	1014	557.5552	135.4381	22121	0
1_MACS_peak_10512_lociStitched	chr16	67537778	67538792	1	1015	485.199	177.8556	22122	0
1_MACS_peak_20425_lociStitched	chr4	24530569	24531582	1	1014	631.099	211.9196	22123	0
1_MACS_peak_17_lociStitched	chr1	1185087	1186096	1	1010	894.2767	184.5461	22124	0
1_MACS_peak_3182_lociStitched	chr10	30365254	30366267	1	1014	559.4799	150.1266	22125	0
1_MACS_peak_16450_lociStitched	chr20	2367294	2368306	1	1013	624.3028	127.8156	22126	0
1_MACS_peak_22793_lociStitched	chr5	146549856	146550869	1	1014	568.5969	167.0437	22127	0
1_MACS_peak_6459_lociStitched	chr12	58765906	58766919	1	1014	580.6516	180.8205	22128	0
1_MACS_peak_17073_lociStitched	chr20	50236129	50237139	1	1011	785.073	147.965	22129	0
1_MACS_peak_20269_lociStitched	chr4	5687822	5688835	1	1014	607.0909	218.9093	22130	0
1_MACS_peak_26728_lociStitched	chr8	22437200	22438213	1	1014	525.1392	158.4332	22131	0
1_MACS_peak_8425_lociStitched	chr14	87006871	87007881	1	1011	684.073	74.336	22132	0
1_MACS_peak_29667_lociStitched	chrX	100913387	100914399	1	1013	543.5452	104.3372	22133	0
1_MACS_peak_8090_lociStitched	chr14	51143781	51144794	1	1014	506.8039	180.1114	22134	0
1_MACS_peak_21096_lociStitched	chr4	118255379	118256390	1	1012	663.6204	153.4698	22135	0
1_MACS_peak_25844_lociStitched	chr7	95099636	95100649	1	1014	563.6332	268.7489	22136	0
1_MACS_peak_27575_lociStitched	chr8	129088914	129089926	1	1013	527.4544	119.6184	22137	0
1_MACS_peak_8574_lociStitched	chr14	102240633	102241645	1	1013	516.5248	117.898	22138	0
1_MACS_peak_16858_lociStitched	chr20	36012656	36013667	1	1012	617.3166	126.7794	22139	0
1_MACS_peak_28523_lociStitched	chr9	107730317	107731325	1	1009	916.5744	224.28	22140	0
1_MACS_peak_14194_lociStitched	chr2	14282926	14283938	1	1013	478.7772	130.6492	22141	0
1_MACS_peak_22060_lociStitched	chr5	67436812	67437824	1	1013	477.2592	130.6492	22142	0
1_MACS_peak_14682_lociStitched	chr2	62288384	62289394	1	1011	719.221	195.637	22143	0
1_MACS_peak_16428_lociStitched	chr20	1055999	1057009	1	1011	621.655	102.212	22144	0
1_MACS_peak_5360_lociStitched	chr11	108492091	108493103	1	1013	537.5744	241.0584	22145	0
1_MACS_peak_13740_lociStitched	chr19	44155995	44157006	1	1012	595.6812	187.4394	22146	0
1_MACS_peak_13989_lociStitched	chr19	55394098	55395109	1	1012	526.8321	130.3179	22147	0
1_MACS_peak_19269_lociStitched	chr3	113557301	113558312	1	1012	527.2365	162.0633	22148	0
1_MACS_peak_4247_lociStitched	chr11	2906131	2907141	1	1011	532.27	70.801	22149	0
1_MACS_peak_26899_lociStitched	chr8	37012614	37013625	1	1012	556.7577	210.3891	22150	0
1_MACS_peak_19630_lociStitched	chr3	147663590	147664598	1	1009	690.2784	97.8768	22151	0
1_MACS_peak_16461_lociStitched	chr20	3153528	3154538	1	1011	510.555	123.927	22152	0
1_MACS_peak_2534_lociStitched	chr1	217308393	217309403	1	1011	497.627	113.726	22153	0
1_MACS_peak_12358_lociStitched	chr18	7822274	7823283	1	1010	674.3147	202.1027	22154	0
1_MACS_peak_1261_lociStitched	chr1	105529753	105530761	1	1009	666.1872	115.0128	22155	0
1_MACS_peak_1552_lociStitched	chr1	147917789	147918800	1	1012	411.7803	186.024	22156	0
1_MACS_peak_12003_lociStitched	chr17	69412012	69413019	1	1008	801.0685	185.3887	22157	0
1_MACS_peak_4948_lociStitched	chr11	66980182	66981191	1	1010	674.1129	214.917	22158	0
1_MACS_peak_14887_lociStitched	chr2	74667043	74668053	1	1011	538.936	182.608	22159	0
1_MACS_peak_18957_lociStitched	chr3	59409870	59410880	1	1011	508.434	170.993	22160	0
1_MACS_peak_27312_lociStitched	chr8	96145881	96146886	1	1006	768.624	48.3405	22161	0
1_MACS_peak_28266_lociStitched	chr9	79239102	79240111	1	1010	637.688	203.3135	22162	0
1_MACS_peak_15930_lociStitched	chr2	197583538	197584548	1	1011	516.716	223.109	22163	0
1_MACS_peak_24847_lociStitched	chr6	157239371	157240380	1	1010	508.536	105.5414	22164	0
1_MACS_peak_10614_lociStitched	chr16	71642159	71643167	1	1009	687.6576	203.7168	22165	0
1_MACS_peak_11100_lociStitched	chr17	17317239	17318248	1	1010	453.3437	79.8119	22166	0
1_MACS_peak_29586_lociStitched	chrX	77387669	77388677	1	1009	530.0064	59.2704	22167	0
1_MACS_peak_13674_lociStitched	chr19	41168584	41169592	1	1009	570.6288	108.864	22168	0
1_MACS_peak_17754_lociStitched	chr22	23657617	23658625	1	1009	540.288	93.4416	22169	0
1_MACS_peak_16939_lociStitched	chr20	42955072	42956076	1	1005	838.0388	112.8496	22170	0
1_MACS_peak_2090_lociStitched	chr1	180198347	180199356	1	1010	434.0718	103.1198	22171	0
1_MACS_peak_14640_lociStitched	chr2	58135663	58136671	1	1009	555.3072	161.6832	22172	0
1_MACS_peak_4863_lociStitched	chr11	64992649	64993657	1	1009	519.8256	140.9184	22173	0
1_MACS_peak_24923_lociStitched	chr6	166671989	166672997	1	1009	461.9664	94.3488	22174	0
1_MACS_peak_26494_lociStitched	chr7	154180483	154181489	1	1007	802.0838	261.2582	22175	0
1_MACS_peak_13039_lociStitched	chr19	4328383	4329391	1	1009	496.2384	142.2288	22176	0
1_MACS_peak_4329_lociStitched	chr11	8853928	8854936	1	1009	473.0544	124.2864	22177	0
1_MACS_peak_6657_lociStitched	chr12	88973783	88974790	1	1008	528.4736	79.1502	22178	0
1_MACS_peak_11499_lociStitched	chr17	39704959	39705966	1	1008	590.8069	158.7032	22179	0
1_MACS_peak_25388_lociStitched	chr7	40433127	40434131	1	1005	813.5412	156.2224	22180	0
1_MACS_peak_27133_lociStitched	chr8	69229662	69230668	1	1007	652.2904	135.7094	22181	0
1_MACS_peak_21410_lociStitched	chr4	165946564	165947571	1	1008	539.3492	111.4749	22182	0
1_MACS_peak_11241_lociStitched	chr17	27252532	27253540	1	1009	512.4672	206.136	22183	0
1_MACS_peak_19255_lociStitched	chr3	112532230	112533238	1	1009	479.0016	189.1008	22184	0
