REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	25_0F2B_0229Kronos_MM1S-KB-3hr-1_H3K27me3_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_19494_lociStitched	chr19	17738128	17738571	1	444	384.6569	69.8168
1_MACS_peak_25568_lociStitched	chr21	42908300	42908743	1	444	341.1986	45.2303
1_MACS_peak_26906_lociStitched	chr22	31270642	31271085	1	444	430.2416	43.857
1_MACS_peak_31594_lociStitched	chr6	32166754	32167197	1	444	248.6116	45.4075
1_MACS_peak_32450_lociStitched	chr7	5123171	5123614	1	444	332.56010000000003	16.7454
1_MACS_peak_34127_lociStitched	chr7	158363213	158363656	1	444	335.12949999999995	30.124000000000002
1_MACS_peak_4672_lociStitched	chr1	147809180	147809622	1	443	300.2506	42.2994
1_MACS_peak_5929_lociStitched	chr10	99735317	99735759	1	443	361.0256	27.625
1_MACS_peak_10284_lociStitched	chr14	23888452	23888894	1	443	321.46659999999997	14.0114
1_MACS_peak_10739_lociStitched	chr14	104830578	104831020	1	443	431.6572	23.1166
1_MACS_peak_10936_lociStitched	chr14	105585927	105586369	1	443	330.5276	17.5916
1_MACS_peak_11573_lociStitched	chr15	82577372	82577814	1	443	408.187	32.2218
1_MACS_peak_12380_lociStitched	chr16	29313695	29314137	1	443	312.4056	32.266
1_MACS_peak_18040_lociStitched	chr19	5810091	5810533	1	443	296.0958	17.5474
1_MACS_peak_18159_lociStitched	chr19	6440529	6440971	1	443	326.5496	41.0618
1_MACS_peak_26808_lociStitched	chr22	29871325	29871767	1	443	315.10179999999997	30.984199999999998
1_MACS_peak_4902_lociStitched	chr1	177531939	177532380	1	442	417.8475	22.2264
1_MACS_peak_7645_lociStitched	chr11	65008732	65009173	1	442	394.43039999999996	25.0929
1_MACS_peak_11690_lociStitched	chr15	100713997	100714438	1	442	362.01689999999996	64.73880000000001
1_MACS_peak_20082_lociStitched	chr19	34386008	34386449	1	442	303.2757	30.252599999999997
1_MACS_peak_10010_lociStitched	chr12	132807070	132807510	1	441	340.692	12.540000000000001
1_MACS_peak_12563_lociStitched	chr16	50623462	50623902	1	441	296.736	27.984
1_MACS_peak_14484_lociStitched	chr17	8974126	8974566	1	441	365.948	38.984
1_MACS_peak_19631_lociStitched	chr19	18299900	18300340	1	441	371.36	35.332
1_MACS_peak_22624_lociStitched	chr2	26879344	26879784	1	441	384.91200000000003	12.671999999999999
1_MACS_peak_24956_lociStitched	chr20	59904196	59904636	1	441	432.96	97.72399999999999
1_MACS_peak_25937_lociStitched	chr21	46513129	46513569	1	441	425.084	19.712
1_MACS_peak_31401_lociStitched	chr5	180549222	180549662	1	441	336.99600000000004	36.827999999999996
1_MACS_peak_31484_lociStitched	chr6	14116055	14116495	1	441	358.512	37.839999999999996
1_MACS_peak_32444_lociStitched	chr7	4985669	4986109	1	441	318.428	53.635999999999996
1_MACS_peak_32547_lociStitched	chr7	27144976	27145416	1	441	381.65599999999995	59.620000000000005
1_MACS_peak_33967_lociStitched	chr7	157777381	157777821	1	441	323.312	46.552
1_MACS_peak_34325_lociStitched	chr8	1817730	1818170	1	441	310.508	22.66
1_MACS_peak_35238_lociStitched	chr8	143354127	143354567	1	441	323.972	31.768
1_MACS_peak_8491_lociStitched	chr11	71076685	71077124	1	440	368.05760000000004	20.9842
1_MACS_peak_9106_lociStitched	chr11	134805410	134805849	1	440	343.4736	12.2481
1_MACS_peak_9955_lociStitched	chr12	130908855	130909294	1	440	283.15500000000003	15.277199999999999
1_MACS_peak_11239_lociStitched	chr15	73641921	73642360	1	440	330.9621	36.5248
1_MACS_peak_11545_lociStitched	chr15	78232671	78233110	1	440	397.9096	36.2175
1_MACS_peak_17938_lociStitched	chr19	5379483	5379922	1	440	296.9396	32.1787
1_MACS_peak_20074_lociStitched	chr19	34350542	34350981	1	440	328.2842	21.642699999999998
1_MACS_peak_22353_lociStitched	chr19	56248314	56248753	1	440	298.3444	34.6371
1_MACS_peak_22376_lociStitched	chr19	56574178	56574617	1	440	390.13930000000005	44.295100000000005
1_MACS_peak_26551_lociStitched	chr22	25562943	25563382	1	440	334.16679999999997	41.0904
1_MACS_peak_29086_lociStitched	chr3	125851096	125851535	1	440	405.4604	30.2471
1_MACS_peak_29724_lociStitched	chr4	6423130	6423569	1	440	365.9943	13.609
1_MACS_peak_32011_lociStitched	chr6	159544287	159544726	1	440	405.5043	12.731
1_MACS_peak_1631_lociStitched	chr1	9460864	9461302	1	439	319.5648	30.222
1_MACS_peak_4592_lociStitched	chr1	56981086	56981524	1	439	401.6898	48.8808
1_MACS_peak_4663_lociStitched	chr1	146551842	146552280	1	439	353.50980000000004	79.01520000000001
1_MACS_peak_7818_lociStitched	chr11	67341773	67342211	1	439	341.5962	32.1054
1_MACS_peak_8524_lociStitched	chr11	71259657	71260095	1	439	366.1242	19.1844
1_MACS_peak_9887_lociStitched	chr12	109746717	109747155	1	439	334.4568	42.8802
1_MACS_peak_9888_lociStitched	chr12	110054222	110054660	1	439	322.0614	28.382399999999997
1_MACS_peak_14572_lociStitched	chr17	16400736	16401174	1	439	362.79540000000003	58.8234
1_MACS_peak_15568_lociStitched	chr17	47024606	47025044	1	439	317.5062	60.5754
1_MACS_peak_19250_lociStitched	chr19	15882146	15882584	1	439	263.4132	39.8142
1_MACS_peak_20695_lociStitched	chr19	41619870	41620308	1	439	322.6746	15.3738
1_MACS_peak_23627_lociStitched	chr20	3665540	3665978	1	439	293.5476	25.316399999999998
1_MACS_peak_27802_lociStitched	chr22	45257605	45258043	1	439	371.424	30.9228
1_MACS_peak_29122_lociStitched	chr3	127146128	127146566	1	439	351.495	40.208400000000005
1_MACS_peak_30616_lociStitched	chr5	506531	506969	1	439	404.14259999999996	29.258399999999998
1_MACS_peak_30855_lociStitched	chr5	17631999	17632437	1	439	225.70139999999998	93.8634
1_MACS_peak_32232_lociStitched	chr7	1454050	1454488	1	439	409.3986	23.1702
1_MACS_peak_34275_lociStitched	chr8	1626349	1626787	1	439	322.41179999999997	21.5496
1_MACS_peak_3212_lociStitched	chr1	22632171	22632608	1	438	388.3182	34.4793
1_MACS_peak_4932_lociStitched	chr1	201193911	201194348	1	438	400.33570000000003	48.944
1_MACS_peak_6299_lociStitched	chr10	132284009	132284446	1	438	399.5491	34.7415
1_MACS_peak_9629_lociStitched	chr12	52831766	52832203	1	438	305.2445	33.998599999999996
1_MACS_peak_24002_lociStitched	chr20	43352010	43352447	1	438	377.39320000000004	44.9673
1_MACS_peak_28057_lociStitched	chr22	46793228	46793665	1	438	343.26349999999996	32.119499999999995
1_MACS_peak_32331_lociStitched	chr7	1823949	1824386	1	438	296.1986	44.574
1_MACS_peak_32527_lociStitched	chr7	22550787	22551224	1	438	242.49129999999997	39.1552
1_MACS_peak_34558_lociStitched	chr8	7905077	7905514	1	438	244.76370000000003	46.1909
1_MACS_peak_35719_lociStitched	chr9	34537248	34537685	1	438	368.3036	17.523699999999998
1_MACS_peak_7948_lociStitched	chr11	69348848	69349284	1	437	277.99359999999996	52.756
1_MACS_peak_8888_lociStitched	chr11	119250843	119251279	1	437	395.80080000000004	31.173999999999996
1_MACS_peak_9927_lociStitched	chr12	115312222	115312658	1	437	1058.9568	19.9688
1_MACS_peak_14829_lociStitched	chr17	26581814	26582250	1	437	250.1332	14.606000000000002
1_MACS_peak_16168_lociStitched	chr17	72216566	72217002	1	437	340.2544	1.2644
1_MACS_peak_31249_lociStitched	chr5	177982851	177983287	1	437	350.89279999999997	37.495999999999995
1_MACS_peak_34227_lociStitched	chr8	816036	816472	1	437	497.03999999999996	35.446799999999996
1_MACS_peak_36286_lociStitched	chr9	133059024	133059460	1	437	375.7884	52.538
1_MACS_peak_1959_lociStitched	chr1	12137399	12137834	1	436	355.83	36.7575
1_MACS_peak_4404_lociStitched	chr1	37614627	37615062	1	436	299.715	47.6325
1_MACS_peak_5913_lociStitched	chr10	99588035	99588470	1	436	338.952	14.833499999999999
1_MACS_peak_12499_lociStitched	chr16	33739155	33739590	1	436	259.6515	12.8325
1_MACS_peak_16458_lociStitched	chr17	74836596	74837031	1	436	345.216	40.89
1_MACS_peak_17226_lociStitched	chr17	81175405	81175840	1	436	280.79249999999996	33.06
1_MACS_peak_18449_lociStitched	chr19	8324501	8324936	1	436	324.162	63.7275
1_MACS_peak_19085_lociStitched	chr19	14871667	14872102	1	436	310.8945	17.660999999999998
1_MACS_peak_19290_lociStitched	chr19	16032612	16033047	1	436	279.096	51.4605
1_MACS_peak_21928_lociStitched	chr19	51131200	51131635	1	436	318.28950000000003	14.790000000000001
1_MACS_peak_23245_lociStitched	chr2	239769779	239770214	1	436	341.127	27.0135
1_MACS_peak_29069_lociStitched	chr3	64517384	64517819	1	436	373.23	12.3105
1_MACS_peak_29200_lociStitched	chr3	149689032	149689467	1	436	354.8295	38.193
1_MACS_peak_30367_lociStitched	chr4	8664282	8664717	1	436	361.0935	33.7995
1_MACS_peak_2660_lociStitched	chr1	18823617	18824051	1	435	336.8274	33.0274
1_MACS_peak_4565_lociStitched	chr1	48241121	48241555	1	435	370.9832	42.532000000000004
1_MACS_peak_14880_lociStitched	chr17	28903355	28903789	1	435	335.9594	29.0346
1_MACS_peak_22492_lociStitched	chr2	8519700	8520134	1	435	329.9268	77.8162
1_MACS_peak_23631_lociStitched	chr20	3675692	3676126	1	435	352.625	17.0128
1_MACS_peak_24904_lociStitched	chr20	58322678	58323112	1	435	291.431	12.2822
1_MACS_peak_25062_lociStitched	chr20	60248013	60248447	1	435	292.55940000000004	52.904599999999995
1_MACS_peak_25954_lociStitched	chr21	46577537	46577971	1	435	303.0622	92.8326
1_MACS_peak_29427_lociStitched	chr4	1534897	1535331	1	435	332.7912	26.04
1_MACS_peak_1020_lociStitched	chr1	5866870	5867303	1	434	343.0659	34.1204
1_MACS_peak_4597_lociStitched	chr1	72747568	72748001	1	434	281.75309999999996	33.6874
1_MACS_peak_4872_lociStitched	chr1	160388179	160388612	1	434	303.7928	44.0794
1_MACS_peak_10542_lociStitched	chr14	101943096	101943529	1	434	367.5304	20.9139
1_MACS_peak_11104_lociStitched	chr15	40212281	40212714	1	434	312.9291	62.5252
1_MACS_peak_13371_lociStitched	chr16	87544374	87544807	1	434	447.6787	34.0771
1_MACS_peak_14592_lociStitched	chr17	16916975	16917408	1	434	222.0857	19.5716
1_MACS_peak_18464_lociStitched	chr19	8580643	8581076	1	434	280.2376	40.1391
1_MACS_peak_21171_lociStitched	chr19	46776995	46777428	1	434	287.6852	36.372
1_MACS_peak_21700_lociStitched	chr19	49890811	49891244	1	434	259.36699999999996	59.6674
1_MACS_peak_23100_lociStitched	chr2	219831673	219832106	1	434	377.3595	40.8752
1_MACS_peak_26663_lociStitched	chr22	27553182	27553615	1	434	310.5476	20.047900000000002
1_MACS_peak_30780_lociStitched	chr5	1834920	1835353	1	434	388.6608	30.8296
1_MACS_peak_30896_lociStitched	chr5	98366245	98366678	1	434	422.5214	29.7471
1_MACS_peak_32338_lociStitched	chr7	2502873	2503306	1	434	286.2563	23.5985
1_MACS_peak_1358_lociStitched	chr1	7602428	7602860	1	433	330.8256	25.9632
1_MACS_peak_4595_lociStitched	chr1	64936906	64937338	1	433	368.712	40.0032
1_MACS_peak_11403_lociStitched	chr15	76000531	76000963	1	433	314.7984	17.28
1_MACS_peak_14550_lociStitched	chr17	10707413	10707845	1	433	289.5264	34.128
1_MACS_peak_14870_lociStitched	chr17	27351981	27352413	1	433	271.1232	36.8064
1_MACS_peak_15546_lociStitched	chr17	46714900	46715332	1	433	302.832	45.576
1_MACS_peak_19764_lociStitched	chr19	19664688	19665120	1	433	330.7392	31.492800000000003
1_MACS_peak_20970_lociStitched	chr19	45034542	45034974	1	433	334.368	26.6544
1_MACS_peak_23088_lociStitched	chr2	219686490	219686922	1	433	263.4336	20.52
1_MACS_peak_28658_lociStitched	chr3	13642490	13642922	1	433	412.344	47.7792
1_MACS_peak_32433_lociStitched	chr7	4935811	4936243	1	433	289.9152	34.6896
1_MACS_peak_33890_lociStitched	chr7	157518419	157518851	1	433	282.096	38.793600000000005
1_MACS_peak_35541_lociStitched	chr8	144740108	144740540	1	433	397.9584	18.575999999999997
1_MACS_peak_36371_lociStitched	chr9	133442967	133443399	1	433	276.5664	31.104
1_MACS_peak_36618_lociStitched	chr9	135675352	135675784	1	433	255.00960000000003	26.524800000000003
1_MACS_peak_2825_lociStitched	chr1	19325454	19325885	1	432	270.06460000000004	42.1518
1_MACS_peak_4008_lociStitched	chr1	31015802	31016233	1	432	388.4603	13.4041
1_MACS_peak_10048_lociStitched	chr12	133182462	133182893	1	432	279.4604	7.327000000000001
1_MACS_peak_10559_lociStitched	chr14	102007319	102007750	1	432	301.3983	6.6374
1_MACS_peak_11892_lociStitched	chr16	1942383	1942814	1	432	348.7652	55.7283
1_MACS_peak_17306_lociStitched	chr18	76626854	76627285	1	432	319.802	26.5065
1_MACS_peak_19917_lociStitched	chr19	30719009	30719440	1	432	384.2365	30.2562
1_MACS_peak_27290_lociStitched	chr22	40111914	40112345	1	432	322.819	43.7034
1_MACS_peak_32753_lociStitched	chr7	73741645	73742076	1	432	302.9499	12.7145
1_MACS_peak_33405_lociStitched	chr7	154436844	154437275	1	432	320.0606	53.8319
1_MACS_peak_4673_lociStitched	chr1	148000328	148000758	1	431	327.187	64.5
1_MACS_peak_8646_lociStitched	chr11	76335964	76336394	1	431	367.865	18.49
1_MACS_peak_14541_lociStitched	chr17	9956199	9956629	1	431	264.278	62.522
1_MACS_peak_22056_lociStitched	chr19	54767806	54768236	1	431	391.171	24.122999999999998
1_MACS_peak_25594_lociStitched	chr21	43073875	43074305	1	431	317.598	41.065
1_MACS_peak_25765_lociStitched	chr21	44891255	44891685	1	431	471.15099999999995	43.687999999999995
1_MACS_peak_30317_lociStitched	chr4	8357515	8357945	1	431	346.06399999999996	20.296
1_MACS_peak_812_lociStitched	chr1	4847315	4847744	1	430	364.77869999999996	20.8923
1_MACS_peak_8477_lociStitched	chr11	71018123	71018552	1	430	382.1961	29.2578
1_MACS_peak_20710_lociStitched	chr19	41654891	41655320	1	430	334.3626	29.214899999999997
1_MACS_peak_21099_lociStitched	chr19	46384341	46384770	1	430	351.9087	52.8099
1_MACS_peak_22535_lociStitched	chr2	11054346	11054775	1	430	311.3253	21.278399999999998
1_MACS_peak_27191_lociStitched	chr22	38437254	38437683	1	430	329.9868	35.3925
1_MACS_peak_36018_lociStitched	chr9	129470259	129470688	1	430	321.7071	13.299
1_MACS_peak_20102_lociStitched	chr19	35466139	35466567	1	429	257.0996	18.404
1_MACS_peak_20668_lociStitched	chr19	41456902	41457330	1	429	351.08840000000004	45.368
1_MACS_peak_23375_lociStitched	chr2	241690609	241691037	1	429	382.1612	28.761599999999998
1_MACS_peak_29830_lociStitched	chr4	7177763	7178191	1	429	282.73679999999996	36.5512
1_MACS_peak_32432_lociStitched	chr7	4922391	4922819	1	429	327.42	23.6256
1_MACS_peak_35431_lociStitched	chr8	144150460	144150888	1	429	404.7596	38.477199999999996
1_MACS_peak_37569_lociStitched	chr9	140816734	140817162	1	429	404.4172	47.6792
1_MACS_peak_3425_lociStitched	chr1	23519981	23520408	1	428	387.289	28.9933
1_MACS_peak_9294_lociStitched	chr12	3318482	3318909	1	428	266.0637	19.0869
1_MACS_peak_10019_lociStitched	chr12	132930740	132931167	1	428	449.5883	23.6985
1_MACS_peak_15474_lociStitched	chr17	44844163	44844590	1	428	356.28880000000004	34.501599999999996
1_MACS_peak_20039_lociStitched	chr19	34113840	34114267	1	428	312.26509999999996	23.1861
1_MACS_peak_20627_lociStitched	chr19	41146712	41147139	1	428	290.5308	32.4947
1_MACS_peak_23645_lociStitched	chr20	19917772	19918199	1	428	316.0654	46.073299999999996
1_MACS_peak_24922_lociStitched	chr20	59634834	59635261	1	428	388.01489999999995	18.788
1_MACS_peak_27071_lociStitched	chr22	37408666	37409093	1	428	389.8937	5.5937
1_MACS_peak_28091_lociStitched	chr22	46910568	46910995	1	428	352.3604	33.9038
1_MACS_peak_28634_lociStitched	chr3	13582595	13583022	1	428	373.7104	26.5167
1_MACS_peak_3593_lociStitched	chr1	29706716	29707142	1	427	331.8966	36.976800000000004
1_MACS_peak_6062_lociStitched	chr10	102872507	102872933	1	427	239.83799999999997	44.0058
1_MACS_peak_9733_lociStitched	chr12	53291025	53291451	1	427	384.1242	61.855199999999996
1_MACS_peak_11159_lociStitched	chr15	51386386	51386812	1	427	379.1826	41.6202
1_MACS_peak_11410_lociStitched	chr15	76075434	76075860	1	427	300.6282	90.9936
1_MACS_peak_20681_lociStitched	chr19	41548854	41549280	1	427	297.6036	41.577600000000004
1_MACS_peak_22429_lociStitched	chr2	568231	568657	1	427	250.5306	17.466
1_MACS_peak_26181_lociStitched	chr22	19618735	19619161	1	427	223.0536	29.6496
1_MACS_peak_30587_lociStitched	chr5	105149	105575	1	427	283.97159999999997	20.9166
1_MACS_peak_822_lociStitched	chr1	5020297	5020722	1	426	277.27	36.2525
1_MACS_peak_1476_lociStitched	chr1	8306153	8306578	1	426	502.9875	27.709999999999997
1_MACS_peak_4027_lociStitched	chr1	31103329	31103754	1	426	300.73	17.85
1_MACS_peak_9732_lociStitched	chr12	53281850	53282275	1	426	315.9025	42.1175
1_MACS_peak_10000_lociStitched	chr12	132669504	132669929	1	426	352.495	30.259999999999998
1_MACS_peak_14636_lociStitched	chr17	18539859	18540284	1	426	221.0	10.837499999999999
1_MACS_peak_17315_lociStitched	chr18	77154636	77155061	1	426	336.5575	25.67
1_MACS_peak_20950_lociStitched	chr19	43919507	43919932	1	426	327.1225	28.645
1_MACS_peak_21932_lociStitched	chr19	51165411	51165836	1	426	315.9875	14.535
1_MACS_peak_22861_lociStitched	chr2	114331708	114332133	1	426	253.4275	42.9675
1_MACS_peak_22935_lociStitched	chr2	121991311	121991736	1	426	250.155	27.03
1_MACS_peak_24782_lociStitched	chr20	57911766	57912191	1	426	295.46000000000004	55.25
1_MACS_peak_26766_lociStitched	chr22	28030757	28031182	1	426	337.36499999999995	35.317499999999995
1_MACS_peak_31163_lociStitched	chr5	177011475	177011900	1	426	304.4275	29.9625
1_MACS_peak_669_lociStitched	chr1	4404378	4404802	1	425	331.5256	41.382400000000004
1_MACS_peak_852_lociStitched	chr1	5342806	5343230	1	425	328.2608	13.3136
1_MACS_peak_8692_lociStitched	chr11	117348254	117348678	1	425	314.86240000000004	9.7096
1_MACS_peak_10483_lociStitched	chr14	101349817	101350241	1	425	309.1384	21.5816
1_MACS_peak_12322_lociStitched	chr16	29118560	29118984	1	425	398.2208	22.684
1_MACS_peak_14468_lociStitched	chr17	8660434	8660858	1	425	303.6264	13.3136
1_MACS_peak_14930_lociStitched	chr17	34815039	34815463	1	425	286.45439999999996	28.1536
1_MACS_peak_15602_lociStitched	chr17	47293780	47294204	1	425	316.09200000000004	24.380000000000003
1_MACS_peak_18646_lociStitched	chr19	10191657	10192081	1	425	308.5872	27.7296
1_MACS_peak_24076_lociStitched	chr20	44821343	44821767	1	425	351.8776	33.6656
1_MACS_peak_28261_lociStitched	chr22	49496081	49496505	1	425	296.75759999999997	19.6736
1_MACS_peak_28270_lociStitched	chr22	49546233	49546657	1	425	284.6312	30.9096
1_MACS_peak_29637_lociStitched	chr4	4223854	4224278	1	425	326.5648	18.868
1_MACS_peak_32436_lociStitched	chr7	4958482	4958906	1	425	367.0992	11.1512
1_MACS_peak_34603_lociStitched	chr8	12236640	12237064	1	425	307.23040000000003	32.1392
1_MACS_peak_36069_lociStitched	chr9	131179397	131179821	1	425	271.784	3.1799999999999997
1_MACS_peak_4620_lociStitched	chr1	112533359	112533782	1	424	345.2103	10.1943
1_MACS_peak_5105_lociStitched	chr1	205190254	205190677	1	424	673.3737	155.02949999999998
1_MACS_peak_5874_lociStitched	chr10	98133227	98133650	1	424	315.2196	21.7422
1_MACS_peak_9267_lociStitched	chr12	3267321	3267744	1	424	294.2811	34.5168
1_MACS_peak_10042_lociStitched	chr12	133165525	133165948	1	424	269.874	26.0568
1_MACS_peak_10331_lociStitched	chr14	100192816	100193239	1	424	304.60229999999996	24.2802
1_MACS_peak_13202_lociStitched	chr16	86001984	86002407	1	424	387.7218	23.0958
1_MACS_peak_14537_lociStitched	chr17	9716487	9716910	1	424	341.4033	65.90339999999999
1_MACS_peak_17547_lociStitched	chr19	2384342	2384765	1	424	288.3591	50.929199999999994
1_MACS_peak_19308_lociStitched	chr19	16169826	16170249	1	424	372.1554	21.9114
1_MACS_peak_22184_lociStitched	chr19	55273765	55274188	1	424	478.79369999999994	28.0872
1_MACS_peak_25547_lociStitched	chr21	40374589	40375012	1	424	298.42650000000003	30.878999999999998
1_MACS_peak_33467_lociStitched	chr7	154964752	154965175	1	424	379.38870000000003	27.918000000000003
1_MACS_peak_36479_lociStitched	chr9	134961509	134961932	1	424	253.4193	21.1923
1_MACS_peak_4204_lociStitched	chr1	36984847	36985269	1	423	279.575	30.8482
1_MACS_peak_9363_lociStitched	chr12	6301264	6301686	1	423	347.6436	11.4362
1_MACS_peak_9825_lociStitched	chr12	54797071	54797493	1	423	412.9692	34.393
1_MACS_peak_13228_lociStitched	chr16	86105937	86106359	1	423	371.4444	13.293
1_MACS_peak_20036_lociStitched	chr19	34105252	34105674	1	423	392.1224	30.595
1_MACS_peak_20045_lociStitched	chr19	34188612	34189034	1	423	291.17999999999995	31.8188
1_MACS_peak_20660_lociStitched	chr19	41430799	41431221	1	423	414.8682	39.7102
1_MACS_peak_22473_lociStitched	chr2	1829878	1830300	1	423	359.79720000000003	5.7814000000000005
1_MACS_peak_26572_lociStitched	chr22	25617641	25618063	1	423	355.4928	11.9004
1_MACS_peak_34169_lociStitched	chr7	158933224	158933646	1	423	302.152	50.217999999999996
