GENE_ID	locusLine	bin_1_07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam
1_MACS_peak_24570_lociStitched	chr5(.):132010500-132011328	0.4635
1_MACS_peak_24571_lociStitched	chr5(.):132072257-132073716	0.8307
1_MACS_peak_24572_lociStitched	chr5(.):132082786-132083690	0.4318
1_MACS_peak_24573_lociStitched	chr5(.):132112355-132113993	1.0687
1_MACS_peak_24574_lociStitched	chr5(.):132165062-132167435	2.1316
1_MACS_peak_24575_lociStitched	chr5(.):132201236-132203158	1.6381
1_MACS_peak_24576_lociStitched	chr5(.):132297961-132300244	1.7029
1_MACS_peak_24577_lociStitched	chr5(.):132361358-132362625	0.9529
3_MACS_peak_24578_lociStitched	chr5(.):132386463-132400542	0.5768
1_MACS_peak_24581_lociStitched	chr5(.):132579420-132580926	0.7904
1_MACS_peak_24582_lociStitched	chr5(.):132641851-132644117	0.9271
1_MACS_peak_24583_lociStitched	chr5(.):133303296-133305153	1.2729
1_MACS_peak_24584_lociStitched	chr5(.):133338940-133341741	1.6559
1_MACS_peak_24585_lociStitched	chr5(.):133435078-133437909	1.2974
1_MACS_peak_24586_lociStitched	chr5(.):133449730-133450348	0.458
1_MACS_peak_24587_lociStitched	chr5(.):133457845-133459034	0.5121
1_MACS_peak_24588_lociStitched	chr5(.):133510618-133513813	2.573
1_MACS_peak_24589_lociStitched	chr5(.):133560390-133563383	2.7061
2_MACS_peak_24590_lociStitched	chr5(.):133702247-133708399	0.9954
1_MACS_peak_24592_lociStitched	chr5(.):133746882-133748353	1.3859
1_MACS_peak_24593_lociStitched	chr5(.):133771368-133773978	1.5524
1_MACS_peak_24594_lociStitched	chr5(.):133800788-133802360	0.4821
1_MACS_peak_24595_lociStitched	chr5(.):133859329-133863817	2.7032
2_MACS_peak_24596_lociStitched	chr5(.):133927255-133932014	0.7177
1_MACS_peak_24598_lociStitched	chr5(.):133967825-133969177	1.1824
2_MACS_peak_24599_lociStitched	chr5(.):133977952-133985583	1.3501
1_MACS_peak_24601_lociStitched	chr5(.):134073382-134075385	0.7418
1_MACS_peak_24602_lociStitched	chr5(.):134093669-134095525	0.7814
1_MACS_peak_24603_lociStitched	chr5(.):134180842-134183029	1.6242
2_MACS_peak_24604_lociStitched	chr5(.):134209065-134213587	1.9634
1_MACS_peak_24606_lociStitched	chr5(.):134239712-134242308	3.1362
1_MACS_peak_24607_lociStitched	chr5(.):134366109-134371056	1.0854
2_MACS_peak_24608_lociStitched	chr5(.):134381045-134390579	0.4384
1_MACS_peak_24610_lociStitched	chr5(.):134733474-134735618	2.2718
1_MACS_peak_24611_lociStitched	chr5(.):134878855-134880700	0.9278
1_MACS_peak_24612_lociStitched	chr5(.):135222899-135224135	0.7744
1_MACS_peak_24613_lociStitched	chr5(.):135321741-135323455	0.5785
1_MACS_peak_24614_lociStitched	chr5(.):135371990-135373723	0.8384
1_MACS_peak_24615_lociStitched	chr5(.):135415457-135417240	0.6872
1_MACS_peak_24616_lociStitched	chr5(.):135467740-135469729	1.658
1_MACS_peak_24617_lociStitched	chr5(.):135576553-135579645	1.4241
1_MACS_peak_24618_lociStitched	chr5(.):135645804-135646878	0.4913
1_MACS_peak_24619_lociStitched	chr5(.):137001020-137003564	1.1043
1_MACS_peak_24620_lociStitched	chr5(.):137044036-137045631	0.5392
1_MACS_peak_24621_lociStitched	chr5(.):137070649-137072723	1.4613
1_MACS_peak_24622_lociStitched	chr5(.):137088482-137091354	4.0426
1_MACS_peak_24623_lociStitched	chr5(.):137223662-137226048	2.6393
1_MACS_peak_24624_lociStitched	chr5(.):137333020-137334663	0.6449
1_MACS_peak_24625_lociStitched	chr5(.):137367322-137369919	1.4086
1_MACS_peak_24626_lociStitched	chr5(.):137416884-137417887	0.4353
2_MACS_peak_24627_lociStitched	chr5(.):137468390-137475511	0.221
2_MACS_peak_24629_lociStitched	chr5(.):137513154-137522324	0.8721
1_MACS_peak_24631_lociStitched	chr5(.):137548399-137550078	0.923
2_MACS_peak_24632_lociStitched	chr5(.):137666540-137675249	1.3485
1_MACS_peak_24634_lociStitched	chr5(.):137688007-137690050	1.5841
1_MACS_peak_24635_lociStitched	chr5(.):137799021-137801452	1.4969
1_MACS_peak_24636_lociStitched	chr5(.):137877674-137880254	1.5542
1_MACS_peak_24637_lociStitched	chr5(.):137910016-137912268	5.7308
1_MACS_peak_24638_lociStitched	chr5(.):138056105-138059144	0.877
1_MACS_peak_24639_lociStitched	chr5(.):138076728-138079725	1.9126
1_MACS_peak_24640_lociStitched	chr5(.):138087794-138090410	2.3935
1_MACS_peak_24641_lociStitched	chr5(.):138429291-138431078	0.6418
1_MACS_peak_24642_lociStitched	chr5(.):138512828-138514574	1.2542
1_MACS_peak_24643_lociStitched	chr5(.):138533133-138534979	1.1509
2_MACS_peak_24644_lociStitched	chr5(.):138603027-138610783	0.3899
1_MACS_peak_24646_lociStitched	chr5(.):138628621-138630934	2.5696
1_MACS_peak_24647_lociStitched	chr5(.):138677117-138678709	1.0739
2_MACS_peak_24648_lociStitched	chr5(.):138719841-138730595	2.6738
1_MACS_peak_24650_lociStitched	chr5(.):138738807-138740691	1.2824
1_MACS_peak_24651_lociStitched	chr5(.):138748873-138752750	2.6964
1_MACS_peak_24652_lociStitched	chr5(.):138774181-138775962	1.305
1_MACS_peak_24653_lociStitched	chr5(.):138861306-138862632	0.5425
1_MACS_peak_24654_lociStitched	chr5(.):138896822-138898543	1.6944
1_MACS_peak_24655_lociStitched	chr5(.):138905858-138906743	0.3416
1_MACS_peak_24656_lociStitched	chr5(.):138922478-138923875	0.6828
2_MACS_peak_24657_lociStitched	chr5(.):138939775-138945971	1.2392
1_MACS_peak_24659_lociStitched	chr5(.):138954843-138957913	1.0541
1_MACS_peak_24660_lociStitched	chr5(.):139012792-139019304	2.228
1_MACS_peak_24661_lociStitched	chr5(.):139027142-139029774	1.2005
1_MACS_peak_24662_lociStitched	chr5(.):139046704-139052355	6.3322
1_MACS_peak_24663_lociStitched	chr5(.):139090174-139091143	0.4085
1_MACS_peak_24664_lociStitched	chr5(.):139144789-139145799	0.6348
1_MACS_peak_24665_lociStitched	chr5(.):139166978-139167978	0.5356
1_MACS_peak_24666_lociStitched	chr5(.):139390168-139391863	0.6103
1_MACS_peak_24667_lociStitched	chr5(.):139417685-139420335	0.7272
2_MACS_peak_24668_lociStitched	chr5(.):139486269-139494787	1.1981
1_MACS_peak_24670_lociStitched	chr5(.):139536525-139537606	0.4594
2_MACS_peak_24671_lociStitched	chr5(.):139553886-139561481	0.4092
1_MACS_peak_24673_lociStitched	chr5(.):139630501-139632008	0.5431
1_MACS_peak_24674_lociStitched	chr5(.):139644519-139647863	0.6848
1_MACS_peak_24675_lociStitched	chr5(.):139664251-139665214	0.5206
1_MACS_peak_24676_lociStitched	chr5(.):139682051-139683404	0.7435
2_MACS_peak_24677_lociStitched	chr5(.):139721172-139727377	0.4565
1_MACS_peak_24679_lociStitched	chr5(.):139736287-139737800	0.5652
1_MACS_peak_24680_lociStitched	chr5(.):139779612-139782705	1.8584
3_MACS_peak_24681_lociStitched	chr5(.):139935938-139949911	0.6134
1_MACS_peak_24684_lociStitched	chr5(.):140018069-140019980	1.2057
1_MACS_peak_24685_lociStitched	chr5(.):140026321-140028135	0.8881
1_MACS_peak_24686_lociStitched	chr5(.):140043354-140045201	1.0845
1_MACS_peak_24687_lociStitched	chr5(.):140069974-140071920	0.8329
1_MACS_peak_24688_lociStitched	chr5(.):140089659-140091385	1.6509
1_MACS_peak_24689_lociStitched	chr5(.):140419613-140421123	0.7612
1_MACS_peak_24690_lociStitched	chr5(.):140463788-140464955	0.9436
1_MACS_peak_24691_lociStitched	chr5(.):140552052-140552912	0.4582
1_MACS_peak_24692_lociStitched	chr5(.):140602721-140603548	0.4567
1_MACS_peak_24693_lociStitched	chr5(.):140699551-140701333	2.3807
1_MACS_peak_24694_lociStitched	chr5(.):140709901-140710657	0.5339
1_MACS_peak_24695_lociStitched	chr5(.):140762007-140762908	0.7465
1_MACS_peak_24696_lociStitched	chr5(.):140885908-140894744	1.3045
2_MACS_peak_24697_lociStitched	chr5(.):140937102-140944908	0.3333
1_MACS_peak_24699_lociStitched	chr5(.):140984746-140986160	0.5024
2_MACS_peak_24700_lociStitched	chr5(.):140997212-141003672	0.6641
1_MACS_peak_24702_lociStitched	chr5(.):141015612-141017759	0.8299
1_MACS_peak_24703_lociStitched	chr5(.):141030233-141031714	0.7135
1_MACS_peak_24704_lociStitched	chr5(.):141071502-141072551	0.4909
1_MACS_peak_24705_lociStitched	chr5(.):141081276-141082330	0.4878
1_MACS_peak_24706_lociStitched	chr5(.):141227977-141230334	4.5712
1_MACS_peak_24707_lociStitched	chr5(.):141243177-141245684	1.2109
1_MACS_peak_24708_lociStitched	chr5(.):141256867-141259120	0.6677
1_MACS_peak_24709_lociStitched	chr5(.):141293163-141294754	0.979
1_MACS_peak_24710_lociStitched	chr5(.):141302395-141304102	2.3373
1_MACS_peak_24711_lociStitched	chr5(.):141319639-141321695	0.8739
2_MACS_peak_24712_lociStitched	chr5(.):141339792-141350432	0.8622
4_MACS_peak_24714_lociStitched	chr5(.):141385770-141396905	1.2458
1_MACS_peak_24718_lociStitched	chr5(.):141403767-141405186	1.0906
1_MACS_peak_24719_lociStitched	chr5(.):141487627-141490104	1.2513
1_MACS_peak_24720_lociStitched	chr5(.):141703892-141705846	0.715
1_MACS_peak_24721_lociStitched	chr5(.):141735497-141737677	2.5046
1_MACS_peak_24722_lociStitched	chr5(.):142092480-142093417	0.5993
1_MACS_peak_24723_lociStitched	chr5(.):142148954-142151390	0.7353
1_MACS_peak_24724_lociStitched	chr5(.):142179516-142181353	0.841
1_MACS_peak_24725_lociStitched	chr5(.):142224616-142226033	0.585
1_MACS_peak_24726_lociStitched	chr5(.):142385254-142389690	0.8388
1_MACS_peak_24727_lociStitched	chr5(.):142432214-142438358	1.7451
1_MACS_peak_24728_lociStitched	chr5(.):142480282-142481296	0.6052
1_MACS_peak_24729_lociStitched	chr5(.):142496962-142500942	1.4372
1_MACS_peak_24730_lociStitched	chr5(.):142538190-142542710	1.5963
2_MACS_peak_24731_lociStitched	chr5(.):142561381-142566856	0.9447
3_MACS_peak_24733_lociStitched	chr5(.):142592336-142610770	0.6944
1_MACS_peak_24736_lociStitched	chr5(.):142641506-142642445	0.4323
1_MACS_peak_24737_lociStitched	chr5(.):142732842-142734116	0.5707
2_MACS_peak_24738_lociStitched	chr5(.):142772437-142786078	2.1011
1_MACS_peak_24740_lociStitched	chr5(.):142792698-142794817	1.0179
2_MACS_peak_24741_lociStitched	chr5(.):142888738-142896610	0.4854
1_MACS_peak_24743_lociStitched	chr5(.):142943297-142945344	0.5144
4_MACS_peak_24744_lociStitched	chr5(.):142952714-142975284	1.1077
1_MACS_peak_24748_lociStitched	chr5(.):142983792-142986166	0.9467
2_MACS_peak_24749_lociStitched	chr5(.):143020015-143026846	0.63
2_MACS_peak_24751_lociStitched	chr5(.):143204322-143209221	0.8513
1_MACS_peak_24753_lociStitched	chr5(.):143549437-143551093	0.7079
2_MACS_peak_24754_lociStitched	chr5(.):143566644-143572208	0.7741
1_MACS_peak_24756_lociStitched	chr5(.):143652304-143654737	0.9744
2_MACS_peak_24757_lociStitched	chr5(.):143711894-143716305	0.6502
1_MACS_peak_24759_lociStitched	chr5(.):143954821-143956167	0.496
1_MACS_peak_24760_lociStitched	chr5(.):144521313-144522614	0.5354
1_MACS_peak_24761_lociStitched	chr5(.):144785956-144788004	1.3691
1_MACS_peak_24762_lociStitched	chr5(.):144808065-144809905	0.5561
1_MACS_peak_24763_lociStitched	chr5(.):145076697-145077740	0.486
1_MACS_peak_24764_lociStitched	chr5(.):145213955-145215852	1.1478
1_MACS_peak_24765_lociStitched	chr5(.):145321634-145323689	0.6777
1_MACS_peak_24766_lociStitched	chr5(.):145354707-145357186	0.7842
1_MACS_peak_24767_lociStitched	chr5(.):145396109-145397643	0.6771
1_MACS_peak_24768_lociStitched	chr5(.):145462160-145463421	0.442
1_MACS_peak_24769_lociStitched	chr5(.):145561271-145563243	1.0099
1_MACS_peak_24770_lociStitched	chr5(.):145582077-145583789	1.0612
1_MACS_peak_24771_lociStitched	chr5(.):145826384-145828137	1.8286
1_MACS_peak_24772_lociStitched	chr5(.):146256243-146258100	1.0843
1_MACS_peak_24773_lociStitched	chr5(.):146549083-146550837	0.5319
1_MACS_peak_24774_lociStitched	chr5(.):146595389-146597230	1.3957
2_MACS_peak_24775_lociStitched	chr5(.):146762070-146768684	0.2595
1_MACS_peak_24777_lociStitched	chr5(.):146782708-146785353	2.0952
1_MACS_peak_24778_lociStitched	chr5(.):146832371-146834380	0.7354
1_MACS_peak_24779_lociStitched	chr5(.):147092834-147093935	0.4652
1_MACS_peak_24780_lociStitched	chr5(.):147113954-147115989	0.8168
1_MACS_peak_24781_lociStitched	chr5(.):147160448-147162631	1.0147
1_MACS_peak_24782_lociStitched	chr5(.):147183610-147187885	1.1435
1_MACS_peak_24783_lociStitched	chr5(.):147378518-147381525	1.1133
2_MACS_peak_24784_lociStitched	chr5(.):147406601-147416470	0.3903
1_MACS_peak_24786_lociStitched	chr5(.):147468051-147472653	1.9916
1_MACS_peak_24787_lociStitched	chr5(.):147762489-147764462	1.5425
1_MACS_peak_24788_lociStitched	chr5(.):148110350-148113686	1.0625
2_MACS_peak_24789_lociStitched	chr5(.):148185014-148189998	0.6115
1_MACS_peak_24791_lociStitched	chr5(.):148204551-148215821	2.4967
1_MACS_peak_24792_lociStitched	chr5(.):148232321-148234406	0.56
1_MACS_peak_24793_lociStitched	chr5(.):148342893-148343836	0.6004
1_MACS_peak_24794_lociStitched	chr5(.):148724085-148726375	1.5434
3_MACS_peak_24795_lociStitched	chr5(.):148736355-148747723	0.4508
1_MACS_peak_24798_lociStitched	chr5(.):148882867-148884046	0.5288
1_MACS_peak_24799_lociStitched	chr5(.):148928635-148932093	2.1075
1_MACS_peak_24800_lociStitched	chr5(.):148940158-148944813	1.2551
2_MACS_peak_24801_lociStitched	chr5(.):148955303-148961463	0.2498
1_MACS_peak_24803_lociStitched	chr5(.):148985088-148987229	1.3637
1_MACS_peak_24804_lociStitched	chr5(.):148995755-148997435	0.6061
2_MACS_peak_24805_lociStitched	chr5(.):149103590-149112372	0.6836
1_MACS_peak_24807_lociStitched	chr5(.):149131024-149132662	0.565
1_MACS_peak_24808_lociStitched	chr5(.):149155947-149162552	1.9759
1_MACS_peak_24809_lociStitched	chr5(.):149184211-149186574	2.0414
1_MACS_peak_24810_lociStitched	chr5(.):149239996-149241441	0.6836
1_MACS_peak_24811_lociStitched	chr5(.):149338733-149341227	1.1945
1_MACS_peak_24812_lociStitched	chr5(.):149379126-149381164	1.5487
1_MACS_peak_24813_lociStitched	chr5(.):149399367-149402952	0.8785
1_MACS_peak_24814_lociStitched	chr5(.):149481944-149483580	0.754
2_MACS_peak_24815_lociStitched	chr5(.):149534881-149541651	0.2923
1_MACS_peak_24817_lociStitched	chr5(.):149681676-149682917	0.7175
1_MACS_peak_24818_lociStitched	chr5(.):149692937-149694510	0.4445
1_MACS_peak_24819_lociStitched	chr5(.):149717785-149723263	1.2342
1_MACS_peak_24820_lociStitched	chr5(.):149736651-149738418	0.7237
1_MACS_peak_24821_lociStitched	chr5(.):149789304-149793713	1.5127
1_MACS_peak_24822_lociStitched	chr5(.):149827976-149830166	2.9936
1_MACS_peak_24823_lociStitched	chr5(.):149840146-149841944	1.1466
1_MACS_peak_24824_lociStitched	chr5(.):149855605-149858026	1.5417
2_MACS_peak_24825_lociStitched	chr5(.):149864873-149870566	1.0136
1_MACS_peak_24827_lociStitched	chr5(.):150035584-150037050	1.0743
1_MACS_peak_24828_lociStitched	chr5(.):150079793-150081246	1.7242
1_MACS_peak_24829_lociStitched	chr5(.):150137347-150139445	1.7218
1_MACS_peak_24830_lociStitched	chr5(.):150157693-150158949	0.6107
2_MACS_peak_24831_lociStitched	chr5(.):150437595-150443775	0.3971
3_MACS_peak_24833_lociStitched	chr5(.):150459401-150475890	1.3819
5_MACS_peak_24836_lociStitched	chr5(.):150512777-150544893	1.067
1_MACS_peak_24841_lociStitched	chr5(.):150575920-150576967	0.5395
3_MACS_peak_24842_lociStitched	chr5(.):150590327-150604561	0.8457
2_MACS_peak_24845_lociStitched	chr5(.):150611968-150619282	1.3296
1_MACS_peak_24847_lociStitched	chr5(.):150630194-150637720	0.9686
1_MACS_peak_24848_lociStitched	chr5(.):150786027-150786942	0.5135
1_MACS_peak_24849_lociStitched	chr5(.):150826778-150828232	0.7681
1_MACS_peak_24850_lociStitched	chr5(.):151065618-151067345	0.8659
1_MACS_peak_24851_lociStitched	chr5(.):151082244-151083222	0.4157
1_MACS_peak_24852_lociStitched	chr5(.):151098963-151103153	1.8586
2_MACS_peak_24853_lociStitched	chr5(.):151127519-151139054	1.2319
1_MACS_peak_24855_lociStitched	chr5(.):151149532-151153166	3.0232
1_MACS_peak_24856_lociStitched	chr5(.):151405482-151407188	1.1061
1_MACS_peak_24857_lociStitched	chr5(.):151539035-151540076	0.5048
1_MACS_peak_24858_lociStitched	chr5(.):151906575-151908379	0.5506
1_MACS_peak_24859_lociStitched	chr5(.):151980894-151982778	0.6787
3_MACS_peak_24860_lociStitched	chr5(.):152973684-152981998	0.9558
1_MACS_peak_24863_lociStitched	chr5(.):153005491-153009430	0.8558
1_MACS_peak_24864_lociStitched	chr5(.):153417296-153419156	1.2228
1_MACS_peak_24865_lociStitched	chr5(.):153437104-153439644	0.997
1_MACS_peak_24866_lociStitched	chr5(.):153568597-153571168	2.0296
1_MACS_peak_24867_lociStitched	chr5(.):153581907-153583107	0.4871
1_MACS_peak_24868_lociStitched	chr5(.):153600614-153602183	0.7736
3_MACS_peak_24869_lociStitched	chr5(.):153651620-153665379	0.9792
1_MACS_peak_24872_lociStitched	chr5(.):153764098-153765058	0.5124
1_MACS_peak_24873_lociStitched	chr5(.):153773917-153776367	0.9075
1_MACS_peak_24874_lociStitched	chr5(.):153824051-153826586	0.9587
1_MACS_peak_24875_lociStitched	chr5(.):153954870-153955962	0.5636
1_MACS_peak_24876_lociStitched	chr5(.):154061525-154063495	2.0617
1_MACS_peak_24877_lociStitched	chr5(.):154113731-154114778	0.5299
2_MACS_peak_24878_lociStitched	chr5(.):154133416-154141512	1.1086
1_MACS_peak_24880_lociStitched	chr5(.):154236478-154239854	1.458
2_MACS_peak_24881_lociStitched	chr5(.):154316785-154321493	0.6255
1_MACS_peak_24883_lociStitched	chr5(.):154569112-154570464	0.549
1_MACS_peak_24884_lociStitched	chr5(.):154768380-154769607	0.5586
2_MACS_peak_24885_lociStitched	chr5(.):154782635-154787609	0.5554
1_MACS_peak_24887_lociStitched	chr5(.):154813313-154815039	1.1523
1_MACS_peak_24888_lociStitched	chr5(.):155056697-155057845	0.5871
1_MACS_peak_24889_lociStitched	chr5(.):155254915-155255975	0.5799
1_MACS_peak_24890_lociStitched	chr5(.):155959129-155960278	0.4658
1_MACS_peak_24891_lociStitched	chr5(.):156091700-156092727	0.7143
1_MACS_peak_24892_lociStitched	chr5(.):156251355-156254266	0.8527
1_MACS_peak_24893_lociStitched	chr5(.):156289817-156290849	0.4366
4_MACS_peak_24894_lociStitched	chr5(.):156305037-156321995	1.1637
4_MACS_peak_24898_lociStitched	chr5(.):156339029-156370070	1.5328
1_MACS_peak_24902_lociStitched	chr5(.):156501198-156505072	1.049
1_MACS_peak_24903_lociStitched	chr5(.):156526754-156528550	0.854
1_MACS_peak_24904_lociStitched	chr5(.):156535381-156537595	1.4664
1_MACS_peak_24905_lociStitched	chr5(.):156568853-156571356	2.6304
2_MACS_peak_24906_lociStitched	chr5(.):156593292-156600713	0.7094
1_MACS_peak_24908_lociStitched	chr5(.):156679440-156681101	0.7093
2_MACS_peak_24909_lociStitched	chr5(.):156692202-156701213	1.2799
1_MACS_peak_24911_lociStitched	chr5(.):156928267-156930423	0.6742
1_MACS_peak_24912_lociStitched	chr5(.):156966632-156968859	0.8215
1_MACS_peak_24913_lociStitched	chr5(.):156997574-156999317	0.8049
1_MACS_peak_24914_lociStitched	chr5(.):157022879-157024792	0.5617
1_MACS_peak_24915_lociStitched	chr5(.):157034074-157035479	0.5666
1_MACS_peak_24916_lociStitched	chr5(.):157078384-157079437	0.6257
1_MACS_peak_24917_lociStitched	chr5(.):157157886-157159188	1.4029
1_MACS_peak_24918_lociStitched	chr5(.):157169867-157171973	1.0125
2_MACS_peak_24919_lociStitched	chr5(.):157285327-157290704	1.135
1_MACS_peak_24921_lociStitched	chr5(.):157339021-157340852	0.9567
1_MACS_peak_24922_lociStitched	chr5(.):157466340-157467925	0.5447
1_MACS_peak_24923_lociStitched	chr5(.):157549633-157550650	0.4953
2_MACS_peak_24924_lociStitched	chr5(.):157727745-157732169	0.7207
1_MACS_peak_24926_lociStitched	chr5(.):157780944-157783597	0.9553
1_MACS_peak_24927_lociStitched	chr5(.):157808584-157810830	0.6761
2_MACS_peak_24928_lociStitched	chr5(.):157824466-157829468	1.0006
1_MACS_peak_24930_lociStitched	chr5(.):157835638-157837449	1.3299
2_MACS_peak_24931_lociStitched	chr5(.):157856059-157863664	1.2888
1_MACS_peak_24933_lociStitched	chr5(.):158176411-158177830	0.7705
1_MACS_peak_24934_lociStitched	chr5(.):158525841-158526762	0.481
1_MACS_peak_24935_lociStitched	chr5(.):158546919-158548557	0.7017
1_MACS_peak_24936_lociStitched	chr5(.):158633492-158637495	1.5223
1_MACS_peak_24937_lociStitched	chr5(.):158689336-158691155	1.9251
1_MACS_peak_24938_lociStitched	chr5(.):158728462-158730392	0.6351
1_MACS_peak_24939_lociStitched	chr5(.):158737146-158738524	0.6287
2_MACS_peak_24940_lociStitched	chr5(.):158758081-158765644	0.5412
2_MACS_peak_24942_lociStitched	chr5(.):158772111-158778042	0.4801
1_MACS_peak_24944_lociStitched	chr5(.):158812089-158813661	0.6714
1_MACS_peak_24945_lociStitched	chr5(.):158850723-158851854	0.4556
1_MACS_peak_24946_lociStitched	chr5(.):158882656-158887801	0.9556
1_MACS_peak_24947_lociStitched	chr5(.):158906057-158907079	0.6225
1_MACS_peak_24948_lociStitched	chr5(.):158931232-158932807	1.0314
1_MACS_peak_24949_lociStitched	chr5(.):159071728-159074187	0.5325
1_MACS_peak_24950_lociStitched	chr5(.):159199531-159201475	1.2923
1_MACS_peak_24951_lociStitched	chr5(.):159252205-159254911	2.2955
1_MACS_peak_24952_lociStitched	chr5(.):159413427-159414900	0.8402
1_MACS_peak_24953_lociStitched	chr5(.):159435872-159436844	0.7121
1_MACS_peak_24954_lociStitched	chr5(.):159545208-159547501	2.0857
1_MACS_peak_24955_lociStitched	chr5(.):159586561-159588609	1.1737
1_MACS_peak_24956_lociStitched	chr5(.):159614887-159615676	0.4148
1_MACS_peak_24957_lociStitched	chr5(.):159742372-159743830	0.7718
