GENE_ID	locusLine	bin_1_29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17.bam
1_MACS_peak_26331_lociStitched	chr3(.):126788511-126789014	0.608
1_MACS_peak_26332_lociStitched	chr3(.):126796713-126797064	0.4831
1_MACS_peak_26333_lociStitched	chr3(.):126810328-126810979	0.716
2_MACS_peak_26334_lociStitched	chr3(.):126854092-126855765	0.8674
1_MACS_peak_26336_lociStitched	chr3(.):126890472-126890845	0.9285
1_MACS_peak_26337_lociStitched	chr3(.):127104121-127104488	0.6015
1_MACS_peak_26338_lociStitched	chr3(.):127107018-127107987	0.7478
3_MACS_peak_26339_lociStitched	chr3(.):127140507-127143617	0.7698
1_MACS_peak_26342_lociStitched	chr3(.):127146540-127147137	0.6465
1_MACS_peak_26343_lociStitched	chr3(.):127171438-127171788	0.6104
2_MACS_peak_26344_lociStitched	chr3(.):127173001-127176798	1.108
2_MACS_peak_26346_lociStitched	chr3(.):127188259-127189407	0.8381
1_MACS_peak_26348_lociStitched	chr3(.):127200245-127200730	0.7386
1_MACS_peak_26349_lociStitched	chr3(.):127348416-127348767	0.5523
1_MACS_peak_26350_lociStitched	chr3(.):127540903-127541911	1.1595
5_MACS_peak_26351_lociStitched	chr3(.):128146557-128155460	1.1688
1_MACS_peak_26356_lociStitched	chr3(.):128157668-128161413	1.069
7_MACS_peak_26357_lociStitched	chr3(.):128168428-128216714	1.6934
1_MACS_peak_26364_lociStitched	chr3(.):128217779-128218745	0.8571
2_MACS_peak_26365_lociStitched	chr3(.):128240987-128242813	0.85
1_MACS_peak_26367_lociStitched	chr3(.):128269289-128270154	0.8292
2_MACS_peak_26368_lociStitched	chr3(.):128271380-128276416	0.9986
1_MACS_peak_26370_lociStitched	chr3(.):128287292-128287687	0.686
1_MACS_peak_26371_lociStitched	chr3(.):128289825-128290416	0.6611
3_MACS_peak_26372_lociStitched	chr3(.):128292039-128294090	0.7908
1_MACS_peak_26375_lociStitched	chr3(.):128718619-128722803	1.4481
1_MACS_peak_26376_lociStitched	chr3(.):129059945-129060789	0.7174
5_MACS_peak_26377_lociStitched	chr3(.):129324449-129330728	0.9446
1_MACS_peak_26382_lociStitched	chr3(.):129694038-129694737	0.8118
1_MACS_peak_26383_lociStitched	chr3(.):129720004-129721848	0.8995
4_MACS_peak_26384_lociStitched	chr3(.):133970428-133975656	0.7607
5_MACS_peak_26388_lociStitched	chr3(.):134005871-134015638	0.8502
1_MACS_peak_26393_lociStitched	chr3(.):134017783-134018587	0.8883
2_MACS_peak_26394_lociStitched	chr3(.):134092012-134095186	0.9437
1_MACS_peak_26396_lociStitched	chr3(.):134514408-134516109	0.9906
1_MACS_peak_26397_lociStitched	chr3(.):136537772-136538434	1.0225
3_MACS_peak_26398_lociStitched	chr3(.):137484900-137486846	0.8537
1_MACS_peak_26401_lociStitched	chr3(.):138048695-138049173	0.8917
1_MACS_peak_26402_lociStitched	chr3(.):138088815-138089553	0.7462
2_MACS_peak_26403_lociStitched	chr3(.):138655136-138659152	1.1148
2_MACS_peak_26405_lociStitched	chr3(.):138668272-138669212	0.7358
1_MACS_peak_26407_lociStitched	chr3(.):153839642-153840736	0.8958
2_MACS_peak_26408_lociStitched	chr3(.):157824457-157826690	0.8992
1_MACS_peak_26410_lociStitched	chr3(.):159482177-159483270	0.9008
1_MACS_peak_26411_lociStitched	chr3(.):168865830-168866752	0.7558
1_MACS_peak_26412_lociStitched	chr3(.):169378415-169379054	0.7345
1_MACS_peak_26413_lociStitched	chr3(.):169380829-169387203	1.7005
1_MACS_peak_26414_lociStitched	chr3(.):178792660-178793464	0.7395
1_MACS_peak_26415_lociStitched	chr3(.):179034655-179035574	0.9864
2_MACS_peak_26416_lociStitched	chr3(.):179037002-179039584	0.983
2_MACS_peak_26418_lociStitched	chr3(.):183944668-183956578	1.7314
1_MACS_peak_26420_lociStitched	chr3(.):183977875-183979282	1.5989
2_MACS_peak_26421_lociStitched	chr3(.):183992587-183997740	1.5082
2_MACS_peak_26423_lociStitched	chr3(.):184002484-184007476	0.9855
1_MACS_peak_26425_lociStitched	chr3(.):184010488-184011245	0.866
5_MACS_peak_26426_lociStitched	chr3(.):184091603-184102308	1.4625
2_MACS_peak_26431_lociStitched	chr3(.):184103591-184107800	1.1286
1_MACS_peak_26433_lociStitched	chr3(.):184116630-184117090	0.5683
1_MACS_peak_26434_lociStitched	chr3(.):184217743-184218343	0.7537
1_MACS_peak_26435_lociStitched	chr3(.):184219838-184220910	1.0765
1_MACS_peak_26436_lociStitched	chr3(.):184230171-184232076	1.2402
1_MACS_peak_26437_lociStitched	chr3(.):184249261-184249830	0.7582
4_MACS_peak_26438_lociStitched	chr3(.):184256096-184263552	0.8804
2_MACS_peak_26442_lociStitched	chr3(.):184268936-184270502	0.8317
2_MACS_peak_26444_lociStitched	chr3(.):184274174-184306195	1.7364
4_MACS_peak_26446_lociStitched	chr3(.):184308452-184314145	0.8418
1_MACS_peak_26450_lociStitched	chr3(.):184318159-184324010	1.592
1_MACS_peak_26451_lociStitched	chr3(.):184325089-184325474	0.7086
2_MACS_peak_26452_lociStitched	chr3(.):184346098-184349623	0.9455
2_MACS_peak_26454_lociStitched	chr3(.):184352132-184353895	0.8919
1_MACS_peak_26456_lociStitched	chr3(.):184379035-184381300	0.9066
1_MACS_peak_26457_lociStitched	chr3(.):184391205-184391912	0.6629
4_MACS_peak_26458_lociStitched	chr3(.):184401486-184406693	0.7329
7_MACS_peak_26462_lociStitched	chr3(.):184485199-184497516	1.0386
2_MACS_peak_26469_lociStitched	chr3(.):184503125-184504975	0.841
1_MACS_peak_26471_lociStitched	chr3(.):186078870-186079385	0.774
2_MACS_peak_26472_lociStitched	chr3(.):186545394-186547315	0.8764
1_MACS_peak_26474_lociStitched	chr3(.):187454545-187455532	0.9255
2_MACS_peak_26475_lociStitched	chr3(.):187459090-187461050	0.9119
1_MACS_peak_26477_lociStitched	chr3(.):187515919-187517379	1.0415
2_MACS_peak_26478_lociStitched	chr3(.):187518959-187520305	0.7811
2_MACS_peak_26480_lociStitched	chr3(.):187650679-187652059	0.8227
1_MACS_peak_26482_lociStitched	chr3(.):188025552-188026889	0.8756
1_MACS_peak_26483_lociStitched	chr3(.):193847413-193847949	0.7715
1_MACS_peak_26484_lociStitched	chr3(.):193921876-193922675	0.8044
1_MACS_peak_26485_lociStitched	chr3(.):194041620-194042002	0.5792
1_MACS_peak_26486_lociStitched	chr3(.):194052753-194054891	0.9545
1_MACS_peak_26487_lociStitched	chr3(.):194056979-194057774	0.8564
2_MACS_peak_26488_lociStitched	chr3(.):194065427-194067233	0.8582
1_MACS_peak_26490_lociStitched	chr3(.):194077594-194077940	0.629
1_MACS_peak_26491_lociStitched	chr3(.):194079450-194081277	0.9616
3_MACS_peak_26492_lociStitched	chr3(.):194088366-194092362	0.8783
1_MACS_peak_26495_lociStitched	chr3(.):194101343-194101802	0.8773
2_MACS_peak_26496_lociStitched	chr3(.):194103024-194106923	1.1915
1_MACS_peak_26498_lociStitched	chr3(.):194116328-194119521	1.4241
1_MACS_peak_26499_lociStitched	chr3(.):194208373-194208918	0.7882
1_MACS_peak_26500_lociStitched	chr3(.):194406955-194408681	1.8331
1_MACS_peak_26501_lociStitched	chr3(.):194757569-194758010	0.8387
1_MACS_peak_26502_lociStitched	chr3(.):195315111-195315770	0.7168
2_MACS_peak_26503_lociStitched	chr3(.):195344481-195346922	0.8517
4_MACS_peak_26505_lociStitched	chr3(.):195350882-195356198	1.0403
2_MACS_peak_26509_lociStitched	chr3(.):195357623-195361114	0.9567
2_MACS_peak_26511_lociStitched	chr3(.):195451355-195453733	0.7498
9_MACS_peak_26513_lociStitched	chr3(.):195482407-195503321	1.0653
1_MACS_peak_26522_lociStitched	chr3(.):195504636-195505286	0.639
1_MACS_peak_26523_lociStitched	chr3(.):195506790-195507350	0.586
1_MACS_peak_26524_lociStitched	chr3(.):195508626-195509224	0.69
2_MACS_peak_26525_lociStitched	chr3(.):195510627-195514024	0.903
7_MACS_peak_26527_lociStitched	chr3(.):195528145-195553623	1.4113
6_MACS_peak_26534_lociStitched	chr3(.):195560072-195565281	0.9532
1_MACS_peak_26540_lociStitched	chr3(.):195566665-195567128	0.6406
1_MACS_peak_26541_lociStitched	chr3(.):195571191-195571735	0.7565
1_MACS_peak_26542_lociStitched	chr3(.):195727095-195732108	1.6957
1_MACS_peak_26543_lociStitched	chr3(.):195937841-195938524	0.7095
3_MACS_peak_26544_lociStitched	chr3(.):195942274-195945335	0.7344
1_MACS_peak_26547_lociStitched	chr3(.):196696835-196698446	0.9688
1_MACS_peak_26548_lociStitched	chr3(.):197181278-197183809	1.234
2_MACS_peak_26549_lociStitched	chr3(.):197382576-197384438	0.7714
4_MACS_peak_26551_lociStitched	chr3(.):197385647-197392968	1.0057
1_MACS_peak_26555_lociStitched	chr3(.):197808325-197809433	0.8739
2_MACS_peak_26556_lociStitched	chr3(.):197811797-197815766	0.947
1_MACS_peak_26558_lociStitched	chr3(.):197817251-197818221	0.9982
2_MACS_peak_26559_lociStitched	chr3(.):197820519-197822427	0.8036
1_MACS_peak_26562_lociStitched	chr3(.):197866723-197867369	0.6079
4_MACS_peak_26563_lociStitched	chr3(.):197872039-197875939	0.6803
3_MACS_peak_26567_lociStitched	chr3(.):197878814-197881306	0.6359
1_MACS_peak_26570_lociStitched	chr3(.):197895010-197896381	1.5415
3_MACS_peak_26571_lociStitched	chr3(.):197948465-197952479	0.5687
2_MACS_peak_26574_lociStitched	chr4(.):46757-51400	0.7559
2_MACS_peak_26576_lociStitched	chr4(.):52805-54825	0.9214
1_MACS_peak_26578_lociStitched	chr4(.):67530-68707	1.0859
2_MACS_peak_26579_lociStitched	chr4(.):686131-687232	0.7188
1_MACS_peak_26581_lociStitched	chr4(.):783985-784357	0.6507
1_MACS_peak_26582_lociStitched	chr4(.):809282-809649	0.5838
1_MACS_peak_26583_lociStitched	chr4(.):959986-960342	0.4396
2_MACS_peak_26584_lociStitched	chr4(.):970665-971719	0.8266
1_MACS_peak_26586_lociStitched	chr4(.):987380-987922	0.8637
3_MACS_peak_26587_lociStitched	chr4(.):1040543-1042614	0.7163
1_MACS_peak_26590_lociStitched	chr4(.):1045206-1045558	0.6019
5_MACS_peak_26591_lociStitched	chr4(.):1046585-1052081	0.7319
1_MACS_peak_26596_lociStitched	chr4(.):1053098-1053720	0.7815
3_MACS_peak_26597_lociStitched	chr4(.):1071176-1074240	0.7129
1_MACS_peak_26600_lociStitched	chr4(.):1077458-1077853	0.5729
1_MACS_peak_26601_lociStitched	chr4(.):1093047-1093476	0.5673
1_MACS_peak_26602_lociStitched	chr4(.):1098325-1098655	0.6553
1_MACS_peak_26603_lociStitched	chr4(.):1104805-1105136	0.7707
4_MACS_peak_26604_lociStitched	chr4(.):1137519-1141902	0.7162
3_MACS_peak_26608_lociStitched	chr4(.):1143796-1147114	0.7066
1_MACS_peak_26611_lociStitched	chr4(.):1278124-1278554	0.6891
1_MACS_peak_26612_lociStitched	chr4(.):1391272-1392244	0.8232
2_MACS_peak_26613_lociStitched	chr4(.):1409767-1410588	0.7653
2_MACS_peak_26615_lociStitched	chr4(.):1414622-1416253	0.5955
3_MACS_peak_26617_lociStitched	chr4(.):1418425-1423168	1.0542
1_MACS_peak_26620_lociStitched	chr4(.):1497024-1497400	0.5834
1_MACS_peak_26621_lociStitched	chr4(.):1512537-1513254	0.8142
1_MACS_peak_26622_lociStitched	chr4(.):1523812-1524144	0.5984
1_MACS_peak_26623_lociStitched	chr4(.):1526199-1526686	0.6679
4_MACS_peak_26624_lociStitched	chr4(.):1542338-1546922	0.8983
3_MACS_peak_26628_lociStitched	chr4(.):1548952-1551327	0.6789
4_MACS_peak_26631_lociStitched	chr4(.):1554872-1559976	0.768
1_MACS_peak_26635_lociStitched	chr4(.):1562828-1563252	0.7972
1_MACS_peak_26636_lociStitched	chr4(.):1599464-1600127	0.6973
4_MACS_peak_26637_lociStitched	chr4(.):1603741-1606455	0.7163
2_MACS_peak_26641_lociStitched	chr4(.):1608451-1611043	0.786
2_MACS_peak_26643_lociStitched	chr4(.):1619295-1621324	0.7539
2_MACS_peak_26645_lociStitched	chr4(.):1634101-1636462	0.8326
3_MACS_peak_26647_lociStitched	chr4(.):1640324-1643895	0.9326
1_MACS_peak_26650_lociStitched	chr4(.):1648079-1648587	0.707
1_MACS_peak_26651_lociStitched	chr4(.):1649989-1650354	0.7526
4_MACS_peak_26652_lociStitched	chr4(.):1658888-1661546	0.8187
1_MACS_peak_26656_lociStitched	chr4(.):1672506-1673366	1.1765
3_MACS_peak_26657_lociStitched	chr4(.):1675349-1678917	0.9929
1_MACS_peak_26660_lociStitched	chr4(.):1684803-1686029	0.8117
1_MACS_peak_26661_lociStitched	chr4(.):1748796-1750514	0.9689
8_MACS_peak_26662_lociStitched	chr4(.):1751863-1808646	1.7099
1_MACS_peak_26670_lociStitched	chr4(.):2023238-2023656	0.5628
1_MACS_peak_26671_lociStitched	chr4(.):2043236-2043621	0.9226
3_MACS_peak_26672_lociStitched	chr4(.):2047310-2052857	1.1614
2_MACS_peak_26675_lociStitched	chr4(.):2057484-2060550	1.1526
3_MACS_peak_26677_lociStitched	chr4(.):2061932-2066483	1.1278
5_MACS_peak_26680_lociStitched	chr4(.):2067973-2075917	0.9324
1_MACS_peak_26685_lociStitched	chr4(.):2433758-2434081	0.6511
1_MACS_peak_26686_lociStitched	chr4(.):2438934-2439271	0.7936
2_MACS_peak_26687_lociStitched	chr4(.):2450089-2451747	0.8582
1_MACS_peak_26689_lociStitched	chr4(.):3060218-3060691	0.6661
1_MACS_peak_26690_lociStitched	chr4(.):3062208-3062776	0.8358
1_MACS_peak_26691_lociStitched	chr4(.):3255339-3256110	0.7972
3_MACS_peak_26692_lociStitched	chr4(.):3258387-3261662	0.8771
3_MACS_peak_26695_lociStitched	chr4(.):3263204-3269204	0.9488
2_MACS_peak_26698_lociStitched	chr4(.):3270554-3272390	0.6647
4_MACS_peak_26700_lociStitched	chr4(.):3440565-3454523	1.2244
4_MACS_peak_26704_lociStitched	chr4(.):3458577-3499314	1.8496
2_MACS_peak_26708_lociStitched	chr4(.):3534642-3537999	0.9236
1_MACS_peak_26710_lociStitched	chr4(.):3540335-3540762	0.6516
1_MACS_peak_26711_lociStitched	chr4(.):3541947-3542277	0.4913
7_MACS_peak_26712_lociStitched	chr4(.):3546357-3553536	0.7862
4_MACS_peak_26719_lociStitched	chr4(.):3555001-3562089	0.9051
1_MACS_peak_26723_lociStitched	chr4(.):3563767-3564134	0.7925
2_MACS_peak_26724_lociStitched	chr4(.):3571229-3579801	1.2455
1_MACS_peak_26726_lociStitched	chr4(.):3582394-3584094	0.9543
3_MACS_peak_26727_lociStitched	chr4(.):3587265-3589327	0.6848
1_MACS_peak_26730_lociStitched	chr4(.):3591599-3592174	0.9374
1_MACS_peak_26731_lociStitched	chr4(.):3597065-3597641	0.8932
1_MACS_peak_26732_lociStitched	chr4(.):3598678-3599270	0.7955
4_MACS_peak_26733_lociStitched	chr4(.):3601796-3605912	0.7965
1_MACS_peak_26737_lociStitched	chr4(.):3613881-3614385	0.8702
3_MACS_peak_26738_lociStitched	chr4(.):3615495-3618423	0.8875
1_MACS_peak_26741_lociStitched	chr4(.):3620128-3620526	0.7685
1_MACS_peak_26742_lociStitched	chr4(.):3623776-3624486	0.8817
9_MACS_peak_26743_lociStitched	chr4(.):3626474-3666903	1.3002
9_MACS_peak_26752_lociStitched	chr4(.):3668367-3693833	1.1772
18_MACS_peak_26761_lociStitched	chr4(.):3700319-3764886	1.0882
4_MACS_peak_26779_lociStitched	chr4(.):3770608-3778816	1.1408
1_MACS_peak_26783_lociStitched	chr4(.):3781800-3782340	0.7974
5_MACS_peak_26784_lociStitched	chr4(.):3784011-3791066	0.8048
5_MACS_peak_26789_lociStitched	chr4(.):3800157-3810246	1.0221
3_MACS_peak_26794_lociStitched	chr4(.):3811281-3815651	0.8734
3_MACS_peak_26797_lociStitched	chr4(.):3819632-3838603	1.3827
1_MACS_peak_26800_lociStitched	chr4(.):3840342-3840715	0.5646
1_MACS_peak_26801_lociStitched	chr4(.):3842171-3842882	0.7668
3_MACS_peak_26802_lociStitched	chr4(.):3845752-3848159	0.6895
1_MACS_peak_26805_lociStitched	chr4(.):3849786-3850717	0.8015
9_MACS_peak_26806_lociStitched	chr4(.):3851896-3889219	1.2497
4_MACS_peak_26815_lociStitched	chr4(.):3893176-3898193	0.9514
1_MACS_peak_26819_lociStitched	chr4(.):4121372-4121816	0.5998
1_MACS_peak_26820_lociStitched	chr4(.):4128503-4129215	0.5349
3_MACS_peak_26821_lociStitched	chr4(.):4132370-4135563	0.7126
2_MACS_peak_26824_lociStitched	chr4(.):4168814-4171055	0.6442
2_MACS_peak_26826_lociStitched	chr4(.):4226689-4230613	1.0004
1_MACS_peak_26828_lociStitched	chr4(.):4387488-4389930	0.8991
1_MACS_peak_26829_lociStitched	chr4(.):4406973-4407309	0.548
1_MACS_peak_26830_lociStitched	chr4(.):4408311-4408841	0.9543
3_MACS_peak_26831_lociStitched	chr4(.):4854811-4858775	0.9049
1_MACS_peak_26834_lociStitched	chr4(.):4867581-4874336	1.3604
1_MACS_peak_26835_lociStitched	chr4(.):5892902-5893285	0.6563
1_MACS_peak_26836_lociStitched	chr4(.):5923685-5924063	0.6827
2_MACS_peak_26837_lociStitched	chr4(.):5959862-5961268	0.8294
1_MACS_peak_26839_lociStitched	chr4(.):6022914-6023497	0.7303
1_MACS_peak_26840_lociStitched	chr4(.):6025003-6025429	0.6481
1_MACS_peak_26841_lociStitched	chr4(.):6229879-6230538	0.7641
1_MACS_peak_26842_lociStitched	chr4(.):6231673-6232399	1.0296
1_MACS_peak_26843_lociStitched	chr4(.):6236794-6237133	0.4566
1_MACS_peak_26844_lociStitched	chr4(.):6241167-6241664	0.6632
2_MACS_peak_26845_lociStitched	chr4(.):6246851-6248243	0.8008
1_MACS_peak_26847_lociStitched	chr4(.):6256963-6257267	0.6548
1_MACS_peak_26848_lociStitched	chr4(.):6263641-6264742	0.7762
1_MACS_peak_26849_lociStitched	chr4(.):6311175-6311675	0.6725
2_MACS_peak_26850_lociStitched	chr4(.):6317817-6320969	1.0171
1_MACS_peak_26852_lociStitched	chr4(.):6323969-6324555	0.771
13_MACS_peak_26853_lociStitched	chr4(.):6326055-6359515	1.0733
1_MACS_peak_26866_lociStitched	chr4(.):6362087-6362620	0.6353
10_MACS_peak_26867_lociStitched	chr4(.):6365713-6388431	1.1135
4_MACS_peak_26877_lociStitched	chr4(.):6389462-6399374	1.1003
2_MACS_peak_26881_lociStitched	chr4(.):6402721-6408995	1.0744
1_MACS_peak_26883_lociStitched	chr4(.):6410965-6411359	0.6033
3_MACS_peak_26884_lociStitched	chr4(.):6414758-6418453	0.8989
1_MACS_peak_26887_lociStitched	chr4(.):6420419-6421188	0.7467
2_MACS_peak_26888_lociStitched	chr4(.):6423960-6425168	0.767
2_MACS_peak_26890_lociStitched	chr4(.):6426214-6428522	0.8485
3_MACS_peak_26892_lociStitched	chr4(.):6430316-6432583	0.5916
1_MACS_peak_26895_lociStitched	chr4(.):6433681-6434063	0.6168
8_MACS_peak_26896_lociStitched	chr4(.):6442583-6456683	1.0118
1_MACS_peak_26904_lociStitched	chr4(.):6458606-6458958	0.576
2_MACS_peak_26905_lociStitched	chr4(.):6462570-6463938	0.7436
1_MACS_peak_26907_lociStitched	chr4(.):6467145-6467492	0.6703
1_MACS_peak_26908_lociStitched	chr4(.):6471542-6472288	0.8007
2_MACS_peak_26909_lociStitched	chr4(.):6479457-6480808	0.8145
1_MACS_peak_26911_lociStitched	chr4(.):6482943-6483332	0.4913
2_MACS_peak_26912_lociStitched	chr4(.):6494516-6497248	0.8909
2_MACS_peak_26914_lociStitched	chr4(.):6501849-6503153	0.8398
1_MACS_peak_26916_lociStitched	chr4(.):6511563-6511946	0.9509
1_MACS_peak_26917_lociStitched	chr4(.):6517315-6517657	0.551
1_MACS_peak_26918_lociStitched	chr4(.):6522161-6522586	0.954
6_MACS_peak_26919_lociStitched	chr4(.):6526118-6535584	0.9517
6_MACS_peak_26925_lociStitched	chr4(.):6536663-6543942	0.8284
2_MACS_peak_26931_lociStitched	chr4(.):6545324-6546260	0.7957
1_MACS_peak_26933_lociStitched	chr4(.):6549152-6549765	0.9437
1_MACS_peak_26934_lociStitched	chr4(.):6551676-6552358	1.0013
5_MACS_peak_26935_lociStitched	chr4(.):6554783-6560959	0.8182
2_MACS_peak_26940_lociStitched	chr4(.):6562091-6564863	0.9218
2_MACS_peak_26942_lociStitched	chr4(.):6566068-6568097	0.749
5_MACS_peak_26944_lociStitched	chr4(.):6570815-6576295	0.8162
1_MACS_peak_26949_lociStitched	chr4(.):6660074-6660876	0.8348
2_MACS_peak_26950_lociStitched	chr4(.):6686043-6687478	0.8538
3_MACS_peak_26952_lociStitched	chr4(.):6688582-6690647	0.7648
1_MACS_peak_26955_lociStitched	chr4(.):6691887-6692334	0.4696
1_MACS_peak_26956_lociStitched	chr4(.):6724543-6725123	0.7405
1_MACS_peak_26957_lociStitched	chr4(.):6731385-6731740	0.574
1_MACS_peak_26958_lociStitched	chr4(.):6748468-6748984	0.6662
1_MACS_peak_26959_lociStitched	chr4(.):6762093-6762954	0.7336
1_MACS_peak_26960_lociStitched	chr4(.):6778561-6779176	0.8321
1_MACS_peak_26961_lociStitched	chr4(.):7073770-7074272	0.6686
1_MACS_peak_26962_lociStitched	chr4(.):7076311-7076739	0.7796
3_MACS_peak_26963_lociStitched	chr4(.):7095704-7099992	0.9336
1_MACS_peak_26966_lociStitched	chr4(.):7101671-7102630	0.9091
5_MACS_peak_26967_lociStitched	chr4(.):7105032-7118911	1.0926
1_MACS_peak_26972_lociStitched	chr4(.):7120448-7132507	1.2169
15_MACS_peak_26973_lociStitched	chr4(.):7136511-7176216	1.1844
2_MACS_peak_26988_lociStitched	chr4(.):7187790-7193653	1.0867
14_MACS_peak_26990_lociStitched	chr4(.):7196765-7231046	0.9849
17_MACS_peak_27004_lociStitched	chr4(.):7234819-7273958	1.0405
1_MACS_peak_27021_lociStitched	chr4(.):7275478-7275809	0.6171
5_MACS_peak_27022_lociStitched	chr4(.):7277000-7284634	0.9085
3_MACS_peak_27027_lociStitched	chr4(.):7285727-7295797	1.0781
5_MACS_peak_27030_lociStitched	chr4(.):7296859-7317181	1.193
1_MACS_peak_27035_lociStitched	chr4(.):7318979-7320710	0.9808
1_MACS_peak_27036_lociStitched	chr4(.):7323693-7324188	0.7445
5_MACS_peak_27037_lociStitched	chr4(.):7325926-7339537	1.1073
5_MACS_peak_27042_lociStitched	chr4(.):7341953-7346448	0.7625
2_MACS_peak_27047_lociStitched	chr4(.):7348776-7350723	0.756
2_MACS_peak_27049_lociStitched	chr4(.):7351857-7353053	0.7701
3_MACS_peak_27051_lociStitched	chr4(.):7357118-7359789	0.8576
2_MACS_peak_27054_lociStitched	chr4(.):7361055-7362662	0.8232
1_MACS_peak_27056_lociStitched	chr4(.):7366305-7367146	0.9503
2_MACS_peak_27057_lociStitched	chr4(.):7368219-7374892	1.0155
7_MACS_peak_27059_lociStitched	chr4(.):7375945-7385096	0.9676
4_MACS_peak_27066_lociStitched	chr4(.):7390760-7401620	1.0682
1_MACS_peak_27070_lociStitched	chr4(.):7413571-7414177	0.9862
1_MACS_peak_27071_lociStitched	chr4(.):7415436-7416302	1.0767
6_MACS_peak_27072_lociStitched	chr4(.):7421820-7440314	1.1427
5_MACS_peak_27078_lociStitched	chr4(.):7444912-7450098	0.8604
1_MACS_peak_27083_lociStitched	chr4(.):7451921-7452391	0.6137
23_MACS_peak_27084_lociStitched	chr4(.):7459054-7513718	1.0623
9_MACS_peak_27107_lociStitched	chr4(.):7515052-7535174	1.0359
1_MACS_peak_27116_lociStitched	chr4(.):7537470-7537923	0.7572
2_MACS_peak_27117_lociStitched	chr4(.):7547301-7548197	0.7299
1_MACS_peak_27119_lociStitched	chr4(.):7550915-7551358	0.7619
