GENE_ID	locusLine	bin_1_10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam
1_MACS_peak_27568_lociStitched	chr9(.):129676627-129677593	1.0681
1_MACS_peak_27569_lociStitched	chr9(.):129747599-129750090	1.9997
1_MACS_peak_27570_lociStitched	chr9(.):129765565-129771188	2.6839
1_MACS_peak_27571_lociStitched	chr9(.):129781348-129783899	1.1287
2_MACS_peak_27572_lociStitched	chr9(.):129808858-129812426	0.7565
1_MACS_peak_27574_lociStitched	chr9(.):129820953-129823167	0.707
2_MACS_peak_27575_lociStitched	chr9(.):129829305-129838189	0.4069
1_MACS_peak_27577_lociStitched	chr9(.):129915872-129918167	1.3789
1_MACS_peak_27578_lociStitched	chr9(.):129960861-129961989	0.579
1_MACS_peak_27579_lociStitched	chr9(.):129986514-129987203	1.3111
1_MACS_peak_27580_lociStitched	chr9(.):130159346-130160561	0.8317
1_MACS_peak_27581_lociStitched	chr9(.):130185538-130187571	1.7497
1_MACS_peak_27582_lociStitched	chr9(.):130211446-130215492	2.0813
1_MACS_peak_27583_lociStitched	chr9(.):130331228-130333030	1.3795
2_MACS_peak_27584_lociStitched	chr9(.):130369575-130375125	0.4792
1_MACS_peak_27586_lociStitched	chr9(.):130477230-130478955	0.9359
1_MACS_peak_27587_lociStitched	chr9(.):130496371-130499327	2.351
3_MACS_peak_27588_lociStitched	chr9(.):130531937-130549572	1.4042
2_MACS_peak_27591_lociStitched	chr9(.):130557985-130566744	0.8523
1_MACS_peak_27593_lociStitched	chr9(.):130639226-130640301	0.5122
1_MACS_peak_27594_lociStitched	chr9(.):130660754-130662573	0.818
2_MACS_peak_27595_lociStitched	chr9(.):130672751-130681286	2.1195
2_MACS_peak_27597_lociStitched	chr9(.):130688842-130700840	0.5781
1_MACS_peak_27599_lociStitched	chr9(.):130717207-130718834	0.8268
2_MACS_peak_27600_lociStitched	chr9(.):130730996-130744392	1.8931
1_MACS_peak_27602_lociStitched	chr9(.):130769388-130770858	1.1054
1_MACS_peak_27603_lociStitched	chr9(.):130813724-130815347	0.8372
2_MACS_peak_27604_lociStitched	chr9(.):130828568-130846494	2.2077
1_MACS_peak_27606_lociStitched	chr9(.):130878063-130878842	0.5203
1_MACS_peak_27607_lociStitched	chr9(.):130889154-130891333	2.7848
1_MACS_peak_27608_lociStitched	chr9(.):130921565-130923489	0.8538
1_MACS_peak_27609_lociStitched	chr9(.):130952700-130955343	1.8696
1_MACS_peak_27610_lociStitched	chr9(.):131037304-131039311	1.1233
1_MACS_peak_27611_lociStitched	chr9(.):131083901-131086420	2.333
1_MACS_peak_27612_lociStitched	chr9(.):131101842-131103900	0.9259
1_MACS_peak_27613_lociStitched	chr9(.):131132591-131134414	0.9807
2_MACS_peak_27614_lociStitched	chr9(.):131175547-131183863	0.2873
1_MACS_peak_27616_lociStitched	chr9(.):131218004-131219470	0.9785
1_MACS_peak_27617_lociStitched	chr9(.):131266358-131267823	1.0222
2_MACS_peak_27618_lociStitched	chr9(.):131313826-131321853	0.4264
1_MACS_peak_27620_lociStitched	chr9(.):131417865-131420022	5.6112
3_MACS_peak_27621_lociStitched	chr9(.):131445256-131453313	2.429
1_MACS_peak_27624_lociStitched	chr9(.):131485458-131487676	1.5001
1_MACS_peak_27625_lociStitched	chr9(.):131533088-131535276	1.5886
1_MACS_peak_27626_lociStitched	chr9(.):131548934-131550285	0.7694
1_MACS_peak_27627_lociStitched	chr9(.):131579969-131581677	0.8902
1_MACS_peak_27628_lociStitched	chr9(.):131591144-131592495	0.7856
1_MACS_peak_27629_lociStitched	chr9(.):131642765-131645645	0.968
1_MACS_peak_27630_lociStitched	chr9(.):131708901-131710914	1.2503
2_MACS_peak_27631_lociStitched	chr9(.):131782790-131790659	0.7464
1_MACS_peak_27633_lociStitched	chr9(.):131797997-131799684	0.881
1_MACS_peak_27634_lociStitched	chr9(.):131843003-131844612	0.9187
1_MACS_peak_27635_lociStitched	chr9(.):131872165-131874897	2.386
1_MACS_peak_27636_lociStitched	chr9(.):131901232-131903827	3.0454
2_MACS_peak_27637_lociStitched	chr9(.):131936176-131940475	0.8734
1_MACS_peak_27639_lociStitched	chr9(.):131964819-131965833	0.7721
1_MACS_peak_27640_lociStitched	chr9(.):131982172-131984689	1.3399
1_MACS_peak_27641_lociStitched	chr9(.):132030843-132034750	2.1127
1_MACS_peak_27642_lociStitched	chr9(.):132082553-132083487	0.4576
2_MACS_peak_27643_lociStitched	chr9(.):132170490-132177275	1.8708
2_MACS_peak_27645_lociStitched	chr9(.):132219834-132223811	0.8843
1_MACS_peak_27647_lociStitched	chr9(.):132250269-132251782	0.8597
1_MACS_peak_27648_lociStitched	chr9(.):132258065-132259473	0.7522
1_MACS_peak_27649_lociStitched	chr9(.):132341730-132344170	0.7492
1_MACS_peak_27650_lociStitched	chr9(.):132372521-132373810	0.7888
1_MACS_peak_27651_lociStitched	chr9(.):132387838-132390124	1.3849
1_MACS_peak_27652_lociStitched	chr9(.):132403829-132405388	0.6838
1_MACS_peak_27653_lociStitched	chr9(.):132499702-132500651	0.5842
1_MACS_peak_27654_lociStitched	chr9(.):132564716-132566053	0.7877
1_MACS_peak_27655_lociStitched	chr9(.):132585738-132587106	1.0941
1_MACS_peak_27656_lociStitched	chr9(.):132596705-132598766	0.9979
1_MACS_peak_27657_lociStitched	chr9(.):132631167-132632268	0.7052
2_MACS_peak_27658_lociStitched	chr9(.):132646061-132657710	2.8888
1_MACS_peak_27660_lociStitched	chr9(.):132724859-132725860	0.5445
3_MACS_peak_27661_lociStitched	chr9(.):132768835-132779294	0.6976
2_MACS_peak_27664_lociStitched	chr9(.):132801240-132806187	0.7306
1_MACS_peak_27666_lociStitched	chr9(.):132815213-132817166	1.8666
1_MACS_peak_27667_lociStitched	chr9(.):133454080-133455833	1.2748
1_MACS_peak_27668_lociStitched	chr9(.):133568336-133570140	1.1684
1_MACS_peak_27669_lociStitched	chr9(.):133587653-133589311	3.7327
1_MACS_peak_27670_lociStitched	chr9(.):133999988-134001794	1.0043
1_MACS_peak_27671_lociStitched	chr9(.):134112419-134115635	3.017
4_MACS_peak_27672_lociStitched	chr9(.):134126728-134153509	2.0758
1_MACS_peak_27676_lociStitched	chr9(.):134164767-134165700	0.6269
1_MACS_peak_27677_lociStitched	chr9(.):134247896-134250201	1.3693
1_MACS_peak_27678_lociStitched	chr9(.):134267956-134274209	1.2843
1_MACS_peak_27679_lociStitched	chr9(.):134316351-134317125	0.4821
1_MACS_peak_27680_lociStitched	chr9(.):134360832-134362192	0.6003
1_MACS_peak_27681_lociStitched	chr9(.):134374769-134379492	1.4473
1_MACS_peak_27682_lociStitched	chr9(.):134405484-134407315	1.2385
1_MACS_peak_27683_lociStitched	chr9(.):134529292-134533512	1.7209
1_MACS_peak_27684_lociStitched	chr9(.):134549698-134556070	4.4274
4_MACS_peak_27685_lociStitched	chr9(.):134595231-134615295	1.2909
1_MACS_peak_27689_lociStitched	chr9(.):134623311-134624175	0.6171
1_MACS_peak_27690_lociStitched	chr9(.):134954607-134955537	0.638
1_MACS_peak_27691_lociStitched	chr9(.):135116501-135118627	0.891
1_MACS_peak_27692_lociStitched	chr9(.):135229406-135231265	1.0702
1_MACS_peak_27693_lociStitched	chr9(.):135256699-135258614	1.6387
2_MACS_peak_27694_lociStitched	chr9(.):135281401-135285945	0.3442
1_MACS_peak_27696_lociStitched	chr9(.):135544647-135546853	2.4945
1_MACS_peak_27697_lociStitched	chr9(.):135644594-135646357	0.5255
1_MACS_peak_27698_lociStitched	chr9(.):135702780-135704479	0.9377
1_MACS_peak_27699_lociStitched	chr9(.):135753116-135754526	0.7988
1_MACS_peak_27700_lociStitched	chr9(.):135819274-135821137	2.2217
1_MACS_peak_27701_lociStitched	chr9(.):135905014-135907060	1.4167
1_MACS_peak_27702_lociStitched	chr9(.):135935959-135937185	0.6236
1_MACS_peak_27703_lociStitched	chr9(.):135995711-135996643	0.5919
2_MACS_peak_27704_lociStitched	chr9(.):136019120-136025766	0.8496
1_MACS_peak_27706_lociStitched	chr9(.):136202420-136203823	0.7453
1_MACS_peak_27707_lociStitched	chr9(.):136213703-136216384	2.0034
1_MACS_peak_27708_lociStitched	chr9(.):136222529-136224389	0.7542
1_MACS_peak_27709_lociStitched	chr9(.):136241697-136243831	1.0883
1_MACS_peak_27710_lociStitched	chr9(.):136282292-136283983	1.3241
1_MACS_peak_27711_lociStitched	chr9(.):136324530-136326650	1.6371
1_MACS_peak_27712_lociStitched	chr9(.):136342578-136344524	0.6668
1_MACS_peak_27713_lociStitched	chr9(.):136423351-136424399	0.7017
2_MACS_peak_27714_lociStitched	chr9(.):136856600-136858962	0.5881
1_MACS_peak_27716_lociStitched	chr9(.):136890230-136891315	0.7755
3_MACS_peak_27717_lociStitched	chr9(.):136924255-136934342	0.5426
1_MACS_peak_27720_lociStitched	chr9(.):136999917-137002524	1.6933
1_MACS_peak_27721_lociStitched	chr9(.):137028326-137030977	2.3495
1_MACS_peak_27722_lociStitched	chr9(.):137159310-137161221	1.0684
1_MACS_peak_27723_lociStitched	chr9(.):137216781-137218091	0.7879
1_MACS_peak_27724_lociStitched	chr9(.):137298372-137299632	0.7408
1_MACS_peak_27725_lociStitched	chr9(.):137828762-137829509	0.4316
2_MACS_peak_27726_lociStitched	chr9(.):138370637-138373016	0.7032
1_MACS_peak_27728_lociStitched	chr9(.):138391342-138393698	0.8792
1_MACS_peak_27729_lociStitched	chr9(.):138799296-138800452	0.728
1_MACS_peak_27730_lociStitched	chr9(.):138852243-138853411	0.8967
1_MACS_peak_27731_lociStitched	chr9(.):139000782-139002685	1.047
1_MACS_peak_27732_lociStitched	chr9(.):139009182-139011838	2.0969
1_MACS_peak_27733_lociStitched	chr9(.):139257466-139258568	1.035
1_MACS_peak_27734_lociStitched	chr9(.):139293473-139295438	0.9167
1_MACS_peak_27735_lociStitched	chr9(.):139304010-139305748	0.7637
1_MACS_peak_27736_lociStitched	chr9(.):139332896-139334609	1.0784
1_MACS_peak_27737_lociStitched	chr9(.):139376552-139379287	2.538
4_MACS_peak_27738_lociStitched	chr9(.):139431913-139445813	0.968
1_MACS_peak_27742_lociStitched	chr9(.):139495961-139496850	0.5017
1_MACS_peak_27743_lociStitched	chr9(.):139516014-139518753	0.6727
1_MACS_peak_27744_lociStitched	chr9(.):139621480-139623704	1.446
1_MACS_peak_27745_lociStitched	chr9(.):139660103-139661780	0.5637
1_MACS_peak_27746_lociStitched	chr9(.):139671345-139672368	0.5515
1_MACS_peak_27747_lociStitched	chr9(.):139684896-139686679	1.8041
2_MACS_peak_27748_lociStitched	chr9(.):139694710-139703505	0.5694
2_MACS_peak_27750_lociStitched	chr9(.):139735875-139744447	0.9829
1_MACS_peak_27752_lociStitched	chr9(.):139759828-139761445	1.1336
2_MACS_peak_27753_lociStitched	chr9(.):139775362-139782303	2.3004
1_MACS_peak_27755_lociStitched	chr9(.):139792672-139798776	5.2484
2_MACS_peak_27756_lociStitched	chr9(.):139837705-139845526	1.0567
1_MACS_peak_27758_lociStitched	chr9(.):139886717-139887549	0.5425
1_MACS_peak_27759_lociStitched	chr9(.):139894170-139895449	0.566
2_MACS_peak_27760_lociStitched	chr9(.):139963693-139972972	0.3594
1_MACS_peak_27762_lociStitched	chr9(.):139979884-139982526	2.0123
1_MACS_peak_27763_lociStitched	chr9(.):139989803-139991201	0.9999
1_MACS_peak_27764_lociStitched	chr9(.):140008582-140009860	0.9231
1_MACS_peak_27765_lociStitched	chr9(.):140023458-140024292	0.5551
1_MACS_peak_27766_lociStitched	chr9(.):140082441-140084675	1.221
2_MACS_peak_27767_lociStitched	chr9(.):140094682-140100986	0.585
1_MACS_peak_27769_lociStitched	chr9(.):140116701-140119024	1.0828
1_MACS_peak_27770_lociStitched	chr9(.):140134088-140137183	1.405
1_MACS_peak_27771_lociStitched	chr9(.):140148903-140150986	1.104
1_MACS_peak_27772_lociStitched	chr9(.):140171419-140172976	1.093
1_MACS_peak_27773_lociStitched	chr9(.):140306206-140306992	0.5433
1_MACS_peak_27774_lociStitched	chr9(.):140316377-140318430	0.8287
2_MACS_peak_27775_lociStitched	chr9(.):140348633-140354791	0.4788
1_MACS_peak_27777_lociStitched	chr9(.):140375665-140377426	0.899
1_MACS_peak_27778_lociStitched	chr9(.):140407155-140409424	1.2533
3_MACS_peak_27779_lociStitched	chr9(.):140444061-140447165	0.6614
2_MACS_peak_27782_lociStitched	chr9(.):140469024-140473764	1.1864
2_MACS_peak_27784_lociStitched	chr9(.):140483802-140485894	0.5675
4_MACS_peak_27786_lociStitched	chr9(.):140500035-140514539	0.4429
1_MACS_peak_27790_lociStitched	chr9(.):140533484-140534420	0.466
1_MACS_peak_27791_lociStitched	chr9(.):140651385-140652942	0.518
1_MACS_peak_27792_lociStitched	chrX(.):347306-348348	0.9192
1_MACS_peak_27793_lociStitched	chrX(.):924784-926570	1.246
1_MACS_peak_27794_lociStitched	chrX(.):949769-952220	1.6988
1_MACS_peak_27795_lociStitched	chrX(.):959009-961249	1.3406
1_MACS_peak_27796_lociStitched	chrX(.):967715-971537	2.8201
1_MACS_peak_27797_lociStitched	chrX(.):985957-989622	2.0916
1_MACS_peak_27798_lociStitched	chrX(.):1219899-1220848	0.3546
3_MACS_peak_27799_lociStitched	chrX(.):1324871-1335710	0.9252
2_MACS_peak_27802_lociStitched	chrX(.):1361656-1364088	0.4255
1_MACS_peak_27804_lociStitched	chrX(.):1510071-1512108	1.349
1_MACS_peak_27805_lociStitched	chrX(.):1571131-1571926	0.4899
1_MACS_peak_27806_lociStitched	chrX(.):1585249-1589723	1.2001
1_MACS_peak_27807_lociStitched	chrX(.):1599948-1601709	0.7224
2_MACS_peak_27808_lociStitched	chrX(.):1612281-1620536	0.3704
1_MACS_peak_27810_lociStitched	chrX(.):1639565-1641926	0.8701
1_MACS_peak_27811_lociStitched	chrX(.):1653161-1656951	1.9598
3_MACS_peak_27812_lociStitched	chrX(.):1701213-1711864	0.2651
1_MACS_peak_27815_lociStitched	chrX(.):2526373-2527586	0.5915
1_MACS_peak_27816_lociStitched	chrX(.):2547464-2549930	0.9315
1_MACS_peak_27817_lociStitched	chrX(.):3060502-3061770	0.7387
1_MACS_peak_27818_lociStitched	chrX(.):3378474-3381011	0.9084
1_MACS_peak_27819_lociStitched	chrX(.):3617152-3619014	1.5302
1_MACS_peak_27820_lociStitched	chrX(.):3629877-3632391	0.8512
1_MACS_peak_27821_lociStitched	chrX(.):3732169-3735063	1.5186
1_MACS_peak_27822_lociStitched	chrX(.):4157649-4159770	1.2265
1_MACS_peak_27823_lociStitched	chrX(.):4672292-4674379	0.8439
1_MACS_peak_27824_lociStitched	chrX(.):5153320-5154722	0.6826
1_MACS_peak_27825_lociStitched	chrX(.):5561696-5566773	1.3699
1_MACS_peak_27826_lociStitched	chrX(.):6121202-6122151	0.5136
1_MACS_peak_27827_lociStitched	chrX(.):6143679-6145456	1.0795
1_MACS_peak_27828_lociStitched	chrX(.):6229035-6230109	0.6061
1_MACS_peak_27829_lociStitched	chrX(.):6636716-6637719	0.4481
2_MACS_peak_27830_lociStitched	chrX(.):6650257-6659205	1.7333
1_MACS_peak_27832_lociStitched	chrX(.):6665658-6668084	0.7695
1_MACS_peak_27833_lociStitched	chrX(.):6695014-6696562	0.5156
1_MACS_peak_27834_lociStitched	chrX(.):6976501-6979231	0.9923
1_MACS_peak_27835_lociStitched	chrX(.):7000044-7004402	1.5773
1_MACS_peak_27836_lociStitched	chrX(.):7028731-7029545	0.48
1_MACS_peak_27837_lociStitched	chrX(.):7065005-7066991	1.4568
1_MACS_peak_27838_lociStitched	chrX(.):7179725-7180558	0.5409
2_MACS_peak_27839_lociStitched	chrX(.):7531893-7537036	0.6407
1_MACS_peak_27841_lociStitched	chrX(.):7571718-7574117	0.8872
1_MACS_peak_27842_lociStitched	chrX(.):7894616-7896441	1.1952
1_MACS_peak_27843_lociStitched	chrX(.):7918334-7919851	0.5282
1_MACS_peak_27844_lociStitched	chrX(.):8005546-8006647	0.6648
1_MACS_peak_27845_lociStitched	chrX(.):8625423-8626142	0.5284
1_MACS_peak_27846_lociStitched	chrX(.):8955248-8956677	0.5555
1_MACS_peak_27847_lociStitched	chrX(.):9133163-9134741	0.5255
1_MACS_peak_27848_lociStitched	chrX(.):9225806-9227102	0.5361
1_MACS_peak_27849_lociStitched	chrX(.):9246555-9248145	0.7856
1_MACS_peak_27850_lociStitched	chrX(.):9280786-9281777	0.6629
2_MACS_peak_27851_lociStitched	chrX(.):9307099-9311213	3.0737
1_MACS_peak_27853_lociStitched	chrX(.):9319275-9322035	1.6113
2_MACS_peak_27854_lociStitched	chrX(.):9431073-9435325	1.0663
1_MACS_peak_27856_lociStitched	chrX(.):9644924-9645853	0.4502
1_MACS_peak_27857_lociStitched	chrX(.):9759865-9760414	3.7216
1_MACS_peak_27858_lociStitched	chrX(.):9963885-9966675	1.3399
1_MACS_peak_27859_lociStitched	chrX(.):9981943-9983534	1.0147
1_MACS_peak_27860_lociStitched	chrX(.):9999358-10001395	1.4815
1_MACS_peak_27861_lociStitched	chrX(.):10049814-10054336	2.079
3_MACS_peak_27862_lociStitched	chrX(.):10064783-10091448	1.7478
1_MACS_peak_27865_lociStitched	chrX(.):10124708-10125517	0.6704
1_MACS_peak_27866_lociStitched	chrX(.):10587685-10588923	0.7315
2_MACS_peak_27867_lociStitched	chrX(.):11128644-11132340	0.9551
1_MACS_peak_27869_lociStitched	chrX(.):11162223-11163667	0.8243
1_MACS_peak_27870_lociStitched	chrX(.):11208558-11210732	0.9913
1_MACS_peak_27871_lociStitched	chrX(.):11219476-11221223	0.6187
1_MACS_peak_27872_lociStitched	chrX(.):11256825-11258036	0.5897
1_MACS_peak_27873_lociStitched	chrX(.):11277063-11278341	0.4507
1_MACS_peak_27874_lociStitched	chrX(.):11308175-11309600	0.6713
1_MACS_peak_27875_lociStitched	chrX(.):11336772-11339171	1.062
1_MACS_peak_27876_lociStitched	chrX(.):11352097-11356373	1.2394
1_MACS_peak_27877_lociStitched	chrX(.):11379550-11384375	2.5544
2_MACS_peak_27878_lociStitched	chrX(.):11439524-11454739	1.409
1_MACS_peak_27880_lociStitched	chrX(.):11775460-11778918	0.9082
1_MACS_peak_27881_lociStitched	chrX(.):12532299-12534897	0.9962
1_MACS_peak_27882_lociStitched	chrX(.):12588407-12590129	0.6042
1_MACS_peak_27883_lociStitched	chrX(.):12809068-12810427	0.845
1_MACS_peak_27884_lociStitched	chrX(.):12832515-12833745	0.6645
1_MACS_peak_27885_lociStitched	chrX(.):12861264-12863124	0.9437
2_MACS_peak_27886_lociStitched	chrX(.):12882937-12894856	2.2376
1_MACS_peak_27888_lociStitched	chrX(.):12904574-12912678	3.2714
1_MACS_peak_27889_lociStitched	chrX(.):12918992-12920142	0.8131
1_MACS_peak_27890_lociStitched	chrX(.):12964997-12966080	0.5453
1_MACS_peak_27891_lociStitched	chrX(.):12972813-12976642	1.8828
1_MACS_peak_27892_lociStitched	chrX(.):12992056-12997512	1.4246
3_MACS_peak_27893_lociStitched	chrX(.):13016904-13026628	0.8999
1_MACS_peak_27896_lociStitched	chrX(.):13104696-13106665	0.8815
2_MACS_peak_27897_lociStitched	chrX(.):13271964-13276497	0.5763
1_MACS_peak_27899_lociStitched	chrX(.):13491125-13493086	1.7389
1_MACS_peak_27900_lociStitched	chrX(.):13632850-13633999	0.416
1_MACS_peak_27901_lociStitched	chrX(.):13670201-13672330	1.3424
2_MACS_peak_27902_lociStitched	chrX(.):13679167-13688273	0.8326
1_MACS_peak_27904_lociStitched	chrX(.):13706365-13708630	1.0744
2_MACS_peak_27905_lociStitched	chrX(.):13751688-13761725	0.7797
2_MACS_peak_27907_lociStitched	chrX(.):13770191-13778365	0.3897
1_MACS_peak_27909_lociStitched	chrX(.):14046974-14048820	1.0966
1_MACS_peak_27910_lociStitched	chrX(.):14514646-14516283	1.2307
1_MACS_peak_27911_lociStitched	chrX(.):14891197-14892344	0.6754
1_MACS_peak_27912_lociStitched	chrX(.):15176474-15177705	0.9082
1_MACS_peak_27913_lociStitched	chrX(.):15353062-15353770	0.4443
1_MACS_peak_27914_lociStitched	chrX(.):15510557-15512009	0.9372
1_MACS_peak_27915_lociStitched	chrX(.):15692445-15694463	2.2797
1_MACS_peak_27916_lociStitched	chrX(.):15767642-15769344	0.7017
1_MACS_peak_27917_lociStitched	chrX(.):15799604-15801536	1.3559
1_MACS_peak_27918_lociStitched	chrX(.):15807825-15809591	1.047
1_MACS_peak_27919_lociStitched	chrX(.):15871876-15875282	1.6096
1_MACS_peak_27920_lociStitched	chrX(.):15900487-15902086	0.6275
1_MACS_peak_27921_lociStitched	chrX(.):15909098-15910088	0.4929
1_MACS_peak_27922_lociStitched	chrX(.):15920396-15922852	0.9495
1_MACS_peak_27923_lociStitched	chrX(.):16137275-16138899	0.5645
2_MACS_peak_27924_lociStitched	chrX(.):16730171-16738612	0.3527
1_MACS_peak_27926_lociStitched	chrX(.):16804249-16805223	0.5707
3_MACS_peak_27927_lociStitched	chrX(.):16887189-16890039	1.4848
3_MACS_peak_27930_lociStitched	chrX(.):16899972-16911367	0.4496
1_MACS_peak_27933_lociStitched	chrX(.):16920872-16922778	1.1425
2_MACS_peak_27934_lociStitched	chrX(.):16964070-16965894	0.4994
1_MACS_peak_27936_lociStitched	chrX(.):16974424-16975066	0.4751
1_MACS_peak_27937_lociStitched	chrX(.):17056048-17057226	0.8669
1_MACS_peak_27938_lociStitched	chrX(.):17080235-17081308	0.4725
1_MACS_peak_27939_lociStitched	chrX(.):17095356-17096468	0.6284
1_MACS_peak_27940_lociStitched	chrX(.):17564549-17568520	1.1346
2_MACS_peak_27941_lociStitched	chrX(.):17609160-17613123	0.5434
1_MACS_peak_27943_lociStitched	chrX(.):17631797-17633241	0.4959
1_MACS_peak_27944_lociStitched	chrX(.):17650988-17652068	0.6616
2_MACS_peak_27945_lociStitched	chrX(.):17754433-17757183	0.6938
1_MACS_peak_27947_lociStitched	chrX(.):18372104-18373130	0.4534
1_MACS_peak_27948_lociStitched	chrX(.):18443542-18444441	0.6056
1_MACS_peak_27949_lociStitched	chrX(.):18692209-18694187	1.1191
1_MACS_peak_27950_lociStitched	chrX(.):18902290-18906063	3.8499
1_MACS_peak_27951_lociStitched	chrX(.):19001679-19003551	1.2232
1_MACS_peak_27952_lociStitched	chrX(.):19470045-19470607	80.0949
1_MACS_peak_27953_lociStitched	chrX(.):19584157-19585628	0.9261
1_MACS_peak_27954_lociStitched	chrX(.):19647146-19649378	0.8111
2_MACS_peak_27955_lociStitched	chrX(.):19760677-19764195	0.5907
1_MACS_peak_27957_lociStitched	chrX(.):19773185-19775044	0.6087
2_MACS_peak_27958_lociStitched	chrX(.):19791267-19795839	0.372
1_MACS_peak_27960_lociStitched	chrX(.):19824646-19826605	1.3339
2_MACS_peak_27961_lociStitched	chrX(.):19857089-19865754	0.6329
1_MACS_peak_27963_lociStitched	chrX(.):19873955-19876295	1.0143
1_MACS_peak_27964_lociStitched	chrX(.):19904798-19907014	0.8487
1_MACS_peak_27965_lociStitched	chrX(.):19942385-19943367	0.5227
1_MACS_peak_27966_lociStitched	chrX(.):20008046-20010036	0.5878
1_MACS_peak_27967_lociStitched	chrX(.):20046981-20048768	0.6894
