#10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_ROSE/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam
#Using cutoff of 22673.2851 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_7252_lociStitched	chr13	49875268	49876150	1	883	442.4112	182.2212	22403	0
1_MACS_peak_28739_lociStitched	chrX	153166249	153167128	1	880	543.9252	83.505	22404	0
1_MACS_peak_27132_lociStitched	chr9	90060520	90061399	1	880	666.0183	212.4543	22405	0
1_MACS_peak_26756_lociStitched	chr9	23586864	23587745	1	882	452.9221	131.5333	22406	0
1_MACS_peak_23097_lociStitched	chr6	78070682	78071562	1	881	519.024	145.112	22407	0
1_MACS_peak_5799_lociStitched	chr12	24074165	24075046	1	882	382.7064	103.4294	22408	0
1_MACS_peak_11309_lociStitched	chr17	54097225	54098106	1	882	421.2061	148.8009	22409	0
1_MACS_peak_14005_lociStitched	chr2	55290483	55291364	1	882	467.1062	197.7845	22410	0
1_MACS_peak_10729_lociStitched	chr17	19438533	19439413	1	881	474.232	128.128	22411	0
1_MACS_peak_8217_lociStitched	chr14	94646972	94647852	1	881	468.336	123.376	22412	0
1_MACS_peak_8303_lociStitched	chr14	104313944	104314819	1	876	628.6875	23.1	22413	0
1_MACS_peak_7890_lociStitched	chr14	60431878	60432755	1	878	621.793	117.518	22414	0
1_MACS_peak_8066_lociStitched	chr14	77379514	77380392	1	879	545.238	104.1308	22415	0
1_MACS_peak_1291_lociStitched	chr1	111948916	111949796	1	881	378.136	85.272	22416	0
1_MACS_peak_16389_lociStitched	chr20	55633821	55634700	1	880	448.6416	116.028	22417	0
1_MACS_peak_9932_lociStitched	chr16	34441183	34442062	1	880	469.386	158.8353	22418	0
1_MACS_peak_3573_lociStitched	chr10	82854879	82855758	1	880	415.8549	115.5006	22419	0
1_MACS_peak_26691_lociStitched	chr9	9998379	9999257	1	879	510.996	135.9144	22420	0
1_MACS_peak_9174_lociStitched	chr15	83868506	83869385	1	880	434.0502	137.7393	22421	0
1_MACS_peak_27999_lociStitched	chrX	25085484	25086362	1	879	432.415	76.825	22422	0
1_MACS_peak_13589_lociStitched	chr2	13714442	13715317	1	876	578.4625	78.6625	22423	0
1_MACS_peak_7328_lociStitched	chr13	65639017	65639894	1	878	438.1492	60.0745	22424	0
1_MACS_peak_15451_lociStitched	chr2	217007427	217008304	1	878	446.9192	83.315	22425	0
1_MACS_peak_4428_lociStitched	chr11	34108061	34108939	1	879	392.5538	116.5106	22426	0
1_MACS_peak_14018_lociStitched	chr2	58109678	58110555	1	878	490.3307	140.8462	22427	0
1_MACS_peak_6165_lociStitched	chr12	54145058	54145933	1	876	595	130.9875	22428	0
1_MACS_peak_26757_lociStitched	chr9	24628251	24629127	1	877	437.6496	60.7068	22429	0
1_MACS_peak_11406_lociStitched	chr17	60729847	60730721	1	875	589.076	97.6258	22430	0
1_MACS_peak_24519_lociStitched	chr7	69063346	69064222	1	877	459.7248	100.2144	22431	0
1_MACS_peak_9987_lociStitched	chr16	51243364	51244241	1	878	354.2203	80.1578	22432	0
1_MACS_peak_25410_lociStitched	chr7	158967879	158968756	1	878	386.757	113.9223	22433	0
1_MACS_peak_15133_lociStitched	chr2	182773249	182774125	1	877	431.6928	99.5136	22434	0
1_MACS_peak_6722_lociStitched	chr12	109196817	109197693	1	877	441.066	137.7072	22435	0
1_MACS_peak_15928_lociStitched	chr20	22666641	22667516	1	876	495.25	121.5375	22436	0
1_MACS_peak_7701_lociStitched	chr14	25411229	25412105	1	877	388.2432	91.6296	22437	0
1_MACS_peak_7969_lociStitched	chr14	67999215	68000089	1	875	505.3468	75.3388	22438	0
1_MACS_peak_20647_lociStitched	chr4	186176571	186177446	1	876	449.225	87.4125	22439	0
1_MACS_peak_1264_lociStitched	chr1	110527345	110528217	1	873	587.5536	60.9528	22440	0
1_MACS_peak_7607_lociStitched	chr14	21457834	21458707	1	874	570.8547	95.6808	22441	0
1_MACS_peak_15691_lociStitched	chr2	242089694	242090570	1	877	399.7188	134.3784	22442	0
1_MACS_peak_7991_lociStitched	chr14	70193245	70194117	1	873	689.752	189.4856	22443	0
1_MACS_peak_18233_lociStitched	chr3	79583501	79584375	1	875	480.7874	112.8334	22444	0
1_MACS_peak_25452_lociStitched	chr8	8182389	8183263	1	875	509.3672	142.6368	22445	0
1_MACS_peak_26283_lociStitched	chr8	111930694	111931569	1	876	373.45	102.8125	22446	0
1_MACS_peak_20352_lociStitched	chr4	141173743	141174617	1	875	527.6338	181.8794	22447	0
1_MACS_peak_16848_lociStitched	chr22	17073884	17074758	1	875	428.6096	98.6746	22448	0
1_MACS_peak_19428_lociStitched	chr4	8160526	8161396	1	871	710.703	173.13	22449	0
1_MACS_peak_10239_lociStitched	chr16	75018359	75019229	1	871	602.04	67.077	22450	0
1_MACS_peak_22910_lociStitched	chr6	45526602	45527475	1	874	489.0546	123.2676	22451	0
1_MACS_peak_25075_lociStitched	chr7	126228971	126229844	1	874	457.1028	108.6885	22452	0
1_MACS_peak_28676_lociStitched	chrX	136017536	136018406	1	871	603.258	105.444	22453	0
1_MACS_peak_19185_lociStitched	chr3	186250040	186250912	1	873	459.98	85.8048	22454	0
1_MACS_peak_3415_lociStitched	chr10	72519148	72520021	1	874	373.2948	82.4112	22455	0
1_MACS_peak_24479_lociStitched	chr7	64022905	64023778	1	874	394.0722	105.8949	22456	0
1_MACS_peak_23415_lociStitched	chr6	115322789	115323662	1	874	410.9211	144.1323	22457	0
1_MACS_peak_3836_lociStitched	chr10	105452131	105453000	1	870	622.2909	100.2826	22458	0
1_MACS_peak_10344_lociStitched	chr16	85721958	85722830	1	873	376.3552	28.5144	22459	0
1_MACS_peak_12117_lociStitched	chr18	46946777	46947649	1	873	419.6064	81.0088	22460	0
1_MACS_peak_28777_lociStitched	chrX	154032964	154033836	1	873	440.1856	104.64	22461	0
1_MACS_peak_22903_lociStitched	chr6	45029995	45030866	1	872	537.0586	133.4372	22462	0
1_MACS_peak_14305_lociStitched	chr2	84260456	84261328	1	873	466.6944	147.9784	22463	0
1_MACS_peak_26887_lociStitched	chr9	37408717	37409586	1	870	685.641	206.1268	22464	0
1_MACS_peak_8342_lociStitched	chr14	106829390	106830262	1	873	362.1416	85.1072	22465	0
1_MACS_peak_15437_lociStitched	chr2	216545399	216546270	1	872	410.9378	74.2963	22466	0
1_MACS_peak_907_lociStitched	chr1	65613954	65614825	1	872	428.7933	95.5487	22467	0
1_MACS_peak_27190_lociStitched	chr9	94601957	94602828	1	872	456.6653	133.263	22468	0
1_MACS_peak_28471_lociStitched	chrX	102469753	102470624	1	872	359.723	51.7374	22469	0
1_MACS_peak_27412_lociStitched	chr9	114981394	114982264	1	871	502.686	123.453	22470	0
1_MACS_peak_8123_lociStitched	chr14	86708913	86709784	1	872	413.2895	130.1274	22471	0
1_MACS_peak_10257_lociStitched	chr16	77756350	77757219	1	870	511.4934	94.721	22472	0
1_MACS_peak_19427_lociStitched	chr4	7755094	7755965	1	872	364.3393	105.1297	22473	0
1_MACS_peak_9929_lociStitched	chr16	34308919	34309788	1	870	455.356	59.7872	22474	0
1_MACS_peak_19750_lociStitched	chr4	61623728	61624598	1	871	414.033	110.577	22475	0
1_MACS_peak_28418_lociStitched	chrX	82790273	82791143	1	871	429.519	133.632	22476	0
1_MACS_peak_10297_lociStitched	chr16	81512481	81513350	1	870	431.3716	72.996	22477	0
1_MACS_peak_3033_lociStitched	chr10	22771843	22772712	1	870	479.4273	138.0841	22478	0
1_MACS_peak_7542_lociStitched	chr13	114047827	114048692	1	866	624.011	76.3795	22479	0
1_MACS_peak_27473_lociStitched	chr9	120718940	120719808	1	869	466.4632	110.3228	22480	0
1_MACS_peak_12156_lociStitched	chr18	49264956	49265824	1	869	444.1556	92.6156	22481	0
1_MACS_peak_1232_lociStitched	chr1	108963739	108964606	1	868	543.9558	128.9229	22482	0
1_MACS_peak_3997_lociStitched	chr10	125260698	125261566	1	869	410.2168	92.2684	22483	0
1_MACS_peak_22275_lociStitched	chr6	6494595	6495462	1	868	534.939	151.0314	22484	0
1_MACS_peak_7779_lociStitched	chr14	46728296	46729164	1	869	385.9996	80.0296	22485	0
1_MACS_peak_9559_lociStitched	chr16	10579008	10579876	1	869	408.0468	104.7676	22486	0
1_MACS_peak_20183_lociStitched	chr4	113040342	113041209	1	868	613.0557	237.3846	22487	0
1_MACS_peak_26716_lociStitched	chr9	18296741	18297608	1	868	447.2853	82.1916	22488	0
1_MACS_peak_22145_lociStitched	chr5	177433282	177434149	1	868	374.9775	45.8643	22489	0
1_MACS_peak_6882_lociStitched	chr12	122124971	122125833	1	863	709.9432	115.6804	22490	0
1_MACS_peak_24243_lociStitched	chr7	31242244	31243110	1	867	494.6592	107.2108	22491	0
1_MACS_peak_2628_lociStitched	chr1	229549245	229550112	1	868	426.0438	131.0904	22492	0
1_MACS_peak_3231_lociStitched	chr10	50385353	50386218	1	866	524.536	92.2955	22493	0
1_MACS_peak_14020_lociStitched	chr2	58233612	58234478	1	867	445.4704	85.734	22494	0
1_MACS_peak_27238_lociStitched	chr9	96713056	96713922	1	867	442.959	99.8498	22495	0
1_MACS_peak_23961_lociStitched	chr7	5526097	5526963	1	867	509.7276	171.3814	22496	0
1_MACS_peak_16515_lociStitched	chr21	16493549	16494415	1	867	456.1222	136.0486	22497	0
1_MACS_peak_16547_lociStitched	chr21	21913681	21914547	1	867	389.9598	85.0412	22498	0
1_MACS_peak_27689_lociStitched	chr9	134623311	134624175	1	865	533.1744	102.1248	22499	0
1_MACS_peak_28102_lociStitched	chrX	41977797	41978662	1	866	452.6545	90.825	22500	0
1_MACS_peak_11574_lociStitched	chr17	73584725	73585590	1	866	413.816	56.571	22501	0
1_MACS_peak_28474_lociStitched	chrX	102611112	102611977	1	866	370.22	43.1635	22502	0
1_MACS_peak_3744_lociStitched	chr10	100028164	100029026	1	863	582.5396	91.9754	22503	0
1_MACS_peak_26971_lociStitched	chr9	68377146	68377993	1	848	1120.7504	142.2113	22504	0
1_MACS_peak_18674_lociStitched	chr3	139304846	139305710	1	865	364.608	37.152	22505	0
1_MACS_peak_24156_lociStitched	chr7	24635209	24636066	1	858	794.8675	119.2944	22506	0
1_MACS_peak_17826_lociStitched	chr3	43147069	43147931	1	863	612.02	194.7258	22507	0
1_MACS_peak_19667_lociStitched	chr4	43562142	43563006	1	865	369.1872	105.0624	22508	0
1_MACS_peak_23449_lociStitched	chr6	118573657	118574520	1	864	515.9014	174.7575	22509	0
1_MACS_peak_5524_lociStitched	chr12	1921535	1922398	1	864	388.35	70.6797	22510	0
1_MACS_peak_4132_lociStitched	chr11	2710858	2711721	1	864	455.8366	141.6183	22511	0
1_MACS_peak_13508_lociStitched	chr2	4205139	4205998	1	860	628.8739	85.041	22512	0
1_MACS_peak_25744_lociStitched	chr8	33456690	33457552	1	863	448.7572	83.7864	22513	0
1_MACS_peak_8317_lociStitched	chr14	105647042	105647902	1	861	508.088	26.918	22514	0
1_MACS_peak_8305_lociStitched	chr14	105143675	105144536	1	862	474.4971	80.1591	22515	0
1_MACS_peak_838_lociStitched	chr1	55007565	55008427	1	863	449.0158	127.3174	22516	0
1_MACS_peak_10246_lociStitched	chr16	75589521	75590383	1	863	380.2282	75.5112	22517	0
1_MACS_peak_5342_lociStitched	chr11	120195892	120196753	1	862	413.8827	38.5728	22518	0
1_MACS_peak_27081_lociStitched	chr9	81282766	81283627	1	862	456.9327	82.656	22519	0
1_MACS_peak_13229_lociStitched	chr19	46065560	46066420	1	861	474.548	56.244	22520	0
1_MACS_peak_7248_lociStitched	chr13	49210394	49211256	1	863	365.8328	94.0442	22521	0
1_MACS_peak_28289_lociStitched	chrX	64754046	64754907	1	862	438.4212	99.4455	22522	0
1_MACS_peak_26080_lociStitched	chr8	81976814	81977675	1	862	434.2023	97.5513	22523	0
1_MACS_peak_28502_lociStitched	chrX	107682768	107683630	1	863	370.66	129.3	22524	0
1_MACS_peak_12669_lociStitched	chr19	11750420	11751281	1	862	514.3614	188.3007	22525	0
1_MACS_peak_27223_lociStitched	chr9	95878310	95879169	1	860	523.99	89.7655	22526	0
1_MACS_peak_12766_lociStitched	chr19	15334113	15334973	1	861	521.246	151.618	22527	0
1_MACS_peak_22938_lociStitched	chr6	51543627	51544487	1	861	425.872	61.748	22528	0
1_MACS_peak_28473_lociStitched	chrX	102565376	102566236	1	861	402.394	50.568	22529	0
1_MACS_peak_9009_lociStitched	chr15	74358001	74358854	1	854	1025.9884	340.9441	22530	0
1_MACS_peak_6477_lociStitched	chr12	89354471	89355330	1	860	519.8668	112.7867	22531	0
1_MACS_peak_8250_lociStitched	chr14	98898422	98899280	1	859	558.3864	101.3298	22532	0
1_MACS_peak_8501_lociStitched	chr15	34447249	34448108	1	860	443.8453	78.6844	22533	0
1_MACS_peak_11234_lociStitched	chr17	47112972	47113832	1	861	420.712	137.514	22534	0
1_MACS_peak_21990_lociStitched	chr5	159108084	159108944	1	861	385.624	106.726	22535	0
1_MACS_peak_4286_lociStitched	chr11	13840558	13841418	1	861	366.876	88.752	22536	0
1_MACS_peak_11351_lociStitched	chr17	56505394	56506254	1	861	409.962	137.772	22537	0
1_MACS_peak_28114_lociStitched	chrX	43362997	43363856	1	860	424.0024	74.0458	22538	0
1_MACS_peak_7419_lociStitched	chr13	90557481	90558340	1	860	439.6362	99.1286	22539	0
1_MACS_peak_14973_lociStitched	chr2	166531666	166532525	1	860	420.3087	136.1515	22540	0
1_MACS_peak_14727_lociStitched	chr2	128498390	128499249	1	860	402.1838	139.8452	22541	0
1_MACS_peak_4675_lociStitched	chr11	63536201	63537058	1	858	463.2085	62.4753	22542	0
1_MACS_peak_10636_lociStitched	chr17	11769916	11770774	1	859	374.7744	67.6104	22543	0
1_MACS_peak_20155_lociStitched	chr4	109469200	109470058	1	859	351.1794	78.4212	22544	0
1_MACS_peak_17991_lociStitched	chr3	49955573	49956430	1	858	444.5259	99.4977	22545	0
1_MACS_peak_8409_lociStitched	chr15	26038624	26039480	1	857	469.7728	67.196	22546	0
1_MACS_peak_12037_lociStitched	chr18	34492860	34493717	1	858	477.0919	143.2047	22547	0
1_MACS_peak_13950_lociStitched	chr2	47484779	47485635	1	857	479.4456	82.5184	22548	0
1_MACS_peak_450_lociStitched	chr1	30893108	30893966	1	859	372.9726	137.7948	22549	0
1_MACS_peak_7765_lociStitched	chr14	40426873	40427730	1	858	418.6445	99.4977	22550	0
1_MACS_peak_7912_lociStitched	chr14	63904499	63905356	1	858	441.4407	132.4922	22551	0
1_MACS_peak_19756_lociStitched	chr4	63483439	63484296	1	858	379.4796	76.9586	22552	0
1_MACS_peak_25359_lociStitched	chr7	151722474	151723331	1	858	377.8513	87.6711	22553	0
1_MACS_peak_1022_lociStitched	chr1	83445413	83446266	1	854	580.2106	87.0913	22554	0
1_MACS_peak_8034_lociStitched	chr14	74629494	74630349	1	856	424.08	52.497	22555	0
1_MACS_peak_28559_lociStitched	chrX	119149091	119149945	1	855	481.0582	51.7524	22556	0
1_MACS_peak_13029_lociStitched	chr19	37263358	37264213	1	856	471.3615	110.979	22557	0
1_MACS_peak_28140_lociStitched	chrX	46771871	46772726	1	856	419.0355	61.1325	22558	0
1_MACS_peak_6844_lociStitched	chr12	120739871	120740725	1	855	564.1524	144.4114	22559	0
1_MACS_peak_1765_lociStitched	chr1	158921903	158922758	1	856	487.4355	132.6105	22560	0
1_MACS_peak_23841_lociStitched	chr6	159224779	159225629	1	851	672.69	67.15	22561	0
1_MACS_peak_26216_lociStitched	chr8	103120275	103121130	1	856	397.4895	67.203	22562	0
1_MACS_peak_4067_lociStitched	chr10	134266045	134266895	1	851	628.915	77.265	22563	0
1_MACS_peak_21267_lociStitched	chr5	79096571	79097425	1	855	386.9474	87.7058	22564	0
1_MACS_peak_10495_lociStitched	chr17	3921631	3922485	1	855	407.8704	125.6234	22565	0
1_MACS_peak_3658_lociStitched	chr10	92617277	92618130	1	854	392.2947	71.5667	22566	0
1_MACS_peak_8979_lociStitched	chr15	71927318	71928171	1	854	399.1187	83.1675	22567	0
1_MACS_peak_7352_lociStitched	chr13	73633007	73633859	1	853	364.3152	23.1744	22568	0
1_MACS_peak_24488_lociStitched	chr7	64790561	64791413	1	853	415.9464	109.7376	22569	0
1_MACS_peak_14805_lociStitched	chr2	135733299	135734150	1	852	454.6042	103.4816	22570	0
1_MACS_peak_19538_lociStitched	chr4	24530568	24531420	1	853	404.7	146.0328	22571	0
1_MACS_peak_24715_lociStitched	chr7	91905554	91906405	1	852	433.0739	163.7324	22572	0
1_MACS_peak_28729_lociStitched	chrX	152371887	152372737	1	851	375.87	31.79	22573	0
1_MACS_peak_8306_lociStitched	chr14	105155821	105156671	1	851	364.225	28.05	22574	0
1_MACS_peak_23888_lociStitched	chr6	167493232	167494082	1	851	420.75	94.52	22575	0
1_MACS_peak_13381_lociStitched	chr19	53426024	53426871	1	848	503.2874	53.9539	22576	0
1_MACS_peak_950_lociStitched	chr1	68593345	68594195	1	851	338.3	106.08	22577	0
1_MACS_peak_28344_lociStitched	chrX	71351714	71352563	1	850	384.3423	87.1923	22578	0
1_MACS_peak_21300_lociStitched	chr5	82834796	82835645	1	850	372.1167	99.2481	22579	0
1_MACS_peak_17717_lociStitched	chr3	31662142	31662989	1	848	429.0902	97.1509	22580	0
1_MACS_peak_28697_lociStitched	chrX	142736143	142736989	1	847	464.454	75.8016	22581	0
1_MACS_peak_6281_lociStitched	chr12	59776279	59777126	1	848	445.7761	147.378	22582	0
1_MACS_peak_13402_lociStitched	chr19	55432431	55433278	1	848	333.8027	54.6315	22583	0
1_MACS_peak_22598_lociStitched	chr6	28972886	28973733	1	848	361.0761	83.7683	22584	0
1_MACS_peak_5495_lociStitched	chr11	133906896	133907743	1	848	356.6717	86.3093	22585	0
1_MACS_peak_20134_lociStitched	chr4	108664355	108665202	1	848	363.7018	100.793	22586	0
1_MACS_peak_18498_lociStitched	chr3	123751279	123752125	1	847	460.224	125.0388	22587	0
1_MACS_peak_3668_lociStitched	chr10	93566655	93567498	1	844	596.3382	91.3812	22588	0
1_MACS_peak_28575_lociStitched	chrX	119903270	119904115	1	846	493.649	99.203	22589	0
1_MACS_peak_20105_lociStitched	chr4	105693975	105694821	1	847	356.8428	77.832	22590	0
1_MACS_peak_15821_lociStitched	chr20	8504827	8505673	1	847	390.1752	115.479	22591	0
1_MACS_peak_7081_lociStitched	chr13	30688509	30689349	1	841	666.54	59.892	22592	0
1_MACS_peak_28153_lociStitched	chrX	47382890	47383732	1	843	513.8726	65.3392	22593	0
1_MACS_peak_23877_lociStitched	chr6	166778844	166779688	1	845	339.288	44.732	22594	0
1_MACS_peak_24004_lociStitched	chr7	7254004	7254848	1	845	409.1712	117.6536	22595	0
1_MACS_peak_17145_lociStitched	chr22	36593024	36593866	1	843	496.6958	78.4744	22596	0
1_MACS_peak_9720_lociStitched	chr16	21841435	21842279	1	845	360.2192	98.1572	22597	0
1_MACS_peak_7494_lociStitched	chr13	106898772	106899615	1	844	454.9671	120.3804	22598	0
1_MACS_peak_7275_lociStitched	chr13	51305499	51306342	1	844	324.8922	38.5251	22599	0
1_MACS_peak_601_lociStitched	chr1	40004285	40005126	1	842	607.9589	200.2421	22600	0
1_MACS_peak_12092_lociStitched	chr18	43772679	43773521	1	843	381.847	69.886	22601	0
1_MACS_peak_21839_lociStitched	chr5	145396695	145397537	1	843	432.2828	153.3282	22602	0
1_MACS_peak_23752_lociStitched	chr6	146744565	146745407	1	843	350.9456	92.199	22603	0
1_MACS_peak_26120_lociStitched	chr8	90802038	90802879	1	842	405.7825	87.2117	22604	0
1_MACS_peak_6939_lociStitched	chr12	125239346	125240187	1	842	418.2293	100.8359	22605	0
1_MACS_peak_25437_lociStitched	chr8	6275139	6275980	1	842	377.0203	92.0895	22606	0
1_MACS_peak_15639_lociStitched	chr2	235860789	235861628	1	840	439.636	58.73	22607	0
1_MACS_peak_8089_lociStitched	chr14	78234702	78235542	1	841	380.268	95.088	22608	0
1_MACS_peak_22696_lociStitched	chr6	32995369	32996207	1	839	562.8846	143.5494	22609	0
1_MACS_peak_20985_lociStitched	chr5	50263210	50264049	1	840	439.8877	84.0678	22610	0
1_MACS_peak_3352_lociStitched	chr10	67129045	67129884	1	840	449.7879	102.2741	22611	0
1_MACS_peak_4406_lociStitched	chr11	30626704	30627544	1	841	353.808	103.992	22612	0
1_MACS_peak_28789_lociStitched	chrX	154695914	154696753	1	840	354.9809	24.4988	22613	0
1_MACS_peak_9218_lociStitched	chr15	87071285	87072123	1	839	459.7268	72.906	22614	0
1_MACS_peak_6612_lociStitched	chr12	98884728	98885565	1	838	656.9613	212.0121	22615	0
1_MACS_peak_28142_lociStitched	chrX	46950490	46951327	1	838	526.3893	90.1449	22616	0
1_MACS_peak_28137_lociStitched	chrX	46572450	46573288	1	839	456.8776	83.9676	22617	0
1_MACS_peak_8294_lociStitched	chr14	103383679	103384518	1	840	354.3097	53.9477	22618	0
1_MACS_peak_3631_lociStitched	chr10	90902295	90903133	1	839	442.6316	73.2412	22619	0
1_MACS_peak_11477_lociStitched	chr17	65289604	65290441	1	838	649.5957	240.1353	22620	0
1_MACS_peak_7031_lociStitched	chr13	23092709	23093547	1	839	429.3912	106.3422	22621	0
1_MACS_peak_26102_lociStitched	chr8	86425632	86426470	1	839	420.8436	99.9734	22622	0
1_MACS_peak_6823_lociStitched	chr12	117536537	117537375	1	839	351.8762	42.5704	22623	0
1_MACS_peak_7028_lociStitched	chr13	22260961	22261798	1	838	420.5088	48.7134	22624	0
1_MACS_peak_23641_lociStitched	chr6	137747359	137748196	1	838	451.143	115.5897	22625	0
1_MACS_peak_3245_lociStitched	chr10	52085078	52085913	1	836	611.22	174.014	22626	0
1_MACS_peak_4468_lociStitched	chr11	41439765	41440601	1	837	493.4908	135.85	22627	0
1_MACS_peak_4147_lociStitched	chr11	3252933	3253770	1	838	365.6016	94.3299	22628	0
1_MACS_peak_3692_lociStitched	chr10	95241750	95242584	1	835	636.759	174.0558	22629	0
1_MACS_peak_12860_lociStitched	chr19	18335184	18336020	1	837	396.0968	97.394	22630	0
1_MACS_peak_7325_lociStitched	chr13	63252021	63252856	1	836	382.597	26.1355	22631	0
1_MACS_peak_28702_lociStitched	chrX	146309541	146310376	1	836	424.4305	80.661	22632	0
1_MACS_peak_17702_lociStitched	chr3	28213323	28214157	1	835	577.2948	178.6428	22633	0
1_MACS_peak_2828_lociStitched	chr10	1531357	1532193	1	837	380.798	138.4416	22634	0
1_MACS_peak_27765_lociStitched	chr9	140023458	140024292	1	835	462.9534	90.5724	22635	0
1_MACS_peak_24421_lociStitched	chr7	49437818	49438653	1	836	396.2075	98.2795	22636	0
1_MACS_peak_3234_lociStitched	chr10	50780598	50781433	1	836	400.2155	102.872	22637	0
1_MACS_peak_9430_lociStitched	chr16	1978954	1979786	1	833	598.4576	139.6928	22638	0
1_MACS_peak_24204_lociStitched	chr7	28127335	28128169	1	835	401.6544	76.3944	22639	0
1_MACS_peak_10599_lociStitched	chr17	7826022	7826854	1	833	494.0416	66.2272	22640	0
1_MACS_peak_27096_lociStitched	chr9	84914394	84915226	1	833	504.6912	82.784	22641	0
1_MACS_peak_27838_lociStitched	chrX	7179725	7180558	1	834	450.5697	100.9596	22642	0
1_MACS_peak_9420_lociStitched	chr16	1641004	1641838	1	835	386.4756	124.266	22643	0
1_MACS_peak_28585_lociStitched	chrX	124960141	124960972	1	832	540.981	93.4044	22644	0
1_MACS_peak_21150_lociStitched	chr5	66655797	66656630	1	834	348.5272	41.0669	22645	0
1_MACS_peak_10642_lociStitched	chr17	13411760	13412593	1	834	368.186	83.0501	22646	0
1_MACS_peak_5780_lociStitched	chr12	21304419	21305252	1	834	399.5068	121.7013	22647	0
1_MACS_peak_27758_lociStitched	chr9	139886717	139887549	1	833	451.36	119.5584	22648	0
1_MACS_peak_27158_lociStitched	chr9	92761843	92762675	1	833	476.9024	150.5088	22649	0
1_MACS_peak_24771_lociStitched	chr7	98822025	98822858	1	834	312.2084	82.6336	22650	0
