REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam	44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_8115_lociStitched	chr14	83485998	83486885	1	888	413.87420000000003	70.8713
1_MACS_peak_17949_lociStitched	chr3	48541039	48541926	1	888	463.2801	108.7462
1_MACS_peak_24218_lociStitched	chr7	30028573	30029460	1	888	370.1451	77.08030000000001
1_MACS_peak_25589_lociStitched	chr8	22144786	22145673	1	888	512.5086	164.982
1_MACS_peak_25869_lociStitched	chr8	53013209	53014096	1	888	413.1646	77.52380000000001
1_MACS_peak_20972_lociStitched	chr5	45094531	45095417	1	887	451.3284	171.2638
1_MACS_peak_23264_lociStitched	chr6	98074927	98075813	1	887	417.2174	131.7482
1_MACS_peak_4518_lociStitched	chr11	46402080	46402965	1	886	414.6225	56.1975
1_MACS_peak_14426_lociStitched	chr2	96455319	96456204	1	886	400.728	52.3035
1_MACS_peak_16418_lociStitched	chr20	58132536	58133421	1	886	412.41	118.76700000000001
1_MACS_peak_7177_lociStitched	chr13	41768091	41768975	1	885	527.3944	170.7004
1_MACS_peak_8265_lociStitched	chr14	102197588	102198472	1	885	494.598	110.94200000000001
1_MACS_peak_13507_lociStitched	chr2	4073504	4074388	1	885	520.1456000000001	118.63280000000002
1_MACS_peak_14079_lociStitched	chr2	63028796	63029680	1	885	403.2808	111.6492
1_MACS_peak_15981_lociStitched	chr20	30221617	30222501	1	885	542.1572	146.3904
1_MACS_peak_17313_lociStitched	chr22	42303940	42304824	1	885	373.6668	96.2676
1_MACS_peak_23875_lociStitched	chr6	166642491	166643375	1	885	528.2784	117.4836
1_MACS_peak_1276_lociStitched	chr1	111269556	111270439	1	884	447.59270000000004	84.5914
1_MACS_peak_7703_lociStitched	chr14	27456735	27457618	1	884	417.8356	118.49860000000001
1_MACS_peak_7782_lociStitched	chr14	49660457	49661340	1	884	382.4273	92.2735
1_MACS_peak_10186_lociStitched	chr16	70221615	70222498	1	884	525.385	89.0947
1_MACS_peak_11467_lociStitched	chr17	64324478	64325361	1	884	397.5266	127.5052
1_MACS_peak_14512_lociStitched	chr2	105050631	105051514	1	884	432.1402	110.6399
1_MACS_peak_26729_lociStitched	chr9	20242321	20243204	1	884	458.9834	80.4413
1_MACS_peak_5362_lociStitched	chr11	121322702	121323584	1	883	543.4001999999999	97.9902
1_MACS_peak_7252_lociStitched	chr13	49875268	49876150	1	883	442.41120000000006	182.2212
1_MACS_peak_10119_lociStitched	chr16	67358304	67359186	1	883	460.05119999999994	145.3536
1_MACS_peak_13227_lociStitched	chr19	45995847	45996729	1	883	407.7486	45.2466
1_MACS_peak_13851_lociStitched	chr2	40508214	40509096	1	883	444.70439999999996	131.3298
1_MACS_peak_20485_lociStitched	chr4	159542917	159543799	1	883	438.2658	117.48240000000001
1_MACS_peak_20697_lociStitched	chr4	190935731	190936613	1	883	595.8792	79.7328
1_MACS_peak_22563_lociStitched	chr6	27759749	27760631	1	883	506.709	165.4632
1_MACS_peak_5799_lociStitched	chr12	24074165	24075046	1	882	382.70640000000003	103.4294
1_MACS_peak_6475_lociStitched	chr12	88786491	88787372	1	882	433.8925	85.01650000000001
1_MACS_peak_7149_lociStitched	chr13	38754742	38755623	1	882	514.8564	71.27289999999999
1_MACS_peak_11309_lociStitched	chr17	54097225	54098106	1	882	421.20610000000005	148.80089999999998
1_MACS_peak_14005_lociStitched	chr2	55290483	55291364	1	882	467.1062	197.7845
1_MACS_peak_20195_lociStitched	chr4	113810759	113811640	1	882	474.4185	77.43990000000001
1_MACS_peak_26756_lociStitched	chr9	23586864	23587745	1	882	452.9221	131.5333
1_MACS_peak_1291_lociStitched	chr1	111948916	111949796	1	881	378.136	85.272
1_MACS_peak_8217_lociStitched	chr14	94646972	94647852	1	881	468.336	123.37599999999999
1_MACS_peak_10729_lociStitched	chr17	19438533	19439413	1	881	474.232	128.12800000000001
1_MACS_peak_23097_lociStitched	chr6	78070682	78071562	1	881	519.024	145.112
1_MACS_peak_3573_lociStitched	chr10	82854879	82855758	1	880	415.85490000000004	115.50059999999999
1_MACS_peak_9174_lociStitched	chr15	83868506	83869385	1	880	434.0502	137.73930000000001
1_MACS_peak_9932_lociStitched	chr16	34441183	34442062	1	880	469.386	158.8353
1_MACS_peak_16389_lociStitched	chr20	55633821	55634700	1	880	448.6416	116.028
1_MACS_peak_27132_lociStitched	chr9	90060520	90061399	1	880	666.0183000000001	212.4543
1_MACS_peak_28739_lociStitched	chrX	153166249	153167128	1	880	543.9252	83.505
1_MACS_peak_4428_lociStitched	chr11	34108061	34108939	1	879	392.5538	116.51060000000001
1_MACS_peak_8066_lociStitched	chr14	77379514	77380392	1	879	545.2379999999999	104.1308
1_MACS_peak_26691_lociStitched	chr9	9998379	9999257	1	879	510.996	135.9144
1_MACS_peak_27999_lociStitched	chrX	25085484	25086362	1	879	432.415	76.82499999999999
1_MACS_peak_7328_lociStitched	chr13	65639017	65639894	1	878	438.1492	60.07450000000001
1_MACS_peak_7890_lociStitched	chr14	60431878	60432755	1	878	621.793	117.518
1_MACS_peak_9987_lociStitched	chr16	51243364	51244241	1	878	354.2203	80.1578
1_MACS_peak_14018_lociStitched	chr2	58109678	58110555	1	878	490.33070000000004	140.84619999999998
1_MACS_peak_15451_lociStitched	chr2	217007427	217008304	1	878	446.91920000000005	83.315
1_MACS_peak_25410_lociStitched	chr7	158967879	158968756	1	878	386.757	113.92229999999999
1_MACS_peak_6722_lociStitched	chr12	109196817	109197693	1	877	441.066	137.7072
1_MACS_peak_7701_lociStitched	chr14	25411229	25412105	1	877	388.2432	91.6296
1_MACS_peak_15133_lociStitched	chr2	182773249	182774125	1	877	431.69280000000003	99.51360000000001
1_MACS_peak_15691_lociStitched	chr2	242089694	242090570	1	877	399.7188	134.3784
1_MACS_peak_24519_lociStitched	chr7	69063346	69064222	1	877	459.7248	100.2144
1_MACS_peak_26757_lociStitched	chr9	24628251	24629127	1	877	437.64959999999996	60.7068
1_MACS_peak_6165_lociStitched	chr12	54145058	54145933	1	876	595.0	130.9875
1_MACS_peak_8303_lociStitched	chr14	104313944	104314819	1	876	628.6875	23.1
1_MACS_peak_13589_lociStitched	chr2	13714442	13715317	1	876	578.4625	78.6625
1_MACS_peak_15928_lociStitched	chr20	22666641	22667516	1	876	495.24999999999994	121.5375
1_MACS_peak_20647_lociStitched	chr4	186176571	186177446	1	876	449.22499999999997	87.41250000000001
1_MACS_peak_26283_lociStitched	chr8	111930694	111931569	1	876	373.45	102.8125
1_MACS_peak_7969_lociStitched	chr14	67999215	68000089	1	875	505.34680000000003	75.33879999999999
1_MACS_peak_11406_lociStitched	chr17	60729847	60730721	1	875	589.076	97.6258
1_MACS_peak_16848_lociStitched	chr22	17073884	17074758	1	875	428.6096	98.6746
1_MACS_peak_18233_lociStitched	chr3	79583501	79584375	1	875	480.78740000000005	112.8334
1_MACS_peak_20352_lociStitched	chr4	141173743	141174617	1	875	527.6338000000001	181.8794
1_MACS_peak_25452_lociStitched	chr8	8182389	8183263	1	875	509.36719999999997	142.63680000000002
1_MACS_peak_3415_lociStitched	chr10	72519148	72520021	1	874	373.2948	82.4112
1_MACS_peak_7607_lociStitched	chr14	21457834	21458707	1	874	570.8547	95.6808
1_MACS_peak_22910_lociStitched	chr6	45526602	45527475	1	874	489.05460000000005	123.26759999999999
1_MACS_peak_23415_lociStitched	chr6	115322789	115323662	1	874	410.9211	144.1323
1_MACS_peak_24479_lociStitched	chr7	64022905	64023778	1	874	394.0722	105.8949
1_MACS_peak_25075_lociStitched	chr7	126228971	126229844	1	874	457.10279999999995	108.6885
1_MACS_peak_1264_lociStitched	chr1	110527345	110528217	1	873	587.5536	60.9528
1_MACS_peak_7991_lociStitched	chr14	70193245	70194117	1	873	689.7520000000001	189.4856
1_MACS_peak_8342_lociStitched	chr14	106829390	106830262	1	873	362.1416	85.1072
1_MACS_peak_10344_lociStitched	chr16	85721958	85722830	1	873	376.35519999999997	28.5144
1_MACS_peak_12117_lociStitched	chr18	46946777	46947649	1	873	419.6064	81.0088
1_MACS_peak_14305_lociStitched	chr2	84260456	84261328	1	873	466.69440000000003	147.9784
1_MACS_peak_19185_lociStitched	chr3	186250040	186250912	1	873	459.97999999999996	85.8048
1_MACS_peak_28777_lociStitched	chrX	154032964	154033836	1	873	440.1856	104.64
1_MACS_peak_907_lociStitched	chr1	65613954	65614825	1	872	428.7933	95.54870000000001
1_MACS_peak_8123_lociStitched	chr14	86708913	86709784	1	872	413.2895	130.1274
1_MACS_peak_15437_lociStitched	chr2	216545399	216546270	1	872	410.9378	74.2963
1_MACS_peak_19427_lociStitched	chr4	7755094	7755965	1	872	364.3393	105.1297
1_MACS_peak_22903_lociStitched	chr6	45029995	45030866	1	872	537.0586000000001	133.4372
1_MACS_peak_27190_lociStitched	chr9	94601957	94602828	1	872	456.6653	133.263
1_MACS_peak_28471_lociStitched	chrX	102469753	102470624	1	872	359.72299999999996	51.7374
1_MACS_peak_7497_lociStitched	chr13	107569974	107570844	1	871	1087.413	107.271
1_MACS_peak_10239_lociStitched	chr16	75018359	75019229	1	871	602.04	67.077
1_MACS_peak_19428_lociStitched	chr4	8160526	8161396	1	871	710.703	173.13
1_MACS_peak_19750_lociStitched	chr4	61623728	61624598	1	871	414.033	110.577
1_MACS_peak_27412_lociStitched	chr9	114981394	114982264	1	871	502.686	123.453
1_MACS_peak_28418_lociStitched	chrX	82790273	82791143	1	871	429.519	133.63199999999998
1_MACS_peak_28676_lociStitched	chrX	136017536	136018406	1	871	603.258	105.444
1_MACS_peak_3033_lociStitched	chr10	22771843	22772712	1	870	479.42729999999995	138.0841
1_MACS_peak_3836_lociStitched	chr10	105452131	105453000	1	870	622.2909	100.2826
1_MACS_peak_9929_lociStitched	chr16	34308919	34309788	1	870	455.356	59.7872
1_MACS_peak_10257_lociStitched	chr16	77756350	77757219	1	870	511.4934	94.721
1_MACS_peak_10297_lociStitched	chr16	81512481	81513350	1	870	431.3716	72.99600000000001
1_MACS_peak_26887_lociStitched	chr9	37408717	37409586	1	870	685.6410000000001	206.1268
1_MACS_peak_3997_lociStitched	chr10	125260698	125261566	1	869	410.21680000000003	92.2684
1_MACS_peak_7779_lociStitched	chr14	46728296	46729164	1	869	385.9996	80.0296
1_MACS_peak_9559_lociStitched	chr16	10579008	10579876	1	869	408.0468	104.7676
1_MACS_peak_12156_lociStitched	chr18	49264956	49265824	1	869	444.15560000000005	92.6156
1_MACS_peak_27473_lociStitched	chr9	120718940	120719808	1	869	466.4632	110.32279999999999
1_MACS_peak_1232_lociStitched	chr1	108963739	108964606	1	868	543.9558	128.9229
1_MACS_peak_2628_lociStitched	chr1	229549245	229550112	1	868	426.0438	131.0904
1_MACS_peak_20183_lociStitched	chr4	113040342	113041209	1	868	613.0557	237.38459999999998
1_MACS_peak_22145_lociStitched	chr5	177433282	177434149	1	868	374.9775	45.8643
1_MACS_peak_22275_lociStitched	chr6	6494595	6495462	1	868	534.939	151.0314
1_MACS_peak_26716_lociStitched	chr9	18296741	18297608	1	868	447.2853	82.1916
1_MACS_peak_14020_lociStitched	chr2	58233612	58234478	1	867	445.4704	85.73400000000001
1_MACS_peak_16515_lociStitched	chr21	16493549	16494415	1	867	456.12219999999996	136.0486
1_MACS_peak_16547_lociStitched	chr21	21913681	21914547	1	867	389.9598	85.04119999999999
1_MACS_peak_23961_lociStitched	chr7	5526097	5526963	1	867	509.7276	171.38139999999999
1_MACS_peak_24243_lociStitched	chr7	31242244	31243110	1	867	494.65920000000006	107.21079999999999
1_MACS_peak_27238_lociStitched	chr9	96713056	96713922	1	867	442.95899999999995	99.8498
1_MACS_peak_3231_lociStitched	chr10	50385353	50386218	1	866	524.5360000000001	92.2955
1_MACS_peak_7542_lociStitched	chr13	114047827	114048692	1	866	624.0110000000001	76.37950000000001
1_MACS_peak_11574_lociStitched	chr17	73584725	73585590	1	866	413.816	56.571
1_MACS_peak_28102_lociStitched	chrX	41977797	41978662	1	866	452.6545	90.825
1_MACS_peak_28474_lociStitched	chrX	102611112	102611977	1	866	370.21999999999997	43.1635
1_MACS_peak_18674_lociStitched	chr3	139304846	139305710	1	865	364.608	37.151999999999994
1_MACS_peak_19667_lociStitched	chr4	43562142	43563006	1	865	369.1872	105.0624
1_MACS_peak_27689_lociStitched	chr9	134623311	134624175	1	865	533.1744	102.1248
1_MACS_peak_4132_lociStitched	chr11	2710858	2711721	1	864	455.8366	141.6183
1_MACS_peak_5524_lociStitched	chr12	1921535	1922398	1	864	388.35	70.6797
1_MACS_peak_23449_lociStitched	chr6	118573657	118574520	1	864	515.9014	174.75750000000002
1_MACS_peak_838_lociStitched	chr1	55007565	55008427	1	863	449.0158	127.31739999999999
1_MACS_peak_3744_lociStitched	chr10	100028164	100029026	1	863	582.5396	91.97540000000001
1_MACS_peak_6882_lociStitched	chr12	122124971	122125833	1	863	709.9432	115.6804
1_MACS_peak_7248_lociStitched	chr13	49210394	49211256	1	863	365.8328	94.0442
1_MACS_peak_10246_lociStitched	chr16	75589521	75590383	1	863	380.2282	75.5112
1_MACS_peak_17826_lociStitched	chr3	43147069	43147931	1	863	612.02	194.7258
1_MACS_peak_25744_lociStitched	chr8	33456690	33457552	1	863	448.75719999999995	83.7864
1_MACS_peak_28502_lociStitched	chrX	107682768	107683630	1	863	370.65999999999997	129.29999999999998
1_MACS_peak_5342_lociStitched	chr11	120195892	120196753	1	862	413.8827	38.5728
1_MACS_peak_8305_lociStitched	chr14	105143675	105144536	1	862	474.49710000000005	80.1591
1_MACS_peak_12669_lociStitched	chr19	11750420	11751281	1	862	514.3614	188.3007
1_MACS_peak_26080_lociStitched	chr8	81976814	81977675	1	862	434.2023	97.5513
1_MACS_peak_27081_lociStitched	chr9	81282766	81283627	1	862	456.93269999999995	82.656
1_MACS_peak_28289_lociStitched	chrX	64754046	64754907	1	862	438.4212	99.44550000000001
1_MACS_peak_4286_lociStitched	chr11	13840558	13841418	1	861	366.876	88.752
1_MACS_peak_8317_lociStitched	chr14	105647042	105647902	1	861	508.08799999999997	26.918000000000003
1_MACS_peak_11234_lociStitched	chr17	47112972	47113832	1	861	420.71200000000005	137.51399999999998
1_MACS_peak_11351_lociStitched	chr17	56505394	56506254	1	861	409.962	137.77200000000002
1_MACS_peak_12766_lociStitched	chr19	15334113	15334973	1	861	521.246	151.61800000000002
1_MACS_peak_13229_lociStitched	chr19	46065560	46066420	1	861	474.54799999999994	56.244
1_MACS_peak_21990_lociStitched	chr5	159108084	159108944	1	861	385.624	106.726
1_MACS_peak_22938_lociStitched	chr6	51543627	51544487	1	861	425.87199999999996	61.748000000000005
1_MACS_peak_28473_lociStitched	chrX	102565376	102566236	1	861	402.394	50.568
1_MACS_peak_6477_lociStitched	chr12	89354471	89355330	1	860	519.8668	112.7867
1_MACS_peak_7419_lociStitched	chr13	90557481	90558340	1	860	439.63620000000003	99.1286
1_MACS_peak_8501_lociStitched	chr15	34447249	34448108	1	860	443.84530000000007	78.6844
1_MACS_peak_13508_lociStitched	chr2	4205139	4205998	1	860	628.8738999999999	85.04100000000001
1_MACS_peak_14727_lociStitched	chr2	128498390	128499249	1	860	402.1838	139.8452
1_MACS_peak_14973_lociStitched	chr2	166531666	166532525	1	860	420.3087	136.1515
1_MACS_peak_27223_lociStitched	chr9	95878310	95879169	1	860	523.99	89.7655
1_MACS_peak_28114_lociStitched	chrX	43362997	43363856	1	860	424.00239999999997	74.0458
1_MACS_peak_450_lociStitched	chr1	30893108	30893966	1	859	372.9726	137.79479999999998
1_MACS_peak_8250_lociStitched	chr14	98898422	98899280	1	859	558.3864000000001	101.32979999999999
1_MACS_peak_10636_lociStitched	chr17	11769916	11770774	1	859	374.7744	67.6104
1_MACS_peak_20155_lociStitched	chr4	109469200	109470058	1	859	351.1794	78.4212
1_MACS_peak_4675_lociStitched	chr11	63536201	63537058	1	858	463.20849999999996	62.475300000000004
1_MACS_peak_7765_lociStitched	chr14	40426873	40427730	1	858	418.6445	99.4977
1_MACS_peak_7912_lociStitched	chr14	63904499	63905356	1	858	441.4407	132.4922
1_MACS_peak_12037_lociStitched	chr18	34492860	34493717	1	858	477.09189999999995	143.2047
1_MACS_peak_17991_lociStitched	chr3	49955573	49956430	1	858	444.52590000000004	99.4977
1_MACS_peak_19756_lociStitched	chr4	63483439	63484296	1	858	379.4796	76.9586
1_MACS_peak_24156_lociStitched	chr7	24635209	24636066	1	858	794.8675	119.2944
1_MACS_peak_25359_lociStitched	chr7	151722474	151723331	1	858	377.85130000000004	87.6711
1_MACS_peak_8409_lociStitched	chr15	26038624	26039480	1	857	469.77279999999996	67.196
1_MACS_peak_13950_lociStitched	chr2	47484779	47485635	1	857	479.4456	82.5184
1_MACS_peak_1765_lociStitched	chr1	158921903	158922758	1	856	487.43550000000005	132.6105
1_MACS_peak_8034_lociStitched	chr14	74629494	74630349	1	856	424.08	52.497
1_MACS_peak_13029_lociStitched	chr19	37263358	37264213	1	856	471.36150000000004	110.979
1_MACS_peak_26216_lociStitched	chr8	103120275	103121130	1	856	397.48949999999996	67.203
1_MACS_peak_28140_lociStitched	chrX	46771871	46772726	1	856	419.03549999999996	61.13249999999999
1_MACS_peak_6844_lociStitched	chr12	120739871	120740725	1	855	564.1524	144.4114
1_MACS_peak_10495_lociStitched	chr17	3921631	3922485	1	855	407.8704	125.6234
1_MACS_peak_21267_lociStitched	chr5	79096571	79097425	1	855	386.9474	87.7058
1_MACS_peak_28559_lociStitched	chrX	119149091	119149945	1	855	481.0582	51.7524
1_MACS_peak_1022_lociStitched	chr1	83445413	83446266	1	854	580.2106	87.0913
1_MACS_peak_3658_lociStitched	chr10	92617277	92618130	1	854	392.2947	71.5667
1_MACS_peak_8979_lociStitched	chr15	71927318	71928171	1	854	399.1187	83.1675
1_MACS_peak_9009_lociStitched	chr15	74358001	74358854	1	854	1025.9884000000002	340.9441
1_MACS_peak_7352_lociStitched	chr13	73633007	73633859	1	853	364.3152	23.1744
1_MACS_peak_19538_lociStitched	chr4	24530568	24531420	1	853	404.7	146.0328
1_MACS_peak_24488_lociStitched	chr7	64790561	64791413	1	853	415.94640000000004	109.7376
1_MACS_peak_14805_lociStitched	chr2	135733299	135734150	1	852	454.6042	103.4816
1_MACS_peak_24715_lociStitched	chr7	91905554	91906405	1	852	433.07390000000004	163.73239999999998
1_MACS_peak_950_lociStitched	chr1	68593345	68594195	1	851	338.3	106.08
1_MACS_peak_4067_lociStitched	chr10	134266045	134266895	1	851	628.915	77.265
1_MACS_peak_8306_lociStitched	chr14	105155821	105156671	1	851	364.22499999999997	28.05
1_MACS_peak_23841_lociStitched	chr6	159224779	159225629	1	851	672.6899999999999	67.15
1_MACS_peak_23888_lociStitched	chr6	167493232	167494082	1	851	420.75	94.52
1_MACS_peak_28729_lociStitched	chrX	152371887	152372737	1	851	375.87	31.790000000000003
1_MACS_peak_21300_lociStitched	chr5	82834796	82835645	1	850	372.11670000000004	99.24810000000001
1_MACS_peak_28344_lociStitched	chrX	71351714	71352563	1	850	384.34229999999997	87.1923
1_MACS_peak_5495_lociStitched	chr11	133906896	133907743	1	848	356.6717	86.30930000000001
1_MACS_peak_6281_lociStitched	chr12	59776279	59777126	1	848	445.7761	147.378
1_MACS_peak_13381_lociStitched	chr19	53426024	53426871	1	848	503.28739999999993	53.953900000000004
1_MACS_peak_13402_lociStitched	chr19	55432431	55433278	1	848	333.8027	54.6315
1_MACS_peak_17717_lociStitched	chr3	31662142	31662989	1	848	429.09020000000004	97.1509
1_MACS_peak_20134_lociStitched	chr4	108664355	108665202	1	848	363.7018	100.79299999999999
1_MACS_peak_22598_lociStitched	chr6	28972886	28973733	1	848	361.0761	83.7683
1_MACS_peak_26971_lociStitched	chr9	68377146	68377993	1	848	1120.7504	142.2113
1_MACS_peak_15821_lociStitched	chr20	8504827	8505673	1	847	390.1752	115.47900000000001
1_MACS_peak_18498_lociStitched	chr3	123751279	123752125	1	847	460.22400000000005	125.0388
1_MACS_peak_20105_lociStitched	chr4	105693975	105694821	1	847	356.8428	77.832
1_MACS_peak_28697_lociStitched	chrX	142736143	142736989	1	847	464.45400000000006	75.8016
1_MACS_peak_28575_lociStitched	chrX	119903270	119904115	1	846	493.64900000000006	99.203
1_MACS_peak_9720_lociStitched	chr16	21841435	21842279	1	845	360.2192	98.1572
1_MACS_peak_23877_lociStitched	chr6	166778844	166779688	1	845	339.288	44.732
1_MACS_peak_24004_lociStitched	chr7	7254004	7254848	1	845	409.1712	117.6536
1_MACS_peak_3668_lociStitched	chr10	93566655	93567498	1	844	596.3382	91.38119999999999
1_MACS_peak_7275_lociStitched	chr13	51305499	51306342	1	844	324.8922	38.525099999999995
1_MACS_peak_7494_lociStitched	chr13	106898772	106899615	1	844	454.96709999999996	120.38040000000001
1_MACS_peak_12092_lociStitched	chr18	43772679	43773521	1	843	381.84700000000004	69.88600000000001
1_MACS_peak_17145_lociStitched	chr22	36593024	36593866	1	843	496.69579999999996	78.4744
1_MACS_peak_21839_lociStitched	chr5	145396695	145397537	1	843	432.28279999999995	153.3282
1_MACS_peak_23752_lociStitched	chr6	146744565	146745407	1	843	350.9456	92.199
1_MACS_peak_28153_lociStitched	chrX	47382890	47383732	1	843	513.8725999999999	65.3392
1_MACS_peak_601_lociStitched	chr1	40004285	40005126	1	842	607.9589	200.2421
