GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
1_MACS_peak_24076_lociStitched	chr6(.):33128985-33130203	0.1599
3_MACS_peak_24077_lociStitched	chr6(.):33167133-33177234	0.1592
1_MACS_peak_24080_lociStitched	chr6(.):33215412-33218460	0.2144
1_MACS_peak_24081_lociStitched	chr6(.):33238735-33241117	0.271
1_MACS_peak_24082_lociStitched	chr6(.):33255967-33258166	0.2606
1_MACS_peak_24083_lociStitched	chr6(.):33265515-33268281	0.1663
3_MACS_peak_24084_lociStitched	chr6(.):33279869-33292735	0.1889
1_MACS_peak_24087_lociStitched	chr6(.):33310921-33313719	0.1998
1_MACS_peak_24088_lociStitched	chr6(.):33358276-33362218	0.2209
4_MACS_peak_24089_lociStitched	chr6(.):33376953-33396895	0.1329
1_MACS_peak_24093_lociStitched	chr6(.):33421197-33423141	0.1827
4_MACS_peak_24094_lociStitched	chr6(.):33537582-33559223	0.1581
2_MACS_peak_24098_lociStitched	chr6(.):33587453-33597428	0.1425
1_MACS_peak_24100_lociStitched	chr6(.):33678383-33680475	0.2272
1_MACS_peak_24101_lociStitched	chr6(.):33755323-33757789	0.1612
1_MACS_peak_24102_lociStitched	chr6(.):33807196-33808794	0.1387
1_MACS_peak_24103_lociStitched	chr6(.):33828060-33830141	0.2043
1_MACS_peak_24104_lociStitched	chr6(.):34149521-34151835	0.1342
1_MACS_peak_24105_lociStitched	chr6(.):34163793-34164784	0.1545
2_MACS_peak_24106_lociStitched	chr6(.):34191030-34192933	0.1337
2_MACS_peak_24108_lociStitched	chr6(.):34203978-34207090	0.0895
1_MACS_peak_24110_lociStitched	chr6(.):34215688-34218032	0.2041
1_MACS_peak_24111_lociStitched	chr6(.):34262812-34264431	0.2383
1_MACS_peak_24112_lociStitched	chr6(.):34282568-34286347	0.1446
1_MACS_peak_24113_lociStitched	chr6(.):34358966-34361342	0.1592
1_MACS_peak_24114_lociStitched	chr6(.):34392231-34394695	0.2574
2_MACS_peak_24115_lociStitched	chr6(.):34432993-34436863	0.1489
1_MACS_peak_24117_lociStitched	chr6(.):34451327-34454504	0.2098
1_MACS_peak_24118_lociStitched	chr6(.):34494297-34495901	0.1514
1_MACS_peak_24119_lociStitched	chr6(.):34622838-34627164	0.2456
1_MACS_peak_24120_lociStitched	chr6(.):34639987-34642952	0.1714
1_MACS_peak_24121_lociStitched	chr6(.):34663420-34665749	0.1989
1_MACS_peak_24122_lociStitched	chr6(.):34724097-34726131	0.2026
1_MACS_peak_24123_lociStitched	chr6(.):34758681-34761232	0.1464
1_MACS_peak_24124_lociStitched	chr6(.):34778498-34780144	0.1482
1_MACS_peak_24125_lociStitched	chr6(.):34855083-34857919	0.1933
1_MACS_peak_24126_lociStitched	chr6(.):34914927-34916390	0.1395
1_MACS_peak_24127_lociStitched	chr6(.):35015802-35017746	0.2001
1_MACS_peak_24128_lociStitched	chr6(.):35074054-35076024	0.1248
1_MACS_peak_24129_lociStitched	chr6(.):35149110-35150047	0.1017
1_MACS_peak_24130_lociStitched	chr6(.):35215219-35217068	0.199
1_MACS_peak_24131_lociStitched	chr6(.):35226237-35228784	0.1806
3_MACS_peak_24132_lociStitched	chr6(.):35264573-35280025	0.1607
1_MACS_peak_24135_lociStitched	chr6(.):35294656-35296556	0.255
1_MACS_peak_24136_lociStitched	chr6(.):35309842-35311369	0.1882
1_MACS_peak_24137_lociStitched	chr6(.):35419683-35420871	0.1319
1_MACS_peak_24138_lociStitched	chr6(.):35435191-35438007	0.2318
1_MACS_peak_24139_lociStitched	chr6(.):35464852-35465856	0.0678
1_MACS_peak_24140_lociStitched	chr6(.):35569462-35570798	0.1697
1_MACS_peak_24141_lociStitched	chr6(.):35578164-35579950	0.1766
1_MACS_peak_24142_lociStitched	chr6(.):35636458-35637815	0.216
1_MACS_peak_24143_lociStitched	chr6(.):35655083-35657462	0.1911
2_MACS_peak_24144_lociStitched	chr6(.):35694804-35700831	0.1907
1_MACS_peak_24146_lociStitched	chr6(.):35886992-35889907	0.221
1_MACS_peak_24147_lociStitched	chr6(.):35940858-35942615	0.171
1_MACS_peak_24148_lociStitched	chr6(.):35994997-35997511	0.249
1_MACS_peak_24149_lociStitched	chr6(.):36097447-36100788	0.1798
1_MACS_peak_24150_lociStitched	chr6(.):36136401-36137801	0.1848
1_MACS_peak_24151_lociStitched	chr6(.):36163120-36165981	0.115
1_MACS_peak_24152_lociStitched	chr6(.):36332069-36333774	0.2083
1_MACS_peak_24153_lociStitched	chr6(.):36354959-36356128	0.1154
1_MACS_peak_24154_lociStitched	chr6(.):36390448-36392320	0.1849
1_MACS_peak_24155_lociStitched	chr6(.):36408564-36412565	0.1544
1_MACS_peak_24156_lociStitched	chr6(.):36482169-36486479	0.2023
2_MACS_peak_24157_lociStitched	chr6(.):36512003-36515676	0.175
1_MACS_peak_24159_lociStitched	chr6(.):36559162-36563956	0.2576
1_MACS_peak_24160_lociStitched	chr6(.):36617979-36619838	0.2063
2_MACS_peak_24161_lociStitched	chr6(.):36629503-36636328	0.168
1_MACS_peak_24163_lociStitched	chr6(.):36643352-36651989	0.1455
1_MACS_peak_24164_lociStitched	chr6(.):36692094-36694797	0.1884
1_MACS_peak_24165_lociStitched	chr6(.):36718502-36727332	0.1895
1_MACS_peak_24166_lociStitched	chr6(.):36841509-36843549	0.2613
1_MACS_peak_24167_lociStitched	chr6(.):36852861-36854450	0.1631
1_MACS_peak_24168_lociStitched	chr6(.):36952828-36955149	0.2104
2_MACS_peak_24169_lociStitched	chr6(.):36973056-36975819	0.158
3_MACS_peak_24171_lociStitched	chr6(.):36989344-36998007	0.1097
1_MACS_peak_24174_lociStitched	chr6(.):37015441-37020326	0.1902
1_MACS_peak_24175_lociStitched	chr6(.):37028169-37030814	0.2173
1_MACS_peak_24176_lociStitched	chr6(.):37038995-37041016	0.1608
2_MACS_peak_24177_lociStitched	chr6(.):37061297-37074253	0.1399
3_MACS_peak_24179_lociStitched	chr6(.):37121642-37141050	0.1608
1_MACS_peak_24182_lociStitched	chr6(.):37189361-37191103	0.1912
1_MACS_peak_24183_lociStitched	chr6(.):37225048-37226600	0.2191
2_MACS_peak_24184_lociStitched	chr6(.):37273215-37286964	0.1333
1_MACS_peak_24186_lociStitched	chr6(.):37321125-37323016	0.203
2_MACS_peak_24187_lociStitched	chr6(.):37396663-37402726	0.163
1_MACS_peak_24189_lociStitched	chr6(.):37466402-37468563	0.2358
1_MACS_peak_24190_lociStitched	chr6(.):37528983-37530854	0.158
2_MACS_peak_24191_lociStitched	chr6(.):37664782-37673753	0.1184
1_MACS_peak_24193_lociStitched	chr6(.):37743521-37746639	0.1665
2_MACS_peak_24194_lociStitched	chr6(.):37785676-37788892	0.1459
1_MACS_peak_24196_lociStitched	chr6(.):38606509-38608929	0.2241
2_MACS_peak_24197_lociStitched	chr6(.):38643546-38647021	0.1344
1_MACS_peak_24199_lociStitched	chr6(.):38669838-38671437	0.1585
1_MACS_peak_24200_lociStitched	chr6(.):39081853-39083784	0.2111
1_MACS_peak_24201_lociStitched	chr6(.):39398155-39399714	0.1613
1_MACS_peak_24202_lociStitched	chr6(.):39439419-39440928	0.1179
1_MACS_peak_24203_lociStitched	chr6(.):39496934-39499502	0.1462
1_MACS_peak_24204_lociStitched	chr6(.):39959877-39962908	0.1346
1_MACS_peak_24205_lociStitched	chr6(.):39990148-39991803	0.1732
1_MACS_peak_24206_lociStitched	chr6(.):40008978-40012503	0.1852
1_MACS_peak_24207_lociStitched	chr6(.):40115791-40117792	0.1665
1_MACS_peak_24208_lociStitched	chr6(.):40686841-40688097	0.1589
1_MACS_peak_24209_lociStitched	chr6(.):40994673-40996931	0.1974
1_MACS_peak_24210_lociStitched	chr6(.):41038761-41042426	0.2022
1_MACS_peak_24211_lociStitched	chr6(.):41166763-41169837	0.2263
1_MACS_peak_24212_lociStitched	chr6(.):41222432-41225317	0.1841
1_MACS_peak_24213_lociStitched	chr6(.):41265970-41267363	0.2085
1_MACS_peak_24214_lociStitched	chr6(.):41286034-41287157	0.1368
1_MACS_peak_24215_lociStitched	chr6(.):41498603-41500508	0.1428
1_MACS_peak_24216_lociStitched	chr6(.):41513079-41515295	0.0908
1_MACS_peak_24217_lociStitched	chr6(.):41527915-41529329	0.1029
1_MACS_peak_24218_lociStitched	chr6(.):41672925-41675146	0.1136
1_MACS_peak_24219_lociStitched	chr6(.):41699834-41703718	0.1699
1_MACS_peak_24220_lociStitched	chr6(.):41753678-41756226	0.1803
1_MACS_peak_24221_lociStitched	chr6(.):41862061-41864601	0.1544
1_MACS_peak_24222_lociStitched	chr6(.):41887785-41890130	0.197
1_MACS_peak_24223_lociStitched	chr6(.):41908118-41910531	0.129
1_MACS_peak_24224_lociStitched	chr6(.):41977588-41979030	0.1963
2_MACS_peak_24225_lociStitched	chr6(.):42015779-42019247	0.2235
1_MACS_peak_24227_lociStitched	chr6(.):42071329-42072991	0.1108
1_MACS_peak_24228_lociStitched	chr6(.):42184871-42186492	0.2269
1_MACS_peak_24229_lociStitched	chr6(.):42235502-42239123	0.2172
1_MACS_peak_24230_lociStitched	chr6(.):42333397-42337351	0.1505
1_MACS_peak_24231_lociStitched	chr6(.):42418368-42421718	0.1582
1_MACS_peak_24232_lociStitched	chr6(.):42514733-42516195	0.2138
2_MACS_peak_24233_lociStitched	chr6(.):42531220-42538137	0.172
1_MACS_peak_24235_lociStitched	chr6(.):42693450-42695267	0.2149
1_MACS_peak_24236_lociStitched	chr6(.):42712433-42716158	0.1627
3_MACS_peak_24237_lociStitched	chr6(.):42737679-42752635	0.1428
1_MACS_peak_24240_lociStitched	chr6(.):42846521-42848856	0.213
1_MACS_peak_24241_lociStitched	chr6(.):42857475-42859690	0.2273
1_MACS_peak_24242_lociStitched	chr6(.):42869356-42870894	0.2097
1_MACS_peak_24243_lociStitched	chr6(.):42895669-42898826	0.2271
2_MACS_peak_24244_lociStitched	chr6(.):42945738-42953206	0.1838
2_MACS_peak_24246_lociStitched	chr6(.):42980437-42990636	0.142
2_MACS_peak_24248_lociStitched	chr6(.):43020488-43028478	0.1752
3_MACS_peak_24250_lociStitched	chr6(.):43137873-43150751	0.1649
2_MACS_peak_24253_lociStitched	chr6(.):43191399-43197869	0.1562
1_MACS_peak_24255_lociStitched	chr6(.):43213763-43216025	0.2374
1_MACS_peak_24256_lociStitched	chr6(.):43336087-43338523	0.1453
1_MACS_peak_24257_lociStitched	chr6(.):43350262-43352855	0.2127
1_MACS_peak_24258_lociStitched	chr6(.):43394482-43396619	0.2489
1_MACS_peak_24259_lociStitched	chr6(.):43444387-43446434	0.1953
1_MACS_peak_24260_lociStitched	chr6(.):43483616-43485818	0.2373
1_MACS_peak_24261_lociStitched	chr6(.):43542679-43545315	0.2352
2_MACS_peak_24262_lociStitched	chr6(.):43595830-43604642	0.1718
1_MACS_peak_24264_lociStitched	chr6(.):43636723-43638970	0.2249
1_MACS_peak_24265_lociStitched	chr6(.):43654686-43656519	0.1864
2_MACS_peak_24266_lociStitched	chr6(.):43671877-43684515	0.1514
1_MACS_peak_24268_lociStitched	chr6(.):43737165-43742346	0.2102
1_MACS_peak_24269_lociStitched	chr6(.):43765235-43768585	0.1626
1_MACS_peak_24270_lociStitched	chr6(.):43815504-43817090	0.138
1_MACS_peak_24271_lociStitched	chr6(.):43944573-43946746	0.2493
1_MACS_peak_24272_lociStitched	chr6(.):43970206-43971716	0.1306
1_MACS_peak_24273_lociStitched	chr6(.):44015808-44018207	0.2236
2_MACS_peak_24274_lociStitched	chr6(.):44039975-44049233	0.138
2_MACS_peak_24276_lociStitched	chr6(.):44076996-44085510	0.1932
1_MACS_peak_24278_lociStitched	chr6(.):44094064-44096323	0.1049
2_MACS_peak_24279_lociStitched	chr6(.):44185754-44192529	0.1817
2_MACS_peak_24281_lociStitched	chr6(.):44204488-44216393	0.1446
2_MACS_peak_24283_lociStitched	chr6(.):44223675-44234260	0.1707
1_MACS_peak_24285_lociStitched	chr6(.):44280422-44281515	0.2427
1_MACS_peak_24286_lociStitched	chr6(.):44354258-44356304	0.181
1_MACS_peak_24287_lociStitched	chr6(.):44443208-44444426	0.1959
1_MACS_peak_24288_lociStitched	chr6(.):44492175-44493805	0.1909
1_MACS_peak_24289_lociStitched	chr6(.):44622596-44623870	0.2077
1_MACS_peak_24290_lociStitched	chr6(.):44671293-44673230	0.1246
1_MACS_peak_24291_lociStitched	chr6(.):44943977-44945479	0.2085
1_MACS_peak_24292_lociStitched	chr6(.):44968319-44970550	0.2061
1_MACS_peak_24293_lociStitched	chr6(.):45029968-45031345	0.1924
1_MACS_peak_24294_lociStitched	chr6(.):45260805-45262064	0.1272
1_MACS_peak_24295_lociStitched	chr6(.):45344243-45347004	0.2031
2_MACS_peak_24296_lociStitched	chr6(.):45386614-45402263	0.1441
1_MACS_peak_24298_lociStitched	chr6(.):45415677-45417392	0.2067
1_MACS_peak_24299_lociStitched	chr6(.):45453959-45456458	0.189
1_MACS_peak_24300_lociStitched	chr6(.):45525679-45527669	0.1647
1_MACS_peak_24301_lociStitched	chr6(.):45587587-45588877	0.1494
2_MACS_peak_24302_lociStitched	chr6(.):45644404-45650673	0.1403
2_MACS_peak_24304_lociStitched	chr6(.):45674832-45683732	0.1917
2_MACS_peak_24306_lociStitched	chr6(.):45703781-45710256	0.1406
2_MACS_peak_24308_lociStitched	chr6(.):45774732-45782746	0.1564
1_MACS_peak_24310_lociStitched	chr6(.):45889965-45892646	0.1501
1_MACS_peak_24311_lociStitched	chr6(.):45933948-45935703	0.1564
2_MACS_peak_24312_lociStitched	chr6(.):45978409-45984279	0.1698
1_MACS_peak_24314_lociStitched	chr6(.):46096928-46098484	0.2719
1_MACS_peak_24315_lociStitched	chr6(.):46137839-46139205	0.2356
1_MACS_peak_24316_lociStitched	chr6(.):46343718-46344999	0.1241
1_MACS_peak_24317_lociStitched	chr6(.):46404845-46406349	0.157
1_MACS_peak_24318_lociStitched	chr6(.):46458861-46459755	0.1162
1_MACS_peak_24319_lociStitched	chr6(.):46619991-46621620	0.1778
2_MACS_peak_24320_lociStitched	chr6(.):47209225-47215938	0.145
1_MACS_peak_24322_lociStitched	chr6(.):47444548-47447437	0.1799
2_MACS_peak_24323_lociStitched	chr6(.):49422143-49432078	0.1295
1_MACS_peak_24325_lociStitched	chr6(.):49518342-49519837	0.1717
1_MACS_peak_24326_lociStitched	chr6(.):49794348-49795385	0.146
2_MACS_peak_24327_lociStitched	chr6(.):50244870-50254512	0.1221
1_MACS_peak_24329_lociStitched	chr6(.):50632161-50633230	0.1363
1_MACS_peak_24330_lociStitched	chr6(.):51543202-51544547	0.0859
1_MACS_peak_24331_lociStitched	chr6(.):51928111-51929325	0.2504
1_MACS_peak_24332_lociStitched	chr6(.):52019805-52022095	0.1689
2_MACS_peak_24333_lociStitched	chr6(.):52040680-52047142	0.1742
4_MACS_peak_24335_lociStitched	chr6(.):52147693-52173569	0.1597
1_MACS_peak_24339_lociStitched	chr6(.):52216209-52218626	0.1522
1_MACS_peak_24340_lociStitched	chr6(.):52226086-52228126	0.1603
1_MACS_peak_24341_lociStitched	chr6(.):52240444-52243390	0.1716
2_MACS_peak_24342_lociStitched	chr6(.):52253794-52259918	0.2158
2_MACS_peak_24344_lociStitched	chr6(.):52280807-52286007	0.1964
1_MACS_peak_24346_lociStitched	chr6(.):52341823-52342791	0.0872
1_MACS_peak_24347_lociStitched	chr6(.):52360023-52365487	0.1942
8_MACS_peak_24348_lociStitched	chr6(.):52392243-52443084	0.1756
2_MACS_peak_24356_lociStitched	chr6(.):52527292-52536748	0.2054
1_MACS_peak_24358_lociStitched	chr6(.):52720076-52722070	0.1778
1_MACS_peak_24359_lociStitched	chr6(.):52740351-52743165	0.1968
2_MACS_peak_24360_lociStitched	chr6(.):52840913-52850428	0.1514
1_MACS_peak_24362_lociStitched	chr6(.):52859257-52860973	0.1934
2_MACS_peak_24363_lociStitched	chr6(.):52925463-52931202	0.1775
2_MACS_peak_24365_lociStitched	chr6(.):52973680-52978445	0.2094
1_MACS_peak_24367_lociStitched	chr6(.):53146394-53147764	0.1816
2_MACS_peak_24368_lociStitched	chr6(.):53171309-53175570	0.1422
1_MACS_peak_24370_lociStitched	chr6(.):53199209-53201865	0.2767
1_MACS_peak_24371_lociStitched	chr6(.):53211970-53214655	0.1754
1_MACS_peak_24372_lociStitched	chr6(.):53223043-53225287	0.2002
3_MACS_peak_24373_lociStitched	chr6(.):53290906-53302981	0.1276
2_MACS_peak_24376_lociStitched	chr6(.):53408667-53413992	0.1639
1_MACS_peak_24378_lociStitched	chr6(.):53555571-53557328	0.1759
1_MACS_peak_24379_lociStitched	chr6(.):53657872-53661668	0.2231
2_MACS_peak_24380_lociStitched	chr6(.):53674285-53679284	0.1869
1_MACS_peak_24382_lociStitched	chr6(.):53718427-53721171	0.134
1_MACS_peak_24383_lociStitched	chr6(.):53756888-53760025	0.1453
1_MACS_peak_24384_lociStitched	chr6(.):53781465-53783125	0.1886
1_MACS_peak_24385_lociStitched	chr6(.):54291913-54294283	0.1668
1_MACS_peak_24386_lociStitched	chr6(.):54668107-54669754	0.1368
1_MACS_peak_24387_lociStitched	chr6(.):54720280-54722160	0.1913
1_MACS_peak_24388_lociStitched	chr6(.):55334149-55336247	0.1548
1_MACS_peak_24389_lociStitched	chr6(.):56406512-56408582	0.1875
1_MACS_peak_24390_lociStitched	chr6(.):56457462-56460670	0.1844
1_MACS_peak_24391_lociStitched	chr6(.):56524297-56525635	0.1639
1_MACS_peak_24392_lociStitched	chr6(.):56553064-56554922	0.196
3_MACS_peak_24393_lociStitched	chr6(.):56621926-56634505	0.162
3_MACS_peak_24396_lociStitched	chr6(.):56673228-56680971	0.1295
1_MACS_peak_24399_lociStitched	chr6(.):56707272-56709570	0.208
1_MACS_peak_24400_lociStitched	chr6(.):56732184-56734363	0.0711
1_MACS_peak_24401_lociStitched	chr6(.):56817807-56821265	0.1635
1_MACS_peak_24402_lociStitched	chr6(.):56910826-56912827	0.1892
1_MACS_peak_24403_lociStitched	chr6(.):56954019-56956314	0.1964
1_MACS_peak_24404_lociStitched	chr6(.):57036317-57038454	0.1972
1_MACS_peak_24405_lociStitched	chr6(.):57085996-57087975	0.1672
1_MACS_peak_24406_lociStitched	chr6(.):57180783-57183300	0.268
1_MACS_peak_24407_lociStitched	chr6(.):57502541-57504237	0.2516
1_MACS_peak_24408_lociStitched	chr6(.):57705099-57707365	0.1734
1_MACS_peak_24409_lociStitched	chr6(.):57810804-57811546	0.1007
1_MACS_peak_24410_lociStitched	chr6(.):58162651-58165671	0.139
2_MACS_peak_24411_lociStitched	chr6(.):58186365-58197132	0.1204
1_MACS_peak_24413_lociStitched	chr6(.):58286799-58288143	0.2406
1_MACS_peak_24414_lociStitched	chr6(.):62994997-62997346	0.1871
1_MACS_peak_24415_lociStitched	chr6(.):63007573-63009713	0.1378
1_MACS_peak_24416_lociStitched	chr6(.):63076743-63078406	0.1022
1_MACS_peak_24417_lociStitched	chr6(.):63099531-63102885	0.1289
1_MACS_peak_24418_lociStitched	chr6(.):63250664-63252428	0.1327
1_MACS_peak_24419_lociStitched	chr6(.):63978161-63980226	0.1782
1_MACS_peak_24420_lociStitched	chr6(.):64062033-64063291	0.1531
1_MACS_peak_24421_lociStitched	chr6(.):64281302-64284844	0.1956
1_MACS_peak_24422_lociStitched	chr6(.):64307983-64309127	0.1498
1_MACS_peak_24423_lociStitched	chr6(.):64344879-64347358	0.1326
1_MACS_peak_24424_lociStitched	chr6(.):64394966-64396325	0.1732
2_MACS_peak_24425_lociStitched	chr6(.):64608766-64615419	0.1309
1_MACS_peak_24427_lociStitched	chr6(.):64774583-64775776	0.1331
1_MACS_peak_24428_lociStitched	chr6(.):64809888-64811547	0.0932
2_MACS_peak_24429_lociStitched	chr6(.):64971900-64977308	0.1338
1_MACS_peak_24431_lociStitched	chr6(.):65299383-65300870	0.1638
1_MACS_peak_24432_lociStitched	chr6(.):67051433-67053085	0.1834
1_MACS_peak_24433_lociStitched	chr6(.):67101955-67103761	0.1184
1_MACS_peak_24434_lociStitched	chr6(.):67266168-67266966	0.0912
1_MACS_peak_24435_lociStitched	chr6(.):67701750-67704094	0.1525
1_MACS_peak_24436_lociStitched	chr6(.):68797666-68798571	0.1051
2_MACS_peak_24437_lociStitched	chr6(.):69282174-69287025	0.1625
1_MACS_peak_24439_lociStitched	chr6(.):69343672-69346492	0.1446
1_MACS_peak_24440_lociStitched	chr6(.):69740555-69741172	0.0625
1_MACS_peak_24441_lociStitched	chr6(.):70251677-70253477	0.1338
1_MACS_peak_24442_lociStitched	chr6(.):70340800-70342378	0.1841
1_MACS_peak_24443_lociStitched	chr6(.):70505153-70507825	0.1923
1_MACS_peak_24444_lociStitched	chr6(.):70575906-70578151	0.216
1_MACS_peak_24445_lociStitched	chr6(.):70840553-70842846	0.166
1_MACS_peak_24446_lociStitched	chr6(.):71121920-71124974	0.274
1_MACS_peak_24447_lociStitched	chr6(.):71276065-71277584	0.1335
1_MACS_peak_24448_lociStitched	chr6(.):71376533-71378932	0.2156
1_MACS_peak_24449_lociStitched	chr6(.):71506602-71507650	0.1017
1_MACS_peak_24450_lociStitched	chr6(.):71946393-71947297	0.1174
1_MACS_peak_24451_lociStitched	chr6(.):71996676-71999913	0.2002
2_MACS_peak_24452_lociStitched	chr6(.):72074919-72077927	0.1619
1_MACS_peak_24454_lociStitched	chr6(.):72097448-72098870	0.2234
1_MACS_peak_24455_lociStitched	chr6(.):72129552-72131051	0.186
1_MACS_peak_24456_lociStitched	chr6(.):72204930-72206825	0.139
1_MACS_peak_24457_lociStitched	chr6(.):72630298-72631750	0.0941
1_MACS_peak_24458_lociStitched	chr6(.):72892052-72893151	0.1172
1_MACS_peak_24459_lociStitched	chr6(.):73091436-73094316	0.1668
1_MACS_peak_24460_lociStitched	chr6(.):73329187-73333687	0.1422
2_MACS_peak_24461_lociStitched	chr6(.):73345870-73353382	0.1479
1_MACS_peak_24463_lociStitched	chr6(.):73398231-73400906	0.1534
1_MACS_peak_24464_lociStitched	chr6(.):73479138-73480222	0.1601
1_MACS_peak_24465_lociStitched	chr6(.):73498298-73499457	0.1231
1_MACS_peak_24466_lociStitched	chr6(.):73971912-73973607	0.1975
1_MACS_peak_24467_lociStitched	chr6(.):74018499-74020729	0.2407
2_MACS_peak_24468_lociStitched	chr6(.):74098053-74102062	0.1491
1_MACS_peak_24470_lociStitched	chr6(.):74159142-74162782	0.138
2_MACS_peak_24471_lociStitched	chr6(.):74170302-74182803	0.1308
3_MACS_peak_24473_lociStitched	chr6(.):74220307-74234461	0.1952
1_MACS_peak_24476_lociStitched	chr6(.):74269679-74271691	0.1892
2_MACS_peak_24477_lociStitched	chr6(.):74288655-74296953	0.1337
1_MACS_peak_24479_lociStitched	chr6(.):74362079-74365582	0.2045
1_MACS_peak_24480_lociStitched	chr6(.):74404341-74406746	0.151
1_MACS_peak_24481_lociStitched	chr6(.):74526151-74527523	0.1307
1_MACS_peak_24482_lociStitched	chr6(.):75612969-75614445	0.1167
1_MACS_peak_24483_lociStitched	chr6(.):75952568-75954686	0.2621
1_MACS_peak_24484_lociStitched	chr6(.):75981023-75983227	0.1549
1_MACS_peak_24485_lociStitched	chr6(.):75993429-75995674	0.267
3_MACS_peak_24486_lociStitched	chr6(.):76134175-76141751	0.1472
1_MACS_peak_24489_lociStitched	chr6(.):76260782-76262029	0.0988
1_MACS_peak_24490_lociStitched	chr6(.):76310312-76313284	0.1869
1_MACS_peak_24491_lociStitched	chr6(.):76457626-76460229	0.1934
3_MACS_peak_24492_lociStitched	chr6(.):76517006-76531177	0.144
1_MACS_peak_24495_lociStitched	chr6(.):76634875-76637580	0.0926
1_MACS_peak_24496_lociStitched	chr6(.):76876034-76876930	0.1093
1_MACS_peak_24497_lociStitched	chr6(.):76939471-76942072	0.2288
1_MACS_peak_24498_lociStitched	chr6(.):76959741-76961034	0.1404
1_MACS_peak_24499_lociStitched	chr6(.):77222442-77223562	0.1532
3_MACS_peak_24500_lociStitched	chr6(.):78070447-78084561	0.109
2_MACS_peak_24503_lociStitched	chr6(.):78175495-78185118	0.1099
1_MACS_peak_24505_lociStitched	chr6(.):78901760-78902544	0.0782
1_MACS_peak_24506_lociStitched	chr6(.):79214220-79215381	0.1579
