#KMS-12-BM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS-12-BM.H3K27ac_ROSE/KMS-12-BM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS.12.BM.jin.bam
#Using cutoff of 25841.2518 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS.12.BM.jin.bam	enhancerRank	isStretch
1_MACS_peak_18890_lociStitched	chr22	35763694	35764201	1	508	580.6164	16818	0
1_MACS_peak_17762_lociStitched	chr20	43991718	43992225	1	508	1065.2577	16819	0
1_MACS_peak_16695_lociStitched	chr2	198063361	198063868	1	508	544.1124	16820	0
1_MACS_peak_16511_lociStitched	chr2	167944016	167944523	1	508	477.3912	16821	0
1_MACS_peak_16444_lociStitched	chr2	152697282	152697789	1	508	635.8287	16822	0
1_MACS_peak_14430_lociStitched	chr19	39050674	39051181	1	508	590.0466	16823	0
1_MACS_peak_13006_lociStitched	chr18	47794482	47794989	1	508	797.0547	16824	0
1_MACS_peak_10474_lociStitched	chr16	56968482	56968989	1	508	401.7975	16825	0
1_MACS_peak_6951_lociStitched	chr12	124612238	124612745	1	508	540.7155	16826	0
1_MACS_peak_5807_lociStitched	chr12	21367515	21368022	1	508	507.2535	16827	0
1_MACS_peak_3411_lociStitched	chr10	81330134	81330641	1	508	517.9512	16828	0
1_MACS_peak_1586_lociStitched	chr1	147112725	147113232	1	508	516.2781	16829	0
1_MACS_peak_25978_lociStitched	chr7	111720611	111721117	1	507	494.2102	16830	0
1_MACS_peak_24500_lociStitched	chr6	109088826	109089332	1	507	627.3894	16831	0
1_MACS_peak_24448_lociStitched	chr6	106239806	106240312	1	507	481.5096	16832	0
1_MACS_peak_23535_lociStitched	chr6	25373670	25374176	1	507	587.3142	16833	0
1_MACS_peak_16285_lociStitched	chr2	122561298	122561804	1	507	700.4558	16834	0
1_MACS_peak_12926_lociStitched	chr18	34351486	34351992	1	507	448.063	16835	0
1_MACS_peak_9096_lociStitched	chr15	62319425	62319931	1	507	611.2986	16836	0
1_MACS_peak_8197_lociStitched	chr14	77427603	77428109	1	507	580.2808	16837	0
1_MACS_peak_5816_lociStitched	chr12	23229089	23229595	1	507	713.713	16838	0
1_MACS_peak_5163_lociStitched	chr11	103609644	103610150	1	507	507.4168	16839	0
1_MACS_peak_5151_lociStitched	chr11	100781181	100781687	1	507	588.6298	16840	0
1_MACS_peak_4083_lociStitched	chr11	568815	569321	1	507	600.5714	16841	0
1_MACS_peak_2377_lociStitched	chr1	206282348	206282854	1	507	659.4698	16842	0
1_MACS_peak_1783_lociStitched	chr1	154810304	154810810	1	507	510.2504	16843	0
1_MACS_peak_1468_lociStitched	chr1	117664477	117664983	1	507	720.7464	16844	0
1_MACS_peak_1373_lociStitched	chr1	110546352	110546858	1	507	473.7172	16845	0
1_MACS_peak_29098_lociStitched	chrX	63238649	63239154	1	506	512.979	16846	0
1_MACS_peak_28728_lociStitched	chrX	8005960	8006465	1	506	511.0095	16847	0
1_MACS_peak_25657_lociStitched	chr7	76090949	76091454	1	506	1232.7555	16848	0
1_MACS_peak_24477_lociStitched	chr6	107149906	107150411	1	506	514.797	16849	0
1_MACS_peak_19647_lociStitched	chr3	16883758	16884263	1	506	593.8295	16850	0
1_MACS_peak_15237_lociStitched	chr2	10893478	10893983	1	506	533.583	16851	0
1_MACS_peak_10430_lociStitched	chr16	53133251	53133756	1	506	526.1595	16852	0
1_MACS_peak_7954_lociStitched	chr14	61705663	61706168	1	506	475.407	16853	0
1_MACS_peak_6015_lociStitched	chr12	49182852	49183357	1	506	570.347	16854	0
1_MACS_peak_5395_lociStitched	chr11	122943975	122944480	1	506	457.53	16855	0
1_MACS_peak_1349_lociStitched	chr1	109817096	109817601	1	506	614.9385	16856	0
1_MACS_peak_698_lociStitched	chr1	31229659	31230164	1	506	528.129	16857	0
1_MACS_peak_608_lociStitched	chr1	27159676	27160181	1	506	1174.2765	16858	0
1_MACS_peak_29506_lociStitched	chrX	150498733	150499237	1	505	486.5112	16859	0
1_MACS_peak_28563_lociStitched	chr9	137193175	137193679	1	505	504.4536	16860	0
1_MACS_peak_23447_lociStitched	chr6	14241786	14242290	1	505	462.5712	16861	0
1_MACS_peak_16178_lociStitched	chr2	112212543	112213047	1	505	514.6344	16862	0
1_MACS_peak_9472_lociStitched	chr15	81331284	81331788	1	505	550.62	16863	0
1_MACS_peak_6139_lociStitched	chr12	53886978	53887482	1	505	521.9928	16864	0
1_MACS_peak_5957_lociStitched	chr12	44507500	44508004	1	505	463.0752	16865	0
1_MACS_peak_2595_lociStitched	chr1	226850787	226851291	1	505	622.2384	16866	0
1_MACS_peak_2522_lociStitched	chr1	222638859	222639363	1	505	1272.4488	16867	0
1_MACS_peak_28766_lociStitched	chrX	15511321	15511824	1	504	464.3193	16868	0
1_MACS_peak_26161_lociStitched	chr7	134034897	134035400	1	504	522.3152	16869	0
1_MACS_peak_26061_lociStitched	chr7	126471410	126471913	1	504	839.3561	16870	0
1_MACS_peak_26026_lociStitched	chr7	121025340	121025843	1	504	791.7723	16871	0
1_MACS_peak_25731_lociStitched	chr7	95099091	95099594	1	504	545.3526	16872	0
1_MACS_peak_24441_lociStitched	chr6	106194095	106194598	1	504	526.9428	16873	0
1_MACS_peak_23435_lociStitched	chr6	13487270	13487773	1	504	457.5288	16874	0
1_MACS_peak_15244_lociStitched	chr2	11295612	11296115	1	504	510.1426	16875	0
1_MACS_peak_14890_lociStitched	chr19	50861747	50862250	1	504	583.8321	16876	0
1_MACS_peak_11080_lociStitched	chr17	4166847	4167350	1	504	894.1831	16877	0
1_MACS_peak_6165_lociStitched	chr12	56067596	56068099	1	504	598.2179	16878	0
1_MACS_peak_2430_lociStitched	chr1	208875999	208876502	1	504	561.0462	16879	0
1_MACS_peak_617_lociStitched	chr1	27463421	27463924	1	504	764.56	16880	0
1_MACS_peak_28651_lociStitched	chr9	140131158	140131660	1	503	464.8018	16881	0
1_MACS_peak_24400_lociStitched	chr6	95494920	95495422	1	503	536.3368	16882	0
1_MACS_peak_23916_lociStitched	chr6	34833818	34834320	1	503	465.5548	16883	0
1_MACS_peak_23768_lociStitched	chr6	31648821	31649323	1	503	463.4966	16884	0
1_MACS_peak_19662_lociStitched	chr3	18977520	18978022	1	503	900.7888	16885	0
1_MACS_peak_17387_lociStitched	chr20	17986272	17986774	1	503	509.5802	16886	0
1_MACS_peak_16788_lociStitched	chr2	204582636	204583138	1	503	480.1128	16887	0
1_MACS_peak_10549_lociStitched	chr16	67143881	67144383	1	503	458.326	16888	0
1_MACS_peak_9691_lociStitched	chr15	102182565	102183067	1	503	614.2974	16889	0
1_MACS_peak_7444_lociStitched	chr13	81914009	81914511	1	503	533.0236	16890	0
1_MACS_peak_3407_lociStitched	chr10	81086245	81086747	1	503	618.4138	16891	0
1_MACS_peak_3363_lociStitched	chr10	75669128	75669630	1	503	483.7774	16892	0
1_MACS_peak_821_lociStitched	chr1	38455263	38455765	1	503	824.033	16893	0
1_MACS_peak_579_lociStitched	chr1	26440557	26441059	1	503	692.3584	16894	0
1_MACS_peak_395_lociStitched	chr1	20090827	20091329	1	503	569.4186	16895	0
1_MACS_peak_28403_lociStitched	chr9	131543330	131543831	1	502	660.4182	16896	0
1_MACS_peak_28277_lociStitched	chr9	126447160	126447661	1	502	488.475	16897	0
1_MACS_peak_27565_lociStitched	chr9	30577242	30577743	1	502	566.8815	16898	0
1_MACS_peak_26738_lociStitched	chr8	43132079	43132580	1	502	640.0275	16899	0
1_MACS_peak_26183_lociStitched	chr7	136038427	136038928	1	502	516.2805	16900	0
1_MACS_peak_26035_lociStitched	chr7	122474340	122474841	1	502	464.1264	16901	0
1_MACS_peak_25833_lociStitched	chr7	100797928	100798429	1	502	504.7074	16902	0
1_MACS_peak_25743_lociStitched	chr7	96187032	96187533	1	502	501.9018	16903	0
1_MACS_peak_24857_lociStitched	chr6	157077114	157077615	1	502	581.2602	16904	0
1_MACS_peak_24729_lociStitched	chr6	139493226	139493727	1	502	509.517	16905	0
1_MACS_peak_24480_lociStitched	chr6	107404502	107405003	1	502	654.2559	16906	0
1_MACS_peak_21772_lociStitched	chr4	128576984	128577485	1	502	482.3628	16907	0
1_MACS_peak_20003_lociStitched	chr3	50627875	50628376	1	502	557.8635	16908	0
1_MACS_peak_10568_lociStitched	chr16	67464316	67464817	1	502	460.92	16909	0
1_MACS_peak_8283_lociStitched	chr14	90729766	90730267	1	502	563.625	16910	0
1_MACS_peak_5749_lociStitched	chr12	12171143	12171644	1	502	464.9781	16911	0
1_MACS_peak_1881_lociStitched	chr1	156634308	156634809	1	502	451.3008	16912	0
1_MACS_peak_724_lociStitched	chr1	32446689	32447190	1	502	475.2987	16913	0
1_MACS_peak_25298_lociStitched	chr7	38380907	38381407	1	501	442.8	16914	0
1_MACS_peak_23739_lociStitched	chr6	30875351	30875851	1	501	753.35	16915	0
1_MACS_peak_23131_lociStitched	chr5	173325645	173326145	1	501	728.8	16916	0
1_MACS_peak_18345_lociStitched	chr21	43880625	43881125	1	501	648.3	16917	0
1_MACS_peak_17007_lociStitched	chr2	233702948	233703448	1	501	498.4	16918	0
1_MACS_peak_15713_lociStitched	chr2	64836032	64836532	1	501	453.6	16919	0
1_MACS_peak_14748_lociStitched	chr19	47714162	47714662	1	501	506	16920	0
1_MACS_peak_14288_lociStitched	chr19	34012265	34012765	1	501	657.35	16921	0
1_MACS_peak_14229_lociStitched	chr19	29024716	29025216	1	501	514.8	16922	0
1_MACS_peak_13028_lociStitched	chr18	49338539	49339039	1	501	709.4	16923	0
1_MACS_peak_12768_lociStitched	chr18	10578209	10578709	1	501	467.3	16924	0
1_MACS_peak_11033_lociStitched	chr17	2143156	2143656	1	501	429.3	16925	0
1_MACS_peak_10765_lociStitched	chr16	81477578	81478078	1	501	687.7	16926	0
1_MACS_peak_10455_lociStitched	chr16	56715781	56716281	1	501	766.55	16927	0
1_MACS_peak_9371_lociStitched	chr15	75511334	75511834	1	501	528.3	16928	0
1_MACS_peak_6756_lociStitched	chr12	116986131	116986631	1	501	525.55	16929	0
1_MACS_peak_2378_lociStitched	chr1	206286066	206286566	1	501	601.65	16930	0
1_MACS_peak_415_lociStitched	chr1	21348949	21349449	1	501	435.75	16931	0
1_MACS_peak_22692_lociStitched	chr5	130067771	130068270	1	500	768.7594	16932	0
1_MACS_peak_22203_lociStitched	chr5	40679512	40680011	1	500	956.583	16933	0
1_MACS_peak_22041_lociStitched	chr5	1161311	1161810	1	500	536.6745	16934	0
1_MACS_peak_21818_lociStitched	chr4	142804087	142804586	1	500	472.4033	16935	0
1_MACS_peak_21341_lociStitched	chr4	38869419	38869918	1	500	598.8	16936	0
1_MACS_peak_20492_lociStitched	chr3	128829093	128829592	1	500	528.441	16937	0
1_MACS_peak_14358_lociStitched	chr19	36266331	36266830	1	500	678.0412	16938	0
1_MACS_peak_9712_lociStitched	chr16	420885	421384	1	500	601.9437	16939	0
1_MACS_peak_9083_lociStitched	chr15	59664494	59664993	1	500	476.3953	16940	0
1_MACS_peak_8239_lociStitched	chr14	81764614	81765113	1	500	574.2492	16941	0
1_MACS_peak_6459_lociStitched	chr12	94881696	94882195	1	500	471.5051	16942	0
1_MACS_peak_2292_lociStitched	chr1	203246214	203246713	1	500	490.9661	16943	0
1_MACS_peak_1362_lociStitched	chr1	110036610	110037109	1	500	559.6784	16944	0
1_MACS_peak_28591_lociStitched	chr9	139446387	139446885	1	499	501.237	16945	0
1_MACS_peak_27325_lociStitched	chr8	144451131	144451629	1	499	667.7682	16946	0
1_MACS_peak_23341_lociStitched	chr6	4906458	4906956	1	499	472.0044	16947	0
1_MACS_peak_22899_lociStitched	chr5	147100900	147101398	1	499	676.9812	16948	0
1_MACS_peak_21346_lociStitched	chr4	38992702	38993200	1	499	423.5988	16949	0
1_MACS_peak_21308_lociStitched	chr4	25314386	25314884	1	499	983.6496	16950	0
1_MACS_peak_19637_lociStitched	chr3	15841787	15842285	1	499	450.3912	16951	0
1_MACS_peak_17544_lociStitched	chr20	32498718	32499216	1	499	441.726	16952	0
1_MACS_peak_10556_lociStitched	chr16	67217598	67218096	1	499	1691.0586	16953	0
1_MACS_peak_8768_lociStitched	chr15	36487584	36488082	1	499	994.8048	16954	0
1_MACS_peak_7467_lociStitched	chr13	99137019	99137517	1	499	511.5456	16955	0
1_MACS_peak_6273_lociStitched	chr12	62335230	62335728	1	499	588.5364	16956	0
1_MACS_peak_5372_lociStitched	chr11	119227153	119227651	1	499	1097.3928	16957	0
1_MACS_peak_888_lociStitched	chr1	41178347	41178845	1	499	441.1284	16958	0
1_MACS_peak_458_lociStitched	chr1	22820986	22821484	1	499	647.0016	16959	0
1_MACS_peak_29394_lociStitched	chrX	129244026	129244523	1	498	503.7095	16960	0
1_MACS_peak_27275_lociStitched	chr8	135583177	135583674	1	498	487.2091	16961	0
1_MACS_peak_26444_lociStitched	chr8	1711937	1712434	1	498	691.1282	16962	0
1_MACS_peak_25446_lociStitched	chr7	52781696	52782193	1	498	516.7806	16963	0
1_MACS_peak_24628_lociStitched	chr6	126091093	126091590	1	498	670.9003	16964	0
1_MACS_peak_24306_lociStitched	chr6	84512978	84513475	1	498	809.8118	16965	0
1_MACS_peak_20266_lociStitched	chr3	94464313	94464810	1	498	441.6342	16966	0
1_MACS_peak_14703_lociStitched	chr19	46184442	46184939	1	498	656.8352	16967	0
1_MACS_peak_12731_lociStitched	chr18	5684604	5685101	1	498	646.8952	16968	0
1_MACS_peak_12367_lociStitched	chr17	73110295	73110792	1	498	675.8703	16969	0
1_MACS_peak_9584_lociStitched	chr15	89670105	89670602	1	498	437.8073	16970	0
1_MACS_peak_7048_lociStitched	chr12	129314578	129315075	1	498	414.2992	16971	0
1_MACS_peak_82_lociStitched	chr1	2044280	2044777	1	498	414.1501	16972	0
1_MACS_peak_27630_lociStitched	chr9	34123954	34124450	1	497	606.36	16973	0
1_MACS_peak_24846_lociStitched	chr6	156355363	156355859	1	497	463.1648	16974	0
1_MACS_peak_24432_lociStitched	chr6	104937218	104937714	1	497	538.16	16975	0
1_MACS_peak_22438_lociStitched	chr5	78162649	78163145	1	497	598.8208	16976	0
1_MACS_peak_22407_lociStitched	chr5	74965083	74965579	1	497	595.944	16977	0
1_MACS_peak_20701_lociStitched	chr3	155186837	155187333	1	497	915.5168	16978	0
1_MACS_peak_10386_lociStitched	chr16	46666449	46666945	1	497	622.3312	16979	0
1_MACS_peak_7624_lociStitched	chr14	21769067	21769563	1	497	617.272	16980	0
1_MACS_peak_6714_lociStitched	chr12	113486702	113487198	1	497	591.6784	16981	0
1_MACS_peak_5647_lociStitched	chr12	7013434	7013930	1	497	810.464	16982	0
1_MACS_peak_3054_lociStitched	chr10	27793179	27793675	1	497	919.6832	16983	0
1_MACS_peak_788_lociStitched	chr1	36839504	36840000	1	497	490.3952	16984	0
1_MACS_peak_26672_lociStitched	chr8	37605128	37605623	1	496	512.0775	16985	0
1_MACS_peak_26374_lociStitched	chr7	152264118	152264613	1	496	504.207	16986	0
1_MACS_peak_21426_lociStitched	chr4	56573859	56574354	1	496	650.133	16987	0
1_MACS_peak_15522_lociStitched	chr2	43635097	43635592	1	496	654.588	16988	0
1_MACS_peak_11870_lociStitched	chr17	42856650	42857145	1	496	598.9995	16989	0
1_MACS_peak_8959_lociStitched	chr15	45076705	45077200	1	496	534.105	16990	0
1_MACS_peak_8935_lociStitched	chr15	44069613	44070108	1	496	478.8135	16991	0
1_MACS_peak_6523_lociStitched	chr12	102345481	102345976	1	496	586.8225	16992	0
1_MACS_peak_4916_lociStitched	chr11	71084394	71084889	1	496	462.9735	16993	0
1_MACS_peak_522_lociStitched	chr1	24808609	24809104	1	496	492.3765	16994	0
1_MACS_peak_29212_lociStitched	chrX	84258888	84259382	1	495	711.4588	16995	0
1_MACS_peak_27648_lociStitched	chr9	34983428	34983922	1	495	518.2554	16996	0
1_MACS_peak_24404_lociStitched	chr6	96206213	96206707	1	495	808.925	16997	0
1_MACS_peak_24314_lociStitched	chr6	86379156	86379650	1	495	720.6472	16998	0
1_MACS_peak_24242_lociStitched	chr6	72119220	72119714	1	495	496.0748	16999	0
1_MACS_peak_24164_lociStitched	chr6	52254664	52255158	1	495	491.036	17000	0
1_MACS_peak_23974_lociStitched	chr6	36989855	36990349	1	495	520.923	17001	0
1_MACS_peak_20803_lociStitched	chr3	171805556	171806050	1	495	537.8178	17002	0
1_MACS_peak_18673_lociStitched	chr22	23288960	23289454	1	495	430.6198	17003	0
1_MACS_peak_16412_lociStitched	chr2	143763540	143764034	1	495	640.1252	17004	0
1_MACS_peak_15054_lociStitched	chr19	57922500	57922994	1	495	832.4394	17005	0
1_MACS_peak_8216_lociStitched	chr14	79780332	79780826	1	495	444.9458	17006	0
1_MACS_peak_8176_lociStitched	chr14	75937702	75938196	1	495	464.8046	17007	0
1_MACS_peak_7316_lociStitched	chr13	45010930	45011424	1	495	411.749	17008	0
1_MACS_peak_6992_lociStitched	chr12	127424727	127425221	1	495	588.6504	17009	0
1_MACS_peak_6365_lociStitched	chr12	73682930	73683424	1	495	475.969	17010	0
1_MACS_peak_5523_lociStitched	chr12	262228	262722	1	495	816.7796	17011	0
1_MACS_peak_5089_lociStitched	chr11	85565535	85566029	1	495	744.2604	17012	0
1_MACS_peak_4119_lociStitched	chr11	2327560	2328054	1	495	497.1616	17013	0
1_MACS_peak_3927_lociStitched	chr10	133863590	133864084	1	495	654.9452	17014	0
1_MACS_peak_3882_lociStitched	chr10	126429109	126429603	1	495	471.77	17015	0
1_MACS_peak_725_lociStitched	chr1	32447931	32448425	1	495	499.8292	17016	0
1_MACS_peak_29536_lociStitched	chrX	153086374	153086867	1	494	505.1771	17017	0
1_MACS_peak_24065_lociStitched	chr6	42336783	42337276	1	494	685.1714	17018	0
1_MACS_peak_18182_lociStitched	chr21	17875245	17875738	1	494	522.087	17019	0
1_MACS_peak_16799_lociStitched	chr2	204892297	204892790	1	494	461.0536	17020	0
1_MACS_peak_13762_lociStitched	chr19	11998583	11999076	1	494	477.6184	17021	0
1_MACS_peak_12058_lociStitched	chr17	48543735	48544228	1	494	532.0949	17022	0
1_MACS_peak_8060_lociStitched	chr14	71013988	71014481	1	494	456.025	17023	0
1_MACS_peak_7431_lociStitched	chr13	78052172	78052665	1	494	553.5404	17024	0
1_MACS_peak_28566_lociStitched	chr9	137299229	137299721	1	493	549.7116	17025	0
1_MACS_peak_28249_lociStitched	chr9	125324201	125324693	1	493	581.1012	17026	0
1_MACS_peak_26984_lociStitched	chr8	95917572	95918064	1	493	614.6064	17027	0
1_MACS_peak_26936_lociStitched	chr8	86099324	86099816	1	493	493.1316	17028	0
1_MACS_peak_23147_lociStitched	chr5	175462921	175463413	1	493	863.46	17029	0
1_MACS_peak_22952_lociStitched	chr5	150535207	150535699	1	493	544.5948	17030	0
1_MACS_peak_21509_lociStitched	chr4	77223186	77223678	1	493	490.6224	17031	0
1_MACS_peak_20261_lociStitched	chr3	89400346	89400838	1	493	437.5848	17032	0
1_MACS_peak_18294_lociStitched	chr21	37627615	37628107	1	493	499.9704	17033	0
1_MACS_peak_17701_lociStitched	chr20	40834854	40835346	1	493	635.2212	17034	0
1_MACS_peak_17342_lociStitched	chr20	10491815	10492307	1	493	562.2084	17035	0
1_MACS_peak_15981_lociStitched	chr2	87788648	87789140	1	493	495.69	17036	0
1_MACS_peak_13082_lociStitched	chr18	56429056	56429548	1	493	480.8808	17037	0
1_MACS_peak_9852_lociStitched	chr16	3070350	3070842	1	493	566.784	17038	0
1_MACS_peak_4184_lociStitched	chr11	6440367	6440859	1	493	634.9752	17039	0
1_MACS_peak_3604_lociStitched	chr10	101600318	101600810	1	493	617.2632	17040	0
1_MACS_peak_3495_lociStitched	chr10	93509358	93509850	1	493	641.5188	17041	0
1_MACS_peak_29505_lociStitched	chrX	150151742	150152233	1	492	466.7937	17042	0
1_MACS_peak_27790_lociStitched	chr9	69670923	69671414	1	492	563.3734	17043	0
1_MACS_peak_25906_lociStitched	chr7	104563504	104563995	1	492	717.1055	17044	0
1_MACS_peak_24505_lociStitched	chr6	109186859	109187350	1	492	591.6059	17045	0
1_MACS_peak_24203_lociStitched	chr6	56524950	56525441	1	492	574.5682	17046	0
1_MACS_peak_23546_lociStitched	chr6	26030005	26030496	1	492	520.0181	17047	0
1_MACS_peak_21336_lociStitched	chr4	37981463	37981954	1	492	540.8856	17048	0
1_MACS_peak_20613_lociStitched	chr3	140551106	140551597	1	492	514.1261	17049	0
1_MACS_peak_20416_lociStitched	chr3	125417131	125417622	1	492	473.815	17050	0
1_MACS_peak_20189_lociStitched	chr3	66436227	66436718	1	492	609.1837	17051	0
1_MACS_peak_16833_lociStitched	chr2	212753226	212753717	1	492	583.6517	17052	0
1_MACS_peak_16299_lociStitched	chr2	127822008	127822499	1	492	490.9509	17053	0
1_MACS_peak_11308_lociStitched	chr17	17198786	17199277	1	492	509.0197	17054	0
1_MACS_peak_10778_lociStitched	chr16	81786020	81786511	1	492	440.1324	17055	0
1_MACS_peak_9634_lociStitched	chr15	91414233	91414724	1	492	576.7286	17056	0
1_MACS_peak_8274_lociStitched	chr14	90117081	90117572	1	492	559.249	17057	0
1_MACS_peak_7510_lociStitched	chr13	109811980	109812471	1	492	448.6758	17058	0
1_MACS_peak_5131_lociStitched	chr11	95762906	95763397	1	492	522.2276	17059	0
1_MACS_peak_4281_lociStitched	chr11	17297753	17298244	1	492	725.0597	17060	0
1_MACS_peak_2739_lociStitched	chr1	237238583	237239074	1	492	383.2746	17061	0
1_MACS_peak_2193_lociStitched	chr1	189723942	189724433	1	492	476.9574	17062	0
1_MACS_peak_852_lociStitched	chr1	40311729	40312220	1	492	922.2944	17063	0
1_MACS_peak_425_lociStitched	chr1	21754818	21755309	1	492	717.7929	17064	0
1_MACS_peak_403_lociStitched	chr1	20501251	20501742	1	492	387.89	17065	0
1_MACS_peak_29254_lociStitched	chrX	106449074	106449564	1	491	601.475	17066	0
1_MACS_peak_27726_lociStitched	chr9	42837854	42838344	1	491	858.333	17067	0
1_MACS_peak_26098_lociStitched	chr7	128649571	128650061	1	491	631.659	17068	0
1_MACS_peak_25269_lociStitched	chr7	35132567	35133057	1	491	583.737	17069	0
1_MACS_peak_20237_lociStitched	chr3	74887653	74888143	1	491	481.621	17070	0
1_MACS_peak_19015_lociStitched	chr22	38539767	38540257	1	491	526.407	17071	0
1_MACS_peak_16087_lociStitched	chr2	101033578	101034068	1	491	454.475	17072	0
1_MACS_peak_9023_lociStitched	chr15	52858198	52858688	1	491	608.923	17073	0
1_MACS_peak_8643_lociStitched	chr15	22448394	22448884	1	491	448.007	17074	0
1_MACS_peak_8468_lociStitched	chr14	102237604	102238094	1	491	466.039	17075	0
1_MACS_peak_964_lociStitched	chr1	44679057	44679547	1	491	806.981	17076	0
1_MACS_peak_27551_lociStitched	chr9	26537001	26537490	1	490	749.0013	17077	0
1_MACS_peak_26980_lociStitched	chr8	95693567	95694056	1	490	490.0269	17078	0
1_MACS_peak_26028_lociStitched	chr7	121170031	121170520	1	490	567.7779	17079	0
1_MACS_peak_25291_lociStitched	chr7	37392888	37393377	1	490	628.5117	17080	0
1_MACS_peak_25133_lociStitched	chr7	23273030	23273519	1	490	452.5695	17081	0
1_MACS_peak_24741_lociStitched	chr6	142136010	142136499	1	490	1476.78	17082	0
1_MACS_peak_17713_lociStitched	chr20	42342392	42342881	1	490	502.7898	17083	0
1_MACS_peak_15767_lociStitched	chr2	68961871	68962360	1	490	481.176	17084	0
1_MACS_peak_12701_lociStitched	chr18	1327053	1327542	1	490	659.2698	17085	0
1_MACS_peak_11683_lociStitched	chr17	37832219	37832708	1	490	539.1225	17086	0
1_MACS_peak_10213_lociStitched	chr16	28348872	28349361	1	490	434.6721	17087	0
